"AccountId","Measures","Scope","LastProcessedDate","AccountExternalId","Date","AccountName","Scope_Emissions"
"001B000001SklaNIAR","Forecasted Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2028-03-07","Yubo Corporation",100000
"001B000001SklaNIAR","Target Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2036-07-05","Yubo Corporation",0
"001B000001SklaNIAR","Target Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2022-12-23","Yubo Corporation",
"001B000001SklaNIAR","Net Emissions Forecast (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2033-04-03","Yubo Corporation",200000
"001B000001SklaNIAR","Target Compensated Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2032-07-25","Yubo Corporation",0
"001B000001SklaNIAR","Final Forecasted Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2040-12-08","Yubo Corporation",100000
"001B000001SklaNIAR","Final Forecasted Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2023-04-28","Yubo Corporation",200000
"001B000001SklaNIAR","Target Compensated Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2027-06-19","Yubo Corporation",0
"001B000001SklaNIAR","Actual Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2031-04-19","Yubo Corporation",
"001B000001SklaNIAR","Actual Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2035-05-03","Yubo Corporation",
"001B000001SklaNIAR","Forecasted Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2038-02-28","Yubo Corporation",0
"001B000001SklaNIAR","Target Compensated Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2030-07-21","Yubo Corporation",200000
"001B000001SklaNIAR","Actual Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2024-05-15","Yubo Corporation",
"001B000001SklaNIAR","Final Forecasted Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2034-09-27","Yubo Corporation",0
"001B000001SklaNIAR","Target Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2031-11-11","Yubo Corporation",200000
"001B000001SklaNIAR","Required Carbon Credits (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2037-05-15","Yubo Corporation",200000
"001B000001SklaNIAR","Final Forecasted Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2024-11-12","Yubo Corporation",0
"001B000001SklaNIAR","Net Emissions Forecast (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2034-04-29","Yubo Corporation",0
"001B000001SklaNIAR","Target Compensated Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2030-10-10","Yubo Corporation",200000
"001B000001SklaNIAR","Actual Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2022-11-11","Yubo Corporation",50000
"001B000001SklaNIAR","Forecasted Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2039-06-02","Yubo Corporation",0
"001B000001SklaNIAR","Net Emissions Forecast (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2021-07-17","Yubo Corporation",
"001B000001SklaNIAR","Final Forecasted Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2027-11-08","Yubo Corporation",50000
"001B000001SklaNIAR","Target Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2020-04-24","Yubo Corporation",
"001B000001SklaNIAR","Required Carbon Credits (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2026-03-27","Yubo Corporation",50000
"001B000001SklaNIAR","Net Emissions Forecast (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2039-08-05","Yubo Corporation",0
"001B000001SklaNIAR","Final Forecasted Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2029-10-29","Yubo Corporation",200000
"001B000001SklaNIAR","Actual Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2035-09-01","Yubo Corporation",
"001B000001SklaNIAR","Target Compensated Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2036-06-15","Yubo Corporation",0
"001B000001SklaNIAR","Forecasted Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2021-02-28","Yubo Corporation",
"001B000001SklaNIAR","Net Emissions Forecast (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2023-10-30","Yubo Corporation",150000
"001B000001SklaNIAR","Required Carbon Credits (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2038-06-19","Yubo Corporation",0
"001B000001SklaNIAR","Actual Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2034-12-04","Yubo Corporation",
"001B000001SklaNIAR","Target Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2030-01-28","Yubo Corporation",50000
"001B000001SklaNIAR","Actual Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2033-11-09","Yubo Corporation",
"001B000001SklaNIAR","Required Carbon Credits (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2022-01-09","Yubo Corporation",
"001B000001SklaNIAR","Net Emissions Forecast (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2023-06-02","Yubo Corporation",100000
"001B000001SklaNIAR","Target Compensated Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2032-04-16","Yubo Corporation",0
"001B000001SklaNIAR","Forecasted Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2035-03-06","Yubo Corporation",0
"001B000001SklaNIAR","Final Forecasted Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2026-11-23","Yubo Corporation",50000
"001B000001SklaNIAR","Target Compensated Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2030-06-04","Yubo Corporation",0
"001B000001SklaNIAR","Net Emissions Forecast (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2020-02-18","Yubo Corporation",
"001B000001SklaNIAR","Final Forecasted Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2025-08-21","Yubo Corporation",50000
"001B000001SklaNIAR","Forecasted Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2024-02-05","Yubo Corporation",50000
"001B000001SklaNIAR","Target Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2040-02-23","Yubo Corporation",0
"001B000001SklaNIAR","Net Emissions Forecast (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2027-04-06","Yubo Corporation",100000
"001B000001SklaNIAR","Required Carbon Credits (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2036-10-12","Yubo Corporation",0
"001B000001SklaNIAR","Target Compensated Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2029-04-27","Yubo Corporation",250000
"001B000001SklaNIAR","Target Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2025-02-17","Yubo Corporation",50000
"001B000001SklaNIAR","Required Carbon Credits (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2027-09-13","Yubo Corporation",50000
"001B000001SklaNIAR","Forecasted Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2030-01-15","Yubo Corporation",0
"001B000001SklaNIAR","Required Carbon Credits (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2035-05-06","Yubo Corporation",50000
"001B000001SklaNIAR","Net Emissions Forecast (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2020-02-07","Yubo Corporation",
"001B000001SklaNIAR","Actual Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2040-10-31","Yubo Corporation",
"001B000001SklaNIAR","Forecasted Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2031-06-03","Yubo Corporation",0
"001B000001SklaNIAR","Final Forecasted Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2036-03-09","Yubo Corporation",0
"001B000001SklaNIAR","Target Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2039-01-31","Yubo Corporation",0
"001B000001SklaNIAR","Net Emissions Forecast (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2033-01-08","Yubo Corporation",200000
"001B000001SklaNIAR","Forecasted Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2041-01-02","Yubo Corporation",0
"001B000001SklaNIAR","Required Carbon Credits (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2036-01-24","Yubo Corporation",0
"001B000001SklaNIAR","Final Forecasted Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2025-06-29","Yubo Corporation",200000
"001B000001SklaNIAR","Target Compensated Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2023-12-30","Yubo Corporation",150000
"001B000001SklaNIAR","Actual Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2022-07-25","Yubo Corporation",150000
"001B000001SklaNIAR","Target Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2020-06-12","Yubo Corporation",
"001B000001SklaNIAR","Target Compensated Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2030-07-28","Yubo Corporation",0
"001B000001SklaNIAR","Target Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2038-10-21","Yubo Corporation",0
"001B000001SklaNIAR","Forecasted Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2024-08-20","Yubo Corporation",50000
"001B000001SklaNIAR","Net Emissions Forecast (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2021-04-08","Yubo Corporation",
"001B000001SklaNIAR","Final Forecasted Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2034-09-18","Yubo Corporation",0
"001B000001SklaNIAR","Actual Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2032-03-23","Yubo Corporation",
"001B000001SklaNIAR","Forecasted Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2027-06-04","Yubo Corporation",200000
"001B000001SklaNIAR","Net Emissions Forecast (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2026-11-12","Yubo Corporation",50000
"001B000001SklaNIAR","Target Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2036-06-18","Yubo Corporation",0
"001B000001SklaNIAR","Required Carbon Credits (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2029-12-10","Yubo Corporation",50000
"001B000001SklaNIAR","Final Forecasted Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2034-05-12","Yubo Corporation",0
"001B000001SklaNIAR","Net Emissions Forecast (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2033-07-26","Yubo Corporation",0
"001B000001SklaNIAR","Final Forecasted Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2025-09-12","Yubo Corporation",0
"001B000001SklaNIAR","Target Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2037-03-11","Yubo Corporation",0
"001B000001SklaNIAR","Net Emissions Forecast (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2021-03-07","Yubo Corporation",
"001B000001SklaNIAR","Final Forecasted Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2040-11-06","Yubo Corporation",50000
"001B000001SklaNIAR","Forecasted Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2031-10-25","Yubo Corporation",0
"001B000001SklaNIAR","Required Carbon Credits (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2025-07-09","Yubo Corporation",50000
"001B000001SklaNIAR","Net Emissions Forecast (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2035-12-19","Yubo Corporation",150000
"001B000001SklaNIAR","Actual Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2032-07-02","Yubo Corporation",
"001B000001SklaNIAR","Target Compensated Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2037-12-03","Yubo Corporation",150000
"001B000001SklaNIAR","Required Carbon Credits (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2034-01-11","Yubo Corporation",200000
"001B000001SklaNIAR","Final Forecasted Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2027-03-17","Yubo Corporation",0
"001B000001SklaNIAR","Actual Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2033-05-27","Yubo Corporation",
"001B000001SklaNIAR","Net Emissions Forecast (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2024-11-06","Yubo Corporation",200000
"001B000001SklaNIAR","Target Compensated Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2028-04-12","Yubo Corporation",100000
"001B000001SklaNIAR","Net Emissions Forecast (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2020-12-24","Yubo Corporation",
"001B000001SklaNIAR","Forecasted Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2024-10-01","Yubo Corporation",50000
"001B000001SklaNIAR","Final Forecasted Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2021-07-20","Yubo Corporation",
"001B000001SklaNIAR","Required Carbon Credits (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2032-02-09","Yubo Corporation",0
"001B000001SklaNIAR","Actual Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2035-01-23","Yubo Corporation",
"001B000001SklaNIAR","Net Emissions Forecast (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2020-09-12","Yubo Corporation",
"001B000001SklaNIAR","Target Compensated Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2037-11-11","Yubo Corporation",0
"001B000001SklaNIAR","Target Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2030-09-13","Yubo Corporation",0
"001B000001SklaNIAR","Target Compensated Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2026-03-14","Yubo Corporation",50000
"001B000001SklaNIAR","Net Emissions Forecast (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2041-10-29","Yubo Corporation",0
"001B000001SklaNIAR","Actual Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2039-09-05","Yubo Corporation",
"001B000001SklaNIAR","Required Carbon Credits (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2033-09-27","Yubo Corporation",0
"001B000001SklaNIAR","Target Compensated Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2041-10-08","Yubo Corporation",50000
"001B000001SklaNIAR","Final Forecasted Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2023-05-22","Yubo Corporation",150000
"001B000001SklaNIAR","Target Compensated Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2039-07-04","Yubo Corporation",0
"001B000001SklaNIAR","Required Carbon Credits (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2031-07-16","Yubo Corporation",0
"001B000001SklaNIAR","Final Forecasted Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2025-07-03","Yubo Corporation",150000
"001B000001SklaNIAR","Final Forecasted Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2037-05-25","Yubo Corporation",200000
"001B000001SklaNIAR","Net Emissions Forecast (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2027-01-21","Yubo Corporation",0
"001B000001SklaNIAR","Target Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2028-01-28","Yubo Corporation",250000
"001B000001SklaNIAR","Forecasted Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2029-11-11","Yubo Corporation",100000
"001B000001SklaNIAR","Forecasted Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2026-07-03","Yubo Corporation",50000
"001B000001SklaNIAR","Actual Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2036-05-12","Yubo Corporation",
"001B000001SklaNIAR","Target Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2023-09-03","Yubo Corporation",150000
"001B000001SklaNIAR","Net Emissions Forecast (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2041-04-24","Yubo Corporation",0
"001B000001SklaNIAR","Actual Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2027-04-09","Yubo Corporation",
"001B000001SklaNIAR","Final Forecasted Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2035-09-09","Yubo Corporation",200000
"001B000001SklaNIAR","Actual Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2028-09-17","Yubo Corporation",
"001B000001SklaNIAR","Forecasted Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2038-02-09","Yubo Corporation",150000
"001B000001SklaNIAR","Final Forecasted Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2030-07-21","Yubo Corporation",0
"001B000001SklaNIAR","Net Emissions Forecast (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2025-12-08","Yubo Corporation",50000
"001B000001SklaNIAR","Forecasted Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2020-10-05","Yubo Corporation",
"001B000001SklaNIAR","Actual Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2033-07-25","Yubo Corporation",
"001B000001SklaNIAR","Target Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2034-05-12","Yubo Corporation",0
"001B000001SklaNIAR","Forecasted Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2030-11-09","Yubo Corporation",100000
"001B000001SklaNIAR","Final Forecasted Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2038-02-25","Yubo Corporation",0
"001B000001SklaNIAR","Target Compensated Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2029-09-30","Yubo Corporation",100000
"001B000001SklaNIAR","Actual Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2040-08-15","Yubo Corporation",
"001B000001SklaNIAR","Final Forecasted Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2041-12-14","Yubo Corporation",0
"001B000001SklaNIAR","Target Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2028-04-22","Yubo Corporation",0
"001B000001SklaNIAR","Actual Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2022-03-09","Yubo Corporation",150000
"001B000001SklaNIAR","Final Forecasted Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2035-07-18","Yubo Corporation",200000
"001B000001SklaNIAR","Net Emissions Forecast (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2034-10-14","Yubo Corporation",0
"001B000001SklaNIAR","Actual Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2039-03-29","Yubo Corporation",
"001B000001SklaNIAR","Forecasted Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2033-11-27","Yubo Corporation",0
"001B000001SklaNIAR","Target Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2040-08-25","Yubo Corporation",100000
"001B000001SklaNIAR","Target Compensated Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2039-08-15","Yubo Corporation",150000
"001B000001SklaNIAR","Forecasted Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2025-03-11","Yubo Corporation",0
"001B000001SklaNIAR","Final Forecasted Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2032-03-26","Yubo Corporation",200000
"001B000001SklaNIAR","Actual Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2034-10-30","Yubo Corporation",
"001B000001SklaNIAR","Target Compensated Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2023-09-14","Yubo Corporation",50000
"001B000001SklaNIAR","Required Carbon Credits (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2021-12-11","Yubo Corporation",
"001B000001SklaNIAR","Net Emissions Forecast (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2038-04-18","Yubo Corporation",0
"001B000001SklaNIAR","Target Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2027-12-12","Yubo Corporation",200000
"001B000001SklaNIAR","Required Carbon Credits (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2022-11-16","Yubo Corporation",
"001B000001SklaNIAR","Target Compensated Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2031-03-21","Yubo Corporation",200000
"001B000001SklaNIAR","Forecasted Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2039-05-28","Yubo Corporation",0
"001B000001SklaNIAR","Actual Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2033-10-06","Yubo Corporation",
"001B000001SklaNIAR","Final Forecasted Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2032-06-22","Yubo Corporation",0
"001B000001SklaNIAR","Net Emissions Forecast (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2040-01-01","Yubo Corporation",0
"001B000001SklaNIAR","Final Forecasted Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2037-09-11","Yubo Corporation",0
"001B000001SklaNIAR","Required Carbon Credits (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2021-03-29","Yubo Corporation",
"001B000001SklaNIAR","Forecasted Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2031-12-08","Yubo Corporation",0
"001B000001SklaNIAR","Net Emissions Forecast (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2038-05-10","Yubo Corporation",0
"001B000001SklaNIAR","Required Carbon Credits (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2024-04-02","Yubo Corporation",200000
"001B000001SklaNIAR","Actual Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2036-08-26","Yubo Corporation",
"001B000001SklaNIAR","Final Forecasted Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2030-04-28","Yubo Corporation",200000
"001B000001SklaNIAR","Net Emissions Forecast (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2039-09-05","Yubo Corporation",0
"001B000001SklaNIAR","Target Compensated Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2026-11-01","Yubo Corporation",0
"001B000001SklaNIAR","Target Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2037-03-30","Yubo Corporation",0
"001B000001SklaNIAR","Net Emissions Forecast (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2035-06-23","Yubo Corporation",0
"001B000001SklaNIAR","Final Forecasted Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2030-07-05","Yubo Corporation",100000
"001B000001SklaNIAR","Actual Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2040-09-23","Yubo Corporation",
"001B000001SklaNIAR","Final Forecasted Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2038-02-24","Yubo Corporation",0
"001B000001SklaNIAR","Target Compensated Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2032-09-21","Yubo Corporation",100000
"001B000001SklaNIAR","Forecasted Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2034-05-22","Yubo Corporation",200000
"001B000001SklaNIAR","Required Carbon Credits (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2036-02-11","Yubo Corporation",0
"001B000001SklaNIAR","Actual Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2031-04-29","Yubo Corporation",
"001B000001SklaNIAR","Target Compensated Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2038-06-14","Yubo Corporation",0
"001B000001SklaNIAR","Target Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2025-05-07","Yubo Corporation",50000
"001B000001SklaNIAR","Required Carbon Credits (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2026-06-14","Yubo Corporation",50000
"001B000001SklaNIAR","Final Forecasted Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2023-07-29","Yubo Corporation",150000
"001B000001SklaNIAR","Actual Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2030-03-06","Yubo Corporation",
"001B000001SklaNIAR","Target Compensated Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2022-02-15","Yubo Corporation",
"001B000001SklaNIAR","Forecasted Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2021-06-30","Yubo Corporation",
"001B000001SklaNIAR","Target Compensated Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2033-09-08","Yubo Corporation",0
"001B000001SklaNIAR","Target Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2035-03-27","Yubo Corporation",0
"001B000001SklaNIAR","Target Compensated Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2029-03-18","Yubo Corporation",250000
"001B000001SklaNIAR","Required Carbon Credits (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2028-08-01","Yubo Corporation",100000
"001B000001SklaNIAR","Net Emissions Forecast (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2036-08-25","Yubo Corporation",0
"001B000001SklaNIAR","Forecasted Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2037-10-15","Yubo Corporation",0
"001B000001SklaNIAR","Required Carbon Credits (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2032-10-22","Yubo Corporation",200000
"001B000001SklaNIAR","Target Compensated Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2031-01-14","Yubo Corporation",0
"001B000001SklaNIAR","Net Emissions Forecast (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2033-09-10","Yubo Corporation",200000
"001B000001SklaNIAR","Final Forecasted Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2040-11-08","Yubo Corporation",0
"001B000001SklaNIAR","Net Emissions Forecast (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2035-03-13","Yubo Corporation",0
"001B000001SklaNIAR","Target Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2041-09-09","Yubo Corporation",50000
"001B000001SklaNIAR","Actual Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2028-04-01","Yubo Corporation",
"001B000001SklaNIAR","Final Forecasted Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2021-02-28","Yubo Corporation",
"001B000001SklaNIAR","Required Carbon Credits (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2038-07-18","Yubo Corporation",100000
"001B000001SklaNIAR","Target Compensated Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2033-09-16","Yubo Corporation",0
"001B000001SklaNIAR","Forecasted Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2036-03-27","Yubo Corporation",0
"001B000001SklaNIAR","Actual Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2037-07-13","Yubo Corporation",
"001B000001SklaNIAR","Net Emissions Forecast (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2023-05-22","Yubo Corporation",50000
"001B000001SklaNIAR","Target Compensated Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2020-01-16","Yubo Corporation",
"001B000001SklaNIAR","Target Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2034-03-12","Yubo Corporation",200000
"001B000001SklaNIAR","Forecasted Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2041-12-13","Yubo Corporation",0
"001B000001SklaNIAR","Net Emissions Forecast (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2021-03-07","Yubo Corporation",
