Visitor.Name,VisitorId,AccountId,Name,Address.State,Planned_Visit_Start_Time_Formatted,Status,Actual_Visit_End_Time_Formatted,Address.CitywithState,Address.City,IsVisitComplete,RegulatoryAuthorizationType,Actual_Visit_Start_Time_Formatted,PlannedVisitStartTime,Planned_Visit_End_Time_Formatted,Id
visitor last name,0053c00000BWFhHAAX,0013c00001rgsUyAAI,153304,IL,2020-05-23 00:00:00,Planned,,"Chicago , IL",Chicago,False,Food Delivery,2020-05-23 00:00:00,2020-05-23T00:00:00.000Z,,0Z53c000000k9gtCAA
visitor last name,0053c00000BWFi4AAH,0013c00001rgsUAAAY,153332,NY,2020-05-23 00:00:00,Planned,,"New York , NY",New York,False,Temporary Housing,2020-05-23 00:00:00,2020-05-23T00:00:00.000Z,,0Z53c000000k9hLCAQ
visitor last name,0053c00000BWFhJAAX,0013c00001rgsUSAAY,153350,MI,2020-05-23 00:00:00,Planned,,"Dearborn , MI",Dearborn,False,Food Delivery,2020-05-23 00:00:00,2020-05-23T00:00:00.000Z,,0Z53c000000k9hdCAA
visitor last name,0053c00000BWFi6AAH,0013c00001rgsYdAAI,153374,CA,2020-05-23 00:00:00,Planned,,"Long Beach , CA",Long Beach,False,Food Delivery,2020-05-23 00:00:00,2020-05-23T00:00:00.000Z,,0Z53c000000k9i1CAA
visitor last name,0053c00000BWFhDAAX,0013c00001rgsZhAAI,153448,NY,2020-05-23 00:00:00,Planned,,"Brooklyn , NY",Brooklyn,False,Temporary Housing,2020-05-23 00:00:00,2020-05-23T00:00:00.000Z,,0Z53c000000k9jDCAQ
visitor last name,0053c00000BWFhBAAX,0013c00001rgsXVAAY,153502,IL,2020-05-23 00:00:00,Planned,,"Rolling Meadows , IL",Rolling Meadows,False,Temporary Housing,2020-05-23 00:00:00,2020-05-23T00:00:00.000Z,,0Z53c000000k9k5CAA
visitor last name,0053c00000BWFhFAAX,0013c00001rgsX7AAI,153526,NY,2020-05-23 00:00:00,Planned,,"New York , NY",New York,False,Temporary Housing,2020-05-23 00:00:00,2020-05-23T00:00:00.000Z,,0Z53c000000k9kTCAQ
visitor last name,0053c00000BWFi4AAH,0013c00001rgsa9AAA,153552,NJ,2020-05-23 00:00:00,Planned,,"Cherry Hill , NJ",Cherry Hill,False,Temporary Housing,2020-05-23 00:00:00,2020-05-23T00:00:00.000Z,,0Z53c000000k9ktCAA
visitor last name,0053c00000BWFhJAAX,0013c00001rgsWUAAY,153590,AR,2020-05-23 00:00:00,Planned,,"Little Rock , AR",Little Rock,False,Medicine / Medical Supplies Delivery,2020-05-23 00:00:00,2020-05-23T00:00:00.000Z,,0Z53c000000k9lVCAQ
visitor last name,0053c00000BWFiCAAX,0013c00001rgsarAAA,153620,NJ,2020-05-23 00:00:00,Planned,,"Morristown , NJ",Morristown,False,Temporary Housing,2020-05-23 00:00:00,2020-05-23T00:00:00.000Z,,0Z53c000000k9lzCAA
visitor last name,0053c00000BWFhGAAX,0013c00001rgsQHAAY,153005,CA,2020-05-23 00:00:00,Completed,2020-05-23 12:00:00,"San Jose , CA",San Jose,True,Medicine / Medical Supplies Delivery,2020-05-23 00:00:00,2020-05-23T00:00:00.000Z,,0Z53c000000k9c4CAA
visitor last name,0053c00000BWFiDAAX,0013c00001rgsQkAAI,153101,HI,2020-05-23 00:00:00,Completed,2020-05-23 12:00:00,"Honolulu , HI",Honolulu,True,Medicine / Medical Supplies Delivery,2020-05-23 00:00:00,2020-05-23T00:00:00.000Z,,0Z53c000000k9dcCAA
visitor last name,0053c00000BWFi7AAH,0013c00001rgsUhAAI,153235,MA,2020-05-23 00:00:00,Completed,2020-05-23 12:00:00,"Worcester , MA",Worcester,True,Medicine / Medical Supplies Delivery,2020-05-23 00:00:00,2020-05-23T00:00:00.000Z,,0Z53c000000k9fmCAA
visitor last name,0053c00000BWFiDAAX,0013c00001rgsUnAAI,153241,PA,2020-05-23 00:00:00,Completed,2020-05-23 12:00:00,"King of Prussia , PA",King of Prussia,True,Well-Being Check,2020-05-23 00:00:00,2020-05-23T00:00:00.000Z,,0Z53c000000k9fsCAA
visitor last name,0053c00000BWFiBAAX,0013c00001rgsTLAAY,153259,FL,2020-05-23 00:00:00,Completed,2020-05-23 12:00:00,"Miami , FL",Miami,True,Medicine / Medical Supplies Delivery,2020-05-23 00:00:00,2020-05-23T00:00:00.000Z,,0Z53c000000k9gACAQ
visitor last name,0053c00000BWFhCAAX,0013c00001rgsV3AAI,153309,MS,2020-05-23 00:00:00,Completed,2020-05-23 12:00:00,"Meridian , MS",Meridian,True,Well-Being Check,2020-05-23 00:00:00,2020-05-23T00:00:00.000Z,,0Z53c000000k9gyCAA
visitor last name,0053c00000BWFi7AAH,0013c00001rgsYyAAI,153395,WI,2020-05-23 00:00:00,Completed,2020-05-23 12:00:00,"Milwaukee , WI",Milwaukee,True,Medicine / Medical Supplies Delivery,2020-05-23 00:00:00,2020-05-23T00:00:00.000Z,,0Z53c000000k9iMCAQ
visitor last name,0053c00000BWFiBAAX,0013c00001rgsYCAAY,153419,CT,2020-05-23 00:00:00,Completed,2020-05-23 12:00:00,"Bridgeport , CT",Bridgeport,True,Well-Being Check,2020-05-23 00:00:00,2020-05-23T00:00:00.000Z,,0Z53c000000k9ikCAA
visitor last name,0053c00000BWFi3AAH,0013c00001rgsZQAAY,153431,TX,2020-05-23 00:00:00,Completed,2020-05-23 12:00:00,"Dallas , TX",Dallas,True,Medicine / Medical Supplies Delivery,2020-05-23 00:00:00,2020-05-23T00:00:00.000Z,,0Z53c000000k9iwCAA
visitor last name,0053c00000BWFi3AAH,0013c00001rgsY0AAI,153471,WA,2020-05-23 00:00:00,Completed,2020-05-23 12:00:00,"Richland , WA",Richland,True,Well-Being Check,2020-05-23 00:00:00,2020-05-23T00:00:00.000Z,,0Z53c000000k9jaCAA
visitor last name,0053c00000BWFi7AAH,0013c00001rgsXwAAI,153475,NJ,2020-05-23 00:00:00,Completed,2020-05-23 12:00:00,"Toms River , NJ",Toms River,True,Well-Being Check,2020-05-23 00:00:00,2020-05-23T00:00:00.000Z,,0Z53c000000k9jeCAA
visitor last name,0053c00000BWFi9AAH,0013c00001rgsWwAAI,153537,WY,2020-05-23 00:00:00,Completed,2020-05-23 12:00:00,"Cheyenne , WY",Cheyenne,True,Medicine / Medical Supplies Delivery,2020-05-23 00:00:00,2020-05-23T00:00:00.000Z,,0Z53c000000k9keCAA
visitor last name,0053c00000BWFi7AAH,0013c00001rgsapAAA,153635,PA,2020-05-23 00:00:00,Completed,2020-05-23 12:00:00,"Reading , PA",Reading,True,Food Delivery,2020-05-23 00:00:00,2020-05-23T00:00:00.000Z,,0Z53c000000k9mECAQ
visitor last name,0053c00000BWFhIAAX,0013c00001rgsWLAAY,153643,NV,2020-05-23 00:00:00,Completed,2020-05-23 12:00:00,"Fallon , NV",Fallon,True,Temporary Housing,2020-05-23 00:00:00,2020-05-23T00:00:00.000Z,,0Z53c000000k9mMCAQ
visitor last name,0053c00000BWFiBAAX,0013c00001rgsYPAAY,153659,NY,2020-05-23 00:00:00,Completed,2020-05-23 12:00:00,"Buffalo , NY",Buffalo,True,Temporary Housing,2020-05-23 00:00:00,2020-05-23T00:00:00.000Z,,0Z53c000000k9mcCAA
visitor last name,0053c00000BWFhJAAX,0013c00001rgsdfAAA,153729,OH,2020-05-24 00:00:00,Planned,,"Perrysburg , OH",Perrysburg,False,Well-Being Check,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000k9nkCAA
visitor last name,0053c00000BWFiCAAX,0013c00001rgsdsAAA,153759,IL,2020-05-24 00:00:00,Planned,,"Wheeling , IL",Wheeling,False,Temporary Housing,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000k9oECAQ
visitor last name,0053c00000BWFhFAAX,0013c00001rgscbAAA,153805,NY,2020-05-24 00:00:00,Planned,,"Troy , NY",Troy,False,Food Delivery,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000k9oyCAA
visitor last name,0053c00000BWFi8AAH,0013c00001rgsbaAAA,153815,FL,2020-05-24 00:00:00,Planned,,"Miami , FL",Miami,False,Well-Being Check,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000k9p8CAA
visitor last name,0053c00000BWFi4AAH,0013c00001rgsclAAA,153831,FL,2020-05-24 00:00:00,Planned,,"Homestead , FL",Homestead,False,Temporary Housing,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000k9pOCAQ
visitor last name,0053c00000BWFiCAAX,0013c00001rgsc5AAA,153859,CA,2020-05-24 00:00:00,Planned,,"Los Angeles , CA",Los Angeles,False,Food Delivery,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000k9pqCAA
visitor last name,0053c00000BWFiAAAX,0013c00001rgsjmAAA,153897,NJ,2020-05-24 00:00:00,Planned,,"Riverton , NJ",Riverton,False,Well-Being Check,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000k9qSCAQ
visitor last name,0053c00000BWFi8AAH,0013c00001rgsfQAAQ,153915,NJ,2020-05-24 00:00:00,Planned,,"Nutley , NJ",Nutley,False,Temporary Housing,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000k9qkCAA
visitor last name,0053c00000BWFiCAAX,0013c00001rgsfgAAA,153959,TX,2020-05-24 00:00:00,Planned,,"Abilene , TX",Abilene,False,Temporary Housing,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000k9rSCAQ
visitor last name,0053c00000BWFi6AAH,0013c00001rgskGAAQ,153973,NC,2020-05-24 00:00:00,Planned,,"Gastonia , NC",Gastonia,False,Medicine / Medical Supplies Delivery,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000k9rgCAA
visitor last name,0053c00000BWFhBAAX,0013c00001rgskOAAQ,153981,NE,2020-05-24 00:00:00,Planned,,"Alliance , NE",Alliance,False,Medicine / Medical Supplies Delivery,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000k9roCAA
visitor last name,0053c00000BWFhJAAX,0013c00001rgsfzAAA,153989,MI,2020-05-24 00:00:00,Planned,,"Niles , MI",Niles,False,Well-Being Check,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000k9rwCAA
visitor last name,0053c00000BWFhBAAX,0013c00001rgsimAAA,154141,TX,2020-05-24 00:00:00,Planned,,"Dallas , TX",Dallas,False,Medicine / Medical Supplies Delivery,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000k9uOCAQ
visitor last name,0053c00000BWFhDAAX,0013c00001rgsjAAAQ,154227,AZ,2020-05-24 00:00:00,Planned,,"Phoenix , AZ",Phoenix,False,Medicine / Medical Supplies Delivery,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000k9vmCAA
visitor last name,0053c00000BWFhJAAX,0013c00001rgslBAAQ,154289,NY,2020-05-24 00:00:00,Planned,,"Flushing , NY",Flushing,False,Food Delivery,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000k9wmCAA
visitor last name,0053c00000BWFiCAAX,0013c00001rgslLAAQ,154299,MD,2020-05-24 00:00:00,Planned,,"Bel Air , MD",Bel Air,False,Temporary Housing,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000k9wwCAA
visitor last name,0053c00000BWFi4AAH,0013c00001rgslXAAQ,154311,OH,2020-05-24 00:00:00,Planned,,"Columbus , OH",Columbus,False,Temporary Housing,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000k9x8CAA
visitor last name,0053c00000BWFiCAAX,0013c00001rgsmUAAQ,154379,NJ,2020-05-24 00:00:00,Planned,,"Cherry Hill , NJ",Cherry Hill,False,Temporary Housing,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000k9yECAQ
visitor last name,0053c00000BWFhFAAX,0013c00001rgsmZAAQ,154405,NY,2020-05-24 00:00:00,Planned,,"Goshen , NY",Goshen,False,Medicine / Medical Supplies Delivery,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000k9yeCAA
visitor last name,0053c00000BWFi6AAH,0013c00001rgsqNAAQ,154433,NJ,2020-05-24 00:00:00,Planned,,"Orange , NJ",Orange,False,Well-Being Check,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000k9z6CAA
visitor last name,0053c00000BWFi4AAH,0013c00001rgsn3AAA,154511,DC,2020-05-24 00:00:00,Planned,,"Washington , DC",Washington,False,Well-Being Check,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000kA0MCAU
visitor last name,0053c00000BWFhJAAX,0013c00001rgsoEAAQ,154529,CO,2020-05-24 00:00:00,Planned,,"Colorado Springs , CO",Colorado Springs,False,Food Delivery,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000kA0eCAE
visitor last name,0053c00000BWFhJAAX,0013c00001rgsosAAA,154569,CA,2020-05-24 00:00:00,Planned,,"Santa Barbara , CA",Santa Barbara,False,Food Delivery,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000kA1ICAU
visitor last name,0053c00000BWFi6AAH,0013c00001rgsowAAA,154573,WA,2020-05-24 00:00:00,Planned,,"Twisp , WA",Twisp,False,Food Delivery,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000kA1MCAU
visitor last name,0053c00000BWFhDAAX,0013c00001rgspAAAQ,154587,RI,2020-05-24 00:00:00,Planned,,"Providence , RI",Providence,False,Temporary Housing,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000kA1aCAE
visitor last name,0053c00000BWFi8AAH,0013c00001rgsnDAAQ,154615,CA,2020-05-24 00:00:00,Planned,,"Rancho Cordova , CA",Rancho Cordova,False,Temporary Housing,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000kA22CAE
visitor last name,0053c00000BWFiCAAX,0013c00001rgsnbAAA,154639,NY,2020-05-24 00:00:00,Planned,,"New York , NY",New York,False,Temporary Housing,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000kA2QCAU
visitor last name,0053c00000BWFhBAAX,0013c00001rgsndAAA,154641,PA,2020-05-24 00:00:00,Planned,,"Elkins Park , PA",Elkins Park,False,Food Delivery,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000kA2SCAU
visitor last name,0053c00000BWFhBAAX,0013c00001rgsrPAAQ,154701,FL,2020-05-24 00:00:00,Planned,,"Tallahassee , FL",Tallahassee,False,Temporary Housing,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000kA3QCAU
visitor last name,0053c00000BWFi4AAH,0013c00001rgsrsAAA,154731,CA,2020-05-24 00:00:00,Planned,,"Campbell , CA",Campbell,False,Food Delivery,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000kA3uCAE
visitor last name,0053c00000BWFhFAAX,0013c00001rgsulAAA,154865,NJ,2020-05-24 00:00:00,Planned,,"Orange , NJ",Orange,False,Well-Being Check,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000kA64CAE
visitor last name,0053c00000BWFhHAAX,0013c00001rgsw4AAA,154923,PA,2020-05-24 00:00:00,Planned,,"Hershey , PA",Hershey,False,Temporary Housing,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000kA70CAE
visitor last name,0053c00000BWFhDAAX,0013c00001rgswSAAQ,154947,MD,2020-05-24 00:00:00,Planned,,"Columbia , MD",Columbia,False,Temporary Housing,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000kA7OCAU
visitor last name,0053c00000BWFhFAAX,0013c00001rgt0kAAA,155025,IL,2020-05-24 00:00:00,Planned,,"Chicago , IL",Chicago,False,Temporary Housing,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000kA8eCAE
visitor last name,0053c00000BWFhDAAX,0013c00001rgt0mAAA,155027,MD,2020-05-24 00:00:00,Planned,,"Baltimore , MD",Baltimore,False,Food Delivery,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000kA8gCAE
visitor last name,0053c00000BWFhDAAX,0013c00001rgsxiAAA,155047,CA,2020-05-24 00:00:00,Planned,,"Palo Alto , CA",Palo Alto,False,Food Delivery,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000kA90CAE
visitor last name,0053c00000BWFiAAAX,0013c00001rgsxsAAA,155057,CO,2020-05-24 00:00:00,Planned,,"Golden , CO",Golden,False,Temporary Housing,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000kA9ACAU
visitor last name,0053c00000BWFhJAAX,0013c00001rgsyFAAQ,155089,GA,2020-05-24 00:00:00,Planned,,"Valdosta , GA",Valdosta,False,Well-Being Check,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000kA9gCAE
visitor last name,0053c00000BWFhDAAX,0013c00001rgszMAAQ,155107,CA,2020-05-24 00:00:00,Planned,,"Pittsburg , CA",Pittsburg,False,Temporary Housing,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000kA9yCAE
visitor last name,0053c00000BWFi8AAH,0013c00001rgszUAAQ,155115,MN,2020-05-24 00:00:00,Planned,,"Minneapolis , MN",Minneapolis,False,Temporary Housing,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000kAA6CAM
visitor last name,0053c00000BWFhBAAX,0013c00001rgsylAAA,155121,OR,2020-05-24 00:00:00,Planned,,"Portland , OR",Portland,False,Well-Being Check,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000kAACCA2
visitor last name,0053c00000BWFiAAAX,0013c00001rgt0ZAAQ,155177,CA,2020-05-24 00:00:00,Planned,,"Los Angeles , CA",Los Angeles,False,Medicine / Medical Supplies Delivery,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000kAB6CAM
visitor last name,0053c00000BWFiCAAX,0013c00001rgt03AAA,155199,NJ,2020-05-24 00:00:00,Planned,,"Marlton , NJ",Marlton,False,Medicine / Medical Supplies Delivery,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000kABSCA2
visitor last name,0053c00000BWFi6AAH,0013c00001rgt3tAAA,155273,CT,2020-05-24 00:00:00,Planned,,"Bridgeport , CT",Bridgeport,False,Medicine / Medical Supplies Delivery,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000kACeCAM
visitor last name,0053c00000BWFhHAAX,0013c00001rgt41AAA,155303,HI,2020-05-24 00:00:00,Planned,,"Aiea , HI",Aiea,False,Medicine / Medical Supplies Delivery,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000kAD8CAM
visitor last name,0053c00000BWFhHAAX,0013c00001rgt3EAAQ,155363,MT,2020-05-24 00:00:00,Planned,,"Kalispell , MT",Kalispell,False,Temporary Housing,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000kAE6CAM
visitor last name,0053c00000BWFhJAAX,0013c00001rgt38AAA,155369,CT,2020-05-24 00:00:00,Planned,,"Stamford , CT",Stamford,False,Food Delivery,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000kAECCA2
visitor last name,0053c00000BWFhHAAX,0013c00001rgt2OAAQ,155403,PA,2020-05-24 00:00:00,Planned,,"Monroeville , PA",Monroeville,False,Temporary Housing,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000kAEkCAM
visitor last name,0053c00000BWFi8AAH,0013c00001rgt2CAAQ,155415,OH,2020-05-24 00:00:00,Planned,,"Cincinnati , OH",Cincinnati,False,Temporary Housing,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000kAEwCAM
visitor last name,0053c00000BWFhDAAX,0013c00001rgt98AAA,155587,CO,2020-05-24 00:00:00,Planned,,"Castle Rock , CO",Castle Rock,False,Well-Being Check,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000kAHiCAM
visitor last name,0053c00000BWFi8AAH,0013c00001rgt90AAA,155595,MD,2020-05-24 00:00:00,Planned,,"Baltimore , MD",Baltimore,False,Well-Being Check,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000kAHqCAM
visitor last name,0053c00000BWFi4AAH,0013c00001rgt6RAAQ,155631,CA,2020-05-24 00:00:00,Planned,,"Los Angeles , CA",Los Angeles,False,Well-Being Check,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000kAIQCA2
visitor last name,0053c00000BWFhFAAX,0013c00001rgt4eAAA,155645,NY,2020-05-24 00:00:00,Planned,,"Brooklyn , NY",Brooklyn,False,Temporary Housing,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000kAIeCAM
visitor last name,0053c00000BWFhHAAX,0013c00001rgt80AAA,155723,TX,2020-05-24 00:00:00,Planned,,"League City , TX",League City,False,Medicine / Medical Supplies Delivery,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000kAJuCAM
visitor last name,0053c00000BWFi8AAH,0013c00001rgt5cAAA,155755,NY,2020-05-24 00:00:00,Planned,,"New Hyde Park , NY",New Hyde Park,False,Temporary Housing,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000kAKQCA2
visitor last name,0053c00000BWFhDAAX,0013c00001rgt7TAAQ,155787,CT,2020-05-24 00:00:00,Planned,,"Cheshire , CT",Cheshire,False,Temporary Housing,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000kAKwCAM
visitor last name,0053c00000BWFhFAAX,0013c00001rgt5BAAQ,155825,PA,2020-05-24 00:00:00,Planned,,"West Chester , PA",West Chester,False,Medicine / Medical Supplies Delivery,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000kALYCA2
visitor last name,0053c00000BWFi6AAH,0013c00001rgt53AAA,155833,CA,2020-05-24 00:00:00,Planned,,"Los Angeles , CA",Los Angeles,False,Medicine / Medical Supplies Delivery,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000kALgCAM
visitor last name,0053c00000BWFhFAAX,0013c00001rgtBkAAI,155865,AK,2020-05-24 00:00:00,Planned,,"Anchorage , AK",Anchorage,False,Food Delivery,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000kAMCCA2
visitor last name,0053c00000BWFi6AAH,0013c00001rgtDAAAY,155953,CA,2020-05-24 00:00:00,Planned,,"Van Nuys , CA",Van Nuys,False,Food Delivery,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000kANcCAM
visitor last name,0053c00000BWFhDAAX,0013c00001rgtDOAAY,155987,WA,2020-05-24 00:00:00,Planned,,"Lynnwood , WA",Lynnwood,False,Temporary Housing,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000kAOACA2
visitor last name,0053c00000BWFi8AAH,0013c00001rgtDWAAY,155995,RI,2020-05-24 00:00:00,Planned,,"East Providence , RI",East Providence,False,Temporary Housing,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000kAOICA2
visitor last name,0053c00000BWFi6AAH,0013c00001rgtFyAAI,156073,NY,2020-05-24 00:00:00,Planned,,"Staten Island , NY",Staten Island,False,Well-Being Check,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000kAPYCA2
visitor last name,0053c00000BWFi6AAH,0013c00001rgtIAAAY,156153,IL,2020-05-24 00:00:00,Planned,,"Downers Grove , IL",Downers Grove,False,Food Delivery,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000kAQqCAM
visitor last name,0053c00000BWFhJAAX,0013c00001rgtGHAAY,156289,IL,2020-05-24 00:00:00,Planned,,"Chicago , IL",Chicago,False,Food Delivery,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000kAT2CAM
visitor last name,0053c00000BWFiAAAX,0013c00001rgtGPAAY,156297,CA,2020-05-24 00:00:00,Planned,,"Los Angeles , CA",Los Angeles,False,Food Delivery,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000kATACA2
visitor last name,0053c00000BWFiCAAX,0013c00001rgtGRAAY,156299,TX,2020-05-24 00:00:00,Planned,,"Houston , TX",Houston,False,Temporary Housing,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000kATCCA2
visitor last name,0053c00000BWFiAAAX,0013c00001rgtGjAAI,156317,NY,2020-05-24 00:00:00,Planned,,"New York , NY",New York,False,Food Delivery,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000kATUCA2
visitor last name,0053c00000BWFiCAAX,0013c00001rgtDrAAI,156339,NY,2020-05-24 00:00:00,Planned,,"New York , NY",New York,False,Temporary Housing,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000kATqCAM
visitor last name,0053c00000BWFhJAAX,0013c00001rgtFaAAI,156449,FL,2020-05-24 00:00:00,Planned,,"Daytona Beach , FL",Daytona Beach,False,Well-Being Check,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000kAVcCAM
visitor last name,0053c00000BWFhBAAX,0013c00001rgtOaAAI,156501,NE,2020-05-24 00:00:00,Planned,,"Omaha , NE",Omaha,False,Temporary Housing,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000kAWSCA2
visitor last name,0053c00000BWFi8AAH,0013c00001rgtOoAAI,156515,TX,2020-05-24 00:00:00,Planned,,"Houston , TX",Houston,False,Food Delivery,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000kAWgCAM
visitor last name,0053c00000BWFhHAAX,0013c00001rgtMNAAY,156643,NJ,2020-05-24 00:00:00,Planned,,"Warren , NJ",Warren,False,Food Delivery,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000kAYkCAM
visitor last name,0053c00000BWFiAAAX,0013c00001rgtMvAAI,156677,VA,2020-05-24 00:00:00,Planned,,"Annandale , VA",Annandale,False,Temporary Housing,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000kAZICA2
visitor last name,0053c00000BWFhBAAX,0013c00001rgtMzAAI,156681,TX,2020-05-24 00:00:00,Planned,,"Anthony , TX",Anthony,False,Temporary Housing,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000kAZMCA2
visitor last name,0053c00000BWFiCAAX,0013c00001rgtNHAAY,156699,GA,2020-05-24 00:00:00,Planned,,"Acworth , GA",Acworth,False,Food Delivery,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000kAZeCAM
visitor last name,0053c00000BWFiCAAX,0013c00001rgtNaAAI,156819,NY,2020-05-24 00:00:00,Planned,,"Syracuse , NY",Syracuse,False,Food Delivery,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000kAbaCAE
visitor last name,0053c00000BWFi4AAH,0013c00001rgtSNAAY,156871,WI,2020-05-24 00:00:00,Planned,,"Milwaukee , WI",Milwaukee,False,Temporary Housing,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000kAcQCAU
visitor last name,0053c00000BWFi4AAH,0013c00001rgtShAAI,156891,RI,2020-05-24 00:00:00,Planned,,"Pawtucket , RI",Pawtucket,False,Temporary Housing,2020-05-24 00:00:00,2020-05-24T00:00:00.000Z,,0Z53c000000kAckCAE
