Id,Contact.Id,CreatedDate_Custom,IsPersonAccount_Computed,CreatedDate,CitywithState,ContactsTraced,Household_Members
0013c00001qDHN0AAO,0033c00002VCfZMAA1,2020-05-16,True,2020-05-16T00:00:00.000Z,"Lansing , MI",,
0013c00001qDHN2AAO,0033c00002VCfZOAA1,2020-05-16,True,2020-05-16T00:00:00.000Z,"Chicago , IL",,
0013c00001qDHN8AAO,0033c00002VCfZUAA1,2020-05-16,True,2020-05-16T00:00:00.000Z,"San Jose , CA",,
0013c00001qDHNEAA4,0033c00002VCfZaAAL,2020-05-16,True,2020-05-16T00:00:00.000Z,"Coatesville , PA",,
0013c00001qDHNmAAO,0033c00002VCfa8AAD,2020-05-16,True,2020-05-16T00:00:00.000Z,"New Orleans , LA",,
0013c00001qDHOIAA4,0033c00002VCfaeAAD,2020-05-16,True,2020-05-16T00:00:00.000Z,"Bennington , VT",,
0013c00001qDHOXAA4,0033c00002VCfatAAD,2020-05-16,True,2020-05-16T00:00:00.000Z,"Austin , TX",,
0013c00001qDHOnAAO,0033c00002VCfb9AAD,2020-05-16,True,2020-05-16T00:00:00.000Z,"Denver , CO",,
0013c00001qDHPCAA4,0033c00002VCfbYAAT,2020-05-16,True,2020-05-16T00:00:00.000Z,"Camarillo , CA",,
0013c00001qDHPMAA4,0033c00002VCfbiAAD,2020-05-16,True,2020-05-16T00:00:00.000Z,"Flemington , NJ",,
0013c00001qDHPOAA4,0033c00002VCfbkAAD,2020-05-16,True,2020-05-16T00:00:00.000Z,"Columbia , SC",,
0013c00001qDHPTAA4,0033c00002VCfbpAAD,2020-05-16,True,2020-05-16T00:00:00.000Z,"New York , NY",,
0013c00001qDHR2AAO,0033c00002VCfdOAAT,2020-05-16,True,2020-05-16T00:00:00.000Z,"Erie , PA",,
0013c00001qDHR3AAO,0033c00002VCfdPAAT,2020-05-16,True,2020-05-16T00:00:00.000Z,"Pearl City , HI",,
0013c00001qDHSJAA4,0033c00002VCfefAAD,2020-05-16,True,2020-05-16T00:00:00.000Z,"Santa Fe Springs , CA",,
0013c00001qDHSMAA4,0033c00002VCfeiAAD,2020-05-16,True,2020-05-16T00:00:00.000Z,"Brownsville , TX",,
0013c00001qDHSZAA4,0033c00002VCfevAAD,2020-05-16,True,2020-05-16T00:00:00.000Z,"Rockville , MD",,
0013c00001qDHSiAAO,0033c00002VCff4AAD,2020-05-16,True,2020-05-16T00:00:00.000Z,"Moses Lake , WA",,
0013c00001qDHSlAAO,0033c00002VCff7AAD,2020-05-16,True,2020-05-16T00:00:00.000Z,"Tempe , AZ",,
0013c00001qDHToAAO,0033c00002VCfgAAAT,2020-05-16,True,2020-05-16T00:00:00.000Z,"Fox River Grove , IL",,
0013c00001qDHUtAAO,0033c00002VCfhFAAT,2020-05-16,True,2020-05-16T00:00:00.000Z,"Atlanta , GA",,
0013c00001qDJ20AAG,0033c00002VCgpwAAD,2020-05-17,True,2020-05-17T00:00:00.000Z,"Easton , MD",,3.0
0013c00001qDJ2XAAW,0033c00002VCgqTAAT,2020-05-17,True,2020-05-17T00:00:00.000Z,"Providence , RI",,3.0
0013c00001qDJ2ZAAW,0033c00002VCgqVAAT,2020-05-17,True,2020-05-17T00:00:00.000Z,"Austin , TX",,3.0
0013c00001qDJ2nAAG,0033c00002VCgqjAAD,2020-05-17,True,2020-05-17T00:00:00.000Z,"Baltimore , MD",,3.0
0013c00001qDJ2tAAG,0033c00002VCgqpAAD,2020-05-17,True,2020-05-17T00:00:00.000Z,"Jacksonville , FL",,3.0
0013c00001qDJ34AAG,0033c00002VCgr0AAD,2020-05-17,True,2020-05-17T00:00:00.000Z,"Anchorage , AK",,3.0
0013c00001qDJ3WAAW,0033c00002VCgrSAAT,2020-05-17,True,2020-05-17T00:00:00.000Z,"San Mateo , CA",,3.0
0013c00001qDJ3hAAG,0033c00002VCgrdAAD,2020-05-17,True,2020-05-17T00:00:00.000Z,"Rockaway , NJ",,3.0
0013c00001qDJ3qAAG,0033c00002VCgrmAAD,2020-05-17,True,2020-05-17T00:00:00.000Z,"Riverside , CA",,3.0
0013c00001qDJ3tAAG,0033c00002VCgrpAAD,2020-05-17,True,2020-05-17T00:00:00.000Z,"Milwaukee , WI",,3.0
0013c00001qDJ4IAAW,0033c00002VCgsEAAT,2020-05-17,True,2020-05-17T00:00:00.000Z,"Reno , NV",,3.0
0013c00001qDJ4WAAW,0033c00002VCgsSAAT,2020-05-17,True,2020-05-17T00:00:00.000Z,"Perrysburg , OH",,3.0
0013c00001qDJ4vAAG,0033c00002VCgsrAAD,2020-05-17,True,2020-05-17T00:00:00.000Z,"South San Francisco , CA",,3.0
0013c00001qDJ50AAG,0033c00002VCgswAAD,2020-05-17,True,2020-05-17T00:00:00.000Z,"Austin , TX",,3.0
0013c00001qDJ51AAG,0033c00002VCgsxAAD,2020-05-17,True,2020-05-17T00:00:00.000Z,"Dallas , TX",,3.0
0013c00001qDJ5IAAW,0033c00002VCgtEAAT,2020-05-17,True,2020-05-17T00:00:00.000Z,"Ramsey , NJ",,3.0
0013c00001qDJ5LAAW,0033c00002VCgtHAAT,2020-05-17,True,2020-05-17T00:00:00.000Z,"Canton , OH",,3.0
0013c00001qDJ5NAAW,0033c00002VCgtJAAT,2020-05-17,True,2020-05-17T00:00:00.000Z,"Fairfax , VA",,3.0
0013c00001qDJ5VAAW,0033c00002VCgtRAAT,2020-05-17,True,2020-05-17T00:00:00.000Z,"Tampa , FL",,3.0
0013c00001qDJ5iAAG,0033c00002VCgteAAD,2020-05-17,True,2020-05-17T00:00:00.000Z,"Hays , KS",,3.0
0013c00001qDJ5tAAG,0033c00002VCgtpAAD,2020-05-17,True,2020-05-17T00:00:00.000Z,"Plaistow , NH",,3.0
0013c00001qDJ6IAAW,0033c00002VCguEAAT,2020-05-17,True,2020-05-17T00:00:00.000Z,"Atlanta , GA",,3.0
0013c00001qDJ6bAAG,0033c00002VCguXAAT,2020-05-17,True,2020-05-17T00:00:00.000Z,"Waterford , MI",,3.0
0013c00001qDJ6eAAG,0033c00002VCguaAAD,2020-05-17,True,2020-05-17T00:00:00.000Z,"Fort Worth , TX",,3.0
0013c00001qDJ7HAAW,0033c00002VCgvDAAT,2020-05-17,True,2020-05-17T00:00:00.000Z,"Beverly Hills , CA",,3.0
0013c00001qDJ83AAG,0033c00002VCgvzAAD,2020-05-17,True,2020-05-17T00:00:00.000Z,"La Mesa , CA",,3.0
0013c00001qDJ88AAG,0033c00002VCgw4AAD,2020-05-17,True,2020-05-17T00:00:00.000Z,"Grand Rapids , MI",,3.0
0013c00001qDJ8BAAW,0033c00002VCgw7AAD,2020-05-17,True,2020-05-17T00:00:00.000Z,"Englewood , CO",,3.0
0013c00001qDJ8FAAW,0033c00002VCgwBAAT,2020-05-17,True,2020-05-17T00:00:00.000Z,"Astoria , NY",,3.0
0013c00001qDJ8nAAG,0033c00002VCgwjAAD,2020-05-17,True,2020-05-17T00:00:00.000Z,"Whippany , NJ",,3.0
0013c00001qDJ8sAAG,0033c00002VCgwoAAD,2020-05-17,True,2020-05-17T00:00:00.000Z,"East Lansing , MI",,3.0
0013c00001qDJ91AAG,0033c00002VCgwxAAD,2020-05-17,True,2020-05-17T00:00:00.000Z,"Baltimore , MD",,3.0
0013c00001qDJ9FAAW,0033c00002VCgxBAAT,2020-05-17,True,2020-05-17T00:00:00.000Z,"Abilene , TX",,3.0
0013c00001qDJ9KAAW,0033c00002VCgxGAAT,2020-05-17,True,2020-05-17T00:00:00.000Z,"Cheyenne , WY",,3.0
0013c00001qDJALAA4,0033c00002VCgyHAAT,2020-05-17,True,2020-05-17T00:00:00.000Z,"Berlin , NJ",,3.0
0013c00001qDJASAA4,0033c00002VCgyOAAT,2020-05-17,True,2020-05-17T00:00:00.000Z,"Des Moines , IA",,3.0
0013c00001qDJAYAA4,0033c00002VCgyUAAT,2020-05-17,True,2020-05-17T00:00:00.000Z,"Akron , OH",,3.0
0013c00001qDJAaAAO,0033c00002VCgyWAAT,2020-05-17,True,2020-05-17T00:00:00.000Z,"Houston , TX",,3.0
0013c00001qDJB8AAO,0033c00002VCgz4AAD,2020-05-17,True,2020-05-17T00:00:00.000Z,"Wallingford , CT",,3.0
0013c00001qDJBAAA4,0033c00002VCgz6AAD,2020-05-17,True,2020-05-17T00:00:00.000Z,"Antioch , CA",,3.0
0013c00001qDJBLAA4,0033c00002VCgzHAAT,2020-05-17,True,2020-05-17T00:00:00.000Z,"Colorado Springs , CO",,3.0
0013c00001qDJBiAAO,0033c00002VCgzeAAD,2020-05-17,True,2020-05-17T00:00:00.000Z,"Pittsburgh , PA",,3.0
0013c00001qDJBpAAO,0033c00002VCgzlAAD,2020-05-17,True,2020-05-17T00:00:00.000Z,"Hialeah , FL",,3.0
0013c00001qDJC7AAO,0033c00002VCh03AAD,2020-05-17,True,2020-05-17T00:00:00.000Z,"Saddle Brook , NJ",,3.0
0013c00001qDJCUAA4,0033c00002VCh0QAAT,2020-05-17,True,2020-05-17T00:00:00.000Z,"Tampa , FL",,3.0
0013c00001qDJCWAA4,0033c00002VCh0SAAT,2020-05-17,True,2020-05-17T00:00:00.000Z,"Omaha , NE",,3.0
0013c00001qDJCdAAO,0033c00002VCh0ZAAT,2020-05-17,True,2020-05-17T00:00:00.000Z,"Morristown , NJ",,3.0
0013c00001qDJCwAAO,0033c00002VCh0sAAD,2020-05-17,True,2020-05-17T00:00:00.000Z,"Indianapolis , IN",,3.0
0013c00001qDJDBAA4,0033c00002VCh17AAD,2020-05-17,True,2020-05-17T00:00:00.000Z,"Palo Alto , CA",,3.0
0013c00001qDJDFAA4,0033c00002VCh1BAAT,2020-05-17,True,2020-05-17T00:00:00.000Z,"Flushing , NY",,3.0
0013c00001qDJDOAA4,0033c00002VCh1KAAT,2020-05-17,True,2020-05-17T00:00:00.000Z,"Boston , MA",,3.0
0013c00001qDJDPAA4,0033c00002VCh1LAAT,2020-05-17,True,2020-05-17T00:00:00.000Z,"Washington , DC",,3.0
0013c00001qDJDaAAO,0033c00002VCh1WAAT,2020-05-17,True,2020-05-17T00:00:00.000Z,"Elyria , OH",,3.0
0013c00001qDJDhAAO,0033c00002VCh1dAAD,2020-05-17,True,2020-05-17T00:00:00.000Z,"Aberdeen , SD",,3.0
0013c00001qDJDwAAO,0033c00002VCh1sAAD,2020-05-17,True,2020-05-17T00:00:00.000Z,"Daytona Beach , FL",,3.0
0013c00001qDJEwAAO,0033c00002VCh2sAAD,2020-05-17,True,2020-05-17T00:00:00.000Z,"Middlesex , NJ",,3.0
0013c00001qDJFUAA4,0033c00002VCh3QAAT,2020-05-17,True,2020-05-17T00:00:00.000Z,"New York , NY",,3.0
0013c00001qDJFaAAO,0033c00002VCh3WAAT,2020-05-17,True,2020-05-17T00:00:00.000Z,"Ann Arbor , MI",,3.0
0013c00001qDJFeAAO,0033c00002VCh3aAAD,2020-05-17,True,2020-05-17T00:00:00.000Z,"Middletown , OH",,3.0
0013c00001qDJFzAAO,0033c00002VCh3vAAD,2020-05-17,True,2020-05-17T00:00:00.000Z,"Los Angeles , CA",,3.0
0013c00001qDJGgAAO,0033c00002VCh4cAAD,2020-05-17,True,2020-05-17T00:00:00.000Z,"Waipahu , HI",,
0013c00001qDJGhAAO,0033c00002VCh4dAAD,2020-05-17,True,2020-05-17T00:00:00.000Z,"Urbana , OH",,
0013c00001qDJGkAAO,0033c00002VCh4gAAD,2020-05-17,True,2020-05-17T00:00:00.000Z,"Charlotte , NC",,
0013c00001qDJH4AAO,0033c00002VCh50AAD,2020-05-17,True,2020-05-17T00:00:00.000Z,"Wallingford , PA",,
0013c00001qDJHHAA4,0033c00002VCh5DAAT,2020-05-17,True,2020-05-17T00:00:00.000Z,"Fremont , CA",,
0013c00001qDJHpAAO,0033c00002VCh5lAAD,2020-05-17,True,2020-05-17T00:00:00.000Z,"Norwalk , CT",,
0013c00001qDJIRAA4,0033c00002VCh6NAAT,2020-05-17,True,2020-05-17T00:00:00.000Z,"Lake Oswego , OR",,
0013c00001qDJJ3AAO,0033c00002VCh6zAAD,2020-05-17,True,2020-05-17T00:00:00.000Z,"Atlantic City , NJ",,
0013c00001qDJJIAA4,0033c00002VCh7EAAT,2020-05-17,True,2020-05-17T00:00:00.000Z,"Red Bank , NJ",,
0013c00001qDJJOAA4,0033c00002VCh7KAAT,2020-05-17,True,2020-05-17T00:00:00.000Z,"Brooklyn , NY",,
0013c00001qDJJYAA4,0033c00002VCh7UAAT,2020-05-17,True,2020-05-17T00:00:00.000Z,"Beaumont , TX",,
0013c00001qDJJuAAO,0033c00002VCh7qAAD,2020-05-17,True,2020-05-17T00:00:00.000Z,"Covina , CA",,
0013c00001qDJKhAAO,0033c00002VCh8dAAD,2020-05-17,True,2020-05-17T00:00:00.000Z,"New York , NY",,
0013c00001qDJL4AAO,0033c00002VCh90AAD,2020-05-17,True,2020-05-17T00:00:00.000Z,"Plano , TX",,
0013c00001qDJLLAA4,0033c00002VCh9HAAT,2020-05-17,True,2020-05-17T00:00:00.000Z,"New York , NY",,
0013c00001qDJLaAAO,0033c00002VCh9WAAT,2020-05-17,True,2020-05-17T00:00:00.000Z,"Fairfield , NJ",,
0013c00001qDJLnAAO,0033c00002VCh9jAAD,2020-05-17,True,2020-05-17T00:00:00.000Z,"Chicago , IL",,
0013c00001qDJLuAAO,0033c00002VCh9qAAD,2020-05-17,True,2020-05-17T00:00:00.000Z,"Mineola , NY",,
0013c00001qDJM4AAO,0033c00002VChA0AAL,2020-05-17,True,2020-05-17T00:00:00.000Z,"Tampa , FL",,
0013c00001qDJM8AAO,0033c00002VChA4AAL,2020-05-17,True,2020-05-17T00:00:00.000Z,"Panama City Beach , FL",,
0013c00001qDJMJAA4,0033c00002VChAFAA1,2020-05-17,True,2020-05-17T00:00:00.000Z,"Shreveport , LA",,
0013c00001qDJMQAA4,0033c00002VChAMAA1,2020-05-17,True,2020-05-17T00:00:00.000Z,"Levittown , PA",,
0013c00001qDJMbAAO,0033c00002VChAXAA1,2020-05-17,True,2020-05-17T00:00:00.000Z,"Cincinnati , OH",,
0013c00001qDJMnAAO,0033c00002VChAjAAL,2020-05-17,True,2020-05-17T00:00:00.000Z,"Highland Park , IL",,
0013c00001qDJNzAAO,0033c00002VChBvAAL,2020-05-17,True,2020-05-17T00:00:00.000Z,"Warwick , RI",,
0013c00001qDJOJAA4,0033c00002VChCFAA1,2020-05-17,True,2020-05-17T00:00:00.000Z,"Elmhurst , IL",,
0013c00001qDJP3AAO,0033c00002VChCzAAL,2020-05-17,True,2020-05-17T00:00:00.000Z,"Dayton , OH",,
0013c00001qDJPIAA4,0033c00002VChDEAA1,2020-05-17,True,2020-05-17T00:00:00.000Z,"Phoenix , AZ",,
0013c00001qDJPtAAO,0033c00002VChDpAAL,2020-05-17,True,2020-05-17T00:00:00.000Z,"Chicago , IL",,
0013c00001qDJQGAA4,0033c00002VChECAA1,2020-05-17,True,2020-05-17T00:00:00.000Z,"Clifton , NJ",,
0013c00001qDJQHAA4,0033c00002VChEDAA1,2020-05-17,True,2020-05-17T00:00:00.000Z,"Baltimore , MD",,
0013c00001qDJQIAA4,0033c00002VChEEAA1,2020-05-17,True,2020-05-17T00:00:00.000Z,"Irving , TX",,
0013c00001qDJQYAA4,0033c00002VChEUAA1,2020-05-17,True,2020-05-17T00:00:00.000Z,"Albuquerque , NM",,
0013c00001qDJQmAAO,0033c00002VChEiAAL,2020-05-17,True,2020-05-17T00:00:00.000Z,"Daly City , CA",,
0013c00001qDJR8AAO,0033c00002VChF4AAL,2020-05-17,True,2020-05-17T00:00:00.000Z,"Trenton , NJ",,
0013c00001qDJS9AAO,0033c00002VChG5AAL,2020-05-17,True,2020-05-17T00:00:00.000Z,"Saint Rose , LA",,
0013c00001qDJSLAA4,0033c00002VChGHAA1,2020-05-17,True,2020-05-17T00:00:00.000Z,"Stamford , CT",,
0013c00001qDJSOAA4,0033c00002VChGKAA1,2020-05-17,True,2020-05-17T00:00:00.000Z,"Dallas , TX",,
0013c00001qDJT8AAO,0033c00002VChH4AAL,2020-05-17,True,2020-05-17T00:00:00.000Z,"New Orleans , LA",,
0013c00001qDJTbAAO,0033c00002VChHXAA1,2020-05-17,True,2020-05-17T00:00:00.000Z,"Chicago , IL",,
0013c00001qDJToAAO,0033c00002VChHkAAL,2020-05-17,True,2020-05-17T00:00:00.000Z,"Lancaster , PA",,
0013c00001qDJTtAAO,0033c00002VChHpAAL,2020-05-17,True,2020-05-17T00:00:00.000Z,"Easton , PA",,
0013c00001qDJTwAAO,0033c00002VChHsAAL,2020-05-17,True,2020-05-17T00:00:00.000Z,"Newton , KS",,
0013c00001qDJUHAA4,0033c00002VChIDAA1,2020-05-17,True,2020-05-17T00:00:00.000Z,"Tallahassee , FL",,
0013c00001qDJUJAA4,0033c00002VChIFAA1,2020-05-17,True,2020-05-17T00:00:00.000Z,"Fairbanks , AK",,
0013c00001qDJUKAA4,0033c00002VChIGAA1,2020-05-17,True,2020-05-17T00:00:00.000Z,"South San Francisco , CA",,
0013c00001qDKJwAAO,0033c00002VChvVAAT,2020-05-18,True,2020-05-18T00:00:00.000Z,"Baltimore , MD",,3.0
0013c00001qDKKAAA4,0033c00002VChvjAAD,2020-05-18,True,2020-05-18T00:00:00.000Z,"Albany , NY",,3.0
0013c00001qDKKDAA4,0033c00002VChvmAAD,2020-05-18,True,2020-05-18T00:00:00.000Z,"Shawnee , KS",,3.0
0013c00001qDKKEAA4,0033c00002VChvnAAD,2020-05-18,True,2020-05-18T00:00:00.000Z,"Easton , MD",,3.0
0013c00001qDKKMAA4,0033c00002VChvvAAD,2020-05-18,True,2020-05-18T00:00:00.000Z,"Metairie , LA",,3.0
0013c00001qDKL4AAO,0033c00002VChwdAAD,2020-05-18,True,2020-05-18T00:00:00.000Z,"Newark , NJ",,3.0
0013c00001qDKL6AAO,0033c00002VChwfAAD,2020-05-18,True,2020-05-18T00:00:00.000Z,"Staten Island , NY",,3.0
0013c00001qDKLUAA4,0033c00002VChx3AAD,2020-05-18,True,2020-05-18T00:00:00.000Z,"Lynbrook , NY",,3.0
0013c00001qDKLbAAO,0033c00002VChxAAAT,2020-05-18,True,2020-05-18T00:00:00.000Z,"Tullahoma , TN",,3.0
0013c00001qDKLdAAO,0033c00002VChxCAAT,2020-05-18,True,2020-05-18T00:00:00.000Z,"Homestead , FL",,3.0
0013c00001qDKLeAAO,0033c00002VChxDAAT,2020-05-18,True,2020-05-18T00:00:00.000Z,"Owings Mills , MD",,3.0
0013c00001qDKLoAAO,0033c00002VChxNAAT,2020-05-18,True,2020-05-18T00:00:00.000Z,"Clarks Summit , PA",,3.0
0013c00001qDKM3AAO,0033c00002VChxcAAD,2020-05-18,True,2020-05-18T00:00:00.000Z,"Findlay , OH",,3.0
0013c00001qDKMlAAO,0033c00002VChyKAAT,2020-05-18,True,2020-05-18T00:00:00.000Z,"Gardena , CA",,3.0
0013c00001qDKN4AAO,0033c00002VChydAAD,2020-05-18,True,2020-05-18T00:00:00.000Z,"New York , NY",,3.0
0013c00001qDKNYAA4,0033c00002VChz7AAD,2020-05-18,True,2020-05-18T00:00:00.000Z,"Deer Park , NY",,3.0
0013c00001qDKNaAAO,0033c00002VChz9AAD,2020-05-18,True,2020-05-18T00:00:00.000Z,"New Haven , CT",,3.0
0013c00001qDKNtAAO,0033c00002VChzSAAT,2020-05-18,True,2020-05-18T00:00:00.000Z,"Indianapolis , IN",,3.0
0013c00001qDKOhAAO,0033c00002VCi0GAAT,2020-05-18,True,2020-05-18T00:00:00.000Z,"Lansing , MI",,3.0
0013c00001qDKP2AAO,0033c00002VCi0bAAD,2020-05-18,True,2020-05-18T00:00:00.000Z,"Cleveland , OH",,3.0
0013c00001qDKPCAA4,0033c00002VCi0lAAD,2020-05-18,True,2020-05-18T00:00:00.000Z,"North Attleboro , MA",,3.0
0013c00001qDKPJAA4,0033c00002VCi0sAAD,2020-05-18,True,2020-05-18T00:00:00.000Z,"New Bedford , MA",,3.0
0013c00001qDKPeAAO,0033c00002VCi1DAAT,2020-05-18,True,2020-05-18T00:00:00.000Z,"Coram , NY",,3.0
0013c00001qDKQ5AAO,0033c00002VCi1eAAD,2020-05-18,True,2020-05-18T00:00:00.000Z,"Des Moines , IA",,3.0
0013c00001qDKQiAAO,0033c00002VCi2HAAT,2020-05-18,True,2020-05-18T00:00:00.000Z,"Jersey City , NJ",,3.0
0013c00001qDKR7AAO,0033c00002VCi2gAAD,2020-05-18,True,2020-05-18T00:00:00.000Z,"Utica , NY",,3.0
0013c00001qDKRMAA4,0033c00002VCi2vAAD,2020-05-18,True,2020-05-18T00:00:00.000Z,"Plano , TX",,3.0
0013c00001qDKRQAA4,0033c00002VCi2zAAD,2020-05-18,True,2020-05-18T00:00:00.000Z,"Fortville , IN",,3.0
0013c00001qDKRlAAO,0033c00002VCi3KAAT,2020-05-18,True,2020-05-18T00:00:00.000Z,"Novato , CA",,3.0
0013c00001qDKSDAA4,0033c00002VCi3mAAD,2020-05-18,True,2020-05-18T00:00:00.000Z,"Commerce City , CO",,3.0
0013c00001qDKSWAA4,0033c00002VCi45AAD,2020-05-18,True,2020-05-18T00:00:00.000Z,"Maryland Heights , MO",,3.0
0013c00001qDKSdAAO,0033c00002VCi4CAAT,2020-05-18,True,2020-05-18T00:00:00.000Z,"Long Beach , CA",,3.0
0013c00001qDKStAAO,0033c00002VCi4SAAT,2020-05-18,True,2020-05-18T00:00:00.000Z,"Ortonville , MI",,3.0
0013c00001qDKTTAA4,0033c00002VCi52AAD,2020-05-18,True,2020-05-18T00:00:00.000Z,"Tampa , FL",,3.0
0013c00001qDKTeAAO,0033c00002VCi5DAAT,2020-05-18,True,2020-05-18T00:00:00.000Z,"Westminster , CA",,3.0
0013c00001qDKTwAAO,0033c00002VCi5VAAT,2020-05-18,True,2020-05-18T00:00:00.000Z,"Pittsburgh , PA",,3.0
0013c00001qDKUMAA4,0033c00002VCi5vAAD,2020-05-18,True,2020-05-18T00:00:00.000Z,"Catonsville , MD",,3.0
0013c00001qDKUkAAO,0033c00002VCi6JAAT,2020-05-18,True,2020-05-18T00:00:00.000Z,"Omaha , NE",,3.0
0013c00001qDKVFAA4,0033c00002VCi6oAAD,2020-05-18,True,2020-05-18T00:00:00.000Z,"East Helena , MT",,3.0
0013c00001qDKVsAAO,0033c00002VCi7RAAT,2020-05-18,True,2020-05-18T00:00:00.000Z,"West Fork , AR",,3.0
0013c00001qDKWAAA4,0033c00002VCi7jAAD,2020-05-18,True,2020-05-18T00:00:00.000Z,"Daytona Beach , FL",,3.0
0013c00001qDKWIAA4,0033c00002VCi7rAAD,2020-05-18,True,2020-05-18T00:00:00.000Z,"Atlanta , GA",,3.0
0013c00001qDKWaAAO,0033c00002VCi89AAD,2020-05-18,True,2020-05-18T00:00:00.000Z,"Vallejo , CA",,3.0
0013c00001qDKXkAAO,0033c00002VCi9JAAT,2020-05-18,True,2020-05-18T00:00:00.000Z,"Northridge , CA",,3.0
0013c00001qDKXrAAO,0033c00002VCi9QAAT,2020-05-18,True,2020-05-18T00:00:00.000Z,"Chandler , AZ",,3.0
0013c00001qDKXuAAO,0033c00002VCi9TAAT,2020-05-18,True,2020-05-18T00:00:00.000Z,"High Point , NC",,3.0
0013c00001qDKXxAAO,0033c00002VCi9WAAT,2020-05-18,True,2020-05-18T00:00:00.000Z,"Philadelphia , PA",,3.0
0013c00001qDKYEAA4,0033c00002VCi9nAAD,2020-05-18,True,2020-05-18T00:00:00.000Z,"Worcester , MA",,3.0
0013c00001qDKYcAAO,0033c00002VCiABAA1,2020-05-18,True,2020-05-18T00:00:00.000Z,"Hanover , MD",,3.0
0013c00001qDKYlAAO,0033c00002VCiAKAA1,2020-05-18,True,2020-05-18T00:00:00.000Z,"Santa Fe Springs , CA",,3.0
0013c00001qDKYnAAO,0033c00002VCiAMAA1,2020-05-18,True,2020-05-18T00:00:00.000Z,"Minneapolis , MN",,3.0
0013c00001qDKZ8AAO,0033c00002VCiAhAAL,2020-05-18,True,2020-05-18T00:00:00.000Z,"Orange , NJ",,3.0
0013c00001qDKZEAA4,0033c00002VCiAnAAL,2020-05-18,True,2020-05-18T00:00:00.000Z,"Pittsburgh , PA",,3.0
0013c00001qDKZIAA4,0033c00002VCiArAAL,2020-05-18,True,2020-05-18T00:00:00.000Z,"Wallingford , PA",,3.0
0013c00001qDKZYAA4,0033c00002VCiB7AAL,2020-05-18,True,2020-05-18T00:00:00.000Z,"Moonachie , NJ",,3.0
0013c00001qDKZZAA4,0033c00002VCiB8AAL,2020-05-18,True,2020-05-18T00:00:00.000Z,"New Haven , CT",,3.0
0013c00001qDKZgAAO,0033c00002VCiBFAA1,2020-05-18,True,2020-05-18T00:00:00.000Z,"Washington , DC",,3.0
0013c00001qDKZqAAO,0033c00002VCiBPAA1,2020-05-18,True,2020-05-18T00:00:00.000Z,"Dallas , TX",,3.0
0013c00001qDKZtAAO,0033c00002VCiBSAA1,2020-05-18,True,2020-05-18T00:00:00.000Z,"Michigan City , IN",,3.0
0013c00001qDKaPAAW,0033c00002VCiByAAL,2020-05-18,True,2020-05-18T00:00:00.000Z,"Hackensack , NJ",,3.0
0013c00001qDKaqAAG,0033c00002VCiCPAA1,2020-05-18,True,2020-05-18T00:00:00.000Z,"San Mateo , CA",,3.0
0013c00001qDKavAAG,0033c00002VCiCUAA1,2020-05-18,True,2020-05-18T00:00:00.000Z,"Farmingdale , NY",,3.0
0013c00001qDKbBAAW,0033c00002VCiCkAAL,2020-05-18,True,2020-05-18T00:00:00.000Z,"Auburn , ME",,3.0
0013c00001qDKbiAAG,0033c00002VCiDHAA1,2020-05-18,True,2020-05-18T00:00:00.000Z,"Chester , PA",,3.0
0013c00001qDKbzAAG,0033c00002VCiDYAA1,2020-05-18,True,2020-05-18T00:00:00.000Z,"Austin , TX",,3.0
0013c00001qDKc1AAG,0033c00002VCiDaAAL,2020-05-18,True,2020-05-18T00:00:00.000Z,"Jersey City , NJ",,3.0
0013c00001qDKcVAAW,0033c00002VCiE4AAL,2020-05-18,True,2020-05-18T00:00:00.000Z,"Somerville , NJ",,3.0
0013c00001qDKcWAAW,0033c00002VCiE5AAL,2020-05-18,True,2020-05-18T00:00:00.000Z,"Providence , RI",,3.0
0013c00001qDKcqAAG,0033c00002VCiEPAA1,2020-05-18,True,2020-05-18T00:00:00.000Z,"Flushing , NY",,3.0
0013c00001qDKcvAAG,0033c00002VCiEUAA1,2020-05-18,True,2020-05-18T00:00:00.000Z,"New York , NY",,3.0
0013c00001qDKdiAAG,0033c00002VCiFHAA1,2020-05-18,True,2020-05-18T00:00:00.000Z,"South Plainfield , NJ",,
0013c00001qDKdqAAG,0033c00002VCiFPAA1,2020-05-18,True,2020-05-18T00:00:00.000Z,"Denver , CO",,
0013c00001qDKeEAAW,0033c00002VCiFnAAL,2020-05-18,True,2020-05-18T00:00:00.000Z,"Boise , ID",,
0013c00001qDKeUAAW,0033c00002VCiG3AAL,2020-05-18,True,2020-05-18T00:00:00.000Z,"Erie , PA",,3.0
0013c00001qDKeZAAW,0033c00002VCiG8AAL,2020-05-18,True,2020-05-18T00:00:00.000Z,"Mason , OH",,3.0
0013c00001qDKehAAG,0033c00002VCiGGAA1,2020-05-18,True,2020-05-18T00:00:00.000Z,"Stockton , CA",,3.0
0013c00001qDKezAAG,0033c00002VCiGYAA1,2020-05-18,True,2020-05-18T00:00:00.000Z,"Mamaroneck , NY",,3.0
0013c00001qDKfGAAW,0033c00002VCiGpAAL,2020-05-18,True,2020-05-18T00:00:00.000Z,"Chicago , IL",,3.0
0013c00001qDKfIAAW,0033c00002VCiGrAAL,2020-05-18,True,2020-05-18T00:00:00.000Z,"Palatka , FL",,3.0
