CaseNumber,AppliedDate_Custom,IA_BLA.Name,AppliedDate,Address.State,Status,Address.City,Address.CitywithState,AccountId,Id
94729,2020-05-04,IA-0000093704,2020-05-04T00:00:00.000Z,CA,Submitted,La Mesa,"La Mesa , CA",0013c00001qChwVAAS,a1A3c00000C6ANqEAN
94737,2020-05-04,IA-0000093712,2020-05-04T00:00:00.000Z,SC,Submitted,Spartanburg,"Spartanburg , SC",0013c00001qChwNAAS,a1A3c00000C6ANyEAN
94747,2020-05-04,IA-0000093722,2020-05-04T00:00:00.000Z,OK,Submitted,Oklahoma City,"Oklahoma City , OK",0013c00001qChwDAAS,a1A3c00000C6AO8EAN
94805,2020-05-04,IA-0000093780,2020-05-04T00:00:00.000Z,FL,Approved,Jacksonville,"Jacksonville , FL",0013c00001qCi0vAAC,a1A3c00000C6AP4EAN
94818,2020-05-04,IA-0000093793,2020-05-04T00:00:00.000Z,ID,In Review,Boise,"Boise , ID",0013c00001qCi0iAAC,a1A3c00000C6APHEA3
94848,2020-05-04,IA-0000093823,2020-05-04T00:00:00.000Z,LA,In Review,New Orleans,"New Orleans , LA",0013c00001qCi0EAAS,a1A3c00000C6APlEAN
94849,2020-05-04,IA-0000093824,2020-05-04T00:00:00.000Z,CA,Submitted,Redwood City,"Redwood City , CA",0013c00001qCi0DAAS,a1A3c00000C6APmEAN
94881,2020-05-04,IA-0000093856,2020-05-04T00:00:00.000Z,FL,Submitted,West Palm Beach,"West Palm Beach , FL",0013c00001qChzhAAC,a1A3c00000C6AQIEA3
94884,2020-05-04,IA-0000093859,2020-05-04T00:00:00.000Z,MO,Submitted,Centralia,"Centralia , MO",0013c00001qChzeAAC,a1A3c00000C6AQLEA3
94894,2020-05-04,IA-0000093869,2020-05-04T00:00:00.000Z,KS,Submitted,Abilene,"Abilene , KS",0013c00001qChzUAAS,a1A3c00000C6AQVEA3
94943,2020-05-04,IA-0000093918,2020-05-04T00:00:00.000Z,ID,In Review,Pocatello,"Pocatello , ID",0013c00001qCi2EAAS,a1A3c00000C6ARIEA3
94952,2020-05-04,IA-0000093927,2020-05-04T00:00:00.000Z,CA,Submitted,Inglewood,"Inglewood , CA",0013c00001qCi25AAC,a1A3c00000C6ARREA3
94964,2020-05-04,IA-0000093939,2020-05-04T00:00:00.000Z,NC,Submitted,Durham,"Durham , NC",0013c00001qCi4fAAC,a1A3c00000C6ARdEAN
95015,2020-05-04,IA-0000093990,2020-05-04T00:00:00.000Z,NJ,Approved,Jersey City,"Jersey City , NJ",0013c00001qCi3qAAC,a1A3c00000C6ASSEA3
95017,2020-05-04,IA-0000093992,2020-05-04T00:00:00.000Z,CA,Submitted,San Ramon,"San Ramon , CA",0013c00001qCi3oAAC,a1A3c00000C6ASUEA3
95019,2020-05-04,IA-0000093994,2020-05-04T00:00:00.000Z,TX,Submitted,Dallas,"Dallas , TX",0013c00001qCi3mAAC,a1A3c00000C6ASWEA3
95073,2020-05-04,IA-0000094048,2020-05-04T00:00:00.000Z,WI,In Review,Manawa,"Manawa , WI",0013c00001qCi2uAAC,a1A3c00000C6ATOEA3
95084,2020-05-04,IA-0000094059,2020-05-04T00:00:00.000Z,FL,Submitted,Leesburg,"Leesburg , FL",0013c00001qCi2jAAC,a1A3c00000C6ATZEA3
95092,2020-05-04,IA-0000094067,2020-05-04T00:00:00.000Z,MD,Submitted,Lutherville Timonium,"Lutherville Timonium , MD",0013c00001qCi2bAAC,a1A3c00000C6AThEAN
95101,2020-05-04,IA-0000094076,2020-05-04T00:00:00.000Z,CT,Submitted,Greenwich,"Greenwich , CT",0013c00001qCi5TAAS,a1A3c00000C6ATqEAN
95115,2020-05-04,IA-0000094090,2020-05-04T00:00:00.000Z,KS,Approved,Newton,"Newton , KS",0013c00001qCi5FAAS,a1A3c00000C6AU4EAN
95120,2020-05-04,IA-0000094095,2020-05-04T00:00:00.000Z,CA,Approved,San Francisco,"San Francisco , CA",0013c00001qCi5AAAS,a1A3c00000C6AU9EAN
95156,2020-05-04,IA-0000094131,2020-05-04T00:00:00.000Z,NY,Submitted,Mount Vernon,"Mount Vernon , NY",0013c00001qCi5kAAC,a1A3c00000C6AUjEAN
95168,2020-05-04,IA-0000094143,2020-05-04T00:00:00.000Z,NC,In Review,Greensboro,"Greensboro , NC",0013c00001qCi7uAAC,a1A3c00000C6AUvEAN
95176,2020-05-04,IA-0000094151,2020-05-04T00:00:00.000Z,CA,Submitted,Yuba City,"Yuba City , CA",0013c00001qCi7mAAC,a1A3c00000C6AV3EAN
95183,2020-05-04,IA-0000094158,2020-05-04T00:00:00.000Z,CT,In Review,Norwalk,"Norwalk , CT",0013c00001qCi7fAAC,a1A3c00000C6AVAEA3
95209,2020-05-04,IA-0000094184,2020-05-04T00:00:00.000Z,GA,Submitted,Atlanta,"Atlanta , GA",0013c00001qCi7FAAS,a1A3c00000C6AVaEAN
95218,2020-05-04,IA-0000094193,2020-05-04T00:00:00.000Z,CA,In Review,Compton,"Compton , CA",0013c00001qCi76AAC,a1A3c00000C6AVjEAN
95293,2020-05-04,IA-0000094268,2020-05-04T00:00:00.000Z,CA,In Review,Los Angeles,"Los Angeles , CA",0013c00001qCi5tAAC,a1A3c00000C6AWwEAN
95294,2020-05-04,IA-0000094269,2020-05-04T00:00:00.000Z,CA,Submitted,Santa Rosa,"Santa Rosa , CA",0013c00001qCi5sAAC,a1A3c00000C6AWxEAN
95307,2020-05-04,IA-0000094282,2020-05-04T00:00:00.000Z,IN,Submitted,Anderson,"Anderson , IN",0013c00001qCi8wAAC,a1A3c00000C6AXAEA3
95312,2020-05-04,IA-0000094287,2020-05-04T00:00:00.000Z,TX,Submitted,Irving,"Irving , TX",0013c00001qCi8rAAC,a1A3c00000C6AXFEA3
95328,2020-05-04,IA-0000094303,2020-05-04T00:00:00.000Z,MD,In Review,Baltimore,"Baltimore , MD",0013c00001qCi8bAAC,a1A3c00000C6AXVEA3
95334,2020-05-04,IA-0000094309,2020-05-04T00:00:00.000Z,NM,Submitted,Las Cruces,"Las Cruces , NM",0013c00001qCi8VAAS,a1A3c00000C6AXbEAN
95359,2020-05-04,IA-0000094334,2020-05-04T00:00:00.000Z,WA,Submitted,Appleton,"Appleton , WA",0013c00001qCiAzAAK,a1A3c00000C6AY0EAN
95364,2020-05-04,IA-0000094339,2020-05-04T00:00:00.000Z,NJ,Submitted,Manville,"Manville , NJ",0013c00001qCiAuAAK,a1A3c00000C6AY5EAN
95372,2020-05-04,IA-0000094347,2020-05-04T00:00:00.000Z,TX,Submitted,Irving,"Irving , TX",0013c00001qCiAmAAK,a1A3c00000C6AYDEA3
95392,2020-05-04,IA-0000094367,2020-05-04T00:00:00.000Z,MI,Submitted,Harrison Township,"Harrison Township , MI",0013c00001qCiASAA0,a1A3c00000C6AYXEA3
95398,2020-05-04,IA-0000094373,2020-05-04T00:00:00.000Z,CT,In Review,Cheshire,"Cheshire , CT",0013c00001qCiAMAA0,a1A3c00000C6AYdEAN
95400,2020-05-04,IA-0000094375,2020-05-04T00:00:00.000Z,TX,Approved,San Antonio,"San Antonio , TX",0013c00001qCiAKAA0,a1A3c00000C6AYfEAN
95494,2020-05-04,IA-0000094469,2020-05-04T00:00:00.000Z,KY,Submitted,Burlington,"Burlington , KY",0013c00001qCiC2AAK,a1A3c00000C6AaBEAV
95501,2020-05-04,IA-0000094476,2020-05-04T00:00:00.000Z,IA,Submitted,Burlington,"Burlington , IA",0013c00001qCiBvAAK,a1A3c00000C6AaIEAV
95523,2020-05-04,IA-0000094498,2020-05-04T00:00:00.000Z,RI,In Review,Warwick,"Warwick , RI",0013c00001qCiBZAA0,a1A3c00000C6AaeEAF
95529,2020-05-04,IA-0000094504,2020-05-04T00:00:00.000Z,NJ,Submitted,Edison,"Edison , NJ",0013c00001qCiBTAA0,a1A3c00000C6AakEAF
95560,2020-05-04,IA-0000094535,2020-05-04T00:00:00.000Z,WY,Approved,Casper,"Casper , WY",0013c00001qCiEXAA0,a1A3c00000C6AbFEAV
95562,2020-05-04,IA-0000094537,2020-05-04T00:00:00.000Z,FL,Submitted,Tampa,"Tampa , FL",0013c00001qCiEVAA0,a1A3c00000C6AbHEAV
95578,2020-05-04,IA-0000094553,2020-05-04T00:00:00.000Z,NY,In Review,New York,"New York , NY",0013c00001qCiEFAA0,a1A3c00000C6AbXEAV
95579,2020-05-04,IA-0000094554,2020-05-04T00:00:00.000Z,CA,Submitted,San Francisco,"San Francisco , CA",0013c00001qCiEEAA0,a1A3c00000C6AbYEAV
95600,2020-05-04,IA-0000094575,2020-05-04T00:00:00.000Z,PA,Approved,Lemoyne,"Lemoyne , PA",0013c00001qCiDtAAK,a1A3c00000C6AbtEAF
95618,2020-05-04,IA-0000094593,2020-05-04T00:00:00.000Z,FL,In Review,Hialeah,"Hialeah , FL",0013c00001qCiDbAAK,a1A3c00000C6AcBEAV
95652,2020-05-04,IA-0000094627,2020-05-04T00:00:00.000Z,NY,Submitted,Rochester,"Rochester , NY",0013c00001qCiD3AAK,a1A3c00000C6AcjEAF
95663,2020-05-04,IA-0000094638,2020-05-04T00:00:00.000Z,NJ,In Review,Paterson,"Paterson , NJ",0013c00001qCiCsAAK,a1A3c00000C6AcuEAF
95675,2020-05-04,IA-0000094650,2020-05-04T00:00:00.000Z,CO,Approved,Denver,"Denver , CO",0013c00001qCiCgAAK,a1A3c00000C6Ad6EAF
95683,2020-05-04,IA-0000094658,2020-05-04T00:00:00.000Z,MT,In Review,East Helena,"East Helena , MT",0013c00001qCiCYAA0,a1A3c00000C6AdEEAV
95694,2020-05-04,IA-0000094669,2020-05-04T00:00:00.000Z,OR,Submitted,Beaverton,"Beaverton , OR",0013c00001qCiCNAA0,a1A3c00000C6AdPEAV
95717,2020-05-04,IA-0000094692,2020-05-04T00:00:00.000Z,NV,Submitted,Reno,"Reno , NV",0013c00001qCiFEAA0,a1A3c00000C6AdmEAF
95725,2020-05-04,IA-0000094700,2020-05-04T00:00:00.000Z,PA,Approved,Warminster,"Warminster , PA",0013c00001qCiF6AAK,a1A3c00000C6AduEAF
95732,2020-05-04,IA-0000094707,2020-05-04T00:00:00.000Z,CT,Submitted,Stamford,"Stamford , CT",0013c00001qCiEzAAK,a1A3c00000C6Ae1EAF
95738,2020-05-04,IA-0000094713,2020-05-04T00:00:00.000Z,WI,In Review,Waukesha,"Waukesha , WI",0013c00001qCiEtAAK,a1A3c00000C6Ae7EAF
95740,2020-05-04,IA-0000094715,2020-05-04T00:00:00.000Z,AZ,Approved,Phoenix,"Phoenix , AZ",0013c00001qCiErAAK,a1A3c00000C6Ae9EAF
95782,2020-05-04,IA-0000094757,2020-05-04T00:00:00.000Z,MA,Submitted,Haverhill,"Haverhill , MA",0013c00001qCiIEAA0,a1A3c00000C6AepEAF
95794,2020-05-04,IA-0000094769,2020-05-04T00:00:00.000Z,NY,Submitted,Plattsburgh,"Plattsburgh , NY",0013c00001qCiI2AAK,a1A3c00000C6Af1EAF
95812,2020-05-04,IA-0000094787,2020-05-04T00:00:00.000Z,CA,Submitted,Susanville,"Susanville , CA",0013c00001qCiHkAAK,a1A3c00000C6AfJEAV
95883,2020-05-04,IA-0000094858,2020-05-04T00:00:00.000Z,CA,In Review,North Hollywood,"North Hollywood , CA",0013c00001qCiGbAAK,a1A3c00000C6AgSEAV
95916,2020-05-04,IA-0000094891,2020-05-04T00:00:00.000Z,CA,Submitted,San Jose,"San Jose , CA",0013c00001qCiG4AAK,a1A3c00000C6AgzEAF
95932,2020-05-04,IA-0000094907,2020-05-04T00:00:00.000Z,CA,Submitted,Camarillo,"Camarillo , CA",0013c00001qCiFoAAK,a1A3c00000C6AhFEAV
95973,2020-05-04,IA-0000094948,2020-05-04T00:00:00.000Z,PA,In Review,Philadelphia,"Philadelphia , PA",0013c00001qCiKmAAK,a1A3c00000C6AhuEAF
95985,2020-05-04,IA-0000094960,2020-05-04T00:00:00.000Z,CA,Approved,Pacifica,"Pacifica , CA",0013c00001qCiKaAAK,a1A3c00000C6Ai6EAF
96009,2020-05-04,IA-0000094984,2020-05-04T00:00:00.000Z,NJ,Submitted,Fair Lawn,"Fair Lawn , NJ",0013c00001qCiKCAA0,a1A3c00000C6AiUEAV
96038,2020-05-04,IA-0000095013,2020-05-04T00:00:00.000Z,NJ,In Review,Englishtown,"Englishtown , NJ",0013c00001qCiJjAAK,a1A3c00000C6AixEAF
96041,2020-05-04,IA-0000095016,2020-05-04T00:00:00.000Z,CA,Submitted,Riverside,"Riverside , CA",0013c00001qCiJgAAK,a1A3c00000C6Aj0EAF
96056,2020-05-04,IA-0000095031,2020-05-04T00:00:00.000Z,NY,Submitted,Jamestown,"Jamestown , NY",0013c00001qCiJRAA0,a1A3c00000C6AjFEAV
96059,2020-05-04,IA-0000095034,2020-05-04T00:00:00.000Z,CA,Submitted,San Jose,"San Jose , CA",0013c00001qCiJOAA0,a1A3c00000C6AjIEAV
96062,2020-05-04,IA-0000095037,2020-05-04T00:00:00.000Z,MO,Submitted,Sedalia,"Sedalia , MO",0013c00001qCiJLAA0,a1A3c00000C6AjLEAV
96067,2020-05-04,IA-0000095042,2020-05-04T00:00:00.000Z,NJ,Submitted,Elmer,"Elmer , NJ",0013c00001qCiJGAA0,a1A3c00000C6AjQEAV
96091,2020-05-04,IA-0000095066,2020-05-04T00:00:00.000Z,CA,Submitted,La Mesa,"La Mesa , CA",0013c00001qCiIsAAK,a1A3c00000C6AjoEAF
96107,2020-05-04,IA-0000095082,2020-05-04T00:00:00.000Z,OR,Submitted,Portland,"Portland , OR",0013c00001qCiLqAAK,a1A3c00000C6Ak4EAF
96113,2020-05-04,IA-0000095088,2020-05-04T00:00:00.000Z,NJ,In Review,Newark,"Newark , NJ",0013c00001qCiLkAAK,a1A3c00000C6AkAEAV
96123,2020-05-04,IA-0000095098,2020-05-04T00:00:00.000Z,IN,In Review,Schererville,"Schererville , IN",0013c00001qCiLaAAK,a1A3c00000C6AkKEAV
96132,2020-05-04,IA-0000095107,2020-05-04T00:00:00.000Z,CA,Submitted,Encino,"Encino , CA",0013c00001qCiLRAA0,a1A3c00000C6AkTEAV
96159,2020-05-04,IA-0000095134,2020-05-04T00:00:00.000Z,MI,Submitted,Lansing,"Lansing , MI",0013c00001qCiM3AAK,a1A3c00000C6AkuEAF
96224,2020-05-04,IA-0000095199,2020-05-04T00:00:00.000Z,IL,Submitted,Peoria,"Peoria , IL",0013c00001qCiOEAA0,a1A3c00000C6AlxEAF
96252,2020-05-04,IA-0000095227,2020-05-04T00:00:00.000Z,OR,Submitted,Beaverton,"Beaverton , OR",0013c00001qCiNmAAK,a1A3c00000C6AmPEAV
96276,2020-05-04,IA-0000095251,2020-05-04T00:00:00.000Z,CA,Submitted,Van Nuys,"Van Nuys , CA",0013c00001qCiNOAA0,a1A3c00000C6AmnEAF
96295,2020-05-04,IA-0000095270,2020-05-04T00:00:00.000Z,CA,Approved,Camarillo,"Camarillo , CA",0013c00001qCiN5AAK,a1A3c00000C6An6EAF
96365,2020-05-04,IA-0000095340,2020-05-04T00:00:00.000Z,PA,Approved,Clarks Summit,"Clarks Summit , PA",0013c00001qCiRdAAK,a1A3c00000C6AoEEAV
96366,2020-05-04,IA-0000095341,2020-05-04T00:00:00.000Z,AZ,Submitted,Peoria,"Peoria , AZ",0013c00001qCiReAAK,a1A3c00000C6AoFEAV
96393,2020-05-04,IA-0000095368,2020-05-04T00:00:00.000Z,TX,In Review,Houston,"Houston , TX",0013c00001qCiS5AAK,a1A3c00000C6AogEAF
96420,2020-05-04,IA-0000095395,2020-05-04T00:00:00.000Z,OH,Approved,Dayton,"Dayton , OH",0013c00001qCiPJAA0,a1A3c00000C6Ap7EAF
96422,2020-05-04,IA-0000095397,2020-05-04T00:00:00.000Z,CA,Submitted,Los Angeles,"Los Angeles , CA",0013c00001qCiPLAA0,a1A3c00000C6Ap9EAF
96453,2020-05-04,IA-0000095428,2020-05-04T00:00:00.000Z,NJ,In Review,Cherry Hill,"Cherry Hill , NJ",0013c00001qCiPqAAK,a1A3c00000C6ApeEAF
96488,2020-05-04,IA-0000095463,2020-05-04T00:00:00.000Z,CA,In Review,Santa Fe Springs,"Santa Fe Springs , CA",0013c00001qCiQPAA0,a1A3c00000C6AqDEAV
96489,2020-05-04,IA-0000095464,2020-05-04T00:00:00.000Z,IN,Submitted,Bloomington,"Bloomington , IN",0013c00001qCiQQAA0,a1A3c00000C6AqEEAV
96498,2020-05-04,IA-0000095473,2020-05-04T00:00:00.000Z,MD,In Review,Savage,"Savage , MD",0013c00001qCiQZAA0,a1A3c00000C6AqNEAV
96502,2020-05-04,IA-0000095477,2020-05-04T00:00:00.000Z,NV,Submitted,Elko,"Elko , NV",0013c00001qCiQdAAK,a1A3c00000C6AqREAV
96508,2020-05-04,IA-0000095483,2020-05-04T00:00:00.000Z,OH,In Review,Cincinnati,"Cincinnati , OH",0013c00001qCiQjAAK,a1A3c00000C6AqXEAV
96513,2020-05-04,IA-0000095488,2020-05-04T00:00:00.000Z,WA,In Review,Moses Lake,"Moses Lake , WA",0013c00001qCiQoAAK,a1A3c00000C6AqcEAF
96531,2020-05-04,IA-0000095506,2020-05-04T00:00:00.000Z,NJ,Submitted,Newark,"Newark , NJ",0013c00001qCiR6AAK,a1A3c00000C6AquEAF
96558,2020-05-04,IA-0000095533,2020-05-04T00:00:00.000Z,CA,In Review,San Diego,"San Diego , CA",0013c00001qCiVWAA0,a1A3c00000C6ArLEAV
96563,2020-05-04,IA-0000095538,2020-05-04T00:00:00.000Z,CA,In Review,San Francisco,"San Francisco , CA",0013c00001qCiVRAA0,a1A3c00000C6ArQEAV
96578,2020-05-04,IA-0000095553,2020-05-04T00:00:00.000Z,IL,In Review,Palatine,"Palatine , IL",0013c00001qCiVCAA0,a1A3c00000C6ArfEAF
96584,2020-05-04,IA-0000095559,2020-05-04T00:00:00.000Z,NJ,Submitted,Hackensack,"Hackensack , NJ",0013c00001qCiV6AAK,a1A3c00000C6ArlEAF
96587,2020-05-04,IA-0000095562,2020-05-04T00:00:00.000Z,LA,Submitted,New Orleans,"New Orleans , LA",0013c00001qCiV3AAK,a1A3c00000C6AroEAF
96591,2020-05-04,IA-0000095566,2020-05-04T00:00:00.000Z,TX,Submitted,Dallas,"Dallas , TX",0013c00001qCiUzAAK,a1A3c00000C6ArsEAF
96595,2020-05-04,IA-0000095570,2020-05-04T00:00:00.000Z,NY,Approved,New York,"New York , NY",0013c00001qCiUvAAK,a1A3c00000C6ArwEAF
96598,2020-05-04,IA-0000095573,2020-05-04T00:00:00.000Z,MI,In Review,Saint Joseph,"Saint Joseph , MI",0013c00001qCiUsAAK,a1A3c00000C6ArzEAF
96615,2020-05-04,IA-0000095590,2020-05-04T00:00:00.000Z,MD,Approved,Rockville,"Rockville , MD",0013c00001qCiUbAAK,a1A3c00000C6AsGEAV
96654,2020-05-04,IA-0000095629,2020-05-04T00:00:00.000Z,OH,Submitted,Massillon,"Massillon , OH",0013c00001qCiTyAAK,a1A3c00000C6AstEAF
96700,2020-05-04,IA-0000095675,2020-05-04T00:00:00.000Z,NJ,Approved,Westwood,"Westwood , NJ",0013c00001qCiTEAA0,a1A3c00000C6AtdEAF
96708,2020-05-04,IA-0000095683,2020-05-04T00:00:00.000Z,NJ,In Review,Monmouth Junction,"Monmouth Junction , NJ",0013c00001qCiT6AAK,a1A3c00000C6AtlEAF
96713,2020-05-04,IA-0000095688,2020-05-04T00:00:00.000Z,HI,In Review,Honolulu,"Honolulu , HI",0013c00001qCiT1AAK,a1A3c00000C6AtqEAF
96740,2020-05-04,IA-0000095715,2020-05-04T00:00:00.000Z,PA,Approved,Bristol,"Bristol , PA",0013c00001qCiSaAAK,a1A3c00000C6AuHEAV
96761,2020-05-04,IA-0000095736,2020-05-04T00:00:00.000Z,NY,Submitted,New York,"New York , NY",0013c00001qCiXsAAK,a1A3c00000C6AucEAF
96778,2020-05-04,IA-0000095753,2020-05-04T00:00:00.000Z,CO,In Review,Denver,"Denver , CO",0013c00001qCiXbAAK,a1A3c00000C6AutEAF
96822,2020-05-04,IA-0000095797,2020-05-04T00:00:00.000Z,MI,Submitted,Detroit,"Detroit , MI",0013c00001qCiWtAAK,a1A3c00000C6AvbEAF
96849,2020-05-04,IA-0000095824,2020-05-04T00:00:00.000Z,CA,Submitted,Los Angeles,"Los Angeles , CA",0013c00001qCiWSAA0,a1A3c00000C6Aw2EAF
96858,2020-05-04,IA-0000095833,2020-05-04T00:00:00.000Z,NY,In Review,Syracuse,"Syracuse , NY",0013c00001qCiWJAA0,a1A3c00000C6AwBEAV
96873,2020-05-04,IA-0000095848,2020-05-04T00:00:00.000Z,NJ,In Review,Princeton,"Princeton , NJ",0013c00001qCiW4AAK,a1A3c00000C6AwQEAV
96897,2020-05-04,IA-0000095872,2020-05-04T00:00:00.000Z,GA,Submitted,Gainesville,"Gainesville , GA",0013c00001qCiVgAAK,a1A3c00000C6AwoEAF
96909,2020-05-04,IA-0000095884,2020-05-04T00:00:00.000Z,NJ,Submitted,Riverton,"Riverton , NJ",0013c00001qCiYiAAK,a1A3c00000C6Ax0EAF
96942,2020-05-04,IA-0000095917,2020-05-04T00:00:00.000Z,NJ,Submitted,Deptford,"Deptford , NJ",0013c00001qCiY8AAK,a1A3c00000C6AxXEAV
96964,2020-05-04,IA-0000095939,2020-05-04T00:00:00.000Z,MD,Submitted,Berlin,"Berlin , MD",0013c00001qCibsAAC,a1A3c00000C6AxtEAF
96988,2020-05-04,IA-0000095963,2020-05-04T00:00:00.000Z,CO,In Review,Commerce City,"Commerce City , CO",0013c00001qCibUAAS,a1A3c00000C6AyHEAV
97004,2020-05-04,IA-0000095979,2020-05-04T00:00:00.000Z,CA,Submitted,Pasadena,"Pasadena , CA",0013c00001qCibEAAS,a1A3c00000C6AyXEAV
97010,2020-05-04,IA-0000095985,2020-05-04T00:00:00.000Z,CA,Approved,North Hollywood,"North Hollywood , CA",0013c00001qCib8AAC,a1A3c00000C6AydEAF
97013,2020-05-04,IA-0000095988,2020-05-04T00:00:00.000Z,TN,In Review,Portland,"Portland , TN",0013c00001qCib5AAC,a1A3c00000C6AygEAF
97016,2020-05-04,IA-0000095991,2020-05-04T00:00:00.000Z,CO,Submitted,Englewood,"Englewood , CO",0013c00001qCib2AAC,a1A3c00000C6AyjEAF
97027,2020-05-04,IA-0000096002,2020-05-04T00:00:00.000Z,FL,Submitted,Orlando,"Orlando , FL",0013c00001qCiarAAC,a1A3c00000C6AyuEAF
97031,2020-05-04,IA-0000096006,2020-05-04T00:00:00.000Z,CA,Submitted,Lodi,"Lodi , CA",0013c00001qCianAAC,a1A3c00000C6AyyEAF
97036,2020-05-04,IA-0000096011,2020-05-04T00:00:00.000Z,AK,Submitted,Fairbanks,"Fairbanks , AK",0013c00001qCiaiAAC,a1A3c00000C6Az3EAF
97050,2020-05-04,IA-0000096025,2020-05-04T00:00:00.000Z,AK,Approved,Fairbanks,"Fairbanks , AK",0013c00001qCiaUAAS,a1A3c00000C6AzHEAV
97061,2020-05-04,IA-0000096036,2020-05-04T00:00:00.000Z,AZ,Submitted,Mesa,"Mesa , AZ",0013c00001qCiaJAAS,a1A3c00000C6AzSEAV
97100,2020-05-04,IA-0000096075,2020-05-04T00:00:00.000Z,NJ,Approved,Edison,"Edison , NJ",0013c00001qCiZgAAK,a1A3c00000C6B05EAF
97123,2020-05-04,IA-0000096098,2020-05-04T00:00:00.000Z,PA,In Review,Philadelphia,"Philadelphia , PA",0013c00001qCiZJAA0,a1A3c00000C6B0SEAV
97128,2020-05-04,IA-0000096103,2020-05-04T00:00:00.000Z,AK,In Review,Anchorage,"Anchorage , AK",0013c00001qCiZEAA0,a1A3c00000C6B0XEAV
97138,2020-05-04,IA-0000096113,2020-05-04T00:00:00.000Z,PA,In Review,Ambler,"Ambler , PA",0013c00001qCiZ4AAK,a1A3c00000C6B0hEAF
97147,2020-05-04,IA-0000096122,2020-05-04T00:00:00.000Z,CA,Submitted,Santa Fe Springs,"Santa Fe Springs , CA",0013c00001qCiYvAAK,a1A3c00000C6B0qEAF
97160,2020-05-04,IA-0000096135,2020-05-04T00:00:00.000Z,FL,Approved,Brandon,"Brandon , FL",0013c00001qCieLAAS,a1A3c00000C6B13EAF
97177,2020-05-04,IA-0000096152,2020-05-04T00:00:00.000Z,CA,Submitted,San Francisco,"San Francisco , CA",0013c00001qCie4AAC,a1A3c00000C6B1KEAV
97198,2020-05-04,IA-0000096173,2020-05-04T00:00:00.000Z,ME,In Review,Ellsworth,"Ellsworth , ME",0013c00001qCidjAAC,a1A3c00000C6B1fEAF
97209,2020-05-04,IA-0000096184,2020-05-04T00:00:00.000Z,MD,Submitted,Jessup,"Jessup , MD",0013c00001qCidYAAS,a1A3c00000C6B1qEAF
97248,2020-05-04,IA-0000096223,2020-05-04T00:00:00.000Z,OR,In Review,Salem,"Salem , OR",0013c00001qCicvAAC,a1A3c00000C6B2TEAV
97268,2020-05-04,IA-0000096243,2020-05-04T00:00:00.000Z,LA,In Review,Arabi,"Arabi , LA",0013c00001qCicbAAC,a1A3c00000C6B2nEAF
97312,2020-05-04,IA-0000096287,2020-05-04T00:00:00.000Z,CA,Submitted,Modesto,"Modesto , CA",0013c00001qCieWAAS,a1A3c00000C6B3VEAV
97337,2020-05-04,IA-0000096312,2020-05-04T00:00:00.000Z,NY,Submitted,New York,"New York , NY",0013c00001qCievAAC,a1A3c00000C6B3uEAF
97393,2020-05-04,IA-0000096368,2020-05-04T00:00:00.000Z,FL,In Review,Tampa,"Tampa , FL",0013c00001qCifpAAC,a1A3c00000C6B4oEAF
97403,2020-05-04,IA-0000096378,2020-05-04T00:00:00.000Z,FL,In Review,Jacksonville,"Jacksonville , FL",0013c00001qCifzAAC,a1A3c00000C6B4yEAF
97423,2020-05-04,IA-0000096398,2020-05-04T00:00:00.000Z,NJ,In Review,South Plainfield,"South Plainfield , NJ",0013c00001qCigJAAS,a1A3c00000C6B5IEAV
97424,2020-05-04,IA-0000096399,2020-05-04T00:00:00.000Z,RI,Submitted,East Providence,"East Providence , RI",0013c00001qCigKAAS,a1A3c00000C6B5JEAV
97436,2020-05-04,IA-0000096411,2020-05-04T00:00:00.000Z,MS,Submitted,Jackson,"Jackson , MS",0013c00001qCigWAAS,a1A3c00000C6B5VEAV
97476,2020-05-04,IA-0000096451,2020-05-04T00:00:00.000Z,MI,Submitted,Inkster,"Inkster , MI",0013c00001qCihAAAS,a1A3c00000C6B69EAF
97479,2020-05-04,IA-0000096454,2020-05-04T00:00:00.000Z,NJ,Submitted,New Milford,"New Milford , NJ",0013c00001qCihDAAS,a1A3c00000C6B6CEAV
97483,2020-05-04,IA-0000096458,2020-05-04T00:00:00.000Z,FL,In Review,Saint Petersburg,"Saint Petersburg , FL",0013c00001qCihHAAS,a1A3c00000C6B6GEAV
97516,2020-05-04,IA-0000096491,2020-05-04T00:00:00.000Z,CA,Submitted,Burbank,"Burbank , CA",0013c00001qCihoAAC,a1A3c00000C6B6nEAF
97517,2020-05-04,IA-0000096492,2020-05-04T00:00:00.000Z,NY,Submitted,Mamaroneck,"Mamaroneck , NY",0013c00001qCihpAAC,a1A3c00000C6B6oEAF
97521,2020-05-04,IA-0000096496,2020-05-04T00:00:00.000Z,TX,Submitted,North Richland Hills,"North Richland Hills , TX",0013c00001qCihtAAC,a1A3c00000C6B6sEAF
97533,2020-05-04,IA-0000096508,2020-05-04T00:00:00.000Z,IA,In Review,Urbandale,"Urbandale , IA",0013c00001qCii5AAC,a1A3c00000C6B74EAF
97542,2020-05-04,IA-0000096517,2020-05-04T00:00:00.000Z,TX,Submitted,Dallas,"Dallas , TX",0013c00001qCiiEAAS,a1A3c00000C6B7DEAV
