"Prescription","Case_Id","CaseNumber","Variance"
"Change Field_Service__c to true","500B0000002uCyBIAU","4241",4.062
"Change Field_Service__c to false","500B0000002uDQ3IAM","5969",2.095
"Change Offer_Voucher__c to false","500B0000002uDQ6IAM","5972",1.948
"Change Field_Service__c to false","500B0000002uDQ7IAM","5973",2.139
"Change Field_Service__c to false","500B0000002uDQAIA2","5976",2.139
"Change Offer_Voucher__c to false","500B0000002uDQDIA2","5979",2.147
"Change Field_Service__c to false","500B0000002uDW1IAM","6339",2.025
"Change Field_Service__c to true","500B0000002uDW3IAM","6341",3.982
"Change Offer_Voucher__c to true","500B0000002uDW3IAM","6341",2.931
"Change Field_Service__c to false","500B0000002uDW5IAM","6343",2.139
"Change Field_Service__c to true","500B0000002uDW6IAM","6344",3.982
"Change Offer_Voucher__c to true","500B0000002uDW6IAM","6344",2.663
"Change Offer_Voucher__c to false","500B0000002uDW7IAM","6345",2.124
"Change Field_Service__c to false","500B0000002uDWBIA2","6349",2.168
"Change Offer_Voucher__c to true","500B0000002uDWEIA2","6352",2.011
"Change Field_Service__c to true","500B0000002uDWFIA2","6353",3.937
"Change Offer_Voucher__c to true","500B0000002uDWFIA2","6353",3.665
"Change Offer_Voucher__c to false","500B0000002uDWIIA2","6356",1.837
"Change Field_Service__c to true","500B0000002uCsGIAU","3874",4.017
"Change Offer_Voucher__c to true","500B0000002uCsGIAU","3874",2.031
"Change Field_Service__c to true","500B0000002uCsHIAU","3875",4.017
"Change Offer_Voucher__c to true","500B0000002uCsHIAU","3875",2.184
"Change Field_Service__c to true","500B0000002uCsIIAU","3876",4.17
"Change Offer_Voucher__c to true","500B0000002uCsIIAU","3876",3.968
"Change Offer_Voucher__c to true","500B0000002uCsJIAU","3877",1.86
"Change Field_Service__c to true","500B0000002uCsKIAU","3878",4.02
"Change Field_Service__c to true","500B0000002uCsLIAU","3879",4.057
"Change Offer_Voucher__c to true","500B0000002uCsLIAU","3879",2.54
"Change Offer_Voucher__c to true","500B0000002uCsMIAU","3880",1.847
"Change Field_Service__c to true","500B0000002uCsNIAU","3881",4.179
"Change Offer_Voucher__c to true","500B0000002uCsNIAU","3881",2.692
"Change Offer_Voucher__c to true","500B0000002uCsOIAU","3882",2.677
"Change Field_Service__c to true","500B0000002uCsPIAU","3883",4.062
"Change Offer_Voucher__c to true","500B0000002uCsPIAU","3883",2.637
"Change Field_Service__c to true","500B0000002uCsQIAU","3884",4.258
"Change Offer_Voucher__c to true","500B0000002uCsQIAU","3884",2.493
"Change Field_Service__c to true","500B0000002uCsRIAU","3885",3.991
"Change Offer_Voucher__c to true","500B0000002uCsRIAU","3885",1.702
"Change Field_Service__c to true","500B0000002uCsSIAU","3886",4.161
"Change Offer_Voucher__c to true","500B0000002uCsSIAU","3886",2.433
"Change Offer_Voucher__c to true","500B0000002uCsTIAU","3887",3.327
"Change Field_Service__c to true","500B0000002uCsUIAU","3888",4.02
"Change Offer_Voucher__c to true","500B0000002uCsUIAU","3888",3.292
"Change Field_Service__c to true","500B0000002uCsVIAU","3889",3.999
"Change Offer_Voucher__c to true","500B0000002uCsVIAU","3889",2.456
"Change Field_Service__c to true","500B0000002uCsWIAU","3890",3.999
"Change Offer_Voucher__c to true","500B0000002uCsWIAU","3890",2.456
"Change Field_Service__c to true","500B0000002uCsXIAU","3891",3.859
"Change Offer_Voucher__c to true","500B0000002uCsXIAU","3891",3.227
"Change Field_Service__c to true","500B0000002uCsYIAU","3892",3.904
"Change Offer_Voucher__c to true","500B0000002uCsYIAU","3892",2.72
"Change Field_Service__c to true","500B0000002uCsZIAU","3893",3.939
"Change Offer_Voucher__c to true","500B0000002uCsZIAU","3893",1.586
"Change Field_Service__c to true","500B0000002uCsaIAE","3894",3.939
"Change Offer_Voucher__c to true","500B0000002uCsaIAE","3894",1.4
"Change Field_Service__c to true","500B0000002uCsbIAE","3895",4.258
"Change Offer_Voucher__c to true","500B0000002uCsbIAE","3895",1.924
"Change Field_Service__c to true","500B0000002uCscIAE","3896",4.02
"Change Offer_Voucher__c to true","500B0000002uCscIAE","3896",2.754
"Change Field_Service__c to true","500B0000002uCyCIAU","4242",4.09
"Change Offer_Voucher__c to true","500B0000002uCyCIAU","4242",1.834
"Change Field_Service__c to true","500B0000002uCyDIAU","4243",3.904
"Change Offer_Voucher__c to true","500B0000002uCyDIAU","4243",3.694
"Change Field_Service__c to true","500B0000002uCyEIAU","4244",4.276
"Change Offer_Voucher__c to true","500B0000002uCyEIAU","4244",1.802
"Change Field_Service__c to true","500B0000002uCyFIAU","4245",3.904
"Change Offer_Voucher__c to true","500B0000002uCyFIAU","4245",1.581
"Change Field_Service__c to true","500B0000002uCyGIAU","4246",3.904
"Change Offer_Voucher__c to true","500B0000002uCyGIAU","4246",1.553
"Change Field_Service__c to true","500B0000002uCyHIAU","4247",3.976
"Change Offer_Voucher__c to true","500B0000002uCyHIAU","4247",2.541
"Change Field_Service__c to true","500B0000002uCyIIAU","4248",4.09
"Change Field_Service__c to true","500B0000002uCyJIAU","4249",4.117
"Change Offer_Voucher__c to true","500B0000002uCyJIAU","4249",2.382
"Change Field_Service__c to true","500B0000002uCyKIAU","4250",4.276
"Change Offer_Voucher__c to true","500B0000002uCyKIAU","4250",4.108
"Change Field_Service__c to true","500B0000002uCyLIAU","4251",3.904
"Change Offer_Voucher__c to true","500B0000002uCyLIAU","4251",3.08
"Change Field_Service__c to true","500B0000002uCyMIAU","4252",3.904
"Change Offer_Voucher__c to true","500B0000002uCyMIAU","4252",2.933
"Change Field_Service__c to true","500B0000002uCyNIAU","4253",3.932
"Change Offer_Voucher__c to true","500B0000002uCyNIAU","4253",2.532
"Change Offer_Voucher__c to true","500B0000002uCyOIAU","4254",3.262
"Change Field_Service__c to true","500B0000002uCyPIAU","4255",3.948
"Change Offer_Voucher__c to true","500B0000002uCyPIAU","4255",2.884
"Change Field_Service__c to true","500B0000002uCyQIAU","4256",4.017
"Change Offer_Voucher__c to true","500B0000002uCyQIAU","4256",1.793
"Change Field_Service__c to true","500B0000002uCyRIAU","4257",4.276
"Change Offer_Voucher__c to true","500B0000002uCyRIAU","4257",4.108
"Change Field_Service__c to true","500B0000002uCySIAU","4258",4.004
"Change Offer_Voucher__c to true","500B0000002uCySIAU","4258",3.946
"Change Field_Service__c to true","500B0000002uCyTIAU","4259",4.004
"Change Offer_Voucher__c to true","500B0000002uCyUIAU","4260",1.99
"Change Field_Service__c to true","500B0000002uCyVIAU","4261",3.907
"Change Offer_Voucher__c to true","500B0000002uCyVIAU","4261",1.784
"Change Offer_Voucher__c to true","500B0000002uCyWIAU","4262",1.783
"Change Field_Service__c to true","500B0000002uCyXIAU","4263",3.842
"Change Offer_Voucher__c to true","500B0000002uCyXIAU","4263",2.89
"Change Field_Service__c to false","500B0000002uDQTIA2","5995",2.095
"Change Offer_Voucher__c to false","500B0000002uDQXIA2","5999",2.13
"Change Field_Service__c to false","500B0000002uDQhIAM","6009",2.184
"Change Offer_Voucher__c to false","500B0000002uDQiIAM","6010",1.92
"Change Field_Service__c to false","500B0000002uDQjIAM","6011",2.053
"Change Field_Service__c to false","500B0000002uDWPIA2","6363",2.139
"Change Field_Service__c to false","500B0000002uDWQIA2","6364",2.139
"Change Offer_Voucher__c to false","500B0000002uDWQIA2","6364",2.136
"Change Offer_Voucher__c to false","500B0000002uDWRIA2","6365",2.243
"Change Offer_Voucher__c to false","500B0000002uDWSIA2","6366",2.206
"Change Field_Service__c to false","500B0000002uDWUIA2","6368",2.025
"Change Field_Service__c to true","500B0000002uDWVIA2","6369",3.937
"Change Offer_Voucher__c to true","500B0000002uDWVIA2","6369",3.32
"Change Field_Service__c to true","500B0000002uDWXIA2","6371",4.095
"Change Field_Service__c to false","500B0000002uDWcIAM","6376",2.184
"Change Field_Service__c to true","500B0000002uCsdIAE","3897",4.017
"Change Offer_Voucher__c to true","500B0000002uCsdIAE","3897",2.184
"Change Field_Service__c to true","500B0000002uCseIAE","3898",4.161
"Change Offer_Voucher__c to true","500B0000002uCseIAE","3898",1.826
"Change Field_Service__c to true","500B0000002uCsfIAE","3899",4.152
"Change Offer_Voucher__c to true","500B0000002uCsfIAE","3899",2.455
"Change Offer_Voucher__c to true","500B0000002uCsgIAE","3900",3.879
"Change Field_Service__c to true","500B0000002uCsgIAE","3900",3.859
"Change Offer_Voucher__c to true","500B0000002uCshIAE","3901",3.278
"Change Offer_Voucher__c to true","500B0000002uCsiIAE","3902",1.73
"Change Offer_Voucher__c to true","500B0000002uCsjIAE","3903",2.782
"Change Field_Service__c to true","500B0000002uCskIAE","3904",4.044
"Change Offer_Voucher__c to true","500B0000002uCskIAE","3904",2.336
"Change Offer_Voucher__c to true","500B0000002uCslIAE","3905",2.677
"Change Field_Service__c to true","500B0000002uCsmIAE","3906",4.062
"Change Offer_Voucher__c to true","500B0000002uCsmIAE","3906",2.637
"Change Field_Service__c to true","500B0000002uCsnIAE","3907",4.258
"Change Offer_Voucher__c to true","500B0000002uCsnIAE","3907",2.493
"Change Offer_Voucher__c to true","500B0000002uCsoIAE","3908",2.486
"Change Field_Service__c to true","500B0000002uCspIAE","3909",4.162
"Change Offer_Voucher__c to true","500B0000002uCspIAE","3909",2.706
"Change Field_Service__c to true","500B0000002uCsqIAE","3910",4.152
"Change Offer_Voucher__c to true","500B0000002uCsqIAE","3910",2.76
"Change Field_Service__c to true","500B0000002uCsrIAE","3911",4.152
"Change Offer_Voucher__c to true","500B0000002uCsrIAE","3911",2.7
"Change Field_Service__c to true","500B0000002uCssIAE","3912",4.065
"Change Offer_Voucher__c to true","500B0000002uCssIAE","3912",2.785
"Change Field_Service__c to true","500B0000002uCstIAE","3913",3.999
"Change Offer_Voucher__c to true","500B0000002uCstIAE","3913",1.697
"Change Field_Service__c to true","500B0000002uCsuIAE","3914",4.258
"Change Offer_Voucher__c to true","500B0000002uCsuIAE","3914",1.747
"Change Field_Service__c to true","500B0000002uCsvIAE","3915",4.258
"Change Offer_Voucher__c to true","500B0000002uCsvIAE","3915",1.924
"Change Offer_Voucher__c to true","500B0000002uCswIAE","3916",4.05
"Change Field_Service__c to true","500B0000002uCswIAE","3916",4.02
"Change Field_Service__c to true","500B0000002uCsxIAE","3917",3.999
"Change Offer_Voucher__c to true","500B0000002uCsxIAE","3917",1.87
"Change Field_Service__c to true","500B0000002uCsyIAE","3918",3.999
"Change Offer_Voucher__c to true","500B0000002uCsyIAE","3918",2.262
"Change Field_Service__c to true","500B0000002uCszIAE","3919",3.859
"Change Offer_Voucher__c to true","500B0000002uCszIAE","3919",3.075
"Change Offer_Voucher__c to true","500B0000002uCyZIAU","4265",2.908
"Change Field_Service__c to true","500B0000002uCybIAE","4267",3.701
"Change Offer_Voucher__c to true","500B0000002uCybIAE","4267",2.462
"Change Field_Service__c to true","500B0000002uCycIAE","4268",3.746
"Change Offer_Voucher__c to true","500B0000002uCycIAE","4268",2.965
"Change Offer_Voucher__c to true","500B0000002uCydIAE","4269",3.072
"Change Field_Service__c to true","500B0000002uCyeIAE","4270",3.904
"Change Offer_Voucher__c to true","500B0000002uCyeIAE","4270",1.581
"Change Field_Service__c to true","500B0000002uCyfIAE","4271",3.931
"Change Offer_Voucher__c to true","500B0000002uCyfIAE","4271",3.112
"Change Field_Service__c to true","500B0000002uCygIAE","4272",3.86
"Change Offer_Voucher__c to true","500B0000002uCygIAE","4272",2.192
"Change Field_Service__c to true","500B0000002uCyhIAE","4273",3.976
"Change Offer_Voucher__c to true","500B0000002uCyhIAE","4273",2.608
"Change Field_Service__c to true","500B0000002uCyiIAE","4274",4.117
"Change Offer_Voucher__c to true","500B0000002uCyiIAE","4274",2.382
"Change Field_Service__c to true","500B0000002uCyjIAE","4275",4.02
"Change Offer_Voucher__c to true","500B0000002uCyjIAE","4275",2.39
"Change Field_Service__c to true","500B0000002uCykIAE","4276",3.932
"Change Offer_Voucher__c to true","500B0000002uCykIAE","4276",2.318
"Change Field_Service__c to true","500B0000002uCylIAE","4277",3.904
"Change Offer_Voucher__c to true","500B0000002uCylIAE","4277",3.08
"Change Field_Service__c to true","500B0000002uCymIAE","4278",3.86
"Change Offer_Voucher__c to true","500B0000002uCymIAE","4278",3
"Change Field_Service__c to true","500B0000002uCynIAE","4279",3.904
"Change Offer_Voucher__c to true","500B0000002uCynIAE","4279",3.08
"Change Offer_Voucher__c to true","500B0000002uCyoIAE","4280",2.727
"Change Field_Service__c to true","500B0000002uCypIAE","4281",4.021
"Change Field_Service__c to true","500B0000002uCyqIAE","4282",4.017
"Change Offer_Voucher__c to true","500B0000002uCyqIAE","4282",2.095
"Change Field_Service__c to true","500B0000002uCyrIAE","4283",4.017
"Change Offer_Voucher__c to true","500B0000002uCyrIAE","4283",2.095
"Change Field_Service__c to true","500B0000002uCysIAE","4284",3.932
"Change Offer_Voucher__c to true","500B0000002uCysIAE","4284",2.941
"Change Offer_Voucher__c to true","500B0000002uCytIAE","4285",1.635
"Change Field_Service__c to true","500B0000002uCyuIAE","4286",3.931
"Change Offer_Voucher__c to true","500B0000002uCyuIAE","4286",2.754
"Change Field_Service__c to true","500B0000002uCyvIAE","4287",3.931
"Change Offer_Voucher__c to true","500B0000002uCyvIAE","4287",2.628
"Change Field_Service__c to false","500B0000002uDQnIAM","6015",2.025
"Change Offer_Voucher__c to false","500B0000002uDQuIAM","6022",2.042
"Change Field_Service__c to false","500B0000002uDQxIAM","6025",2.025
"Change Offer_Voucher__c to true","500B0000002uDQyIAM","6026",2.813
"Change Field_Service__c to false","500B0000002uDR1IAM","6029",2.212
"Change Field_Service__c to false","500B0000002uDR2IAM","6030",2.054
"Change Offer_Voucher__c to false","500B0000002uDR5IAM","6033",1.948
"Change Offer_Voucher__c to false","500B0000002uDR6IAM","6034",2.082
"Change Offer_Voucher__c to false","500B0000002uDR7IAM","6035",1.929
"Change Offer_Voucher__c to true","500B0000002uDR9IAM","6037",4.375
"Change Field_Service__c to true","500B0000002uDWjIAM","6383",3.98
"Change Offer_Voucher__c to true","500B0000002uDWjIAM","6383",3.814
"Change Offer_Voucher__c to true","500B0000002uDWkIAM","6384",2.995
"Change Field_Service__c to false","500B0000002uDWnIAM","6387",2.139
"Change Field_Service__c to false","500B0000002uDWsIAM","6392",2.184
"Change Field_Service__c to true","500B0000002uDWtIAM","6393",3.937
"Change Offer_Voucher__c to true","500B0000002uDWtIAM","6393",3.26
"Change Offer_Voucher__c to false","500B0000002uDWuIAM","6394",2.124
"Change Field_Service__c to false","500B0000002uDWvIAM","6395",2.025
"Change Field_Service__c to true","500B0000002uDWwIAM","6396",4.095
"Change Field_Service__c to false","500B0000002uDX0IAM","6400",2.025
"Change Offer_Voucher__c to false","500B0000002uDX0IAM","6400",1.924
"Change Field_Service__c to false","500B0000002uDX1IAM","6401",2.025
"Change Offer_Voucher__c to false","500B0000002uDX3IAM","6403",2.147
"Change Field_Service__c to true","500B0000002uDX5IAM","6405",3.982
"Change Offer_Voucher__c to true","500B0000002uDX5IAM","6405",3.291
"Change Field_Service__c to true","500B0000002uCt0IAE","3920",4.117
"Change Offer_Voucher__c to true","500B0000002uCt0IAE","3920",3.189
"Change Offer_Voucher__c to true","500B0000002uCt1IAE","3921",3.228
"Change Field_Service__c to true","500B0000002uCt2IAE","3922",4.035
"Change Offer_Voucher__c to true","500B0000002uCt2IAE","3922",2.46
"Change Field_Service__c to true","500B0000002uCt3IAE","3923",4.153
"Change Offer_Voucher__c to true","500B0000002uCt3IAE","3923",3.072
"Change Field_Service__c to true","500B0000002uCt4IAE","3924",4.057
"Change Offer_Voucher__c to true","500B0000002uCt4IAE","3924",3.129
"Change Field_Service__c to true","500B0000002uCt5IAE","3925",4.258
"Change Offer_Voucher__c to true","500B0000002uCt5IAE","3925",2.733
"Change Field_Service__c to true","500B0000002uCt6IAE","3926",4.02
"Change Field_Service__c to true","500B0000002uCt7IAE","3927",4.17
"Change Offer_Voucher__c to true","500B0000002uCt7IAE","3927",1.822
"Change Field_Service__c to true","500B0000002uCt8IAE","3928",4.02
"Change Field_Service__c to true","500B0000002uCt9IAE","3929",3.859
"Change Offer_Voucher__c to true","500B0000002uCtAIAU","3930",1.742
"Change Offer_Voucher__c to true","500B0000002uCtBIAU","3931",1.592
"Change Offer_Voucher__c to true","500B0000002uCtCIAU","3932",4.05
"Change Field_Service__c to true","500B0000002uCtCIAU","3932",4.02
"Change Field_Service__c to true","500B0000002uCtDIAU","3933",3.939
"Change Field_Service__c to true","500B0000002uCtFIAU","3935",4.258
"Change Offer_Voucher__c to true","500B0000002uCtFIAU","3935",2.493
"Change Field_Service__c to true","500B0000002uCtGIAU","3936",4.057
"Change Offer_Voucher__c to true","500B0000002uCtGIAU","3936",1.527
"Change Offer_Voucher__c to true","500B0000002uCtHIAU","3937",3.26
"Change Offer_Voucher__c to true","500B0000002uCtIIAU","3938",2.958
"Change Field_Service__c to true","500B0000002uCtJIAU","3939",4.179
"Change Offer_Voucher__c to true","500B0000002uCtJIAU","3939",2.243
"Change Field_Service__c to true","500B0000002uCtKIAU","3940",4.117
"Change Offer_Voucher__c to true","500B0000002uCtKIAU","3940",2.991
"Change Field_Service__c to true","500B0000002uCtLIAU","3941",4.009
"Change Offer_Voucher__c to true","500B0000002uCtLIAU","3941",2.804
"Change Field_Service__c to true","500B0000002uCtMIAU","3942",4.062
"Change Offer_Voucher__c to true","500B0000002uCywIAE","4288",3.448
"Change Field_Service__c to true","500B0000002uCyxIAE","4289",3.931
"Change Offer_Voucher__c to true","500B0000002uCyxIAE","4289",3.218
"Change Offer_Voucher__c to true","500B0000002uCyyIAE","4290",1.783
"Change Offer_Voucher__c to true","500B0000002uCyzIAE","4291",2.182
"Change Offer_Voucher__c to true","500B0000002uCz0IAE","4292",2.908
"Change Offer_Voucher__c to true","500B0000002uCz1IAE","4293",2.71
"Change Field_Service__c to true","500B0000002uCz2IAE","4294",3.818
"Change Offer_Voucher__c to true","500B0000002uCz2IAE","4294",2.636
"Change Offer_Voucher__c to true","500B0000002uCz3IAE","4295",3.984
"Change Field_Service__c to true","500B0000002uCz3IAE","4295",3.774
"Change Field_Service__c to true","500B0000002uCz4IAE","4296",3.818
"Change Offer_Voucher__c to true","500B0000002uCz4IAE","4296",1.637
"Change Field_Service__c to true","500B0000002uCz5IAE","4297",4.072
"Change Offer_Voucher__c to true","500B0000002uCz5IAE","4297",1.441
"Change Field_Service__c to true","500B0000002uCz6IAE","4298",3.933
"Change Offer_Voucher__c to true","500B0000002uCz6IAE","4298",3.029
"Change Offer_Voucher__c to true","500B0000002uCz7IAE","4299",3.218
"Change Field_Service__c to true","500B0000002uCz8IAE","4300",3.932
"Change Offer_Voucher__c to true","500B0000002uCz8IAE","4300",2.98
"Change Field_Service__c to true","500B0000002uCz9IAE","4301",3.933
"Change Offer_Voucher__c to true","500B0000002uCz9IAE","4301",3.361
"Change Field_Service__c to true","500B0000002uCzAIAU","4302",3.932
"Change Offer_Voucher__c to true","500B0000002uCzAIAU","4302",2.941
"Change Field_Service__c to true","500B0000002uCzBIAU","4303",3.79
"Change Offer_Voucher__c to true","500B0000002uCzBIAU","4303",2.978
"Change Field_Service__c to true","500B0000002uCzCIAU","4304",3.904
"Change Field_Service__c to true","500B0000002uCzDIAU","4305",3.774
"Change Offer_Voucher__c to true","500B0000002uCzEIAU","4306",3.232
"Change Field_Service__c to true","500B0000002uCzFIAU","4307",3.932
"Change Offer_Voucher__c to true","500B0000002uCzFIAU","4307",2.753
"Change Offer_Voucher__c to true","500B0000002uCzGIAU","4308",2.97
"Change Field_Service__c to true","500B0000002uCzHIAU","4309",4.072
"Change Offer_Voucher__c to true","500B0000002uCzHIAU","4309",2.334
"Change Field_Service__c to true","500B0000002uCzIIAU","4310",3.931
"Change Offer_Voucher__c to true","500B0000002uCzIIAU","4310",2.902
"Change Field_Service__c to true","500B0000002uCcAIAU","2876",4.152
"Change Offer_Voucher__c to true","500B0000002uCcAIAU","2876",3.051
"Change Field_Service__c to true","500B0000002uCcBIAU","2877",4.267
"Change Offer_Voucher__c to true","500B0000002uCcBIAU","2877",2.223
"Change Field_Service__c to true","500B0000002uCcCIAU","2878",4.249
"Change Offer_Voucher__c to true","500B0000002uCcCIAU","2878",2.005
"Change Field_Service__c to true","500B0000002uCcDIAU","2879",3.85
"Change Offer_Voucher__c to true","500B0000002uCcDIAU","2879",2.946
"Change Offer_Voucher__c to true","500B0000002uCcEIAU","2880",3.052
"Change Field_Service__c to true","500B0000002uCcFIAU","2881",3.85
"Change Offer_Voucher__c to true","500B0000002uCcFIAU","2881",2.824
"Change Field_Service__c to true","500B0000002uCcIIAU","2884",3.984
"Change Offer_Voucher__c to true","500B0000002uCcJIAU","2885",1.607
"Change Offer_Voucher__c to true","500B0000002uCcKIAU","2886",2.327
"Change Offer_Voucher__c to true","500B0000002uCcLIAU","2887",2.974
"Change Offer_Voucher__c to true","500B0000002uCcMIAU","2888",3.175
"Change Field_Service__c to true","500B0000002uCcNIAU","2889",3.984
"Change Offer_Voucher__c to true","500B0000002uCcNIAU","2889",2.279
"Change Offer_Voucher__c to true","500B0000002uCcOIAU","2890",2.865
"Change Field_Service__c to true","500B0000002uCcPIAU","2891",3.939
"Change Offer_Voucher__c to true","500B0000002uCcPIAU","2891",1.613
"Change Field_Service__c to true","500B0000002uCcQIAU","2892",4.098
"Change Offer_Voucher__c to true","500B0000002uCcQIAU","2892",3.603
"Change Field_Service__c to true","500B0000002uCcRIAU","2893",3.984
"Change Offer_Voucher__c to true","500B0000002uCcRIAU","2893",2.959
"Change Offer_Voucher__c to true","500B0000002uCcSIAU","2894",3.7
"Change Field_Service__c to true","500B0000002uCcTIAU","2895",4.079
"Change Offer_Voucher__c to true","500B0000002uCcTIAU","2895",1.93
"Change Field_Service__c to true","500B0000002uCcUIAU","2896",4.054
"Change Offer_Voucher__c to true","500B0000002uCcUIAU","2896",2.425
"Change Field_Service__c to true","500B0000002uCcVIAU","2897",3.939
"Change Offer_Voucher__c to true","500B0000002uCcVIAU","2897",2.917
"Change Field_Service__c to true","500B0000002uCd9IAE","2937",3.939
"Change Offer_Voucher__c to true","500B0000002uCd9IAE","2937",1.529
"Change Field_Service__c to true","500B0000002uCdAIAU","2938",4.194
"Change Offer_Voucher__c to true","500B0000002uCdAIAU","2938",2.586
"Change Field_Service__c to true","500B0000002uCdBIAU","2939",4.098
"Change Offer_Voucher__c to true","500B0000002uCdBIAU","2939",3.203
"Change Field_Service__c to true","500B0000002uCdCIAU","2940",3.984
"Change Offer_Voucher__c to true","500B0000002uCdCIAU","2940",2.11
"Change Offer_Voucher__c to true","500B0000002uCdDIAU","2941",4.339
"Change Field_Service__c to true","500B0000002uCdEIAU","2942",4.054
"Change Offer_Voucher__c to true","500B0000002uCdEIAU","2942",3.471
"Change Field_Service__c to true","500B0000002uCdFIAU","2943",3.939
"Change Offer_Voucher__c to true","500B0000002uCdFIAU","2943",3.174
"Change Field_Service__c to true","500B0000002uCdGIAU","2944",4.054
"Change Offer_Voucher__c to true","500B0000002uCdGIAU","2944",2.353
"Change Field_Service__c to true","500B0000002uCdHIAU","2945",3.939
"Change Offer_Voucher__c to true","500B0000002uCdHIAU","2945",1.898
"Change Field_Service__c to true","500B0000002uCdIIAU","2946",4.054
"Change Offer_Voucher__c to true","500B0000002uCdIIAU","2946",3.471
"Change Field_Service__c to true","500B0000002uCdJIAU","2947",4.098
"Change Field_Service__c to true","500B0000002uCdKIAU","2948",3.939
"Change Offer_Voucher__c to true","500B0000002uCdKIAU","2948",3.174
"Change Field_Service__c to true","500B0000002uCdLIAU","2949",4.194
"Change Offer_Voucher__c to true","500B0000002uCdLIAU","2949",2.327
"Change Offer_Voucher__c to true","500B0000002uCdMIAU","2950",1.596
"Change Field_Service__c to true","500B0000002uCdNIAU","2951",4.098
"Change Offer_Voucher__c to true","500B0000002uCdNIAU","2951",2.981
"Change Field_Service__c to true","500B0000002uCfGIAU","3068",3.984
"Change Field_Service__c to true","500B0000002uCfHIAU","3069",3.984
"Change Field_Service__c to true","500B0000002uCfIIAU","3070",3.939
"Change Offer_Voucher__c to true","500B0000002uCfIIAU","3070",1.754
"Change Field_Service__c to true","500B0000002uCfJIAU","3071",4.097
"Change Offer_Voucher__c to true","500B0000002uCfJIAU","3071",2.486
"Change Field_Service__c to true","500B0000002uCfKIAU","3072",4.097
"Change Offer_Voucher__c to true","500B0000002uCfKIAU","3072",2.675
"Change Field_Service__c to true","500B0000002uCfLIAU","3073",4.097
"Change Offer_Voucher__c to true","500B0000002uCfLIAU","3073",2.55
"Change Field_Service__c to true","500B0000002uCfMIAU","3074",4.009
"Change Offer_Voucher__c to true","500B0000002uCfMIAU","3074",2.44
"Change Offer_Voucher__c to true","500B0000002uCfNIAU","3075",2.376
"Change Field_Service__c to true","500B0000002uCfOIAU","3076",3.939
"Change Offer_Voucher__c to true","500B0000002uCfOIAU","3076",2.969
"Change Field_Service__c to true","500B0000002uCfPIAU","3077",4.097
"Change Offer_Voucher__c to true","500B0000002uCfPIAU","3077",2.109
"Change Field_Service__c to true","500B0000002uCfQIAU","3078",4.097
"Change Offer_Voucher__c to true","500B0000002uCfQIAU","3078",2.109
"Change Field_Service__c to true","500B0000002uCfRIAU","3079",4.097
"Change Offer_Voucher__c to true","500B0000002uCfRIAU","3079",1.985
"Change Offer_Voucher__c to true","500B0000002uCfSIAU","3080",1.697
"Change Field_Service__c to true","500B0000002uCfTIAU","3081",3.939
"Change Offer_Voucher__c to true","500B0000002uCfTIAU","3081",1.803
"Change Offer_Voucher__c to true","500B0000002uCfUIAU","3082",1.927
"Change Offer_Voucher__c to true","500B0000002uCfWIAU","3084",2.804
"Change Offer_Voucher__c to true","500B0000002uCfXIAU","3085",2.804
"Change Field_Service__c to true","500B0000002uCfYIAU","3086",3.984
"Change Offer_Voucher__c to true","500B0000002uCfYIAU","3086",3.618
"Change Field_Service__c to true","500B0000002uCfZIAU","3087",3.939
"Change Offer_Voucher__c to true","500B0000002uCfZIAU","3087",1.552
"Change Field_Service__c to true","500B0000002uCfaIAE","3088",3.939
"Change Offer_Voucher__c to true","500B0000002uCfaIAE","3088",1.601
"Change Field_Service__c to true","500B0000002uCfbIAE","3089",3.939
"Change Offer_Voucher__c to true","500B0000002uCfbIAE","3089",2.969
"Change Field_Service__c to true","500B0000002uCgeIAE","3154",4.249
"Change Offer_Voucher__c to true","500B0000002uCgeIAE","3154",2.889
"Change Field_Service__c to true","500B0000002uCgfIAE","3155",3.991
"Change Offer_Voucher__c to true","500B0000002uCgfIAE","3155",2.999
"Change Offer_Voucher__c to true","500B0000002uCggIAE","3156",2.06
"Change Offer_Voucher__c to true","500B0000002uCghIAE","3157",1.891
"Change Field_Service__c to true","500B0000002uCgiIAE","3158",4.267
"Change Offer_Voucher__c to true","500B0000002uCgiIAE","3158",4.21
"Change Offer_Voucher__c to true","500B0000002uCgjIAE","3159",1.88
"Change Offer_Voucher__c to true","500B0000002uCgkIAE","3160",1.776
"Change Field_Service__c to true","500B0000002uCglIAE","3161",3.85
"Change Field_Service__c to true","500B0000002uCgmIAE","3162",4.109
"Change Offer_Voucher__c to true","500B0000002uCgmIAE","3162",3.976
"Change Field_Service__c to true","500B0000002uCgnIAE","3163",3.968
"Change Field_Service__c to true","500B0000002uCgoIAE","3164",3.968
"Change Offer_Voucher__c to true","500B0000002uCgoIAE","3164",2.646
"Change Field_Service__c to true","500B0000002uCgpIAE","3165",4.249
"Change Offer_Voucher__c to true","500B0000002uCgpIAE","3165",2.889
"Change Offer_Voucher__c to true","500B0000002uCgqIAE","3166",1.891
"Change Offer_Voucher__c to true","500B0000002uCgrIAE","3167",1.891
"Change Field_Service__c to true","500B0000002uCgsIAE","3168",3.85
"Change Field_Service__c to true","500B0000002uCgtIAE","3169",4.249
