"AccountId","ForecastCategory","IsClosed","RecordType.Name","CloseDate","Name","Account.Industry","Account.Id","Case.Id","CreatedById","OwnerId","IsWon","RecordTypeId","Case.Priority","Case.IsEscalated","StageName","RecordTypeName","LeadSource","Case.CaseNumber","CreatedDate","Account.Name","Id","ForecastCategoryName","Case.ED_Outcome__c","Amount"
"001B000000XyafHIAR","Pipeline","false","Simple Opportunity","2018-11-04","New Opportunity [1357]","Retail","001B000000XyafHIAR","500B00000045wieIAA","005B0000003JK1iIAG","005B0000003JLIEIA4","false","012B000000090sjIAA","High","false","Qualification","Simple Opportunity","N/A","00019110","2019-08-29T23:24:17.000Z","Smith & Nephew","006B0000003he99IAA","Pipeline",51.6,949000
"001B000000WJ6j7IAD","Pipeline","false","Simple Opportunity","2019-02-20","New Opportunity [1358]","Banking","001B000000WJ6j7IAD","500B000000358xrIAA","005B0000003JK1iIAG","005B0000003JLI5IAO","false","012B000000090sjIAA","Low","false","Qualification","Simple Opportunity","N/A","00013901","2019-12-16T00:22:01.000Z","ennovate inc","006B0000003he9AIAQ","Pipeline",51.6,1423000
"001B000000WJ6j9IAD","Pipeline","false","Simple Opportunity","2018-12-16","New Opportunity [1359]","Utilities","001B000000WJ6j9IAD","500B000000358xuIAA","005B0000003JK1iIAG","005B0000003JLI9IAO","false","012B000000090sjIAA","Medium","false","Qualification","Simple Opportunity","N/A","00013904","2019-10-10T18:38:41.000Z","Chicago Decal Co","006B0000003he9BIAQ","Pipeline",51.6,1113000
"001B000000WJ6jDIAT","Closed","true","Simple Opportunity","2018-09-26","New Opportunity [1360]","Chemicals","001B000000WJ6jDIAT","500B000000358y0IAA","005B0000003JK1iIAG","005B0000003JLIJIA4","true","012B000000090sjIAA","High","false","Closed Won","Simple Opportunity","N/A","00013910","2019-07-21T16:23:06.000Z","Temel","006B0000003he9CIAQ","Closed",51.6,1385000
"001B000000zmlwZIAQ","BestCase","false","Simple Opportunity","2018-09-30","New Opportunity [1361]","Recreation","001B000000zmlwZIAQ","500B00000045wifIAA","005B0000003JK1iIAG","005B0000003JLI7IAO","false","012B000000090sjIAA","Medium","false","Needs Analysis","Simple Opportunity","N/A","00019111","2019-07-25T21:41:29.000Z","Cnn","006B0000003he9DIAQ","Best Case",51.6,1503000
"001B000000WJ6jEIAT","BestCase","false","Simple Opportunity","2018-08-02","New Opportunity [1362]","Food & Beverage","001B000000WJ6jEIAT","500B00000045wigIAA","005B0000003JK1iIAG","005B0000003JLIJIA4","false","012B000000090sjIAA","High","false","Proposal/Quote","Simple Opportunity","N/A","00019112","2019-05-27T20:48:12.000Z","Colliers International - Stockton","006B0000003he9EIAQ","Best Case",81.6,1692000
"001B000000WJ6jGIAT","Omitted","true","Simple Opportunity","2018-12-11","New Opportunity [1363]","Biotechnology","001B000000WJ6jGIAT","500B000000337CkIAI","005B0000003JK1iIAG","005B0000003JLIAIA4","false","012B000000090sjIAA","High","false","Closed Lost","Simple Opportunity","N/A","00016286","2019-10-05T21:05:52.000Z","Acertion Inc","006B0000003he9FIAQ","Omitted",51.6,1286000
"001B000000ZU9C0IAL","Closed","true","Simple Opportunity","2018-10-05","New Opportunity [1364]","Apparel","001B000000ZU9C0IAL","500B000000337CmIAI","005B0000003JK1iIAG","005B0000003JLI8IAO","true","012B000000090sjIAA","Medium","false","Closed Won","Simple Opportunity","N/A","00016288","2019-07-30T23:19:58.000Z","Epanacea.com","006B0000003he9GIAQ","Closed",51.6,1767000
"001B000000WJ6jHIAT","BestCase","false","Simple Opportunity","2019-04-07","New Opportunity [1365]","Utilities","001B000000WJ6jHIAT","500B00000045wihIAA","005B0000003JK1iIAG","005B0000003JLIJIA4","false","012B000000090sjIAA","High","false","Proposal/Quote","Simple Opportunity","N/A","00019113","2020-01-30T18:23:58.000Z","Ascentis Software Corporation","006B0000003he9HIAQ","Best Case",51.6,1904000
"001B000000WJ6jIIAT","Pipeline","false","Simple Opportunity","2018-10-29","New Opportunity [1366]","Telecommunications","001B000000WJ6jIIAT","500B000000358yKIAQ","005B0000003JK1iIAG","005B0000003JLIHIA4","false","012B000000090sjIAA","Low","false","Qualification","Simple Opportunity","N/A","00013930","2019-08-23T19:42:54.000Z","Hawkeye/Cohesion","006B0000003he9IIAQ","Pipeline",81.6,1379000
"001B000000WJ6jJIAT","BestCase","false","Simple Opportunity","2018-11-11","New Opportunity [1367]","Apparel","001B000000WJ6jJIAT","500B00000045wiiIAA","005B0000003JK1iIAG","005B0000003JLIHIA4","false","012B000000090sjIAA","Low","false","Needs Analysis","Simple Opportunity","N/A","00019114","2019-09-05T19:45:52.000Z","Printegra Corporation","006B0000003he9JIAQ","Best Case",51.6,1674000
"001B000000ZU9C2IAL","Forecast","false","Simple Opportunity","2018-12-25","New Opportunity [1368]","Energy","001B000000ZU9C2IAL","500B00000045wijIAA","005B0000003JK1iIAG","005B0000003JLIIIA4","false","012B000000090sjIAA","High","false","Negotiation","Simple Opportunity","N/A","00019115","2019-10-20T01:46:17.000Z","FOB","006B0000003he9KIAQ","Commit",51.6,1872000
"001B000000WJ6jLIAT","Omitted","true","Simple Opportunity","2019-02-25","New Opportunity [1369]","Apparel","001B000000WJ6jLIAT","500B000000337CqIAI","005B0000003JK1iIAG","005B0000003JLI3IAO","false","012B000000090sjIAA","High","false","Closed Lost","Simple Opportunity","N/A","00016292","2019-12-21T00:32:20.000Z","BlackBoard Connect","006B0000003he9LIAQ","Omitted",51.6,953000
"001B000000zmlwaIAA","Closed","true","Simple Opportunity","2018-10-20","New Opportunity [1370]","Shipping","001B000000zmlwaIAA","500B000000355z3IAA","005B0000003JK1iIAG","005B0000003JLIEIA4","true","012B000000090sjIAA","Medium","false","Closed Won","Simple Opportunity","N/A","00008609","2019-08-14T22:44:18.000Z","The Day Publishing Company","006B0000003he9MIAQ","Closed",51.6,1693000
"001B000000zmlwbIAA","Closed","true","Simple Opportunity","2018-12-24","New Opportunity [1371]","Utilities","001B000000zmlwbIAA","500B00000045wikIAA","005B0000003JK1iIAG","005B0000003JLIJIA4","true","012B000000090sjIAA","Medium","false","Closed Won","Simple Opportunity","N/A","00019116","2019-10-19T00:28:38.000Z","AmericanWellBeing.com","006B0000003he9NIAQ","Closed",51.6,1779000
"001B000000WJ6jMIAT","Forecast","false","Simple Opportunity","2018-09-26","New Opportunity [1372]","Engineering","001B000000WJ6jMIAT","500B000000358yRIAQ","005B0000003JK1iIAG","005B0000003JLI5IAO","false","012B000000090sjIAA","High","false","Negotiation","Simple Opportunity","N/A","00013937","2019-07-22T00:20:01.000Z","Condumex, Incorporated","006B0000003he9OIAQ","Commit",51.6,1830000
"001B000000WJ6jNIAT","BestCase","false","Simple Opportunity","2018-12-24","New Opportunity [1373]","Insurance","001B000000WJ6jNIAT","500B00000045wilIAA","005B0000003JK1iIAG","005B0000003JLI6IAO","false","012B000000090sjIAA","Medium","false","Proposal/Quote","Simple Opportunity","N/A","00019117","2019-10-19T01:39:00.000Z","Action Technology","006B0000003he9PIAQ","Best Case",51.6,1627000
"001B000000ZU9C3IAL","Closed","true","Simple Opportunity","2018-11-12","New Opportunity [1374]","Shipping","001B000000ZU9C3IAL","500B000000355z7IAA","005B0000003JK1iIAG","005B0000003JLI7IAO","true","012B000000090sjIAA","Low","false","Closed Won","Simple Opportunity","N/A","00008613","2019-09-06T20:00:14.000Z","Thomson Reuters CUV UDM","006B0000003he9QIAQ","Closed",51.6,1621000
"001B000000zmlwcIAA","Omitted","true","Simple Opportunity","2018-10-14","New Opportunity [1375]","Biotechnology","001B000000zmlwcIAA","500B000000358gKIAQ","005B0000003JK1iIAG","005B0000003JLIHIA4","false","012B000000090sjIAA","Medium","false","Closed Lost","Simple Opportunity","N/A","00012814","2019-08-08T22:08:57.000Z","Foster Poultry Farms","006B0000003he9RIAQ","Omitted",51.6,1386000
"001B000000ZU9C4IAL","BestCase","false","Simple Opportunity","2018-11-12","New Opportunity [1376]","Utilities","001B000000ZU9C4IAL","500B00000045wimIAA","005B0000003JK1iIAG","005B0000003JLIFIA4","false","012B000000090sjIAA","Low","false","Needs Analysis","Simple Opportunity","N/A","00019118","2019-09-06T21:01:42.000Z","Corpus Media Labs","006B0000003he9SIAQ","Best Case",67,1426000
"001B000000WJ6jOIAT","BestCase","false","Simple Opportunity","2018-12-15","New Opportunity [1377]","Apparel","001B000000WJ6jOIAT","500B00000045wioIAA","005B0000003JK1iIAG","005B0000003JLIEIA4","false","012B000000090sjIAA","High","false","Proposal/Quote","Simple Opportunity","N/A","00019120","2019-10-09T20:57:18.000Z","Paratek Microwave","006B0000003he9TIAQ","Best Case",51.6,1179000
"001B000000XyafIIAR","Omitted","true","Simple Opportunity","2018-11-10","New Opportunity [1378]","Education","001B000000XyafIIAR","500B000000358yVIAQ","005B0000003JK1iIAG","005B0000003JLI3IAO","false","012B000000090sjIAA","High","false","Closed Lost","Simple Opportunity","N/A","00013941","2019-09-04T21:03:50.000Z","JEMTECH Solutions","006B0000003he9UIAQ","Omitted",51.6,1262000
"001B000000ZU9C5IAL","BestCase","false","Simple Opportunity","2018-11-02","New Opportunity [1379]","Machinery","001B000000ZU9C5IAL","500B000000337CuIAI","005B0000003JK1iIAG","005B0000003JLI8IAO","false","012B000000090sjIAA","High","false","Needs Analysis","Simple Opportunity","N/A","00016296","2019-08-27T17:36:22.000Z","Southeastern Technology Fund","006B0000003he9VIAQ","Best Case",51.6,1122000
"001B000000ZU9C6IAL","BestCase","false","Simple Opportunity","2018-11-07","New Opportunity [1380]","Entertainment","001B000000ZU9C6IAL","500B00000045wipIAA","005B0000003JK1iIAG","005B0000003JLIEIA4","false","012B000000090sjIAA","High","false","Proposal/Quote","Simple Opportunity","N/A","00019121","2019-09-01T21:05:39.000Z","Cavco Industries","006B0000003he9WIAQ","Best Case",51.6,1137000
"001B000000WJ6jPIAT","BestCase","false","Simple Opportunity","2018-09-10","New Opportunity [1381]","Energy","001B000000WJ6jPIAT","500B00000045wiqIAA","005B0000003JK1iIAG","005B0000003JLI7IAO","false","012B000000090sjIAA","High","false","Proposal/Quote","Simple Opportunity","N/A","00019122","2019-07-05T21:29:39.000Z","Allen Management","006B0000003he9XIAQ","Best Case",81.6,1455000
"001B000000WJ6jSIAT","Pipeline","false","Simple Opportunity","2018-11-29","New Opportunity [1382]","Energy","001B000000WJ6jSIAT","500B000000358soIAA","005B0000003JK1iIAG","005B0000003JLI5IAO","false","012B000000090sjIAA","Low","false","Qualification","Simple Opportunity","N/A","00013588","2019-09-23T19:01:35.000Z","ImproveNet","006B0000003he9YIAQ","Pipeline",66.2,1318000
"001B000000WJ6rlIAD","BestCase","false","Simple Opportunity","2018-09-04","New Opportunity [1803]","Healthcare & Life Sciences","001B000000WJ6rlIAD","500B00000045woHIAQ","005B0000003JK1iIAG","005B0000003JLI8IAO","false","012B000000090sjIAA","Low","false","Needs Analysis","Simple Opportunity","N/A","00019453","2019-06-29T21:46:27.000Z","Richardson Electronics","006B0000003heGLIAY","Best Case",51.6,1415000
"001B000000ZU9E1IAL","BestCase","false","Simple Opportunity","2018-09-20","New Opportunity [1804]","Apparel","001B000000ZU9E1IAL","500B00000045woIIAQ","005B0000003JK1iIAG","005B0000003JLI7IAO","false","012B000000090sjIAA","High","false","Proposal/Quote","Simple Opportunity","N/A","00019454","2019-07-15T20:22:01.000Z","Bowstreet","006B0000003heGMIAY","Best Case",51.6,1698000
"001B000000zmlx1IAA","Pipeline","false","Simple Opportunity","2018-09-21","New Opportunity [1805]","Utilities","001B000000zmlx1IAA","500B00000045woJIAQ","005B0000003JK1iIAG","005B0000003JLIGIA4","false","012B000000090sjIAA","Medium","false","Qualification","Simple Opportunity","N/A","00019455","2019-07-16T23:56:36.000Z","Crawford & Company","006B0000003heGNIAY","Pipeline",51.6,374000
"001B000000zmlx2IAA","Pipeline","false","Simple Opportunity","2018-10-31","New Opportunity [1806]","Banking","001B000000zmlx2IAA","500B0000002uCsjIAE","005B0000003JK1iIAG","005B0000003JLIEIA4","false","012B000000090sjIAA","Low","false","Qualification","Simple Opportunity","N/A","00003903","2019-08-25T22:17:02.000Z","Brokers International Ltd","006B0000003heGOIAY","Pipeline",51.6,1297000
"001B000000WJ6rmIAD","BestCase","false","Simple Opportunity","2019-01-31","New Opportunity [1807]","Telecommunications","001B000000WJ6rmIAD","500B00000045woKIAQ","005B0000003JK1iIAG","005B0000003JLI7IAO","false","012B000000090sjIAA","Medium","false","Needs Analysis","Simple Opportunity","N/A","00019456","2019-11-25T19:49:18.000Z","B&B Socket Products","006B0000003heGPIAY","Best Case",81.6,1105000
"001B000000WJ6rnIAD","Pipeline","false","Simple Opportunity","2018-10-09","New Opportunity [1808]","Agriculture","001B000000WJ6rnIAD","500B0000003599dIAA","005B0000003JK1iIAG","005B0000003JLI9IAO","false","012B000000090sjIAA","High","false","Qualification","Simple Opportunity","N/A","00014631","2019-08-03T23:31:22.000Z","INTERLINE TRAVEL & TOUR","006B0000003heGQIAY","Pipeline",81.6,1362000
"001B000000WJ6rpIAD","Forecast","false","Simple Opportunity","2019-01-10","New Opportunity [1809]","Retail","001B000000WJ6rpIAD","500B000000337HSIAY","005B0000003JK1iIAG","005B0000003JLIIIA4","false","012B000000090sjIAA","High","false","Negotiation","Simple Opportunity","N/A","00016573","2019-11-05T01:39:17.000Z","Shoreline Records Managment","006B0000003heGRIAY","Commit",81.6,1404000
"001B000000WJ6rqIAD","Omitted","true","Simple Opportunity","2018-08-19","New Opportunity [1810]","Transportation","001B000000WJ6rqIAD","500B00000045woLIAQ","005B0000003JK1iIAG","005B0000003JLI8IAO","false","012B000000090sjIAA","Low","false","Closed Lost","Simple Opportunity","N/A","00019457","2019-06-13T22:58:18.000Z","John Deere Capital Corporation","006B0000003heGSIAY","Omitted",60.3,990000
"001B000000WJ6rrIAD","Pipeline","false","Simple Opportunity","2018-10-31","New Opportunity [1811]","Construction","001B000000WJ6rrIAD","500B000000356aeIAA","005B0000003JK1iIAG","005B0000003JLIBIA4","false","012B000000090sjIAA","Low","false","Qualification","Simple Opportunity","N/A","00010933","2019-08-25T16:10:47.000Z","Arizona Diamondbacks","006B0000003heGTIAY","Pipeline",51.6,1472000
"001B000000WJ6rsIAD","Closed","true","Simple Opportunity","2018-10-26","New Opportunity [1812]","Insurance","001B000000WJ6rsIAD","500B00000035930IAA","005B0000003JK1iIAG","005B0000003JLI4IAO","true","012B000000090sjIAA","Medium","false","Closed Won","Simple Opportunity","N/A","00014220","2019-08-20T23:09:29.000Z","TASQ Technology","006B0000003heGUIAY","Closed",81.6,1770000
"001B000000WJ6ruIAD","BestCase","false","Simple Opportunity","2018-12-13","New Opportunity [1813]","Shipping","001B000000WJ6ruIAD","500B00000045woNIAQ","005B0000003JK1iIAG","005B0000003JLIDIA4","false","012B000000090sjIAA","Low","false","Proposal/Quote","Simple Opportunity","N/A","00019459","2019-10-07T17:16:18.000Z","northern micro","006B0000003heGVIAY","Best Case",81.6,1553000
"001B000000zmlx3IAA","Closed","true","Simple Opportunity","2018-11-30","New Opportunity [1814]","Entertainment","001B000000zmlx3IAA","500B00000045woOIAQ","005B0000003JK1iIAG","005B0000003JLIIIA4","true","012B000000090sjIAA","Medium","false","Closed Won","Simple Opportunity","N/A","00019460","2019-09-25T01:41:15.000Z","Aphelion","006B0000003heGWIAY","Closed",81.6,1766000
"001B000000WJ6rvIAD","Omitted","true","Simple Opportunity","2018-11-10","New Opportunity [1815]","Insurance","001B000000WJ6rvIAD","500B000000337XqIAI","005B0000003JK1iIAG","005B0000003JLIEIA4","false","012B000000090sjIAA","High","false","Closed Lost","Simple Opportunity","N/A","00017589","2019-09-04T18:23:54.000Z","Life Time Fitness - B2C Trial","006B0000003heGXIAY","Omitted",51.6,1097000
"001B000000WJ6rwIAD","Pipeline","false","Simple Opportunity","2018-12-19","New Opportunity [1816]","Education","001B000000WJ6rwIAD","500B00000045woPIAQ","005B0000003JK1iIAG","005B0000003JLIEIA4","false","012B000000090sjIAA","Medium","false","Qualification","Simple Opportunity","N/A","00019461","2019-10-13T19:37:01.000Z","Simon & Schuster","006B0000003heGYIAY","Pipeline",81.6,740000
"001B000000WJ6rxIAD","Closed","true","Simple Opportunity","2018-11-26","New Opportunity [1817]","Not For Profit","001B000000WJ6rxIAD","500B000000337XsIAI","005B0000003JK1iIAG","005B0000003JLIHIA4","true","012B000000090sjIAA","High","false","Closed Won","Simple Opportunity","N/A","00017591","2019-09-21T01:05:39.000Z","I2 Trade Service","006B0000003heGZIAY","Closed",51.6,1886000
"001B000000WJ6rzIAD","Pipeline","false","Simple Opportunity","2018-11-11","New Opportunity [1818]","Apparel","001B000000WJ6rzIAD","500B0000003599mIAA","005B0000003JK1iIAG","005B0000003JLI7IAO","false","012B000000090sjIAA","Medium","false","Qualification","Simple Opportunity","N/A","00014640","2019-09-05T22:33:53.000Z","TLC/ StaffBuilders Home Health Care","006B0000003heGaIAI","Pipeline",51.6,1289000
"001B000000WJ6s0IAD","Omitted","true","Simple Opportunity","2018-11-06","New Opportunity [1819]","Electronics","001B000000WJ6s0IAD","500B00000045woQIAQ","005B0000003JK1iIAG","005B0000003JLI4IAO","false","012B000000090sjIAA","Medium","false","Closed Lost","Simple Opportunity","N/A","00019462","2019-08-31T18:14:43.000Z","Willow CSN, Inc","006B0000003heGbIAI","Omitted",51.6,1389000
"001B000000WJ6s1IAD","BestCase","false","Simple Opportunity","2018-09-19","New Opportunity [1820]","Healthcare & Life Sciences","001B000000WJ6s1IAD","500B00000045woTIAQ","005B0000003JK1iIAG","005B0000003JLIHIA4","false","012B000000090sjIAA","High","false","Proposal/Quote","Simple Opportunity","N/A","00019465","2019-07-15T00:05:47.000Z","Amigos Aviation","006B0000003heGcIAI","Best Case",51.6,1857000
"001B000000WJ6s2IAD","BestCase","false","Simple Opportunity","2019-01-25","New Opportunity [1821]","Financial Services","001B000000WJ6s2IAD","500B00000045woUIAQ","005B0000003JK1iIAG","005B0000003JLIJIA4","false","012B000000090sjIAA","Medium","false","Needs Analysis","Simple Opportunity","N/A","00019466","2019-11-19T23:22:46.000Z","California Economizer Inc","006B0000003heGdIAI","Best Case",51.6,1346000
"001B000000WJ6s4IAD","Omitted","true","Simple Opportunity","2018-08-08","New Opportunity [1822]","Insurance","001B000000WJ6s4IAD","500B00000045woWIAQ","005B0000003JK1iIAG","005B0000003JLIIIA4","false","012B000000090sjIAA","High","false","Closed Lost","Simple Opportunity","N/A","00019468","2019-06-02T18:13:36.000Z","William Blair & Company","006B0000003heGeIAI","Omitted",51.6,1412000
"001B000000WJ6s5IAD","Forecast","false","Simple Opportunity","2019-02-12","New Opportunity [1823]","Entertainment","001B000000WJ6s5IAD","500B000000337HdIAI","005B0000003JK1iIAG","005B0000003JLI9IAO","false","012B000000090sjIAA","High","false","Negotiation","Simple Opportunity","N/A","00016584","2019-12-07T21:51:56.000Z","The Sheakley Group Inc","006B0000003heGfIAI","Commit",51.6,929000
"001B000000ZU9E2IAL","BestCase","false","Simple Opportunity","2019-03-24","New Opportunity [1824]","Apparel","001B000000ZU9E2IAL","500B000000337HeIAI","005B0000003JK1iIAG","005B0000003JLI8IAO","false","012B000000090sjIAA","High","false","Needs Analysis","Simple Opportunity","N/A","00016585","2020-01-16T18:36:25.000Z","Genesis Worldwide II","006B0000003heGgIAI","Best Case",51.6,1238000
"001B000000ZU9E3IAL","Forecast","false","Simple Opportunity","2018-11-22","New Opportunity [1825]","Financial Services","001B000000ZU9E3IAL","500B000000337Y8IAI","005B0000003JK1iIAG","005B0000003JLIHIA4","false","012B000000090sjIAA","Low","false","Negotiation","Simple Opportunity","N/A","00017607","2019-09-16T17:19:20.000Z","Avatar Technology","006B0000003heGhIAI","Commit",51.6,1104000
"001B000000WJ6s8IAD","Pipeline","false","Simple Opportunity","2018-12-09","New Opportunity [1826]","Apparel","001B000000WJ6s8IAD","500B000000358m3IAA","005B0000003JK1iIAG","005B0000003JLIBIA4","false","012B000000090sjIAA","High","false","Qualification","Simple Opportunity","N/A","00013169","2019-10-03T19:42:06.000Z","Wedding Season  s Group","006B0000003heGiIAI","Pipeline",58.7,910000
"001B000000WJ6s9IAD","Forecast","false","Simple Opportunity","2018-09-27","New Opportunity [1827]","Technology","001B000000WJ6s9IAD","500B00000045woXIAQ","005B0000003JK1iIAG","005B0000003JLI4IAO","false","012B000000090sjIAA","Low","false","Negotiation","Simple Opportunity","N/A","00019469","2019-07-22T17:28:14.000Z","Tharangni Inc","006B0000003heGjIAI","Commit",81.6,1173000
"001B000000WJ6sBIAT","Forecast","false","Simple Opportunity","2019-02-16","New Opportunity [1828]","Education","001B000000WJ6sBIAT","500B00000045woYIAQ","005B0000003JK1iIAG","005B0000003JLI4IAO","false","012B000000090sjIAA","High","false","Negotiation","Simple Opportunity","N/A","00019470","2019-12-11T17:38:13.000Z","Robbins  Gioia","006B0000003heGkIAI","Commit",51.6,782000
"001B000000WJ6sCIAT","BestCase","false","Simple Opportunity","2019-03-21","New Opportunity [1829]","Machinery","001B000000WJ6sCIAT","500B000000337Y9IAI","005B0000003JK1iIAG","005B0000003JLI8IAO","false","012B000000090sjIAA","High","false","Needs Analysis","Simple Opportunity","N/A","00017608","2020-01-13T20:15:02.000Z","SteelFab Incorporated","006B0000003heGlIAI","Best Case",51.6,2063000
"001B000000WJ6sEIAT","Closed","true","Simple Opportunity","2018-10-22","New Opportunity [1830]","Entertainment","001B000000WJ6sEIAT","500B00000045woZIAQ","005B0000003JK1iIAG","005B0000003JLIAIA4","true","012B000000090sjIAA","Medium","false","Closed Won","Simple Opportunity","N/A","00019471","2019-08-16T18:49:02.000Z","Home Account Network Inc","006B0000003heGmIAI","Closed",51.6,1445000
"001B000000ZU9G3IAL","BestCase","false","Simple Opportunity","2018-12-01","New Opportunity [2251]","Government","001B000000ZU9G3IAL","500B000000356DHIAY","005B0000003JK1iIAG","005B0000003JLIHIA4","false","012B000000090sjIAA","Low","false","Needs Analysis","Simple Opportunity","N/A","00009491","2019-09-25T19:09:38.000Z","McDonald Bradley","006B0000003heNZIAY","Best Case",51.6,1605000
"001B000000ZU9G4IAL","Closed","true","Simple Opportunity","2018-11-05","New Opportunity [2252]","Financial Services","001B000000ZU9G4IAL","500B0000002uDZhIAM","005B0000003JK1iIAG","005B0000003JLIEIA4","true","012B000000090sjIAA","High","false","Closed Won","Simple Opportunity","N/A","00006567","2019-08-30T19:56:26.000Z","Pixel USA Incorporated","006B0000003heNaIAI","Closed",83.3,1717000
"001B000000ZU9G6IAL","Pipeline","false","Simple Opportunity","2018-07-28","New Opportunity [2253]","Banking","001B000000ZU9G6IAL","500B00000045wtTIAQ","005B0000003JK1iIAG","005B0000003JLI9IAO","false","012B000000090sjIAA","High","false","Qualification","Simple Opportunity","N/A","00019775","2019-05-22T22:05:18.000Z","Machinerylink Inc","006B0000003heNbIAI","Pipeline",51.6,1602000
"001B000000ZU9G8IAL","BestCase","false","Simple Opportunity","2018-09-02","New Opportunity [2254]","Healthcare & Life Sciences","001B000000ZU9G8IAL","500B00000045wtUIAQ","005B0000003JK1iIAG","005B0000003JLIFIA4","false","012B000000090sjIAA","High","false","Proposal/Quote","Simple Opportunity","N/A","00019776","2019-06-28T00:07:49.000Z","Cunningham Consulting","006B0000003heNcIAI","Best Case",51.6,1161000
"001B000000zmlxYIAQ","Omitted","true","Simple Opportunity","2018-12-10","New Opportunity [2255]","Not For Profit","001B000000zmlxYIAQ","500B00000045wtVIAQ","005B0000003JK1iIAG","005B0000003JLI3IAO","false","012B000000090sjIAA","Low","false","Closed Lost","Simple Opportunity","N/A","00019777","2019-10-04T21:09:04.000Z","Paul Solomon Associates","006B0000003heNdIAI","Omitted",51.6,1171000
"001B000000zmlxZIAQ","Forecast","false","Simple Opportunity","2018-10-04","New Opportunity [2256]","Environmental","001B000000zmlxZIAQ","500B00000045wtXIAQ","005B0000003JK1iIAG","005B0000003JLIHIA4","false","012B000000090sjIAA","High","false","Negotiation","Simple Opportunity","N/A","00019779","2019-07-29T21:44:35.000Z","Proteus Insurance Management,","006B0000003heNeIAI","Commit",69.9,1766000
"001B000000ZU9G9IAL","BestCase","false","Simple Opportunity","2018-10-26","New Opportunity [2257]","Healthcare & Life Sciences","001B000000ZU9G9IAL","500B000000356DNIAY","005B0000003JK1iIAG","005B0000003JLIJIA4","false","012B000000090sjIAA","Medium","false","Proposal/Quote","Simple Opportunity","N/A","00009497","2019-08-20T19:47:29.000Z","R A Hagberg Psychologist Pro","006B0000003heNfIAI","Best Case",67.1,1516000
"001B000000ZU9GCIA1","BestCase","false","Simple Opportunity","2018-11-12","New Opportunity [2258]","Construction","001B000000ZU9GCIA1","500B00000045wtYIAQ","005B0000003JK1iIAG","005B0000003JLIHIA4","false","012B000000090sjIAA","Low","false","Proposal/Quote","Simple Opportunity","N/A","00019780","2019-09-07T00:27:50.000Z","Russell Reynolds Associates","006B0000003heNgIAI","Best Case",51.6,1551000
"001B000000ZU9GDIA1","Pipeline","false","Simple Opportunity","2018-10-29","New Opportunity [2259]","Hospitality","001B000000ZU9GDIA1","500B00000045wtZIAQ","005B0000003JK1iIAG","005B0000003JLI5IAO","false","012B000000090sjIAA","Low","false","Qualification","Simple Opportunity","N/A","00019781","2019-08-23T22:38:42.000Z","Destination Wealth Management","006B0000003heNhIAI","Pipeline",51.6,1122000
"001B000000ZU9GFIA1","BestCase","false","Simple Opportunity","2018-11-10","New Opportunity [2260]","Communications","001B000000ZU9GFIA1","500B000000337gIIAQ","005B0000003JK1iIAG","005B0000003JLIFIA4","false","012B000000090sjIAA","High","false","Proposal/Quote","Simple Opportunity","N/A","00018108","2019-09-04T21:23:11.000Z","Performance Check","006B0000003heNiIAI","Best Case",69.5,784000
"001B000000ZU9GJIA1","Forecast","false","Simple Opportunity","2018-10-01","New Opportunity [2261]","Recreation","001B000000ZU9GJIA1","500B000000356DSIAY","005B0000003JK1iIAG","005B0000003JLIFIA4","false","012B000000090sjIAA","High","false","Negotiation","Simple Opportunity","N/A","00009502","2019-07-26T18:38:31.000Z","TreeLine Training","006B0000003heNjIAI","Commit",82.7,1306000
"001B000000ZU9GKIA1","Pipeline","false","Simple Opportunity","2019-01-04","New Opportunity [2262]","Electronics","001B000000ZU9GKIA1","500B00000045wtaIAA","005B0000003JK1iIAG","005B0000003JLIHIA4","false","012B000000090sjIAA","Low","false","Qualification","Simple Opportunity","N/A","00019782","2019-10-29T21:33:13.000Z","Webb-Mason","006B0000003heNkIAI","Pipeline",51.6,918000
"001B000000ZU9GLIA1","Closed","true","Simple Opportunity","2018-10-25","New Opportunity [2263]","Electronics","001B000000ZU9GLIA1","500B000000359CvIAI","005B0000003JK1iIAG","005B0000003JLI3IAO","true","012B000000090sjIAA","Medium","false","Closed Won","Simple Opportunity","N/A","00014835","2019-08-19T20:29:34.000Z","Ulticom","006B0000003heNlIAI","Closed",51.6,1256000
"001B000000ZU9GMIA1","BestCase","false","Simple Opportunity","2018-10-09","New Opportunity [2264]","Media","001B000000ZU9GMIA1","500B00000045wtbIAA","005B0000003JK1iIAG","005B0000003JLIAIA4","false","012B000000090sjIAA","High","false","Needs Analysis","Simple Opportunity","N/A","00019783","2019-08-03T20:15:32.000Z","Neogen Corporation","006B0000003heNmIAI","Best Case",81.6,1288000
"001B000000ZU9GOIA1","Forecast","false","Simple Opportunity","2018-08-28","New Opportunity [2265]","Hospitality","001B000000ZU9GOIA1","500B00000045wtdIAA","005B0000003JK1iIAG","005B0000003JLIDIA4","false","012B000000090sjIAA","Low","false","Negotiation","Simple Opportunity","N/A","00019785","2019-06-22T18:58:11.000Z","Prizes4Fun","006B0000003heNnIAI","Commit",51.6,1514000
