"Country","Product","Date","Percent_Target","Profit","Revenue","Cost","Pipeline"
"Italy","neutratronic","2017-11-01",91,157968.3,451338,293369.7,344926
"Italy","aeox","2017-11-02",56,169019.2,482912,313892.8,929031
"Italy","rezota","2017-11-03",18,142965.9,408474,265508.1,300732
"Italy","rezota","2017-11-04",10,136851.05,391003,254151.95,308529
"Italy","adoriva","2017-11-05",57,67886.7,193962,126075.3,505725
"Italy","adoriva","2017-11-06",43,16370.9,46774,30403.1,330365
"Italy","rezota","2017-11-07",12,74766.3,213618,138851.7,668508
"Italy","apiera","2017-11-08",76,104272.7,297922,193649.3,658232
"Italy","neutratronic","2017-11-09",81,153066.2,437332,284265.8,445494
"Italy","vucoo","2017-11-10",76,5400.5,15430,10029.5,252838
"Italy","apiera","2017-11-11",98,78573.6,224496,145922.4,349073
"Italy","apiera","2017-11-12",20,60011.35,171461,111449.65,683389
"Italy","apiera","2017-11-13",41,106680.7,304802,198121.3,102687
"Italy","rezota","2017-11-14",97,55668.9,159054,103385.1,398063
"Italy","adoriva","2017-11-15",5,7543.55,21553,14009.45,985422
"Italy","adoriva","2017-11-16",58,103260.15,295029,191768.85,611322
"Italy","apiera","2017-11-17",40,17801,50860,33059,574484
"Italy","rezota","2017-11-18",63,153340.25,438115,284774.75,523675
"Italy","adoriva","2017-11-19",72,114767.8,327908,213140.2,296367
"Italy","neutratronic","2017-11-20",92,89488.7,255682,166193.3,224401
"Italy","vucoo","2017-11-21",26,143039.05,408683,265643.95,301398
"Italy","adoriva","2017-11-22",11,141408.05,404023,262614.95,395893
"Italy","aeox","2017-11-23",49,71571.15,204489,132917.85,626913
"Italy","neutratronic","2017-11-24",21,45424.75,129785,84360.25,205122
"Italy","rezota","2017-11-25",89,22039.85,62971,40931.15,182278
"Italy","neutratronic","2017-11-26",35,104002.85,297151,193148.15,883550
"Italy","rezota","2017-11-27",76,85198.4,243424,158225.6,834281
"Italy","aeox","2017-11-28",92,79971.85,228491,148519.15,846321
"Italy","rezota","2017-11-29",87,68073.6,194496,126422.4,881493
"Italy","neutratronic","2017-11-30",96,132008.45,377167,245158.55,176433
"Italy","vucoo","2017-12-01",70,72918.65,208339,135420.35,533035
"Italy","neutratronic","2017-12-02",75,492.45,1407,914.55,402430
"Italy","rezota","2017-12-03",16,33342.75,95265,61922.25,905923
"Italy","vucoo","2017-12-04",24,25531.45,72947,47415.55,218188
"Italy","rezota","2017-12-05",51,160575.8,458788,298212.2,328483
"Italy","adoriva","2017-12-06",89,122327.1,349506,227178.9,728136
"Italy","apiera","2017-12-07",79,7368.55,21053,13684.45,998566
"Italy","apiera","2017-12-08",6,132513.85,378611,246097.15,438415
"Italy","adoriva","2017-12-09",83,124054,354440,230386,321327
"Italy","aeox","2017-12-10",20,20203.75,57725,37521.25,333866
"Italy","adoriva","2017-12-11",79,140268.1,400766,260497.9,887161
"Italy","vucoo","2017-12-12",93,62909.35,179741,116831.65,988097
"Italy","vucoo","2017-12-13",14,119629.65,341799,222169.35,993648
"Italy","neutratronic","2017-12-14",84,84616.35,241761,157144.65,544618
"Italy","vucoo","2017-12-15",71,93862.65,268179,174316.35,365418
"Italy","rezota","2017-12-16",34,114724.75,327785,213060.25,794232
"Italy","aeox","2017-12-17",37,129081.4,368804,239722.6,337802
"Italy","aeox","2017-12-18",19,56351.4,161004,104652.6,376209
"Italy","apiera","2017-12-19",41,83750.45,239287,155536.55,908592
"Italy","apiera","2017-12-20",82,75472.95,215637,140164.05,653736
"Italy","neutratronic","2017-12-21",0,71388.1,203966,132577.9,311599
"Italy","neutratronic","2017-12-22",60,52402.7,149722,97319.3,337636
"Italy","apiera","2017-12-23",8,156093.7,445982,289888.3,595745
"Italy","rezota","2017-12-24",14,67212.95,192037,124824.05,371110
"Italy","adoriva","2017-12-25",77,85767.85,245051,159283.15,264913
"Italy","neutratronic","2017-12-26",71,121407.3,346878,225470.7,899385
"Italy","aeox","2017-12-27",89,123156.25,351875,228718.75,472430
"Italy","apiera","2017-12-28",84,90343.4,258124,167780.6,861114
"Italy","vucoo","2017-12-29",1,135887.85,388251,252363.15,972186
"Italy","vucoo","2017-12-30",59,53122.65,151779,98656.35,177274
"Italy","vucoo","2017-12-31",88,9069.55,25913,16843.45,842168
"Iceland","aeox","2017-01-01",15,62853.08,179580,116727.16,616852
"Iceland","vucoo","2017-01-02",98,42706.24,122017,79311.6,938490
"Iceland","rezota","2017-01-03",87,26626.01,76074,49448.31,350336
"Iceland","apiera","2017-01-04",60,81812.95,233751,151938.33,319976
"Iceland","vucoo","2017-01-05",24,74557.03,213020,138463.05,504686
"Iceland","apiera","2017-01-06",78,63048.1,180137,117089.34,234023
"Iceland","adoriva","2017-01-07",81,38049.09,108711,70662.59,723757
"Iceland","adoriva","2017-01-08",52,51802.6,148007,96204.84,239197
"Iceland","rezota","2017-01-09",5,84595.56,241701,157106.04,240740
"Iceland","neutratronic","2017-01-10",31,95863.6,273896,178032.4,170303
"Iceland","aeox","2017-01-11",100,88684.71,253384,164700.17,742180
"Iceland","rezota","2017-01-12",84,20174.28,57640,37466.52,581871
"Iceland","adoriva","2017-01-13",33,78888.24,225394,146506.72,357645
"Iceland","apiera","2017-01-14",90,33208.08,94880,61672.16,373722
"Iceland","adoriva","2017-01-15",37,42237.02,120677,78440.18,624401
"Iceland","apiera","2017-01-16",87,64287.8,183679,119391.64,212577
"Iceland","adoriva","2017-01-17",100,74784.39,213669,138885.29,182945
"Iceland","vucoo","2017-01-18",37,28830.03,82371,53541.49,445514
"Iceland","vucoo","2017-01-19",91,48351.24,138146,89795.16,816415
"Iceland","adoriva","2017-01-20",91,62422.08,178348,115926.72,992552
"Iceland","adoriva","2017-01-21",51,44892.82,128265,83372.38,286980
"Iceland","neutratronic","2017-01-22",62,34405.06,98300,63895.1,327971
"Iceland","neutratronic","2017-01-23",41,18748.18,53566,34818.06,788646
"Iceland","rezota","2017-01-24",43,75026.45,214361,139334.83,471339
"Iceland","vucoo","2017-01-25",83,4350.61,12430,8079.71,940825
"Iceland","adoriva","2017-01-26",9,94073.92,268782,174708.72,405475
"Iceland","adoriva","2017-01-27",97,2349.65,6713,4363.63,728774
"Iceland","neutratronic","2017-01-28",36,93315.8,266616,173300.76,785378
"Iceland","neutratronic","2017-01-29",92,61671.99,176205,114533.69,807429
"Iceland","rezota","2017-01-30",56,79694.38,227698,148003.86,351380
"Iceland","aeox","2017-01-31",4,34505.6,98587,64081.84,688487
"Iceland","adoriva","2017-02-01",88,78049.36,222998,144948.8,255373
"Iceland","rezota","2017-02-02",85,12203.94,34868,22664.46,829554
"Iceland","adoriva","2017-02-03",67,80986.61,231390,150403.71,490028
"Iceland","apiera","2017-02-04",38,3031.92,8662,5630.72,925156
"Iceland","adoriva","2017-02-05",89,42385.98,121102,78716.82,932880
"Iceland","adoriva","2017-02-06",62,93735.24,267814,174079.72,584896
"Iceland","adoriva","2017-02-07",90,5089.92,14542,9452.72,134473
"Iceland","vucoo","2017-02-08",1,80932.91,231236,150303.97,787161
"Iceland","adoriva","2017-02-09",20,93598.04,267422,173824.92,110872
"Iceland","adoriva","2017-02-10",88,25674.24,73354,47680.72,431293
"Iceland","adoriva","2017-02-11",96,49038.42,140109,91071.34,978814
"Iceland","rezota","2017-02-12",87,16470.86,47059,30588.74,720190
"Iceland","apiera","2017-02-13",77,78103.45,223152,145049.27,485866
"Iceland","vucoo","2017-02-14",93,73703.45,210581,136877.83,557962
"Iceland","rezota","2017-02-15",33,48022.74,137207,89185.1,401262
"Iceland","apiera","2017-02-16",2,18006.52,51447,33440.68,888802
"Iceland","rezota","2017-02-17",39,4538.58,12967,8428.78,458524
"Iceland","aeox","2017-02-18",50,31685.16,90529,58843.88,549178
"Iceland","neutratronic","2017-02-19",83,68506.7,195733,127226.74,708187
"Iceland","vucoo","2017-02-20",24,10292.16,29406,19114,168742
"Iceland","rezota","2017-02-21",53,53911.96,154034,100122.2,402420
"Iceland","rezota","2017-02-22",54,3729.88,10656,6926.92,269207
"Iceland","vucoo","2017-02-23",63,82370.57,235344,152973.91,254532
"Iceland","apiera","2017-02-24",2,55358.63,158167,102808.89,752852
"Iceland","vucoo","2017-02-25",66,97189.34,277683,180494.5,769703
"Iceland","adoriva","2017-02-26",68,4968.99,14197,9228.13,743268
"Iceland","neutratronic","2017-02-27",88,42352.27,121006,78654.21,732052
"Iceland","vucoo","2017-02-28",43,39462.64,112750,73287.76,359775
"Iceland","aeox","2017-03-01",71,66929.1,191226,124296.9,859676
"Iceland","apiera","2017-03-02",17,6606.96,18877,12270.08,298414
"Iceland","adoriva","2017-03-03",35,92607.65,264593,171985.63,557521
"Iceland","apiera","2017-03-04",69,76558.19,218737,142179.49,139129
"Iceland","aeox","2017-03-05",44,81477.2,232792,151314.8,860237
"Iceland","vucoo","2017-03-06",39,11571.45,33061,21489.83,311860
"Iceland","apiera","2017-03-07",59,95707.58,273450,177742.66,245131
"Iceland","rezota","2017-03-08",85,29940.18,85543,55603.18,711734
"Iceland","apiera","2017-03-09",40,46890.45,133972,87082.27,104864
"Iceland","rezota","2017-03-10",0,10183.18,29094,18911.62,296524
"Iceland","vucoo","2017-03-11",18,91618.63,261767,170148.89,201943
"Iceland","adoriva","2017-03-12",31,11649.46,33284,21634.7,786315
"Iceland","apiera","2017-03-13",11,96811.46,276604,179792.7,319785
"Iceland","adoriva","2017-03-14",81,54270.24,155057,100787.6,298219
"Iceland","neutratronic","2017-03-15",60,14602.39,41721,27118.73,882613
"Iceland","neutratronic","2017-03-16",33,67859.32,193883,126024.44,663700
"Iceland","apiera","2017-03-17",20,92867.54,265335,172468.3,916536
"Iceland","aeox","2017-03-18",34,32788.64,93681,60893.2,105258
"Iceland","vucoo","2017-03-19",54,31788.26,90823,59035.34,493685
"Iceland","neutratronic","2017-03-20",20,48391.62,138261,89870.14,473329
"Iceland","neutratronic","2017-03-21",72,72023.92,205782,133758.72,171446
"Iceland","vucoo","2017-03-22",74,88933.43,254095,165162.09,195958
"Iceland","rezota","2017-03-23",26,54872.36,156778,101905.8,160981
"Iceland","aeox","2017-03-24",95,89030.84,254373,165343,553899
"Iceland","adoriva","2017-03-25",26,28797.89,82279,53481.79,835569
"Iceland","aeox","2017-03-26",21,47137.02,134677,87540.18,855953
"Iceland","adoriva","2017-03-27",11,64690.98,184831,120140.38,654948
"Iceland","vucoo","2017-03-28",36,86333.49,246667,160333.63,103023
"Iceland","adoriva","2017-03-29",2,77944.1,222697,144753.34,173415
"Iceland","adoriva","2017-03-30",8,96336.16,275246,178910,561540
"Iceland","apiera","2017-03-31",6,16726.25,47789,31063.03,132224
"Iceland","rezota","2017-04-01",51,78357.47,223878,145521.01,349901
"Iceland","rezota","2017-04-02",44,24484.32,69955,45470.88,279404
"Iceland","aeox","2017-04-03",28,65083.96,185954,120870.2,181517
"Iceland","neutratronic","2017-04-04",56,12015.78,34330,22315.02,370900
"Iceland","aeox","2017-04-05",89,49634.26,141812,92177.9,245265
"Iceland","rezota","2017-04-06",71,95845.76,273845,177999.28,843953
"Iceland","adoriva","2017-04-07",100,29490.94,84259,54768.9,237446
"Iceland","rezota","2017-04-08",72,60047.93,171565,111517.59,868725
"Iceland","adoriva","2017-04-09",26,38111.81,108890,70779.07,877098
"Iceland","aeox","2017-04-10",23,46493.55,132838,86345.17,949188
"Iceland","adoriva","2017-04-11",46,81276.3,232218,150941.7,244113
"Iceland","apiera","2017-04-12",31,18843.64,53838,34995.32,207844
"Iceland","rezota","2017-04-13",86,3644.42,10412,6768.22,789232
"Iceland","apiera","2017-04-14",41,85024.8,242928,157903.2,806635
"Iceland","neutratronic","2017-04-15",57,61701.78,176290,114589.02,430339
"Iceland","apiera","2017-04-16",81,76446.86,218419,141972.74,445488
"Iceland","rezota","2017-04-17",98,44273.26,126495,82221.78,722500
"Iceland","neutratronic","2017-04-18",45,75431.38,215518,140086.86,507359
"Iceland","adoriva","2017-04-19",6,70678.38,201938,131259.86,491425
"Iceland","rezota","2017-04-20",61,13320.55,38058,24738.17,845484
"Iceland","rezota","2017-04-21",21,21726.4,62075,40349.04,203260
"Iceland","neutratronic","2017-04-22",17,6158.91,17596,11437.97,563897
"Iceland","apiera","2017-04-23",52,85147.89,243279,158131.79,778776
"Iceland","neutratronic","2017-04-24",1,34140.46,97544,63403.7,228804
"Iceland","apiera","2017-04-25",21,57363.12,163894,106531.52,555806
"Iceland","aeox","2017-04-26",41,37816.44,108046,70230.52,519527
"Iceland","apiera","2017-04-27",34,65212.14,186320,121108.26,393096
"Iceland","rezota","2017-04-28",59,61052.63,174436,113383.45,507837
"Iceland","vucoo","2017-04-29",55,743.62,2124,1381.02,826530
"Iceland","apiera","2017-04-30",52,31083.84,88810,57727.12,631789
"Iceland","apiera","2017-05-01",0,950.4,2715,1765.04,520739
"Iceland","neutratronic","2017-05-02",74,2425.11,6928,4503.77,336734
"Iceland","aeox","2017-05-03",41,19178.4,54795,35617.04,619880
"Iceland","rezota","2017-05-04",46,49998.82,142853,92854.94,466020
"Iceland","neutratronic","2017-05-05",78,4710.47,13458,8748.01,392020
"Iceland","vucoo","2017-05-06",71,87175.31,249072,161897.01,991771
"Iceland","vucoo","2017-05-07",22,87824.27,250926,163102.21,837009
"Iceland","neutratronic","2017-05-08",75,31375.88,89645,58269.48,940550
"Iceland","neutratronic","2017-05-09",54,97261.67,277890,180628.81,173363
"Iceland","rezota","2017-05-10",40,93114.11,266040,172926.21,390635
"Iceland","apiera","2017-05-11",55,47099.19,134569,87469.93,877741
"Iceland","vucoo","2017-05-12",78,78791.8,225119,146327.64,850970
"Iceland","rezota","2017-05-13",41,12361.13,35317,22956.39,539396
"Iceland","neutratronic","2017-05-14",57,91226.44,260646,169420.52,629883
"Iceland","rezota","2017-05-15",15,26602.49,76007,49404.63,885836
"Iceland","apiera","2017-05-16",0,40556.52,115875,75319.24,962698
"Iceland","apiera","2017-05-17",100,49848.88,142425,92576.48,769894
"Iceland","vucoo","2017-05-18",90,8242.19,23549,15306.93,334388
"Iceland","rezota","2017-05-19",14,34678.08,99080,64402.16,130447
"Iceland","aeox","2017-05-20",67,63916.58,182618,118702.22,801056
"Iceland","apiera","2017-05-21",47,97288.32,277966,180678.32,377640
"Iceland","rezota","2017-05-22",65,60340.76,172402,112061.4,457644
"Iceland","rezota","2017-05-23",32,18824.43,53784,34959.65,540262
"Iceland","apiera","2017-05-24",53,40471.26,115632,75160.9,821106
"Iceland","adoriva","2017-05-25",40,14504.78,41442,26937.46,559342
"Iceland","vucoo","2017-05-26",5,50874.74,145356,94481.66,521133
"Iceland","adoriva","2017-05-27",91,55402.54,158292,102890.42,860832
"Iceland","rezota","2017-05-28",84,8177.32,23363,15186.44,618657
"Iceland","vucoo","2017-05-29",52,29417.44,84049,54632.4,449746
"Iceland","apiera","2017-05-30",23,49220.89,140631,91410.23,433473
"Iceland","adoriva","2017-05-31",30,8188.49,23395,15207.19,938086
"Iceland","aeox","2017-06-01",29,35884.86,102528,66643.3,527593
"Iceland","aeox","2017-06-02",93,38262.92,109322,71059.72,486006
"Iceland","aeox","2017-06-03",24,91071.2,260203,169132.24,918723
"Iceland","apiera","2017-06-04",30,74973.72,214210,139236.92,690031
"Iceland","adoriva","2017-06-05",46,45656.04,130445,84789.8,913246
"Iceland","vucoo","2017-06-06",40,40041.82,114405,74363.38,288823
"Iceland","aeox","2017-06-07",85,24337.32,69535,45197.88,383437
"Iceland","apiera","2017-06-08",7,34809.4,99455,64646.04,917778
"Iceland","aeox","2017-06-09",29,39325.24,112357,73032.6,822456
"Iceland","vucoo","2017-06-10",7,66114.92,188899,122784.84,457096
"Iceland","apiera","2017-06-11",100,66933.22,191237,124304.54,502594
"Iceland","vucoo","2017-06-12",66,62798.4,179424,116625.6,364015
"Iceland","aeox","2017-06-13",26,90036.91,257248,167211.41,517930
"Iceland","apiera","2017-06-14",46,63371.5,181061,117689.94,792000
"Iceland","neutratronic","2017-06-15",9,5512.11,15748,10236.77,825232
"Iceland","neutratronic","2017-06-16",37,62109.07,177454,115345.41,472082
"Iceland","neutratronic","2017-06-17",54,16229.98,46371,30141.38,467578
"Iceland","aeox","2017-06-18",74,65317.78,186622,121304.46,100112
"Iceland","adoriva","2017-06-19",16,27887.86,79679,51791.74,127646
"Iceland","neutratronic","2017-06-20",43,39532.61,112950,73417.71,710705
"Iceland","apiera","2017-06-21",78,88133.16,251809,163675.88,802393
"Iceland","aeox","2017-06-22",62,71465.13,204186,132720.95,214305
"Iceland","adoriva","2017-06-23",92,17757.4,50735,32978.04,348268
"Iceland","rezota","2017-06-24",13,60639.85,173256,112616.87,626315
"Iceland","neutratronic","2017-06-25",41,35580.47,101658,66078.01,822140
"Iceland","vucoo","2017-06-26",92,91849.13,262426,170576.95,900032
"Iceland","rezota","2017-06-27",14,37265.87,106473,69208.05,732840
"Iceland","rezota","2017-06-28",20,89911.47,256889,166978.45,267051
"Iceland","aeox","2017-06-29",81,7470.34,21343,13873.5,596770
"Iceland","rezota","2017-06-30",38,75508.61,215738,140230.27,920579
"Iceland","apiera","2017-07-01",20,26847.69,76707,49859.99,559398
"Iceland","adoriva","2017-07-02",41,85338.2,243823,158485.24,384316
"Iceland","adoriva","2017-07-03",63,60829.97,173799,112969.95,262139
"Iceland","adoriva","2017-07-04",39,16022.22,45777,29755.54,685448
"Iceland","neutratronic","2017-07-05",10,61456.58,175590,114133.66,183767
"Iceland","vucoo","2017-07-06",74,90309.94,258028,167718.46,999641
"Iceland","rezota","2017-07-07",55,86692.17,247691,160999.75,648945
"Iceland","vucoo","2017-07-08",62,23806.36,68018,44211.8,934726
"Iceland","aeox","2017-07-09",68,62983.82,179953,116969.94,448404
"Iceland","apiera","2017-07-10",30,33783.54,96524,62740.86,396237
"Iceland","aeox","2017-07-11",49,87285.86,249388,162102.3,654359
"Iceland","aeox","2017-07-12",95,95476.11,272788,177312.77,928298
"Iceland","neutratronic","2017-07-13",98,19749.16,56426,36677,752044
"Iceland","adoriva","2017-07-14",28,1154.24,3297,2143.6,588183
"Iceland","neutratronic","2017-07-15",87,76386.49,218247,141860.63,660590
"Iceland","aeox","2017-07-16",49,90436.16,258389,167952.88,734273
"Iceland","adoriva","2017-07-17",98,45054.72,128727,83673.04,948940
"Iceland","apiera","2017-07-18",38,71639.57,204684,133044.91,575415
"Iceland","apiera","2017-07-19",7,25358.09,72451,47093.59,527898
"Iceland","neutratronic","2017-07-20",62,74827.9,213794,138966.1,452761
"Iceland","rezota","2017-07-21",100,37606.72,107447,69841.04,412033
"Iceland","rezota","2017-07-22",48,86779.78,247942,161162.46,113508
"Iceland","apiera","2017-07-23",96,40946.95,116991,76044.33,455844
"Iceland","rezota","2017-07-24",81,97496.28,278560,181064.52,566607
"Iceland","adoriva","2017-07-25",72,29736.53,84961,55224.99,795829
"Iceland","rezota","2017-07-26",94,74633.47,213238,138605.01,864744
"Iceland","vucoo","2017-07-27",3,68996.12,197131,128135.64,112521
"Iceland","adoriva","2017-07-28",61,6644.99,18985,12340.69,121059
"Iceland","neutratronic","2017-07-29",50,40847.38,116706,75859.42,493105
"Iceland","neutratronic","2017-07-30",74,7880.77,22516,14635.71,706462
"Iceland","adoriva","2017-07-31",41,93264.25,266469,173205.03,120426
"Iceland","vucoo","2017-08-01",65,25462.95,72751,47288.33,334720
"Iceland","aeox","2017-08-02",92,35598.11,101708,66110.77,533611
"Iceland","apiera","2017-08-03",64,78528.58,224367,145838.78,604025
"Iceland","rezota","2017-08-04",45,20014.74,57184,37170.22,582304
"Iceland","aeox","2017-08-05",19,68876.56,196790,127913.6,104727
"Iceland","aeox","2017-08-06",54,8188.49,23395,15207.19,604345
"Iceland","adoriva","2017-08-07",7,94619,270340,175721,981878
"Iceland","rezota","2017-08-08",100,44259.15,126454,82195.57,674362
"Iceland","aeox","2017-08-09",56,66828.94,190939,124110.9,316612
"Iceland","apiera","2017-08-10",42,86852.5,248150,161297.5,298533
"Iceland","vucoo","2017-08-11",62,8415.46,24044,15628.7,731165
"Iceland","rezota","2017-08-12",47,80623.03,230351,149728.49,294554
"Iceland","vucoo","2017-08-13",60,77527.8,221508,143980.2,307711
"Iceland","aeox","2017-08-14",54,15029.87,42942,27912.61,725508
"Iceland","aeox","2017-08-15",12,45994.73,131413,85418.79,870381
"Iceland","vucoo","2017-08-16",20,73311.84,209462,136150.56,101623
"Iceland","rezota","2017-08-17",84,50361.42,143889,93528.34,346639
"Iceland","rezota","2017-08-18",88,13212.56,37750,24537.6,151014
"Iceland","aeox","2017-08-19",37,56015.43,160044,104028.65,735956
"Iceland","rezota","2017-08-20",39,97736.18,279246,181510.06,210155
"Iceland","aeox","2017-08-21",34,72584.68,207384,134800.12,443100
"Iceland","aeox","2017-08-22",36,58922.5,168350,109427.5,359737
"Iceland","vucoo","2017-08-23",54,57673.59,164781,107108.09,599954
"Iceland","rezota","2017-08-24",65,77693.62,221981,144288.14,288154
"Iceland","apiera","2017-08-25",45,61175.13,174786,113610.95,797327
"Iceland","vucoo","2017-08-26",59,11084.39,31669,20585.29,671338
"Iceland","neutratronic","2017-08-27",50,76662.26,219035,142372.78,207162
"Iceland","vucoo","2017-08-28",89,92944.38,265555,172610.98,833745
"Iceland","adoriva","2017-08-29",55,19385.38,55386,36001.42,456685
"Iceland","adoriva","2017-08-30",88,96976.29,277075,180098.83,580596
"Iceland","adoriva","2017-08-31",38,83569.11,238768,155199.77,357347
"Iceland","aeox","2017-09-01",29,61847.21,176706,114859.11,167637
"Iceland","adoriva","2017-09-02",30,84418.57,241195,156777.35,718949
"Iceland","vucoo","2017-09-03",2,51151.49,146147,94995.63,858094
"Iceland","rezota","2017-09-04",12,74003.92,211439,137435.84,355007
"Iceland","rezota","2017-09-05",8,2898.06,8280,5382.1,830613
"Iceland","vucoo","2017-09-06",45,41051.22,117289,76237.98,296227
"Iceland","aeox","2017-09-07",16,94132.14,268948,174816.82,387160
"Iceland","apiera","2017-09-08",51,80159.49,229027,148867.63,598267
"Iceland","neutratronic","2017-09-09",67,49511.95,141462,91950.77,279175
"Iceland","apiera","2017-09-10",60,22822.24,65206,42384.16,172568
"Iceland","apiera","2017-09-11",94,6370.98,18202,11831.82,396124
"Iceland","rezota","2017-09-12",0,12165.13,34757,22592.39,281553
"Iceland","neutratronic","2017-09-13",0,42945.76,122702,79756.4,369267
"Iceland","rezota","2017-09-14",72,96493.15,275694,179201.57,322120
"Iceland","aeox","2017-09-15",32,19197.02,54848,35651.62,444170
"Iceland","rezota","2017-09-16",89,18026.12,51503,33477.08,880384
"Iceland","neutratronic","2017-09-17",90,26435.89,75531,49095.23,598601
"Iceland","neutratronic","2017-09-18",20,87324.08,249497,162173.28,250668
"Iceland","vucoo","2017-09-19",68,85509.31,244312,158803.01,580672
"Iceland","rezota","2017-09-20",66,44480.83,127088,82607.25,540960
"Iceland","apiera","2017-09-21",3,4485.07,12814,8329.41,280921
"Iceland","vucoo","2017-09-22",15,23249.32,66426,43177.32,594132
"Iceland","adoriva","2017-09-23",69,59977.37,171363,111386.55,480347
"Iceland","rezota","2017-09-24",48,20467.89,58479,38011.79,972765
"Iceland","aeox","2017-09-25",60,42017.11,120048,78031.77,605232
"Iceland","adoriva","2017-09-26",84,10437.98,29822,19384.82,775732
"Iceland","aeox","2017-09-27",77,76944.31,219840,142896.57,228756
"Iceland","neutratronic","2017-09-28",58,55845.89,159559,103713.79,337794
"Iceland","vucoo","2017-09-29",75,5870.4,16772,10902.16,881878
"Iceland","rezota","2017-09-30",63,15307.01,43734,28427.31,614648
"Iceland","aeox","2017-10-01",6,37895.23,108272,70376.85,892418
"Iceland","apiera","2017-10-02",90,162.29,463,301.39,285675
"Iceland","apiera","2017-10-03",58,25902.58,74007,48104.78,135905
"Iceland","vucoo","2017-10-04",81,71963.16,205609,133645.88,800438
"Iceland","vucoo","2017-10-05",20,48705.22,139157,90452.54,152232
"Iceland","aeox","2017-10-06",68,65081.6,185947,120865.84,393316
"Iceland","apiera","2017-10-07",55,91003.98,260011,169007.38,609421
"Iceland","vucoo","2017-10-08",97,73139.36,208969,135830.24,893755
"Iceland","apiera","2017-10-09",47,7910.95,22602,14691.77,918871
"Iceland","rezota","2017-10-10",37,20970.82,59916,38945.82,550256
"Iceland","apiera","2017-10-11",62,67630.98,193231,125600.38,578678
"Iceland","aeox","2017-10-12",61,65856.39,188161,122304.73,822311
"Iceland","adoriva","2017-10-13",9,44045.71,125844,81799.17,954073
"Iceland","neutratronic","2017-10-14",59,91315.62,260901,169586.14,439094
"Iceland","vucoo","2017-10-15",95,62629.64,178941,116312.2,699745
"Iceland","neutratronic","2017-10-16",50,25834.37,73812,47978.11,545113
"Iceland","aeox","2017-10-17",88,13803.5,39438,25635.06,945160
"Iceland","adoriva","2017-10-18",38,27648.54,78995,51347.3,683310
"Iceland","aeox","2017-10-19",33,5757.89,16451,10693.23,166642
"Iceland","aeox","2017-10-20",10,6212.42,17749,11537.34,413922
"Iceland","neutratronic","2017-10-21",46,3545.44,10129,6584.4,725036
"Iceland","adoriva","2017-10-22",23,1010.77,2887,1877.15,422804
"Iceland","rezota","2017-10-23",91,74177.57,211935,137758.35,156996
"Iceland","apiera","2017-10-24",3,97261.47,277889,180628.45,145596
"Iceland","aeox","2017-10-25",67,91206.84,260590,169384.12,387614
"Iceland","rezota","2017-10-26",64,39986.74,114247,74261.1,579882
"Iceland","rezota","2017-10-27",37,45989.64,131398,85409.32,216655
"Iceland","vucoo","2017-10-28",38,11193.36,31981,20787.68,887790
"Iceland","neutratronic","2017-10-29",53,90837.38,259535,168697.98,407391
"Iceland","aeox","2017-10-30",45,6366.08,18188,11822.72,311985
"Iceland","rezota","2017-10-31",7,86647.29,247563,160916.39,693283
"Iceland","neutratronic","2017-11-01",85,18197.82,51993,33795.94,344926
"Iceland","aeox","2017-11-02",31,64270.95,183631,119360.33,929031
"Iceland","rezota","2017-11-03",24,18032.78,51522,33489.46,300732
"Iceland","rezota","2017-11-04",19,45675.84,130502,84826.56,308529
"Iceland","adoriva","2017-11-05",42,44519.83,127199,82679.69,505725
"Iceland","adoriva","2017-11-06",69,77834.54,222384,144549.86,330365
"Iceland","rezota","2017-11-07",23,24490,69971,45481.44,668508
"Iceland","apiera","2017-11-08",29,92322.47,263778,171456.01,658232
"Iceland","neutratronic","2017-11-09",22,88912.85,254036,165123.87,445494
"Iceland","vucoo","2017-11-10",28,61093.2,174552,113458.8,252838
"Iceland","apiera","2017-11-11",11,45154.09,129011,83857.59,349073
"Iceland","apiera","2017-11-12",37,37080.26,105943,68863.34,683389
"Iceland","apiera","2017-11-13",14,94640.76,270402,175761.4,102687
"Iceland","rezota","2017-11-14",62,1335.54,3815,2480.3,398063
"Iceland","adoriva","2017-11-15",60,60050.28,171572,111521.96,985422
"Iceland","adoriva","2017-11-16",62,29896.08,85417,55521.28,611322
"Iceland","apiera","2017-11-17",66,95936.9,274105,178168.54,574484
"Iceland","rezota","2017-11-18",1,22196.22,63417,41221.54,523675
"Iceland","adoriva","2017-11-19",50,90890.1,259686,168795.9,296367
"Iceland","neutratronic","2017-11-20",46,78303.18,223723,145420.18,224401
"Iceland","vucoo","2017-11-21",62,83760.4,239315,155555.04,301398
"Iceland","adoriva","2017-11-22",58,31378.42,89652,58274.22,395893
"Iceland","aeox","2017-11-23",69,54282.2,155092,100809.8,626913
"Iceland","neutratronic","2017-11-24",78,30887.25,88249,57362.03,205122
"Iceland","rezota","2017-11-25",19,88895.6,253987,165091.84,182278
"Iceland","neutratronic","2017-11-26",38,29241.24,83546,54305.16,883550
"Iceland","rezota","2017-11-27",65,82147.13,234706,152558.95,834281
"Iceland","aeox","2017-11-28",65,34309.6,98027,63717.84,846321
"Iceland","rezota","2017-11-29",62,8759.83,25028,16268.25,881493
