"ACCOUNT_ID","ActivityType","Week","Activities","ExpertHours","Offset"
"A0126","Visit","9/1/15",2,0,36979200
"A0127","Email/Phone","11/1/16",1,2,86400
"A0127","Visit","11/1/16",12,0,86400
"A0127","Email/Phone","10/1/16",0,18,2764800
"A0127","Visit","10/1/16",0,0,2764800
"A0127","Email/Phone","9/1/16",7,10,5356800
"A0127","Visit","9/1/16",10,0,5356800
"A0127","Email/Phone","8/1/16",4,7,8035200
"A0127","Visit","8/1/16",8,0,8035200
"A0127","Email/Phone","7/1/16",6,7,10713600
"A0127","Visit","7/1/16",8,0,10713600
"A0127","Email/Phone","6/1/16",1,3,13305600
"A0127","Visit","6/1/16",7,0,13305600
"A0127","Email/Phone","5/1/16",0,6,15984000
"A0127","Visit","5/1/16",5,0,15984000
"A0127","Email/Phone","4/1/16",4,0,18576000
"A0127","Visit","4/1/16",2,0,18576000
"A0127","Email/Phone","3/1/16",6,19,21254400
"A0127","Visit","3/1/16",8,0,21254400
"A0127","Email/Phone","2/1/16",7,11,23760000
"A0127","Visit","2/1/16",0,0,23760000
"A0127","Email/Phone","1/1/16",0,0,26438400
"A0127","Visit","1/1/16",10,0,26438400
"A0127","Email/Phone","12/1/15",5,1,29116800
"A0127","Visit","12/1/15",6,0,29116800
"A0127","Email/Phone","11/1/15",2,18,31708800
"A0127","Visit","11/1/15",7,0,31708800
"A0127","Email/Phone","10/1/15",3,17,34387200
"A0127","Visit","10/1/15",9,0,34387200
"A0127","Email/Phone","9/1/15",0,3,36979200
"A0127","Visit","9/1/15",11,0,36979200
"A0128","Email/Phone","11/1/16",7,18,86400
"A0128","Visit","11/1/16",7,0,86400
"A0128","Email/Phone","10/1/16",1,20,2764800
"A0128","Visit","10/1/16",10,0,2764800
"A0128","Email/Phone","9/1/16",6,7,5356800
"A0128","Visit","9/1/16",1,0,5356800
"A0128","Email/Phone","8/1/16",7,0,8035200
"A0128","Visit","8/1/16",6,0,8035200
"A0128","Email/Phone","7/1/16",6,18,10713600
"A0128","Visit","7/1/16",9,0,10713600
"A0128","Email/Phone","6/1/16",5,17,13305600
"A0128","Visit","6/1/16",9,0,13305600
"A0128","Email/Phone","5/1/16",4,0,15984000
"A0128","Visit","5/1/16",12,0,15984000
"A0128","Email/Phone","4/1/16",6,5,18576000
"A0128","Visit","4/1/16",0,0,18576000
"A0128","Email/Phone","3/1/16",2,0,21254400
"A0128","Visit","3/1/16",6,0,21254400
"A0128","Email/Phone","2/1/16",1,20,23760000
"A0128","Visit","2/1/16",5,0,23760000
"A0128","Email/Phone","1/1/16",0,17,26438400
"A0128","Visit","1/1/16",5,0,26438400
"A0128","Email/Phone","12/1/15",1,9,29116800
"A0128","Visit","12/1/15",5,0,29116800
"A0128","Email/Phone","11/1/15",3,20,31708800
"A0128","Visit","11/1/15",7,0,31708800
"A0128","Email/Phone","10/1/15",1,17,34387200
"A0128","Visit","10/1/15",3,0,34387200
"A0128","Email/Phone","9/1/15",7,2,36979200
"A0128","Visit","9/1/15",4,0,36979200
"A0129","Email/Phone","11/1/16",7,18,86400
"A0129","Visit","11/1/16",9,0,86400
"A0129","Email/Phone","10/1/16",4,9,2764800
"A0129","Visit","10/1/16",2,0,2764800
"A0129","Email/Phone","9/1/16",1,9,5356800
"A0129","Visit","9/1/16",11,0,5356800
"A0129","Email/Phone","8/1/16",1,5,8035200
"A0129","Visit","8/1/16",10,0,8035200
"A0129","Email/Phone","7/1/16",3,8,10713600
"A0129","Visit","7/1/16",1,0,10713600
"A0129","Email/Phone","6/1/16",7,17,13305600
"A0129","Visit","6/1/16",7,0,13305600
"A0129","Email/Phone","5/1/16",5,0,15984000
"A0129","Visit","5/1/16",4,0,15984000
"A0129","Email/Phone","4/1/16",5,19,18576000
"A0129","Visit","4/1/16",3,0,18576000
"A0129","Email/Phone","3/1/16",1,0,21254400
"A0129","Visit","3/1/16",3,0,21254400
"A0129","Email/Phone","2/1/16",7,19,23760000
"A0129","Visit","2/1/16",5,0,23760000
"A0129","Email/Phone","1/1/16",7,12,26438400
"A0129","Visit","1/1/16",5,0,26438400
"A0129","Email/Phone","12/1/15",0,3,29116800
"A0129","Visit","12/1/15",3,0,29116800
"A0129","Email/Phone","11/1/15",5,14,31708800
"A0129","Visit","11/1/15",9,0,31708800
"A0129","Email/Phone","10/1/15",3,7,34387200
"A0129","Visit","10/1/15",0,0,34387200
"A0129","Email/Phone","9/1/15",1,7,36979200
"A0129","Visit","9/1/15",0,0,36979200
"A0130","Email/Phone","11/1/16",5,5,86400
"A0130","Visit","11/1/16",11,0,86400
"A0130","Email/Phone","10/1/16",1,17,2764800
"A0130","Visit","10/1/16",7,0,2764800
"A0130","Email/Phone","9/1/16",0,8,5356800
"A0130","Visit","9/1/16",9,0,5356800
"A0130","Email/Phone","8/1/16",7,14,8035200
"A0130","Visit","8/1/16",2,0,8035200
"A0130","Email/Phone","7/1/16",7,19,10713600
"A0130","Visit","7/1/16",6,0,10713600
"A0130","Email/Phone","6/1/16",4,17,13305600
"A0130","Visit","6/1/16",1,0,13305600
"A0130","Email/Phone","5/1/16",5,7,15984000
"A0130","Visit","5/1/16",12,0,15984000
"A0130","Email/Phone","4/1/16",4,9,18576000
"A0130","Visit","4/1/16",5,0,18576000
"A0130","Email/Phone","3/1/16",5,1,21254400
"A0130","Visit","3/1/16",6,0,21254400
"A0130","Email/Phone","2/1/16",5,15,23760000
"A0130","Visit","2/1/16",1,0,23760000
"A0130","Email/Phone","1/1/16",7,18,26438400
"A0130","Visit","1/1/16",1,0,26438400
"A0130","Email/Phone","12/1/15",4,9,29116800
"A0130","Visit","12/1/15",4,0,29116800
"A0130","Email/Phone","11/1/15",0,1,31708800
"A0130","Visit","11/1/15",8,0,31708800
"A0130","Email/Phone","10/1/15",2,4,34387200
"A0130","Visit","10/1/15",5,0,34387200
"A0130","Email/Phone","9/1/15",7,2,36979200
"A0130","Visit","9/1/15",6,0,36979200
"A0131","Email/Phone","11/1/16",1,1,86400
"A0131","Visit","11/1/16",7,0,86400
"A0131","Email/Phone","10/1/16",0,12,2764800
"A0131","Visit","10/1/16",10,0,2764800
"A0131","Email/Phone","9/1/16",2,4,5356800
"A0131","Visit","9/1/16",6,0,5356800
"A0131","Email/Phone","8/1/16",6,20,8035200
"A0131","Visit","8/1/16",0,0,8035200
"A0131","Email/Phone","7/1/16",5,15,10713600
"A0131","Visit","7/1/16",1,0,10713600
"A0131","Email/Phone","6/1/16",4,10,13305600
"A0131","Visit","6/1/16",3,0,13305600
"A0131","Email/Phone","5/1/16",7,7,15984000
"A0131","Visit","5/1/16",5,0,15984000
"A0131","Email/Phone","4/1/16",0,15,18576000
"A0131","Visit","4/1/16",1,0,18576000
"A0131","Email/Phone","3/1/16",5,2,21254400
"A0131","Visit","3/1/16",1,0,21254400
"A0131","Email/Phone","2/1/16",0,11,23760000
"A0131","Visit","2/1/16",9,0,23760000
"A0131","Email/Phone","1/1/16",4,12,26438400
"A0131","Visit","1/1/16",3,0,26438400
"A0131","Email/Phone","12/1/15",4,5,29116800
"A0131","Visit","12/1/15",11,0,29116800
"A0131","Email/Phone","11/1/15",7,8,31708800
"A0131","Visit","11/1/15",6,0,31708800
"A0131","Email/Phone","10/1/15",1,8,34387200
"A0131","Visit","10/1/15",6,0,34387200
"A0131","Email/Phone","9/1/15",4,20,36979200
"A0131","Visit","9/1/15",10,0,36979200
"A0132","Email/Phone","11/1/16",6,6,86400
"A0132","Visit","11/1/16",4,0,86400
"A0132","Email/Phone","10/1/16",7,9,2764800
"A0132","Visit","10/1/16",12,0,2764800
"A0132","Email/Phone","9/1/16",4,9,5356800
"A0132","Visit","9/1/16",12,0,5356800
"A0132","Email/Phone","8/1/16",5,1,8035200
"A0132","Visit","8/1/16",10,0,8035200
"A0132","Email/Phone","7/1/16",5,17,10713600
"A0132","Visit","7/1/16",1,0,10713600
"A0132","Email/Phone","6/1/16",5,4,13305600
"A0132","Visit","6/1/16",12,0,13305600
"A0132","Email/Phone","5/1/16",7,0,15984000
"A0132","Visit","5/1/16",3,0,15984000
"A0132","Email/Phone","4/1/16",0,11,18576000
"A0132","Visit","4/1/16",5,0,18576000
"A0132","Email/Phone","3/1/16",0,7,21254400
"A0132","Visit","3/1/16",6,0,21254400
"A0132","Email/Phone","2/1/16",4,17,23760000
"A0132","Visit","2/1/16",0,0,23760000
"A0132","Email/Phone","1/1/16",0,5,26438400
"A0132","Visit","1/1/16",3,0,26438400
"A0132","Email/Phone","12/1/15",2,0,29116800
"A0132","Visit","12/1/15",3,0,29116800
"A0132","Email/Phone","11/1/15",3,8,31708800
"A0132","Visit","11/1/15",11,0,31708800
"A0132","Email/Phone","10/1/15",5,18,34387200
"A0132","Visit","10/1/15",4,0,34387200
"A0132","Email/Phone","9/1/15",1,10,36979200
"A0132","Visit","9/1/15",9,0,36979200
"A0133","Email/Phone","11/1/16",4,15,86400
"A0133","Visit","11/1/16",2,0,86400
"A0133","Email/Phone","10/1/16",4,18,2764800
"A0133","Visit","10/1/16",1,0,2764800
"A0133","Email/Phone","9/1/16",6,9,5356800
"A0133","Visit","9/1/16",10,0,5356800
"A0133","Email/Phone","8/1/16",0,5,8035200
"A0133","Visit","8/1/16",12,0,8035200
"A0133","Email/Phone","7/1/16",4,17,10713600
"A0133","Visit","7/1/16",4,0,10713600
"A0133","Email/Phone","6/1/16",1,18,13305600
"A0133","Visit","6/1/16",7,0,13305600
"A0133","Email/Phone","5/1/16",4,8,15984000
"A0133","Visit","5/1/16",1,0,15984000
"A0133","Email/Phone","4/1/16",0,9,18576000
"A0133","Visit","4/1/16",4,0,18576000
"A0133","Email/Phone","3/1/16",5,16,21254400
"A0133","Visit","3/1/16",4,0,21254400
"A0133","Email/Phone","2/1/16",1,17,23760000
"A0133","Visit","2/1/16",1,0,23760000
"A0133","Email/Phone","1/1/16",5,15,26438400
"A0133","Visit","1/1/16",8,0,26438400
"A0133","Email/Phone","12/1/15",5,16,29116800
"A0133","Visit","12/1/15",11,0,29116800
"A0133","Email/Phone","11/1/15",6,9,31708800
"A0133","Visit","11/1/15",4,0,31708800
"A0133","Email/Phone","10/1/15",1,11,34387200
"A0133","Visit","10/1/15",1,0,34387200
"A0133","Email/Phone","9/1/15",2,13,36979200
"A0133","Visit","9/1/15",7,0,36979200
"A0134","Email/Phone","11/1/16",7,18,86400
"A0134","Visit","11/1/16",5,0,86400
"A0134","Email/Phone","10/1/16",1,15,2764800
"A0134","Visit","10/1/16",10,0,2764800
"A0134","Email/Phone","9/1/16",2,4,5356800
"A0134","Visit","9/1/16",2,0,5356800
"A0134","Email/Phone","8/1/16",2,12,8035200
"A0134","Visit","8/1/16",0,0,8035200
"A0134","Email/Phone","7/1/16",2,20,10713600
"A0134","Visit","7/1/16",2,0,10713600
"A0134","Email/Phone","6/1/16",7,20,13305600
"A0134","Visit","6/1/16",5,0,13305600
"A0134","Email/Phone","5/1/16",7,4,15984000
"A0134","Visit","5/1/16",6,0,15984000
"A0134","Email/Phone","4/1/16",0,14,18576000
"A0134","Visit","4/1/16",6,0,18576000
"A0134","Email/Phone","3/1/16",5,4,21254400
"A0134","Visit","3/1/16",10,0,21254400
"A0134","Email/Phone","2/1/16",5,13,23760000
"A0134","Visit","2/1/16",6,0,23760000
"A0134","Email/Phone","1/1/16",0,16,26438400
"A0134","Visit","1/1/16",4,0,26438400
"A0134","Email/Phone","12/1/15",5,3,29116800
"A0134","Visit","12/1/15",12,0,29116800
"A0134","Email/Phone","11/1/15",7,5,31708800
"A0134","Visit","11/1/15",6,0,31708800
"A0134","Email/Phone","10/1/15",3,13,34387200
"A0134","Visit","10/1/15",4,0,34387200
"A0134","Email/Phone","9/1/15",7,14,36979200
"A0134","Visit","9/1/15",10,0,36979200
"A0135","Email/Phone","11/1/16",3,17,86400
"A0135","Visit","11/1/16",6,0,86400
"A0135","Email/Phone","10/1/16",4,11,2764800
"A0135","Visit","10/1/16",12,0,2764800
"A0135","Email/Phone","9/1/16",0,13,5356800
"A0135","Visit","9/1/16",9,0,5356800
"A0135","Email/Phone","8/1/16",1,13,8035200
"A0135","Visit","8/1/16",0,0,8035200
"A0135","Email/Phone","7/1/16",6,20,10713600
"A0135","Visit","7/1/16",7,0,10713600
"A0135","Email/Phone","6/1/16",3,9,13305600
"A0135","Visit","6/1/16",9,0,13305600
"A0135","Email/Phone","5/1/16",3,14,15984000
"A0135","Visit","5/1/16",5,0,15984000
"A0135","Email/Phone","4/1/16",0,4,18576000
"A0135","Visit","4/1/16",0,0,18576000
"A0135","Email/Phone","3/1/16",5,13,21254400
"A0135","Visit","3/1/16",1,0,21254400
"A0135","Email/Phone","2/1/16",7,5,23760000
"A0135","Visit","2/1/16",1,0,23760000
"A0135","Email/Phone","1/1/16",4,15,26438400
"A0135","Visit","1/1/16",3,0,26438400
"A0135","Email/Phone","12/1/15",3,8,29116800
"A0135","Visit","12/1/15",3,0,29116800
"A0135","Email/Phone","11/1/15",6,17,31708800
"A0135","Visit","11/1/15",2,0,31708800
"A0135","Email/Phone","10/1/15",1,13,34387200
"A0135","Visit","10/1/15",2,0,34387200
"A0135","Email/Phone","9/1/15",5,13,36979200
"A0135","Visit","9/1/15",5,0,36979200
"A0136","Email/Phone","11/1/16",4,6,86400
"A0136","Visit","11/1/16",12,0,86400
"A0136","Email/Phone","10/1/16",4,10,2764800
"A0136","Visit","10/1/16",12,0,2764800
"A0136","Email/Phone","9/1/16",4,6,5356800
"A0136","Visit","9/1/16",4,0,5356800
"A0136","Email/Phone","8/1/16",2,18,8035200
"A0136","Visit","8/1/16",0,0,8035200
"A0136","Email/Phone","7/1/16",6,16,10713600
"A0136","Visit","7/1/16",10,0,10713600
"A0136","Email/Phone","6/1/16",0,8,13305600
"A0136","Visit","6/1/16",4,0,13305600
"A0136","Email/Phone","5/1/16",4,20,15984000
"A0136","Visit","5/1/16",2,0,15984000
"A0136","Email/Phone","4/1/16",1,18,18576000
"A0136","Visit","4/1/16",9,0,18576000
"A0136","Email/Phone","3/1/16",4,1,21254400
"A0136","Visit","3/1/16",3,0,21254400
"A0136","Email/Phone","2/1/16",2,0,23760000
"A0136","Visit","2/1/16",0,0,23760000
"A0136","Email/Phone","1/1/16",7,15,26438400
"A0136","Visit","1/1/16",0,0,26438400
"A0136","Email/Phone","12/1/15",4,3,29116800
"A0136","Visit","12/1/15",10,0,29116800
"A0136","Email/Phone","11/1/15",6,17,31708800
"A0136","Visit","11/1/15",2,0,31708800
"A0136","Email/Phone","10/1/15",6,14,34387200
"A0136","Visit","10/1/15",1,0,34387200
"A0136","Email/Phone","9/1/15",6,12,36979200
"A0136","Visit","9/1/15",9,0,36979200
"A0137","Email/Phone","11/1/16",3,12,86400
"A0137","Visit","11/1/16",9,0,86400
"A0137","Email/Phone","10/1/16",5,19,2764800
"A0137","Visit","10/1/16",0,0,2764800
"A0137","Email/Phone","9/1/16",1,10,5356800
"A0137","Visit","9/1/16",2,0,5356800
"A0137","Email/Phone","8/1/16",5,0,8035200
"A0137","Visit","8/1/16",9,0,8035200
"A0137","Email/Phone","7/1/16",1,16,10713600
"A0137","Visit","7/1/16",4,0,10713600
"A0137","Email/Phone","6/1/16",2,3,13305600
"A0137","Visit","6/1/16",10,0,13305600
"A0137","Email/Phone","5/1/16",2,9,15984000
"A0137","Visit","5/1/16",9,0,15984000
"A0137","Email/Phone","4/1/16",0,17,18576000
"A0137","Visit","4/1/16",2,0,18576000
"A0137","Email/Phone","3/1/16",5,18,21254400
"A0137","Visit","3/1/16",2,0,21254400
"A0137","Email/Phone","2/1/16",1,16,23760000
"A0137","Visit","2/1/16",2,0,23760000
"A0137","Email/Phone","1/1/16",0,0,26438400
"A0137","Visit","1/1/16",8,0,26438400
"A0137","Email/Phone","12/1/15",6,7,29116800
"A0137","Visit","12/1/15",5,0,29116800
"A0137","Email/Phone","11/1/15",7,0,31708800
"A0137","Visit","11/1/15",2,0,31708800
"A0137","Email/Phone","10/1/15",4,19,34387200
"A0137","Visit","10/1/15",4,0,34387200
"A0137","Email/Phone","9/1/15",1,3,36979200
"A0137","Visit","9/1/15",7,0,36979200
"A0138","Email/Phone","11/1/16",6,4,86400
"A0138","Visit","11/1/16",5,0,86400
"A0138","Email/Phone","10/1/16",5,6,2764800
"A0138","Visit","10/1/16",0,0,2764800
"A0138","Email/Phone","9/1/16",2,10,5356800
"A0138","Visit","9/1/16",0,0,5356800
"A0138","Email/Phone","8/1/16",3,4,8035200
"A0138","Visit","8/1/16",5,0,8035200
"A0138","Email/Phone","7/1/16",6,1,10713600
"A0138","Visit","7/1/16",8,0,10713600
"A0138","Email/Phone","6/1/16",2,19,13305600
"A0138","Visit","6/1/16",10,0,13305600
"A0138","Email/Phone","5/1/16",1,10,15984000
"A0138","Visit","5/1/16",6,0,15984000
"A0138","Email/Phone","4/1/16",0,12,18576000
"A0138","Visit","4/1/16",1,0,18576000
"A0138","Email/Phone","3/1/16",0,9,21254400
"A0138","Visit","3/1/16",1,0,21254400
"A0138","Email/Phone","2/1/16",6,8,23760000
"A0138","Visit","2/1/16",5,0,23760000
"A0138","Email/Phone","1/1/16",0,11,26438400
"A0138","Visit","1/1/16",4,0,26438400
"A0138","Email/Phone","12/1/15",4,18,29116800
"A0138","Visit","12/1/15",12,0,29116800
"A0138","Email/Phone","11/1/15",5,0,31708800
"A0138","Visit","11/1/15",9,0,31708800
"A0138","Email/Phone","10/1/15",1,8,34387200
"A0138","Visit","10/1/15",0,0,34387200
"A0138","Email/Phone","9/1/15",6,9,36979200
"A0138","Visit","9/1/15",6,0,36979200
"A0139","Email/Phone","11/1/16",7,6,86400
"A0139","Visit","11/1/16",1,0,86400
"A0139","Email/Phone","10/1/16",1,19,2764800
"A0139","Visit","10/1/16",4,0,2764800
"A0139","Email/Phone","9/1/16",2,0,5356800
"A0139","Visit","9/1/16",9,0,5356800
"A0139","Email/Phone","8/1/16",0,5,8035200
"A0139","Visit","8/1/16",12,0,8035200
"A0139","Email/Phone","7/1/16",3,20,10713600
"A0139","Visit","7/1/16",10,0,10713600
"A0139","Email/Phone","6/1/16",7,16,13305600
"A0139","Visit","6/1/16",8,0,13305600
"A0139","Email/Phone","5/1/16",0,20,15984000
"A0139","Visit","5/1/16",4,0,15984000
"A0139","Email/Phone","4/1/16",5,4,18576000
"A0139","Visit","4/1/16",12,0,18576000
"A0139","Email/Phone","3/1/16",6,6,21254400
"A0139","Visit","3/1/16",5,0,21254400
"A0139","Email/Phone","2/1/16",0,19,23760000
"A0139","Visit","2/1/16",0,0,23760000
"A0139","Email/Phone","1/1/16",3,2,26438400
"A0139","Visit","1/1/16",3,0,26438400
"A0139","Email/Phone","12/1/15",2,0,29116800
"A0139","Visit","12/1/15",1,0,29116800
"A0139","Email/Phone","11/1/15",0,3,31708800
"A0139","Visit","11/1/15",1,0,31708800
"A0139","Email/Phone","10/1/15",6,18,34387200
"A0139","Visit","10/1/15",11,0,34387200
"A0139","Email/Phone","9/1/15",5,7,36979200
"A0139","Visit","9/1/15",7,0,36979200
"A0140","Email/Phone","11/1/16",1,14,86400
"A0140","Visit","11/1/16",10,0,86400
"A0140","Email/Phone","10/1/16",4,14,2764800
"A0140","Visit","10/1/16",1,0,2764800
"A0140","Email/Phone","9/1/16",1,0,5356800
"A0140","Visit","9/1/16",8,0,5356800
"A0140","Email/Phone","8/1/16",5,1,8035200
"A0140","Visit","8/1/16",3,0,8035200
"A0140","Email/Phone","7/1/16",7,6,10713600
"A0140","Visit","7/1/16",8,0,10713600
"A0140","Email/Phone","6/1/16",3,14,13305600
"A0140","Visit","6/1/16",10,0,13305600
"A0140","Email/Phone","5/1/16",1,18,15984000
"A0140","Visit","5/1/16",4,0,15984000
"A0140","Email/Phone","4/1/16",2,12,18576000
"A0140","Visit","4/1/16",5,0,18576000
"A0140","Email/Phone","3/1/16",2,16,21254400
"A0140","Visit","3/1/16",11,0,21254400
"A0140","Email/Phone","2/1/16",6,10,23760000
"A0140","Visit","2/1/16",2,0,23760000
"A0140","Email/Phone","1/1/16",1,12,26438400
"A0140","Visit","1/1/16",8,0,26438400
"A0140","Email/Phone","12/1/15",5,18,29116800
"A0140","Visit","12/1/15",9,0,29116800
"A0140","Email/Phone","11/1/15",0,8,31708800
"A0140","Visit","11/1/15",10,0,31708800
"A0140","Email/Phone","10/1/15",1,1,34387200
"A0140","Visit","10/1/15",11,0,34387200
"A0140","Email/Phone","9/1/15",6,19,36979200
"A0140","Visit","9/1/15",7,0,36979200
"A0141","Email/Phone","11/1/16",0,7,86400
"A0141","Visit","11/1/16",4,0,86400
"A0141","Email/Phone","10/1/16",5,18,2764800
"A0141","Visit","10/1/16",3,0,2764800
"A0141","Email/Phone","9/1/16",2,20,5356800
"A0141","Visit","9/1/16",0,0,5356800
"A0141","Email/Phone","8/1/16",5,4,8035200
"A0141","Visit","8/1/16",11,0,8035200
"A0141","Email/Phone","7/1/16",7,10,10713600
"A0141","Visit","7/1/16",6,0,10713600
"A0141","Email/Phone","6/1/16",1,0,13305600
"A0141","Visit","6/1/16",3,0,13305600
"A0141","Email/Phone","5/1/16",0,20,15984000
"A0141","Visit","5/1/16",8,0,15984000
"A0141","Email/Phone","4/1/16",6,9,18576000
"A0141","Visit","4/1/16",10,0,18576000
"A0141","Email/Phone","3/1/16",1,10,21254400
"A0141","Visit","3/1/16",7,0,21254400
"A0141","Email/Phone","2/1/16",0,11,23760000
"A0141","Visit","2/1/16",7,0,23760000
"A0141","Email/Phone","1/1/16",3,7,26438400
"A0141","Visit","1/1/16",2,0,26438400
"A0141","Email/Phone","12/1/15",6,6,29116800
"A0141","Visit","12/1/15",10,0,29116800
"A0141","Email/Phone","11/1/15",0,9,31708800
"A0141","Visit","11/1/15",10,0,31708800
"A0141","Email/Phone","10/1/15",3,3,34387200
"A0141","Visit","10/1/15",12,0,34387200
"A0141","Email/Phone","9/1/15",3,12,36979200
"A0141","Visit","9/1/15",4,0,36979200
"A0142","Email/Phone","11/1/16",4,1,86400
"A0142","Visit","11/1/16",11,0,86400
"A0142","Email/Phone","10/1/16",4,1,2764800
"A0142","Visit","10/1/16",12,0,2764800
"A0142","Email/Phone","9/1/16",1,9,5356800
"A0142","Visit","9/1/16",6,0,5356800
"A0142","Email/Phone","8/1/16",6,17,8035200
"A0142","Visit","8/1/16",9,0,8035200
"A0142","Email/Phone","7/1/16",4,5,10713600
"A0142","Visit","7/1/16",6,0,10713600
"A0142","Email/Phone","6/1/16",0,7,13305600
"A0142","Visit","6/1/16",7,0,13305600
"A0142","Email/Phone","5/1/16",6,13,15984000
"A0142","Visit","5/1/16",11,0,15984000
"A0142","Email/Phone","4/1/16",1,10,18576000
"A0142","Visit","4/1/16",10,0,18576000
"A0142","Email/Phone","3/1/16",7,16,21254400
"A0142","Visit","3/1/16",4,0,21254400
"A0142","Email/Phone","2/1/16",3,1,23760000
"A0142","Visit","2/1/16",3,0,23760000
"A0142","Email/Phone","1/1/16",7,17,26438400
"A0142","Visit","1/1/16",4,0,26438400
"A0142","Email/Phone","12/1/15",5,8,29116800
"A0142","Visit","12/1/15",10,0,29116800
"A0142","Email/Phone","11/1/15",4,18,31708800
"A0142","Visit","11/1/15",12,0,31708800
"A0142","Email/Phone","10/1/15",7,19,34387200
"A0142","Visit","10/1/15",6,0,34387200
"A0142","Email/Phone","9/1/15",2,12,36979200
"A0142","Visit","9/1/15",0,0,36979200
"A0143","Email/Phone","11/1/16",3,2,86400
"A0143","Visit","11/1/16",0,0,86400
"A0143","Email/Phone","10/1/16",1,10,2764800
"A0143","Visit","10/1/16",10,0,2764800
"A0143","Email/Phone","9/1/16",4,10,5356800
"A0143","Visit","9/1/16",4,0,5356800
"A0143","Email/Phone","8/1/16",3,10,8035200
"A0143","Visit","8/1/16",12,0,8035200
"A0143","Email/Phone","7/1/16",6,9,10713600
"A0143","Visit","7/1/16",11,0,10713600
"A0143","Email/Phone","6/1/16",1,14,13305600
"A0143","Visit","6/1/16",9,0,13305600
"A0143","Email/Phone","5/1/16",2,7,15984000
"A0143","Visit","5/1/16",10,0,15984000
"A0143","Email/Phone","4/1/16",4,11,18576000
"A0143","Visit","4/1/16",7,0,18576000
"A0143","Email/Phone","3/1/16",3,5,21254400
"A0143","Visit","3/1/16",5,0,21254400
"A0143","Email/Phone","2/1/16",3,1,23760000
"A0143","Visit","2/1/16",12,0,23760000
"A0143","Email/Phone","1/1/16",5,2,26438400
"A0143","Visit","1/1/16",11,0,26438400
"A0143","Email/Phone","12/1/15",2,17,29116800
"A0143","Visit","12/1/15",4,0,29116800
"A0143","Email/Phone","11/1/15",2,9,31708800
"A0143","Visit","11/1/15",9,0,31708800
"A0143","Email/Phone","10/1/15",1,3,34387200
"A0143","Visit","10/1/15",11,0,34387200
"A0143","Email/Phone","9/1/15",7,3,36979200
"A0143","Visit","9/1/15",4,0,36979200
"A0144","Email/Phone","11/1/16",7,1,86400
"A0144","Visit","11/1/16",6,0,86400
"A0144","Email/Phone","10/1/16",4,9,2764800
"A0144","Visit","10/1/16",8,0,2764800
"A0144","Email/Phone","9/1/16",6,17,5356800
"A0144","Visit","9/1/16",6,0,5356800
"A0144","Email/Phone","8/1/16",6,18,8035200
"A0144","Visit","8/1/16",11,0,8035200
"A0144","Email/Phone","7/1/16",6,20,10713600
"A0144","Visit","7/1/16",8,0,10713600
"A0144","Email/Phone","6/1/16",3,1,13305600
"A0144","Visit","6/1/16",11,0,13305600
"A0144","Email/Phone","5/1/16",2,1,15984000
"A0144","Visit","5/1/16",8,0,15984000
"A0144","Email/Phone","4/1/16",5,20,18576000
"A0144","Visit","4/1/16",0,0,18576000
"A0144","Email/Phone","3/1/16",3,19,21254400
"A0144","Visit","3/1/16",5,0,21254400
"A0144","Email/Phone","2/1/16",7,9,23760000
"A0144","Visit","2/1/16",3,0,23760000
"A0144","Email/Phone","1/1/16",4,11,26438400
"A0144","Visit","1/1/16",4,0,26438400
"A0144","Email/Phone","12/1/15",1,7,29116800
"A0144","Visit","12/1/15",1,0,29116800
"A0144","Email/Phone","11/1/15",4,2,31708800
"A0144","Visit","11/1/15",4,0,31708800
"A0144","Email/Phone","10/1/15",7,3,34387200
"A0144","Visit","10/1/15",1,0,34387200
"A0144","Email/Phone","9/1/15",2,16,36979200
"A0144","Visit","9/1/15",2,0,36979200
"A0145","Email/Phone","11/1/16",0,15,86400
"A0145","Visit","11/1/16",9,0,86400
"A0145","Email/Phone","10/1/16",5,20,2764800
"A0145","Visit","10/1/16",5,0,2764800
"A0145","Email/Phone","9/1/16",1,15,5356800
"A0145","Visit","9/1/16",0,0,5356800
"A0145","Email/Phone","8/1/16",3,12,8035200
"A0145","Visit","8/1/16",6,0,8035200
"A0145","Email/Phone","7/1/16",4,3,10713600
"A0145","Visit","7/1/16",6,0,10713600
"A0145","Email/Phone","6/1/16",1,17,13305600
"A0145","Visit","6/1/16",1,0,13305600
"A0145","Email/Phone","5/1/16",2,13,15984000
"A0145","Visit","5/1/16",8,0,15984000
"A0145","Email/Phone","4/1/16",1,1,18576000
"A0145","Visit","4/1/16",0,0,18576000
"A0145","Email/Phone","3/1/16",5,11,21254400
"A0145","Visit","3/1/16",2,0,21254400
"A0145","Email/Phone","2/1/16",4,11,23760000
"A0145","Visit","2/1/16",9,0,23760000
"A0145","Email/Phone","1/1/16",7,11,26438400
"A0145","Visit","1/1/16",3,0,26438400
"A0145","Email/Phone","12/1/15",6,11,29116800
"A0145","Visit","12/1/15",5,0,29116800
"A0145","Email/Phone","11/1/15",6,9,31708800
"A0145","Visit","11/1/15",8,0,31708800
"A0145","Email/Phone","10/1/15",7,14,34387200
"A0145","Visit","10/1/15",12,0,34387200
"A0145","Email/Phone","9/1/15",1,14,36979200
"A0145","Visit","9/1/15",5,0,36979200
