"LastModifiedDate","AccountGroup.Name","Description","BillingCity","ccrz__PreventAddrBookSave__c","JigsawCompanyId","Website","LastReferencedDate","Name","Industry","ccrz__PreventNewBillAddrCO__c","Phone","AccountSource","ShippingCountry","BillingPostalCode","ShippingCity","PhotoUrl","ccrz__PreventNewAddrCheckout__c","ccrz__CustomField2__c","IsDeleted","LastViewedDate","AccountNumber","ShippingStreet","SystemModstamp","ccrz__TaxExemptAccount__c","Type","BillingCountry","ccrz__SourceSystem__c","BillingStreet","ShippingPostalCode","CreatedDate","LastActivityDate","ccrz__CustomField1__c","ccrz__E_AccountGroup__c","ShippingState","Id","SicDesc","ccrz__UsedByCloudcraze__c","Fax","BillingState","Jigsaw","NumberOfEmployees","AnnualRevenue"
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Fare Merchants - East Coast","N/A","false",,,"United States",,,,"false",,"false",,,,"2020-04-14T14:25:48.000Z","false","Supermarket",,,,,"2020-04-14T14:25:48.000Z",,,,,"0013A00001gycL3QAI",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Fare Merchants South","N/A","false",,,"United States",,,,"false",,"false",,,,"2020-04-14T14:25:48.000Z","false","Supermarket",,,,,"2020-04-14T14:25:48.000Z",,,,,"0013A00001gycL4QAI",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z","PortalAccount",,,"false",,,,"Better Buy - Ashland","N/A","false",,,"United States",,"Ashland",,"false",,"false",,"A0032","Hanover","2020-04-14T14:25:48.000Z","false","Chain",,"CloudCraze",,"2339","2020-04-14T14:25:48.000Z",,,"a7H3A00001p0Ma6UAE","VA","0013A00001gycL5QAI",,"true",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,"Buchanan","false",,,,"Better Buy - Stuart","Other","false",,,"United States","49107","Stuart",,"false",,"false",,"A0081","Martin","2020-04-14T14:25:48.000Z","false","Chain","United States",,"429 Post Road","15460","2020-04-14T14:25:48.000Z",,,,"FL","0013A00001gycL6QAI",,"false",,"MI",,0,0
"2020-04-14T14:25:48.000Z",,,"Alpharetta","false",,"http://ups-scs.com",,"UPS","N/A","false","1-800-742-5727",,"United States","30005-4177","Wake",,"false",,"false",,"A0163","219 Overman Road","2020-04-14T14:25:48.000Z","false","Outlet Store","United States",,"12380 Morris Rd","87801","2020-04-14T14:25:48.000Z",,,,"NC","0013A00001gycL7QAI",,"false",,"Georgia",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,"sunniefoods.com",,"Sunnie Foods - Weymouth","Food & Beverage","false","(781) 331-0063",,"United States",,"WeymouthSt. Louis",,"false",,"false",,"A0128","740 Middle St","2020-04-14T14:25:48.000Z","false","Supermarket",,,,"02188","2020-04-14T14:25:48.000Z",,,,"MA","0013A00001gycL8QAI",,"false",,"N/A",,175,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Great Store USA - Kansas City","N/A","false",,,"United States",,"Clay",,"false",,"false",,"A0157","721 Northeast 76th Street","2020-04-14T14:25:48.000Z","false","Specialty Store",,,,"13041","2020-04-14T14:25:48.000Z",,,,"NM","0013A00001gycL9QAI",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Alpine Nutrition - Glendale","N/A","false",,,"United States",,"Glendale",,"false",,"false",,"A0110","181-199 Raging Waters Drive","2020-04-14T14:25:48.000Z","false","Outlet Store",,,,"2915","2020-04-14T14:25:48.000Z",,,,"CA","0013A00001gycLAQAY",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Fare Merchants - Miami","N/A","false",,,"United States",,"Kanawha",,"false",,"false",,"A0187","Unnamed Road","2020-04-14T14:25:48.000Z","false","Supermarket",,,,"7066","2020-04-14T14:25:48.000Z",,,,"WV","0013A00001gycLBQAY",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Alpine Nutrition - Austin","N/A","false",,,"United States",,"Potter",,"false",,"false",,"A0156","1345 Short Hill Road","2020-04-14T14:25:48.000Z","false","Outlet Store",,,,"40115","2020-04-14T14:25:48.000Z",,,,"PA","0013A00001gycLCQAY",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,"Denver","false",,"montahealth.com",,"Monta Health - Denver","Retail","false","(303) 222-4455",,"United States","80231","Denver",,"false",,"false",,"A0065","1442 S Parker Rd","2020-04-14T14:25:48.000Z","false","Specialty Store","United States",,"1442 S Parker Rd","80231","2020-04-14T14:25:48.000Z",,,,"CO","0013A00001gycLDQAY",,"false",,"CO",,150,0
"2020-04-14T14:25:48.000Z",,,"San Diego","false",,"montahealth.com",,"Monta Health - San Diego","Retail","false","(619) 849-5729",,"United States","92102","San Diego",,"false",,"false",,"A0001","2121 Imperial Ave","2020-04-14T14:25:48.000Z","false","Specialty Store","United States",,"2121 Imperial Ave","92102","2020-04-14T14:25:48.000Z",,,,"CA","0013A00001gycLEQAY",,"false",,"CA",,225,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Nutrition Stop - Kennesaw","N/A","false",,,"United States",,"Cobb",,"false",,"false",,"A0080","2927 Old Georgia 293","2020-04-14T14:25:48.000Z","false","Mom and Pop Store",,,,"31735","2020-04-14T14:25:48.000Z",,,,"GA","0013A00001gycLFQAY",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Great Store USA - Pittsburgh","N/A","false",,,"United States",,"Allegheny",,"false",,"false",,"A0002","1405-1411 Charlick Way","2020-04-14T14:25:48.000Z","false","Specialty Store",,,,"15006","2020-04-14T14:25:48.000Z",,,,"PA","0013A00001gycLGQAY",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"NTO Store - San Ramon","N/A","false",,,"United States",,"San Ramon",,"false",,"false",,"A0019","Road 38","2020-04-14T14:25:48.000Z","false","Specialty Store",,,,"84765","2020-04-14T14:25:48.000Z",,,,"CA","0013A00001gycLHQAY",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Great Store USA - Saint Petersburg","N/A","false",,,"United States",,"Pinellas",,"false",,"false",,"A0075","Pinellas Trail","2020-04-14T14:25:48.000Z","false","Specialty Store",,,,"33701","2020-04-14T14:25:48.000Z",,,,"FL","0013A00001gycLIQAY",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Great Store USA - Kansas City","N/A","false",,,"United States",,"Jackson",,"false",,"false",,"A0136","2019 Broadway Boulevard","2020-04-14T14:25:48.000Z","false","Specialty Store",,,,"3846","2020-04-14T14:25:48.000Z",,,,"KS","0013A00001gycLJQAY",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Great Store USA - Winchester","N/A","false",,,"United States",,"Franklin",,"false",,"false",,"A0079","321-399 North Shephard Street","2020-04-14T14:25:48.000Z","false","Specialty Store",,,,"2038","2020-04-14T14:25:48.000Z",,,,"TX","0013A00001gycLKQAY",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,"Emporia","false",,,,"Great Store - Emporia","N/A","false",,,"United States","66801","Emporia",,"false",,"false",,"A0084","2301 Industrial Rd","2020-04-14T14:25:48.000Z","false","Specialty Store","United States",,"2301 Industrial Rd","66801","2020-04-14T14:25:48.000Z",,,,"KS","0013A00001gycLLQAY",,"false",,"KS",,0,0
"2020-04-14T14:25:48.000Z",,,"Alameda","false",,,,"NTO Store - Alameda","N/A","false",,,"United States","84765","Alameda",,"false",,"false",,"A0189","801-899 Bellerose Drive","2020-04-14T14:25:48.000Z","false","Specialty Store","United States",,"801-899 Bellerose Drive","84765","2020-04-14T14:25:48.000Z",,,,"CA","0013A00001gycLMQAY",,"false",,"CA",,0,0
"2020-04-14T14:25:48.000Z",,,"Charlottesville","false",,,,"Great Store - Charlottesville","N/A","false",,,"United States","22901","Charlottesville",,"false",,"false",,"A0004","1147975 Hilton Heights Rd","2020-04-14T14:25:48.000Z","false","Specialty Store","United States",,"1147975 Hilton Heights Rd","22901","2020-04-14T14:25:48.000Z",,,,"VA","0013A00001gycLNQAY",,"false",,"VA",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Alpine Nutrition - San Francisco","N/A","false",,,"United States",,"City and County of San Francisco",,"false",,"false",,"A0185","7048-7198 Patterson Pass Road","2020-04-14T14:25:48.000Z","false","Outlet Store",,,,"3280","2020-04-14T14:25:48.000Z","2019-06-24",,,"CA","0013A00001gycLOQAY",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,"sunniefoods.com",,"Sunnie Foods - Broward","Food & Beverage","false","(763) 354-1941",,"United States",,"Broward",,"false",,"false",,"A0068","2500 W Broward Blvd","2020-04-14T14:25:48.000Z","false","Supermarket",,,,"33004","2020-04-14T14:25:48.000Z",,,,"VA","0013A00001gycLPQAY",,"false",,"N/A",,150,0
"2020-04-14T14:25:48.000Z",,,,"false",,"sunniefoods.com",,"Sunnie Foods - Houston","Food & Beverage","false","(989) 677 - 2388",,"United States",,"Houston",,"false",,"false",,"A0195","2391 S Wayside Dr","2020-04-14T14:25:48.000Z","false","Supermarket",,,,"77023","2020-04-14T14:25:48.000Z",,,,"TX","0013A00001gycLQQAY",,"false",,"N/A",,125,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Nutrition Stop - Elkhorn","N/A","false",,,"United States",,"Douglas",,"false",,"false",,"A0169","20214 Veterans Drive","2020-04-14T14:25:48.000Z","false","Mom and Pop Store",,,,"1516","2020-04-14T14:25:48.000Z",,,,"NE","0013A00001gycLRQAY",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Nutrition Stop - Gainesville","N/A","false",,,"United States",,"Alachua",,"false",,"false",,"A0168","6110-6120 US-441 South","2020-04-14T14:25:48.000Z","false","Mom and Pop Store",,,,"32615","2020-04-14T14:25:48.000Z",,,,"FL","0013A00001gycLSQAY",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Great Store USA - Peachtree Corners","N/A","false",,,"United States",,"Gwinnett",,"false",,"false",,"A0064","5775 Peachtree Industrial Boulevard","2020-04-14T14:25:48.000Z","false","Specialty Store",,,,"30003","2020-04-14T14:25:48.000Z",,,,"MO","0013A00001gycLTQAY",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,"Bozeman","false",,"montahealth.com",,"Monta Health - Bozeman","Retail","false","(406) 585-8788",,"United States","59715","Bozeman",,"false",,"false",,"A0069","1500 N 7th Ave","2020-04-14T14:25:48.000Z","false","Specialty Store","United States",,"1500 N 7th Ave","59715","2020-04-14T14:25:48.000Z",,,,"MT","0013A00001gycLUQAY",,"false",,"MT",,175,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Fare Merchants - Santa Rosa","N/A","false",,,"United States",,"Santa Rosa",,"false",,"false",,"A0192","17000 Sir Francis Drake Boulevard","2020-04-14T14:25:48.000Z","false","Supermarket",,,,"94901","2020-04-14T14:25:48.000Z",,,,"CA","0013A00001gycLVQAY",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Great Store USA - Madison","N/A","false",,,"United States",,"Dane",,"false",,"false",,"A0090","Tocora Lane","2020-04-14T14:25:48.000Z","false","Specialty Store",,,,"53529","2020-04-14T14:25:48.000Z",,,,"WI","0013A00001gycLWQAY",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Great Store USA - Richmond","N/A","false",,,"United States",,"City of Richmond",,"false",,"false",,"A0063","5 South Randolph Street","2020-04-14T14:25:48.000Z","false","Specialty Store",,,,"23173","2020-04-14T14:25:48.000Z",,,,"PA","0013A00001gycLXQAY",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"NTO Store - Bryant Street","N/A","false",,,"United States",,"San Francisco",,"false",,"false",,"A0178","7001-7199 Binghamton Road","2020-04-14T14:25:48.000Z","false","Specialty Store",,,,"2915","2020-04-14T14:25:48.000Z",,,,"CA","0013A00001gycLYQAY",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Great Store USA - Lakeland","N/A","false",,,"United States",,"Polk",,"false",,"false",,"A0078","4159-4265 Lake Parker Drive","2020-04-14T14:25:48.000Z","false","Specialty Store",,,,"16342","2020-04-14T14:25:48.000Z",,,,"FL","0013A00001gycLZQAY",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Fare Merchants - Sheridan","N/A","false",,,"United States",,"Sheridan",,"false",,"false",,"A0050","Unnamed Road","2020-04-14T14:25:48.000Z","false","Supermarket",,,,"78384","2020-04-14T14:25:48.000Z",,,,"CA","0013A00001gycLaQAI",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Alpine Nutrition - Noe Valley","N/A","false",,,"United States",,"San Francisco",,"false",,"false",,"A0066","4821 25th Street","2020-04-14T14:25:48.000Z","false","Outlet Store",,,,"92401","2020-04-14T14:25:48.000Z",,,,"CA","0013A00001gycLbQAI",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Great Store USA - Madison","N/A","false",,,"United States",,"Madison",,"false",,"false",,"A0003","370 North White Oak Drive","2020-04-14T14:25:48.000Z","false","Specialty Store",,,,"3849","2020-04-14T14:25:48.000Z",,,,"FL","0013A00001gycLcQAI",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,"Boonville","false",,,,"Great Store - Boonville","N/A","false",,,"United States","65233","Boonville",,"false",,"false",,"A0164","2150 Main St","2020-04-14T14:25:48.000Z","false","Specialty Store",,,"2150 Main St","65233","2020-04-14T14:25:48.000Z",,,,"MO","0013A00001gycLdQAI",,"false",,"MO",,0,0
"2020-04-14T14:25:48.000Z",,,"Coventry","false",,,,"Great Store - Coventry","N/A","false",,,"United States","02816","Coventry",,"false",,"false",,"A0108","650 Centre of New England Blvd","2020-04-14T14:25:48.000Z","false","Specialty Store",,,"650 Centre of New England Blvd","02816","2020-04-14T14:25:48.000Z",,,,"RI","0013A00001gycLeQAI",,"false",,"RI",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"New Store - Mound City","N/A","false",,,"USA",,"Overland Park",,"false",,"false",,"A0140","4708 Paine Road","2020-04-14T14:25:48.000Z","false","Chain",,,,"84003","2020-04-14T14:25:48.000Z",,,,"KS","0013A00001gycLfQAI",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"New Store - Gloversville","N/A","false",,,"USA",,"Denver",,"false",,"false",,"A0009","2453 New York 29A","2020-04-14T14:25:48.000Z","false","Chain",,,,"92401","2020-04-14T14:25:48.000Z",,,,"NY","0013A00001gycLgQAI",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"New Store - La Honda","N/A","false",,,"USA",,"San Francisco",,"false",,"false",,"A0193","510 Hill Road","2020-04-14T14:25:48.000Z","false","Chain",,,,"92401","2020-04-14T14:25:48.000Z",,,,"CA","0013A00001gycLhQAI",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"New Store - Faribault","N/A","false",,,"USA",,"Castle Rock",,"false",,"false",,"A0089","25625 Ableman Trail","2020-04-14T14:25:48.000Z","false","Chain",,,,"45810","2020-04-14T14:25:48.000Z",,,,"MN","0013A00001gycLiQAI",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"New Store - Blacksburg","N/A","false",,,"USA",,"Blacksburg",,"false",,"false",,"A0037","3451-3485 Cameo Lane","2020-04-14T14:25:48.000Z","false","Chain",,,,"5470","2020-04-14T14:25:48.000Z",,,,"VA","0013A00001gycLjQAI",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"New Store - Healdsburg","N/A","false",,,"USA",,"Walnut Creek",,"false",,"false",,"A0012","1530 Felta Road","2020-04-14T14:25:48.000Z","false","Chain",,,,"94501","2020-04-14T14:25:48.000Z",,,,"CA","0013A00001gycLkQAI",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"New Store - Mayfield","N/A","false",,,"USA",,"Denver",,"false",,"false",,"A0053","515 Jackson Summit Road West","2020-04-14T14:25:48.000Z","false","Chain",,,,"92401","2020-04-14T14:25:48.000Z",,,,"NY","0013A00001gycLlQAI",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"New Store - Pueblo","N/A","false",,,"USA",,"Colorado Springs",,"false",,"false",,"A0191","32 Station Road","2020-04-14T14:25:48.000Z","false","Chain",,,,"2915","2020-04-14T14:25:48.000Z",,,,"CO","0013A00001gycLmQAI",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"New Store - Castaic","N/A","false",,,"USA",,"Lakewood",,"false",,"false",,"A0087","Canton Canyon Trail","2020-04-14T14:25:48.000Z","false","Chain",,,,"78384","2020-04-14T14:25:48.000Z",,,,"CA","0013A00001gycLnQAI",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"New Store - Santa Cruz","N/A","false",,,"USA",,"San Francisco",,"false",,"false",,"A0186","6051 Bonny Doon Road","2020-04-14T14:25:48.000Z","false","Chain",,,,"2915","2020-04-14T14:25:48.000Z",,,,"CA","0013A00001gycLoQAI",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"New Store - Mission District","N/A","false",,,"USA",,"San Francisco",,"false",,"false",,"A0010","11 Station Street","2020-04-14T14:25:48.000Z","false","Chain",,,,"90001","2020-04-14T14:25:48.000Z",,,,"CA","0013A00001gycLpQAI",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"New Store - Livermore","N/A","false",,,"USA",,"Monterey",,"false",,"false",,"A0070","44 Station Road","2020-04-14T14:25:48.000Z","false","Chain",,,,"1364","2020-04-14T14:25:48.000Z",,,,"CA","0013A00001gycLqQAI",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"New Store - Fort Pierce","N/A","false",,,"USA",,"Fort Pierce",,"false",,"false",,"A0073","302 South 3rd Street","2020-04-14T14:25:48.000Z","false","Chain",,,,"34945","2020-04-14T14:25:48.000Z",,,,"FL","0013A00001gycLrQAI",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"New Store - Livermore","N/A","false",,,"USA",,"San Mateo",,"false",,"false",,"A0018","20160 Del Puerto Canyon Road","2020-04-14T14:25:48.000Z","false","Chain",,,,"90001","2020-04-14T14:25:48.000Z",,,,"CA","0013A00001gycLsQAI",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"New Store - Phoenix","N/A","false",,,"USA",,"Phoenix",,"false",,"false",,"A0102","10 Station Street","2020-04-14T14:25:48.000Z","false","Chain",,,,"29564","2020-04-14T14:25:48.000Z",,,,"NY","0013A00001gycLtQAI",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"New Store - Richmond","N/A","false",,,"USA",,"Richmond",,"false",,"false",,"A0033","1319-1399 Summit Avenue","2020-04-14T14:25:48.000Z","false","Chain",,,,"23075","2020-04-14T14:25:48.000Z",,,,"VA","0013A00001gycLuQAI",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"New Store - Huntingburg","N/A","false",,,"USA",,"Chandler",,"false",,"false",,"A0160","7765 South 400 West","2020-04-14T14:25:48.000Z","false","Chain",,,,"95460","2020-04-14T14:25:48.000Z",,,,"IN","0013A00001gycLvQAI",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"4 IDO Contributor","N/A","false",,,,,,,"false",,"false",,,,"2020-04-14T14:25:48.000Z","false",,,,,,"2020-04-14T14:25:48.000Z",,,,,"0013A00001gycLwQAI",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,"Chicago","false",,,,"Sunnie Foods - Chicago","Food & Beverage","false","(773) 252-7465",,"United States","60639","Chicago",,"false",,"false",,"1235413t","4650 W North Ave","2020-04-14T14:25:48.000Z","false","Supermarket","United States",,"4650 W North Ave","60639","2020-04-14T14:25:48.000Z",,,,"IL","0013A00001gycLxQAI",,"false",,"IL",,0,0
"2020-04-14T14:25:48.000Z",,,"Cambridge","false",,,,"Robert Weiss","N/A","false","61403307070",,"USA","02141","Cambridge",,"false",,"false",,"P64638291","2228 Kennedy Court","2020-04-14T15:38:52.000Z","false",,"USA",,"2228 Kennedy Court","02141","2020-04-14T14:25:48.000Z","2020-04-14",,,"MA","0013A00001gycIKQAY",,"false",,"MA",,0,0
"2020-04-14T14:25:48.000Z","PortalAccount",,"San Francisco","false",,"www.ntosanfrancisco.com",,"NTO San Francisco","Food & Beverage","false","415-555-1212",,"United States","94105","San Francisco",,"false",,"false",,"NTO-002","1 Market Street","2020-04-14T15:38:52.000Z","false","Specialty Store","United States",,"1 Market Street","94105","2020-04-14T14:25:48.000Z","2020-04-14",,"a7H3A00001p0Ma6UAE","CA","0013A00001gycIMQAY",,"false",,"CA",,1000,0
"2020-04-14T14:25:48.000Z","Fare Merchants",,"San Francisco","false",,,,"Fare Merchants - Union Sq","Retail","false","(415) 555-1212",,"United States","94107","San Francisco",,"false",,"false",,"A0166","399 4th St","2020-04-14T15:39:09.000Z","false","Supermarket","United States",,"399 4th St","94107","2020-04-14T14:25:48.000Z","2020-04-13",,"a7H3A00001p0Ma9UAE","CA","0013A00001gycIUQAY",,"false",,"CA",,0,0
"2020-05-26T18:15:47.000Z",,,"Deerfield Beach","false",,,,"John Doe","N/A","false","3333333333",,,"33442",,,"false",,"false",,,,"2020-05-26T18:15:47.000Z","false",,"us",,"1166 W Newport Center Dr",,"2020-05-26T18:15:47.000Z",,,,,"0013A00001fgY1PQAU",,"false",,"FL",,0,0
"2020-04-28T13:22:14.000Z",,,"Deerfield Beach","false",,,,"John Doe","N/A","false","3333333333",,,"33442",,,"false",,"false",,,,"2020-04-28T13:22:14.000Z","false",,"us",,"1166 W Newport Center Dr",,"2020-04-14T14:25:48.000Z",,,,,"0013A00001gycIZQAY",,"false",,"FL",,0,0
"2020-05-26T17:25:56.000Z",,,"Deerfield Beach","false",,,,"John Doe","N/A","false","3333333333",,,"33442",,,"false",,"false",,,,"2020-05-26T17:25:56.000Z","false",,"us",,"1166 W Newport Center Dr",,"2020-05-26T17:25:56.000Z",,,,,"0013A00001fgY0vQAE",,"false",,"FL",,0,0
"2020-05-26T17:49:15.000Z",,,"Deerfield Beach","false",,,,"John Doe","N/A","false","3333333333",,,"33442",,,"false",,"false",,,,"2020-05-26T17:49:15.000Z","false",,"us",,"1166 W Newport Center Dr",,"2020-05-26T17:49:15.000Z",,,,,"0013A00001fgY1KQAU",,"false",,"FL",,0,0
"2020-05-26T17:44:33.000Z",,,"Deerfield Beach","false",,,,"John Doe","N/A","false","3333333333",,,"33442",,,"false",,"false",,,,"2020-05-26T17:44:33.000Z","false",,"us",,"1166 W Newport Center Dr",,"2020-05-26T17:44:33.000Z",,,,,"0013A00001fgY1AQAU",,"false",,"FL",,0,0
"2020-05-26T18:29:39.000Z",,,"Deerfield Beach","false",,,,"John Doe","N/A","false","3333333333",,,"33442",,,"false",,"false",,,,"2020-05-26T18:29:39.000Z","false",,"us",,"1166 W Newport Center Dr",,"2020-05-26T18:29:39.000Z",,,,,"0013A00001fgY1oQAE",,"false",,"FL",,0,0
"2020-05-26T18:22:24.000Z",,,"Deerfield Beach","false",,,,"John Doe","N/A","false","3333333333",,,"33442",,,"false",,"false",,,,"2020-05-26T18:22:24.000Z","false",,"us",,"1166 W Newport Center Dr",,"2020-05-26T18:22:24.000Z",,,,,"0013A00001fgY1eQAE",,"false",,"FL",,0,0
"2020-05-26T18:19:19.000Z",,,"Deerfield Beach","false",,,,"John Doe","N/A","false","3333333333",,,"33442",,,"false",,"false",,,,"2020-05-26T18:19:19.000Z","false",,"us",,"1166 W Newport Center Dr",,"2020-05-26T18:19:19.000Z",,,,,"0013A00001fgY1ZQAU",,"false",,"FL",,0,0
"2020-05-26T17:41:26.000Z",,,"Deerfield Beach","false",,,,"John Doe","N/A","false","3333333333",,,"33442",,,"false",,"false",,,,"2020-05-26T17:41:26.000Z","false",,"us",,"1166 W Newport Center Dr",,"2020-05-26T17:41:26.000Z",,,,,"0013A00001fgY15QAE",,"false",,"FL",,0,0
"2020-05-26T17:46:55.000Z",,,"Deerfield Beach","false",,,,"John Doe","N/A","false","3333333333",,,"33442",,,"false",,"false",,,,"2020-05-26T17:46:55.000Z","false",,"us",,"1166 W Newport Center Dr",,"2020-05-26T17:46:55.000Z",,,,,"0013A00001fgY1FQAU",,"false",,"FL",,0,0
"2020-05-26T18:25:00.000Z",,,"Deerfield Beach","false",,,,"John Doe","N/A","false","3333333333",,,"33442",,,"false",,"false",,,,"2020-05-26T18:25:00.000Z","false",,"us",,"1166 W Newport Center Dr",,"2020-05-26T18:25:00.000Z",,,,,"0013A00001fgY1jQAE",,"false",,"FL",,0,0
"2020-04-28T13:22:14.000Z",,,"Deerfield Beach","false",,,,"John Doe","N/A","false","3333333333",,,"33442",,,"false",,"false",,,,"2020-04-28T13:22:14.000Z","false",,"us",,"1166 W Newport Center Dr",,"2020-04-22T16:12:42.000Z",,,,,"0013A00001hBdGTQA0",,"false",,"FL",,0,0
