"ArticleVersion_DataCategory_DataCategoryName","ArticleVersion_CreatedById","ArticleVersion_OwnerId","LastPublishedDate","ArticleVersion_IsVisibleInPkb","ArticleVersion_Id","CreatedById","ArticleNumber","ArticleVersion_IsVisibleInCsp","ViewStat_Channel","VoteStat_Channel","ChannelList","IsDraft","User_Name","ArticleVersion_CreatedDate","ArticleVersion_PublishStatus","LastProcessedDate","ArticleVersion_IsLatestVersion","ArticleVersion_Title","ArticleVersion_IsVisibleInApp","ArticleVersion_VersionNumber","FirstPublishedDate","CreatedDate","Id","ArticleVersion_IsVisibleInPrm","LastModifiedById","ArticleVersion_DataCategory_DataCategoryGroupName","ViewStat_ViewCount","CaseAssociationCount","ViewStat_NormalizedScore","VoteStat_NormalizedScore"
,,,"2019-09-25",,,"005B0000003JK1iIAG","1359",,"App","Mobile Site",,"true",,,,"2022-09-09",,,,,"2019-09-18","2019-09-10","a4CB00000000F5uMAE",,"005B0000003JK1iIAG",,95,4,3.032,3.453
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2020-08-01","true","a4DB0000001aa5LMAQ","005B0000003JK1iIAG","1360","true","Desktop Site","Mobile Site","Internal;Parter;Customer;Public","false",,"2018-02-03T07:00:00.000Z","Online","2022-09-09","true","Clothing","true","1.0","2020-07-24","2020-07-21","a4CB00000000F5vMAE","true","005B0000003JK1iIAG",,41,3,4.66,7.734
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2019-09-16","true","a4DB0000001aa5MMAQ","005B0000003JK1iIAG","1361","true","Mobile Site","App","Internal;Parter;Customer;Public","false",,"2017-03-24T07:00:00.000Z","Online","2022-09-09","true","Music","true","1.0","2019-09-14","2019-09-09","a4CB00000000F5wMAE","true","005B0000003JK1iIAG",,4,4,4.575,6.001
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2020-06-26","true","a4DB0000001aa5NMAQ","005B0000003JK1iIAG","1362","true","App","Desktop Site","Internal;Parter;Customer;Public","false",,"2018-01-01T07:00:00.000Z","Online","2022-09-09","true","Garden","true","1.0","2020-06-19","2020-06-18","a4CB00000000F5xMAE","true","005B0000003JK1iIAG",,54,2,1.192,8.106
,,,"2020-03-05",,,"005B0000003JK1iIAG","1363",,"Mobile Site","App",,"true",,,,"2022-09-09",,,,,"2020-03-03","2020-02-28","a4CB00000000F5yMAE",,"005B0000003JK1iIAG",,70,4,1.944,8.865
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2020-08-18","true","a4DB0000001aa5PMAQ","005B0000003JK1iIAG","1364","true","App","Desktop Site","Internal;Parter;Customer;Public","false",,"2018-02-19T07:00:00.000Z","Online","2022-09-09","true","Garden","true","1.0","2020-08-13","2020-08-06","a4CB00000000F5zMAE","true","005B0000003JK1iIAG",,33,5,2.298,5.47
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2020-04-24","true","a4DB0000001aa5QMAQ","005B0000003JK1iIAG","1365","true","Desktop Site","Desktop Site","Internal;Parter;Customer;Public","false",,"2017-10-25T07:00:00.000Z","Online","2022-09-09","true","Electronics","true","1.0","2020-04-20","2020-04-11","a4CB00000000F60MAE","true","005B0000003JK1iIAG",,27,1,4.825,9.046
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2021-08-18","true","a4DB0000001aa5RMAQ","005B0000003JK1iIAG","1366","true","App","Desktop Site","Internal;Parter;Customer;Public","false",,"2019-02-24T07:00:00.000Z","Online","2022-09-09","true","Electronics","true","1.0","2021-08-17","2021-08-11","a4CB00000000F61MAE","true","005B0000003JK1iIAG",,33,1,7.082,1.764
,,,"2021-05-08",,,"005B0000003JK1iIAG","1367",,"App","App",,"true",,,,"2022-09-09",,,,,"2021-05-05","2021-05-02","a4CB00000000F62MAE",,"005B0000003JK1iIAG",,60,2,9.024,9.602
,,,"2021-07-22",,,"005B0000003JK1iIAG","1368",,"Desktop Site","App",,"true",,,,"2022-09-09",,,,,"2021-07-16","2021-07-09","a4CB00000000F63MAE",,"005B0000003JK1iIAG",,86,2,6.41,3.076
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2021-08-25","true","a4DB0000001aa5UMAQ","005B0000003JK1iIAG","1369","true","Mobile Site","App","Internal;Parter;Customer;Public","false",,"2019-03-02T07:00:00.000Z","Online","2022-09-09","true","Toys","true","1.0","2021-08-20","2021-08-17","a4CB00000000F64MAE","true","005B0000003JK1iIAG",,41,3,6.952,2.49
,,,"2020-04-10",,,"005B0000003JK1iIAG","1370",,"Desktop Site","Desktop Site",,"true",,,,"2022-09-09",,,,,"2020-04-08","2020-04-06","a4CB00000000F65MAE",,"005B0000003JK1iIAG",,78,5,4.103,1.225
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2020-08-26","true","a4DB0000001aa5WMAQ","005B0000003JK1iIAG","1371","true","App","Desktop Site","Internal;Parter;Customer;Public","false",,"2018-03-05T07:00:00.000Z","Online","2022-09-09","true","Home","true","1.0","2020-08-22","2020-08-20","a4CB00000000F66MAE","true","005B0000003JK1iIAG",,63,3,4.665,5.503
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2021-01-12","true","a4DB0000001aa5XMAQ","005B0000003JK1iIAG","1372","true","Mobile Site","Desktop Site","Internal;Parter;Customer;Public","false",,"2018-07-16T08:00:00.000Z","Online","2022-09-09","true","Automotive","true","1.0","2021-01-03","2020-12-31","a4CB00000000F67MAE","true","005B0000003JK1iIAG",,52,3,6.239,2.611
,,,"2021-06-13",,,"005B0000003JK1iIAG","1373",,"App","App",,"true",,,,"2022-09-09",,,,,"2021-06-10","2021-06-08","a4CB00000000F68MAE",,"005B0000003JK1iIAG",,83,2,9.214,9.221
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2020-05-30","true","a4DB0000001aa5ZMAQ","005B0000003JK1iIAG","1374","true","App","Mobile Site","Internal;Parter;Customer;Public","false",,"2017-11-29T07:00:00.000Z","Online","2022-09-09","true","Home","true","1.0","2020-05-23","2020-05-16","a4CB00000000F69MAE","true","005B0000003JK1iIAG",,25,3,6.098,6.437
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2020-12-05","true","a4DB0000001aa5aMAA","005B0000003JK1iIAG","1375","true","Mobile Site","App","Internal;Parter;Customer;Public","false",,"2018-06-14T08:00:00.000Z","Online","2022-09-09","true","Sports","true","1.0","2020-12-04","2020-11-29","a4CB00000000F6AMAU","true","005B0000003JK1iIAG",,5,4,6.578,1.712
,,,"2020-07-11",,,"005B0000003JK1iIAG","1376",,"Mobile Site","Mobile Site",,"true",,,,"2022-09-09",,,,,"2020-07-10","2020-07-09","a4CB00000000F6BMAU",,"005B0000003JK1iIAG",,16,5,9.665,8.241
,,,"2022-07-30",,,"005B0000003JK1iIAG","137",,"Mobile Site","Mobile Site",,"true",,,,"2022-09-09",,,,,"2022-07-29","2022-07-22","a4CB00000000EmCMAU",,"005B0000003JK1iIAG",,90,4,7.052,2.283
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-08-20","true","a4DB0000001aZldMAE","005B0000003JK1iIAG","138","true","App","Mobile Site","Internal;Parter;Customer;Public","false",,"2020-02-19T19:50:33.000Z","Online","2022-09-09","true","Grocery","true","1.0","2022-08-14","2022-08-06","a4CB00000000EmDMAU","true","005B0000003JK1iIAG",,85,2,1.671,9.49
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-07-14","true","a4DB0000001aZleMAE","005B0000003JK1iIAG","139","true","Mobile Site","App","Internal;Parter;Customer;Public","false",,"2020-01-23T18:47:35.000Z","Online","2022-09-09","true","Games","true","1.0","2022-07-11","2022-07-10","a4CB00000000EmEMAU","true","005B0000003JK1iIAG",,63,2,7.747,5.074
,,,"2022-07-10",,,"005B0000003JK1iIAG","140",,"Desktop Site","Desktop Site",,"true",,,,"2022-09-09",,,,,"2022-07-04","2022-07-02","a4CB00000000EmFMAU",,"005B0000003JK1iIAG",,35,1,4.414,8.072
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-07-21","true","a4DB0000001aZlgMAE","005B0000003JK1iIAG","141","true","Desktop Site","Desktop Site","Internal;Parter;Customer;Public","false",,"2020-01-20T23:33:15.000Z","Online","2022-09-09","true","Grocery","true","1.0","2022-07-13","2022-07-07","a4CB00000000EmGMAU","true","005B0000003JK1iIAG",,74,4,1.428,4.082
,,,"2022-08-28",,,"005B0000003JK1iIAG","142",,"App","Desktop Site",,"true",,,,"2022-09-09",,,,,"2022-08-23","2022-08-16","a4CB00000000EmHMAU",,"005B0000003JK1iIAG",,84,2,2.581,4.113
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-08-07","true","a4DB0000001aZliMAE","005B0000003JK1iIAG","143","true","Desktop Site","Desktop Site","Internal;Parter;Customer;Public","false",,"2020-02-10T18:51:43.000Z","Online","2022-09-09","true","Music","true","1.0","2022-08-03","2022-07-28","a4CB00000000EmIMAU","true","005B0000003JK1iIAG",,72,3,7.602,6.744
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-08-20","true","a4DB0000001aZljMAE","005B0000003JK1iIAG","144","true","Mobile Site","Mobile Site","Internal;Parter;Customer;Public","false",,"2020-02-23T00:37:45.000Z","Online","2022-09-09","true","Baby","true","1.0","2022-08-11","2022-08-10","a4CB00000000EmJMAU","true","005B0000003JK1iIAG",,12,1,2.459,2.786
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-08-18","true","a4DB0000001aZowMAE","005B0000003JK1iIAG","343","true","Mobile Site","App","Internal;Parter;Customer;Public","false",,"2020-02-20T00:56:32.000Z","Online","2022-09-09","true","Jewelery","true","1.0","2022-08-14","2022-08-07","a4CB00000000EpWMAU","true","005B0000003JK1iIAG",,43,4,2.509,9.604
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-08-10","true","a4DB0000001aZoxMAE","005B0000003JK1iIAG","344","true","Desktop Site","App","Internal;Parter;Customer;Public","false",,"2020-02-19T21:12:59.000Z","Online","2022-09-09","true","Tools","true","1.0","2022-08-08","2022-08-06","a4CB00000000EpXMAU","true","005B0000003JK1iIAG",,87,2,6.069,3.15
,,,"2022-08-24",,,"005B0000003JK1iIAG","345",,"Desktop Site","Desktop Site",,"true",,,,"2022-09-09",,,,,"2022-08-19","2022-08-10","a4CB00000000EpYMAU",,"005B0000003JK1iIAG",,49,3,4.202,9.7
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-08-15","true","a4DB0000001aZozMAE","005B0000003JK1iIAG","346","true","Desktop Site","Mobile Site","Internal;Parter;Customer;Public","false",,"2020-02-17T23:04:32.000Z","Online","2022-09-09","true","Clothing","true","1.0","2022-08-07","2022-08-04","a4CB00000000EpZMAU","true","005B0000003JK1iIAG",,94,4,3.619,1.957
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-07-22","true","a4DB0000001aZp0MAE","005B0000003JK1iIAG","347","true","App","Mobile Site","Internal;Parter;Customer;Public","false",,"2020-01-20T16:45:58.000Z","Online","2022-09-09","true","Computers","true","1.0","2022-07-13","2022-07-07","a4CB00000000EpaMAE","true","005B0000003JK1iIAG",,37,1,1.185,8.378
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-08-20","true","a4DB0000001aZp1MAE","005B0000003JK1iIAG","348","true","Desktop Site","App","Internal;Parter;Customer;Public","false",,"2020-02-23T22:17:40.000Z","Online","2022-09-09","true","Garden","true","1.0","2022-08-18","2022-08-10","a4CB00000000EpbMAE","true","005B0000003JK1iIAG",,3,5,8.373,5.16
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-08-17","true","a4DB0000001aZp2MAE","005B0000003JK1iIAG","349","true","App","Desktop Site","Internal;Parter;Customer;Public","false",,"2020-02-22T21:56:31.000Z","Online","2022-09-09","true","Jewelery","true","1.0","2022-08-11","2022-08-09","a4CB00000000EpcMAE","true","005B0000003JK1iIAG",,26,4,2.511,3.356
,,,"2022-08-31",,,"005B0000003JK1iIAG","350",,"Mobile Site","Desktop Site",,"true",,,,"2022-09-09",,,,,"2022-08-27","2022-08-19","a4CB00000000EpdMAE",,"005B0000003JK1iIAG",,93,1,3.168,5.143
,,,"2022-07-07",,,"005B0000003JK1iIAG","351",,"Desktop Site","App",,"true",,,,"2022-09-09",,,,,"2022-07-03","2022-06-27","a4CB00000000EpeMAE",,"005B0000003JK1iIAG",,44,1,1.065,5.152
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-07-20","true","a4DB0000001aZp5MAE","005B0000003JK1iIAG","352","true","Mobile Site","App","Internal;Parter;Customer;Public","false",,"2020-01-19T18:23:45.000Z","Online","2022-09-09","true","Grocery","true","1.0","2022-07-15","2022-07-06","a4CB00000000EpfMAE","true","005B0000003JK1iIAG",,34,4,4.544,8.217
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-07-15","true","a4DB0000001aZp6MAE","005B0000003JK1iIAG","353","true","App","App","Internal;Parter;Customer;Public","false",,"2020-01-15T23:44:53.000Z","Online","2022-09-09","true","Games","true","1.0","2022-07-09","2022-07-02","a4CB00000000EpgMAE","true","005B0000003JK1iIAG",,55,1,7.832,6.612
,,,"2022-08-26",,,"005B0000003JK1iIAG","354",,"Mobile Site","Desktop Site",,"true",,,,"2022-09-09",,,,,"2022-08-20","2022-08-19","a4CB00000000EphMAE",,"005B0000003JK1iIAG",,86,4,6.771,4.363
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-07-11","true","a4DB0000001aZp8MAE","005B0000003JK1iIAG","355","true","Mobile Site","Desktop Site","Internal;Parter;Customer;Public","false",,"2020-01-13T19:32:07.000Z","Online","2022-09-09","true","Shoes","true","1.0","2022-07-04","2022-06-30","a4CB00000000EpiMAE","true","005B0000003JK1iIAG",,83,3,3.288,6.437
,,,"2022-08-08",,,"005B0000003JK1iIAG","356",,"Mobile Site","App",,"true",,,,"2022-09-09",,,,,"2022-08-01","2022-07-24","a4CB00000000EpjMAE",,"005B0000003JK1iIAG",,66,3,3.421,7.503
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-08-14","true","a4DB0000001aZpAMAU","005B0000003JK1iIAG","357","true","Desktop Site","Desktop Site","Internal;Parter;Customer;Public","false",,"2020-02-15T23:27:19.000Z","Online","2022-09-09","true","Garden","true","1.0","2022-08-06","2022-08-02","a4CB00000000EpkMAE","true","005B0000003JK1iIAG",,62,4,8.246,7.325
,,,"2022-08-10",,,"005B0000003JK1iIAG","358",,"Desktop Site","Desktop Site",,"true",,,,"2022-09-09",,,,,"2022-08-05","2022-08-01","a4CB00000000EplMAE",,"005B0000003JK1iIAG",,7,4,6.402,2.259
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-08-04","true","a4DB0000001aZpCMAU","005B0000003JK1iIAG","359","true","App","Desktop Site","Internal;Parter;Customer;Public","false",,"2020-02-01T22:31:45.000Z","Online","2022-09-09","true","Movies","true","1.0","2022-07-26","2022-07-19","a4CB00000000EpmMAE","true","005B0000003JK1iIAG",,65,5,7.315,5.182
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-07-21","true","a4DB0000001aZpDMAU","005B0000003JK1iIAG","360","true","App","Mobile Site","Internal;Parter;Customer;Public","false",,"2020-01-26T21:06:34.000Z","Online","2022-09-09","true","Computers","true","1.0","2022-07-15","2022-07-13","a4CB00000000EpnMAE","true","005B0000003JK1iIAG",,54,4,7.165,2.403
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-09-02","true","a4DB0000001aZpEMAU","005B0000003JK1iIAG","361","true","Desktop Site","Mobile Site","Internal;Parter;Customer;Public","false",,"2020-03-02T22:45:20.000Z","Online","2022-09-09","true","Automotive","true","1.0","2022-08-26","2022-08-18","a4CB00000000EpoMAE","true","005B0000003JK1iIAG",,83,1,4.592,4.956
,,,"2022-08-31",,,"005B0000003JK1iIAG","362",,"Desktop Site","Desktop Site",,"true",,,,"2022-09-09",,,,,"2022-08-27","2022-08-19","a4CB00000000EppMAE",,"005B0000003JK1iIAG",,93,3,6.063,4.339
,,,"2022-08-17",,,"005B0000003JK1iIAG","363",,"App","Desktop Site",,"true",,,,"2022-09-09",,,,,"2022-08-13","2022-08-10","a4CB00000000EpqMAE",,"005B0000003JK1iIAG",,32,3,5.941,7.242
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-07-15","true","a4DB0000001aZpHMAU","005B0000003JK1iIAG","364","true","Mobile Site","Mobile Site","Internal;Parter;Customer;Public","false",,"2020-01-22T17:59:50.000Z","Online","2022-09-09","true","Electronics","true","1.0","2022-07-13","2022-07-09","a4CB00000000EprMAE","true","005B0000003JK1iIAG",,57,4,7.728,6.097
,,,"2022-07-19",,,"005B0000003JK1iIAG","365",,"Desktop Site","Desktop Site",,"true",,,,"2022-09-09",,,,,"2022-07-12","2022-07-10","a4CB00000000EpsMAE",,"005B0000003JK1iIAG",,1,2,8.649,6.603
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-08-02","true","a4DB0000001aZpJMAU","005B0000003JK1iIAG","366","true","App","Mobile Site","Internal;Parter;Customer;Public","false",,"2020-02-07T19:30:54.000Z","Online","2022-09-09","true","Outdoors","true","1.0","2022-07-26","2022-07-25","a4CB00000000EptMAE","true","005B0000003JK1iIAG",,82,4,8.176,4.058
,,,"2022-08-30",,,"005B0000003JK1iIAG","367",,"Mobile Site","Mobile Site",,"true",,,,"2022-09-09",,,,,"2022-08-24","2022-08-23","a4CB00000000EpuMAE",,"005B0000003JK1iIAG",,85,1,7.817,5.105
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-08-20","true","a4DB0000001aZpLMAU","005B0000003JK1iIAG","368","true","Mobile Site","Desktop Site","Internal;Parter;Customer;Public","false",,"2020-02-22T23:32:34.000Z","Online","2022-09-09","true","Clothing","true","1.0","2022-08-18","2022-08-09","a4CB00000000EpvMAE","true","005B0000003JK1iIAG",,33,4,6.619,3.338
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-07-23","true","a4DB0000001aZpMMAU","005B0000003JK1iIAG","369","true","Desktop Site","Mobile Site","Internal;Parter;Customer;Public","false",,"2020-01-24T20:53:26.000Z","Online","2022-09-09","true","Grocery","true","1.0","2022-07-17","2022-07-11","a4CB00000000EpwMAE","true","005B0000003JK1iIAG",,93,5,7.451,3.092
,,,"2022-08-19",,,"005B0000003JK1iIAG","370",,"Desktop Site","App",,"true",,,,"2022-09-09",,,,,"2022-08-11","2022-08-04","a4CB00000000EpxMAE",,"005B0000003JK1iIAG",,66,1,1.128,1.915
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2021-08-06","true","a4DB0000001aa18MAA","005B0000003JK1iIAG","1099","true","App","App","Internal;Parter;Customer;Public","false",,"2019-02-07T00:16:00.000Z","Online","2022-09-09","true","Outdoors","true","1.0","2021-08-02","2021-07-25","a4CB00000000F1iMAE","true","005B0000003JK1iIAG",,12,1,8.933,3.878
,,,"2021-09-17",,,"005B0000003JK1iIAG","1100",,"Mobile Site","Mobile Site",,"true",,,,"2022-09-09",,,,,"2021-09-10","2021-09-01","a4CB00000000F1jMAE",,"005B0000003JK1iIAG",,71,4,4.063,9.397
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2021-08-25","true","a4DB0000001aa1AMAQ","005B0000003JK1iIAG","1101","true","Mobile Site","Desktop Site","Internal;Parter;Customer;Public","false",,"2019-02-28T16:54:43.000Z","Online","2022-09-09","true","Beauty","true","1.0","2021-08-24","2021-08-15","a4CB00000000F1kMAE","true","005B0000003JK1iIAG",,56,2,5.472,6.131
,,,"2021-09-24",,,"005B0000003JK1iIAG","1102",,"App","App",,"true",,,,"2022-09-09",,,,,"2021-09-17","2021-09-10","a4CB00000000F1lMAE",,"005B0000003JK1iIAG",,20,2,1.247,8.945
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2021-08-15","true","a4DB0000001aa1CMAQ","005B0000003JK1iIAG","1103","true","Mobile Site","Mobile Site","Internal;Parter;Customer;Public","false",,"2019-02-21T17:46:09.000Z","Online","2022-09-09","true","Clothing","true","1.0","2021-08-12","2021-08-08","a4CB00000000F1mMAE","true","005B0000003JK1iIAG",,43,4,4.085,6.492
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2021-08-13","true","a4DB0000001aa1DMAQ","005B0000003JK1iIAG","1104","true","Desktop Site","App","Internal;Parter;Customer;Public","false",,"2019-02-11T18:37:06.000Z","Online","2022-09-09","true","Outdoors","true","1.0","2021-08-06","2021-07-29","a4CB00000000F1nMAE","true","005B0000003JK1iIAG",,7,3,8.278,2.903
,,,"2021-08-03",,,"005B0000003JK1iIAG","1105",,"App","Mobile Site",,"true",,,,"2022-09-09",,,,,"2021-07-27","2021-07-19","a4CB00000000F1oMAE",,"005B0000003JK1iIAG",,73,3,6.379,1.333
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2021-09-15","true","a4DB0000001aa1FMAQ","005B0000003JK1iIAG","1106","true","Mobile Site","Desktop Site","Internal;Parter;Customer;Public","false",,"2019-03-17T18:04:34.000Z","Online","2022-09-09","true","Movies","true","1.0","2021-09-06","2021-09-01","a4CB00000000F1pMAE","true","005B0000003JK1iIAG",,68,1,6.429,3.546
,,,"2021-07-25",,,"005B0000003JK1iIAG","1107",,"Desktop Site","App",,"true",,,,"2022-09-09",,,,,"2021-07-24","2021-07-22","a4CB00000000F1qMAE",,"005B0000003JK1iIAG",,13,5,4.15,7.157
,,,"2021-08-06",,,"005B0000003JK1iIAG","1108",,"Desktop Site","Mobile Site",,"true",,,,"2022-09-09",,,,,"2021-08-02","2021-07-30","a4CB00000000F1rMAE",,"005B0000003JK1iIAG",,67,1,4.187,6.823
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2021-08-20","true","a4DB0000001aa1IMAQ","005B0000003JK1iIAG","1109","true","Desktop Site","Mobile Site","Internal;Parter;Customer;Public","false",,"2019-02-25T20:52:03.000Z","Online","2022-09-09","true","Clothing","true","1.0","2021-08-19","2021-08-12","a4CB00000000F1sMAE","true","005B0000003JK1iIAG",,82,1,2.923,6.495
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2021-07-26","true","a4DB0000001aa1JMAQ","005B0000003JK1iIAG","1110","true","Desktop Site","App","Internal;Parter;Customer;Public","false",,"2019-02-05T19:12:40.000Z","Online","2022-09-09","true","Sports","true","1.0","2021-07-25","2021-07-23","a4CB00000000F1tMAE","true","005B0000003JK1iIAG",,18,5,1.663,8.991
,,,"2021-07-27",,,"005B0000003JK1iIAG","1111",,"Desktop Site","App",,"true",,,,"2022-09-09",,,,,"2021-07-23","2021-07-21","a4CB00000000F1uMAE",,"005B0000003JK1iIAG",,33,4,4.43,5.128
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2021-08-17","true","a4DB0000001aa1LMAQ","005B0000003JK1iIAG","1112","true","App","Desktop Site","Internal;Parter;Customer;Public","false",,"2019-02-13T19:30:03.000Z","Online","2022-09-09","true","Movies","true","1.0","2021-08-08","2021-07-31","a4CB00000000F1vMAE","true","005B0000003JK1iIAG",,41,5,3.642,5.74
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2021-08-25","true","a4DB0000001aa1MMAQ","005B0000003JK1iIAG","1113","true","Desktop Site","Desktop Site","Internal;Parter;Customer;Public","false",,"2019-02-24T00:16:35.000Z","Online","2022-09-09","true","Garden","true","1.0","2021-08-16","2021-08-11","a4CB00000000F1wMAE","true","005B0000003JK1iIAG",,35,2,7.801,3.352
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2021-09-06","true","a4DB0000001aa1NMAQ","005B0000003JK1iIAG","1114","true","Mobile Site","Mobile Site","Internal;Parter;Customer;Public","false",,"2019-03-11T18:53:44.000Z","Online","2022-09-09","true","Home","true","1.0","2021-08-28","2021-08-26","a4CB00000000F1xMAE","true","005B0000003JK1iIAG",,69,2,5.517,8.677
,,,"2021-07-26",,,"005B0000003JK1iIAG","1115",,"App","Mobile Site",,"true",,,,"2022-09-09",,,,,"2021-07-21","2021-07-19","a4CB00000000F1yMAE",,"005B0000003JK1iIAG",,79,1,9.855,5.279
,,,"2021-08-17",,,"005B0000003JK1iIAG","1116",,"Desktop Site","Mobile Site",,"true",,,,"2022-09-09",,,,,"2021-08-12","2021-08-05","a4CB00000000F1zMAE",,"005B0000003JK1iIAG",,9,3,4.928,4.988
,,,"2021-09-16",,,"005B0000003JK1iIAG","1117",,"Desktop Site","Desktop Site",,"true",,,,"2022-09-09",,,,,"2021-09-15","2021-09-09","a4CB00000000F20MAE",,"005B0000003JK1iIAG",,82,2,6.322,1.008
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2021-08-10","true","a4DB0000001aa1RMAQ","005B0000003JK1iIAG","1118","true","Desktop Site","Desktop Site","Internal;Parter;Customer;Public","false",,"2019-02-13T17:42:32.000Z","Online","2022-09-09","true","Kids","true","1.0","2021-08-09","2021-07-31","a4CB00000000F21MAE","true","005B0000003JK1iIAG",,68,4,3.306,3.794
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2021-09-15","true","a4DB0000001aa1SMAQ","005B0000003JK1iIAG","1119","true","Mobile Site","App","Internal;Parter;Customer;Public","false",,"2019-03-21T19:01:42.000Z","Online","2022-09-09","true","Baby","true","1.0","2021-09-10","2021-09-05","a4CB00000000F22MAE","true","005B0000003JK1iIAG",,70,5,3.351,9.117
,,,"2021-09-20",,,"005B0000003JK1iIAG","1120",,"App","Desktop Site",,"true",,,,"2022-09-09",,,,,"2021-09-15","2021-09-12","a4CB00000000F23MAE",,"005B0000003JK1iIAG",,19,3,8.879,8.658
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2021-07-24","true","a4DB0000001aa1UMAQ","005B0000003JK1iIAG","1121","true","Desktop Site","App","Internal;Parter;Customer;Public","false",,"2019-02-02T20:16:35.000Z","Online","2022-09-09","true","Computers","true","1.0","2021-07-22","2021-07-20","a4CB00000000F24MAE","true","005B0000003JK1iIAG",,64,5,2.894,9.538
,,,"2021-08-20",,,"005B0000003JK1iIAG","1122",,"App","Desktop Site",,"true",,,,"2022-09-09",,,,,"2021-08-14","2021-08-12","a4CB00000000F25MAE",,"005B0000003JK1iIAG",,41,3,3.008,7.479
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2021-08-31","true","a4DB0000001aa1WMAQ","005B0000003JK1iIAG","1123","true","Desktop Site","Desktop Site","Internal;Parter;Customer;Public","false",,"2019-03-04T17:15:58.000Z","Online","2022-09-09","true","Home","true","1.0","2021-08-28","2021-08-19","a4CB00000000F26MAE","true","005B0000003JK1iIAG",,29,4,2.403,5.978
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2021-07-29","true","a4DB0000001aa1XMAQ","005B0000003JK1iIAG","1124","true","Mobile Site","Desktop Site","Internal;Parter;Customer;Public","false",,"2019-01-31T00:38:43.000Z","Online","2022-09-09","true","Grocery","true","1.0","2021-07-27","2021-07-18","a4CB00000000F27MAE","true","005B0000003JK1iIAG",,61,4,5.308,4.493
,,,"2021-08-19",,,"005B0000003JK1iIAG","1125",,"Desktop Site","Desktop Site",,"true",,,,"2022-09-09",,,,,"2021-08-10","2021-08-02","a4CB00000000F28MAE",,"005B0000003JK1iIAG",,33,4,7.554,2.362
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2020-11-11","true","a4DB0000001aa5cMAA","005B0000003JK1iIAG","1377","true","Desktop Site","Desktop Site","Internal;Parter;Customer;Public","false",,"2018-05-11T08:00:00.000Z","Online","2022-09-09","true","Industrial","true","1.0","2020-11-04","2020-10-26","a4CB00000000F6CMAU","true","005B0000003JK1iIAG",,92,2,8.048,8.492
,,,"2020-02-23",,,"005B0000003JK1iIAG","1378",,"Desktop Site","Desktop Site",,"true",,,,"2022-09-09",,,,,"2020-02-19","2020-02-13","a4CB00000000F6DMAU",,"005B0000003JK1iIAG",,43,2,9.1,7.449
