"Case_Id","Account_Id","AccountId","RecordType_Name","ForecastCategory","Case_Priority","IsClosed","CloseDate","Name","CreatedById","OwnerId","Case_IsEscalated","IsWon","RecordTypeId","Account_Name","StageName","RecordTypeName","LastProcessedDate","Case_CaseNumber","LeadSource","Account_Industry","CreatedDate","Id","ForecastCategoryName","Amount","Case_ED_Outcome__c"
"500B00000045wtUIAQ","001B000000ZU9G8IAL","001B000000ZU9G8IAL","Simple Opportunity","BestCase","High","false","2022-01-04","New Opportunity [2254]","005B0000003JK1iIAG","005B0000003JLIFIA4","false","false","012B000000090sjIAA","Cunningham Consulting","Proposal/Quote","Simple Opportunity","2022-09-09","00019776","N/A","Healthcare & Life Sciences","2019-06-28T00:07:49.000Z","006B0000003heNcIAI","Best Case",1161000,51.6
"500B00000045wtVIAQ","001B000000zmlxYIAQ","001B000000zmlxYIAQ","Simple Opportunity","Omitted","Low","true","2022-04-13","New Opportunity [2255]","005B0000003JK1iIAG","005B0000003JLI3IAO","false","false","012B000000090sjIAA","Paul Solomon Associates","Closed Lost","Simple Opportunity","2022-09-09","00019777","N/A","Not For Profit","2019-10-04T21:09:04.000Z","006B0000003heNdIAI","Omitted",1171000,51.6
"500B00000045wtXIAQ","001B000000zmlxZIAQ","001B000000zmlxZIAQ","Simple Opportunity","Forecast","High","false","2022-02-05","New Opportunity [2256]","005B0000003JK1iIAG","005B0000003JLIHIA4","false","false","012B000000090sjIAA","Proteus Insurance Management,","Negotiation","Simple Opportunity","2022-09-09","00019779","N/A","Environmental","2019-07-29T21:44:35.000Z","006B0000003heNeIAI","Commit",1766000,69.9
"500B000000356DNIAY","001B000000ZU9G9IAL","001B000000ZU9G9IAL","Simple Opportunity","BestCase","Medium","false","2022-02-27","New Opportunity [2257]","005B0000003JK1iIAG","005B0000003JLIJIA4","false","false","012B000000090sjIAA","R A Hagberg Psychologist Pro","Proposal/Quote","Simple Opportunity","2022-09-09","00009497","N/A","Healthcare & Life Sciences","2019-08-20T19:47:29.000Z","006B0000003heNfIAI","Best Case",1516000,67.1
"500B00000045wtYIAQ","001B000000ZU9GCIA1","001B000000ZU9GCIA1","Simple Opportunity","BestCase","Low","false","2022-03-16","New Opportunity [2258]","005B0000003JK1iIAG","005B0000003JLIHIA4","false","false","012B000000090sjIAA","Russell Reynolds Associates","Proposal/Quote","Simple Opportunity","2022-09-09","00019780","N/A","Construction","2019-09-07T00:27:50.000Z","006B0000003heNgIAI","Best Case",1551000,51.6
"500B00000045wtZIAQ","001B000000ZU9GDIA1","001B000000ZU9GDIA1","Simple Opportunity","Pipeline","Low","false","2022-03-02","New Opportunity [2259]","005B0000003JK1iIAG","005B0000003JLI5IAO","false","false","012B000000090sjIAA","Destination Wealth Management","Qualification","Simple Opportunity","2022-09-09","00019781","N/A","Hospitality","2019-08-23T22:38:42.000Z","006B0000003heNhIAI","Pipeline",1122000,51.6
"500B000000337gIIAQ","001B000000ZU9GFIA1","001B000000ZU9GFIA1","Simple Opportunity","BestCase","High","false","2022-03-14","New Opportunity [2260]","005B0000003JK1iIAG","005B0000003JLIFIA4","false","false","012B000000090sjIAA","Performance Check","Proposal/Quote","Simple Opportunity","2022-09-09","00018108","N/A","Communications","2019-09-04T21:23:11.000Z","006B0000003heNiIAI","Best Case",784000,69.5
"500B000000356DSIAY","001B000000ZU9GJIA1","001B000000ZU9GJIA1","Simple Opportunity","Forecast","High","false","2022-02-02","New Opportunity [2261]","005B0000003JK1iIAG","005B0000003JLIFIA4","false","false","012B000000090sjIAA","TreeLine Training","Negotiation","Simple Opportunity","2022-09-09","00009502","N/A","Recreation","2019-07-26T18:38:31.000Z","006B0000003heNjIAI","Commit",1306000,82.7
"500B00000045wtaIAA","001B000000ZU9GKIA1","001B000000ZU9GKIA1","Simple Opportunity","Pipeline","Low","false","2022-05-08","New Opportunity [2262]","005B0000003JK1iIAG","005B0000003JLIHIA4","false","false","012B000000090sjIAA","Webb-Mason","Qualification","Simple Opportunity","2022-09-09","00019782","N/A","Electronics","2019-10-29T21:33:13.000Z","006B0000003heNkIAI","Pipeline",918000,51.6
"500B000000359CvIAI","001B000000ZU9GLIA1","001B000000ZU9GLIA1","Simple Opportunity","Closed","Medium","true","2022-02-26","New Opportunity [2263]","005B0000003JK1iIAG","005B0000003JLI3IAO","false","true","012B000000090sjIAA","Ulticom","Closed Won","Simple Opportunity","2022-09-09","00014835","N/A","Electronics","2019-08-19T20:29:34.000Z","006B0000003heNlIAI","Closed",1256000,51.6
"500B00000045wtbIAA","001B000000ZU9GMIA1","001B000000ZU9GMIA1","Simple Opportunity","BestCase","High","false","2022-02-10","New Opportunity [2264]","005B0000003JK1iIAG","005B0000003JLIAIA4","false","false","012B000000090sjIAA","Neogen Corporation","Needs Analysis","Simple Opportunity","2022-09-09","00019783","N/A","Media","2019-08-03T20:15:32.000Z","006B0000003heNmIAI","Best Case",1288000,81.6
"500B00000045wtdIAA","001B000000ZU9GOIA1","001B000000ZU9GOIA1","Simple Opportunity","Forecast","Low","false","2021-12-30","New Opportunity [2265]","005B0000003JK1iIAG","005B0000003JLIDIA4","false","false","012B000000090sjIAA","Prizes4Fun","Negotiation","Simple Opportunity","2022-09-09","00019785","N/A","Hospitality","2019-06-22T18:58:11.000Z","006B0000003heNnIAI","Commit",1514000,51.6
"500B000000356DWIAY","001B000000zmlxaIAA","001B000000zmlxaIAA","Simple Opportunity","BestCase","High","false","2022-03-11","New Opportunity [2266]","005B0000003JK1iIAG","005B0000003JLI6IAO","false","false","012B000000090sjIAA","Limelight Networks","Proposal/Quote","Simple Opportunity","2022-09-09","00009506","N/A","Chemicals","2019-09-01T22:01:42.000Z","006B0000003heNoIAI","Best Case",1409000,51.6
"500B000000358reIAA","001B000000ZU9GPIA1","001B000000ZU9GPIA1","Simple Opportunity","Closed","High","true","2021-12-24","New Opportunity [2267]","005B0000003JK1iIAG","005B0000003JLIGIA4","false","true","012B000000090sjIAA","Occidental Chemical Corp.","Closed Won","Simple Opportunity","2022-09-09","00013516","N/A","Insurance","2019-06-16T17:25:04.000Z","006B0000003heNpIAI","Closed",885000,51.6
"500B00000045wteIAA","001B000000zmlxbIAA","001B000000zmlxbIAA","Simple Opportunity","BestCase","Low","false","2022-03-21","New Opportunity [2268]","005B0000003JK1iIAG","005B0000003JLIAIA4","false","false","012B000000090sjIAA","Gca Services Group","Proposal/Quote","Simple Opportunity","2022-09-09","00019786","N/A","Hospitality","2019-09-11T23:36:13.000Z","006B0000003heNqIAI","Best Case",1458000,81.6
"500B00000045wtgIAA","001B000000ZU9GQIA1","001B000000ZU9GQIA1","Simple Opportunity","BestCase","High","false","2022-03-14","New Opportunity [2269]","005B0000003JK1iIAG","005B0000003JLI5IAO","false","false","012B000000090sjIAA","Brennan & Associates","Needs Analysis","Simple Opportunity","2022-09-09","00019788","N/A","Apparel","2019-09-04T19:00:05.000Z","006B0000003heNrIAI","Best Case",1571000,83.3
"500B000000359D1IAI","001B000000ZU9GRIA1","001B000000ZU9GRIA1","Simple Opportunity","BestCase","High","false","2022-04-04","New Opportunity [2270]","005B0000003JK1iIAG","005B0000003JLIJIA4","false","false","012B000000090sjIAA","Mainline Computer Products","Needs Analysis","Simple Opportunity","2022-09-09","00014841","N/A","Entertainment","2019-09-25T17:47:24.000Z","006B0000003heNsIAI","Best Case",1718000,51.6
"500B00000045wtiIAA","001B000000ZU9GTIA1","001B000000ZU9GTIA1","Simple Opportunity","Omitted","Medium","true","2022-01-31","New Opportunity [2271]","005B0000003JK1iIAG","005B0000003JLIBIA4","false","false","012B000000090sjIAA","GAF Corporation","Closed Lost","Simple Opportunity","2022-09-09","00019790","N/A","Engineering","2019-07-24T16:16:31.000Z","006B0000003heNtIAI","Omitted",1040000,51.6
"500B00000045wtjIAA","001B000000zmlxcIAA","001B000000zmlxcIAA","Simple Opportunity","Omitted","Medium","true","2022-03-06","New Opportunity [2272]","005B0000003JK1iIAG","005B0000003JLIDIA4","false","false","012B000000090sjIAA","Advantage Enterprises Inc","Closed Lost","Simple Opportunity","2022-09-09","00019791","N/A","Chemicals","2019-08-27T20:26:12.000Z","006B0000003heNuIAI","Omitted",1397000,81.6
"500B00000045wtlIAA","001B000000ZU9GVIA1","001B000000ZU9GVIA1","Simple Opportunity","Omitted","High","true","2022-04-10","New Opportunity [2273]","005B0000003JK1iIAG","005B0000003JLIJIA4","false","false","012B000000090sjIAA","Optiant","Closed Lost","Simple Opportunity","2022-09-09","00019793","N/A","Chemicals","2019-10-02T00:46:59.000Z","006B0000003heNvIAI","Omitted",1424000,51.6
"500B00000045wtmIAA","001B000000ZU9GWIA1","001B000000ZU9GWIA1","Simple Opportunity","Closed","Medium","true","2022-04-06","New Opportunity [2274]","005B0000003JK1iIAG","005B0000003JLIGIA4","false","true","012B000000090sjIAA","RCM Technologies","Closed Won","Simple Opportunity","2022-09-09","00019794","N/A","Insurance","2019-09-27T18:00:10.000Z","006B0000003heNwIAI","Closed",1766000,51.6
"500B0000002uD29IAE","001B000000ZU9GXIA1","001B000000ZU9GXIA1","Simple Opportunity","BestCase","High","false","2022-03-03","New Opportunity [2275]","005B0000003JK1iIAG","005B0000003JLI5IAO","false","false","012B000000090sjIAA","Institute For The Future","Proposal/Quote","Simple Opportunity","2022-09-09","00004487","N/A","Education","2019-08-24T18:06:43.000Z","006B0000003heNxIAI","Best Case",1118000,69.4
"500B000000359D5IAI","001B000000ZU9GYIA1","001B000000ZU9GYIA1","Simple Opportunity","Pipeline","Low","false","2022-04-28","New Opportunity [2276]","005B0000003JK1iIAG","005B0000003JLIHIA4","false","false","012B000000090sjIAA","Consolidated Laboratory Services","Qualification","Simple Opportunity","2022-09-09","00014845","N/A","Biotechnology","2019-10-20T01:41:55.000Z","006B0000003heNyIAI","Pipeline",1349000,51.6
"500B00000045wtoIAA","001B000000zmlxdIAA","001B000000zmlxdIAA","Simple Opportunity","Closed","Low","true","2022-04-26","New Opportunity [2277]","005B0000003JK1iIAG","005B0000003JLI3IAO","false","true","012B000000090sjIAA","DSSI","Closed Won","Simple Opportunity","2022-09-09","00019796","N/A","Government","2019-10-17T23:57:19.000Z","006B0000003heNzIAI","Closed",963000,76.6
"500B000000337gfIAA","001B000000ZU9GZIA1","001B000000ZU9GZIA1","Simple Opportunity","BestCase","Low","false","2022-01-09","New Opportunity [2278]","005B0000003JK1iIAG","005B0000003JLIEIA4","false","false","012B000000090sjIAA","E-Benefits","Proposal/Quote","Simple Opportunity","2022-09-09","00018131","N/A","Education","2019-07-02T19:40:18.000Z","006B0000003heO0IAI","Best Case",889000,51.6
"500B00000045wWLIAY","001B000000WJ6RAIA1","001B000000WJ6RAIA1","Simple Opportunity","Closed","High","true","2022-03-14","New Opportunity [340]","005B0000003JK1iIAG","005B0000003JLI9IAO","false","true","012B000000090sjIAA","Timex Corporation","Closed Won","Simple Opportunity","2022-09-09","00018406","N/A","Transportation","2019-09-04T23:07:32.000Z","006B0000003hdskIAA","Closed",877000,51.6
"500B00000045wWMIAY","001B000000ZU97HIAT","001B000000ZU97HIAT","Simple Opportunity","Pipeline","High","false","2022-06-06","New Opportunity [341]","005B0000003JK1iIAG","005B0000003JLIDIA4","false","false","012B000000090sjIAA","Sumner Group","Qualification","Simple Opportunity","2022-09-09","00018407","N/A","Technology","2019-11-27T22:08:29.000Z","006B0000003hdslIAA","Pipeline",1265000,51.6
"500B000000355k6IAA","001B000000WJ6RDIA1","001B000000WJ6RDIA1","Simple Opportunity","BestCase","Low","false","2022-03-07","New Opportunity [342]","005B0000003JK1iIAG","005B0000003JLIFIA4","false","false","012B000000090sjIAA","Police Foundation","Proposal/Quote","Simple Opportunity","2022-09-09","00007687","N/A","Consulting","2019-08-28T23:54:17.000Z","006B0000003hdsmIAA","Best Case",1043000,51.6
"500B00000045wWOIAY","001B000000WJ6REIA1","001B000000WJ6REIA1","Simple Opportunity","Closed","High","true","2022-01-07","New Opportunity [343]","005B0000003JK1iIAG","005B0000003JLIFIA4","false","true","012B000000090sjIAA","Goliath Falls","Closed Won","Simple Opportunity","2022-09-09","00018409","N/A","Food & Beverage","2019-06-30T22:24:43.000Z","006B0000003hdsnIAA","Closed",1590000,51.6
"500B00000045wWPIAY","001B000000WJ6RFIA1","001B000000WJ6RFIA1","Simple Opportunity","Pipeline","High","false","2022-06-09","New Opportunity [344]","005B0000003JK1iIAG","005B0000003JLI3IAO","false","false","012B000000090sjIAA","PC Connection Sales of Massachusetts","Qualification","Simple Opportunity","2022-09-09","00018410","N/A","Telecommunications","2019-11-30T19:35:24.000Z","006B0000003hdsoIAA","Pipeline",661000,81.6
"500B00000045wWQIAY","001B000000WJ6RGIA1","001B000000WJ6RGIA1","Simple Opportunity","Closed","High","true","2022-04-26","New Opportunity [345]","005B0000003JK1iIAG","005B0000003JLI5IAO","false","true","012B000000090sjIAA","TRAIAN Internet Products","Closed Won","Simple Opportunity","2022-09-09","00018411","N/A","Energy","2019-10-17T19:01:46.000Z","006B0000003hdspIAA","Closed",1484000,81.6
"500B00000045wWSIAY","001B000000ZU97IIAT","001B000000ZU97IIAT","Simple Opportunity","Pipeline","Low","false","2022-03-14","New Opportunity [346]","005B0000003JK1iIAG","005B0000003JLIDIA4","false","false","012B000000090sjIAA","Amptron International","Qualification","Simple Opportunity","2022-09-09","00018413","N/A","Communications","2019-09-04T17:06:11.000Z","006B0000003hdsqIAA","Pipeline",1188000,51.6
"500B000000355k9IAA","001B000000ZU97JIAT","001B000000ZU97JIAT","Simple Opportunity","Pipeline","Medium","false","2021-10-24","New Opportunity [347]","005B0000003JK1iIAG","005B0000003JLI8IAO","false","false","012B000000090sjIAA","Computer Recognition Systems","Qualification","Simple Opportunity","2022-09-09","00007690","N/A","Machinery","2019-04-16T19:39:42.000Z","006B0000003hdsrIAA","Pipeline",2017000,51.6
"500B00000045wWTIAY","001B000000WJ6RHIA1","001B000000WJ6RHIA1","Simple Opportunity","Pipeline","Medium","false","2022-05-03","New Opportunity [348]","005B0000003JK1iIAG","005B0000003JLI5IAO","false","false","012B000000090sjIAA","Apex Logic","Qualification","Simple Opportunity","2022-09-09","00018414","N/A","Electronics","2019-10-24T18:11:25.000Z","006B0000003hdssIAA","Pipeline",670000,68.7
"500B000000358Z5IAI","001B000000WJ6RJIA1","001B000000WJ6RJIA1","Simple Opportunity","Omitted","High","true","2022-01-30","New Opportunity [349]","005B0000003JK1iIAG","005B0000003JLIIIA4","false","false","012B000000090sjIAA","MphasiS Corporation","Closed Lost","Simple Opportunity","2022-09-09","00012370","N/A","Agriculture","2019-07-23T18:42:48.000Z","006B0000003hdstIAA","Omitted",1170000,51.6
"500B00000045wWVIAY","001B000000WJ6RLIA1","001B000000WJ6RLIA1","Simple Opportunity","Omitted","High","true","2022-04-14","New Opportunity [350]","005B0000003JK1iIAG","005B0000003JLIDIA4","false","false","012B000000090sjIAA","Agribank, FCB","Closed Lost","Simple Opportunity","2022-09-09","00018416","N/A","Transportation","2019-10-05T20:43:47.000Z","006B0000003hdsuIAA","Omitted",1700000,51.6
"500B000000358U6IAI","001B000000WJ6RNIA1","001B000000WJ6RNIA1","Simple Opportunity","Closed","Low","true","2022-07-20","New Opportunity [351]","005B0000003JK1iIAG","005B0000003JLI7IAO","false","true","012B000000090sjIAA","Administrative Medical Assoc.","Closed Won","Simple Opportunity","2022-09-09","00012061","N/A","Insurance","2020-01-10T17:46:08.000Z","006B0000003hdsvIAA","Closed",2037000,81.6
"500B00000045wWXIAY","001B000000WJ6ROIA1","001B000000WJ6ROIA1","Simple Opportunity","Closed","Low","true","2022-01-12","New Opportunity [352]","005B0000003JK1iIAG","005B0000003JLI6IAO","false","true","012B000000090sjIAA","Ampex Corporation","Closed Won","Simple Opportunity","2022-09-09","00018418","N/A","Education","2019-07-05T16:36:27.000Z","006B0000003hdswIAA","Closed",1533000,51.6
"500B00000045wWaIAI","001B000000ZU97KIAT","001B000000ZU97KIAT","Simple Opportunity","BestCase","Low","false","2022-03-12","New Opportunity [353]","005B0000003JK1iIAG","005B0000003JLIJIA4","false","false","012B000000090sjIAA","clickguide","Needs Analysis","Simple Opportunity","2022-09-09","00018421","N/A","Financial Services","2019-09-02T23:38:06.000Z","006B0000003hdsxIAA","Best Case",1103000,66.5
"500B0000002uCReIAM","001B000000WJ6RPIA1","001B000000WJ6RPIA1","Simple Opportunity","BestCase","High","false","2022-06-15","New Opportunity [354]","005B0000003JK1iIAG","005B0000003JLIEIA4","false","false","012B000000090sjIAA","Herman Miller","Needs Analysis","Simple Opportunity","2022-09-09","00002224","N/A","Insurance","2019-12-06T19:05:02.000Z","006B0000003hdsyIAA","Best Case",1227000,69
"500B00000045wWbIAI","001B000000ZU97LIAT","001B000000ZU97LIAT","Simple Opportunity","BestCase","Medium","false","2022-05-22","New Opportunity [355]","005B0000003JK1iIAG","005B0000003JLIIIA4","false","false","012B000000090sjIAA","Audible","Proposal/Quote","Simple Opportunity","2022-09-09","00018422","N/A","Not For Profit","2019-11-13T01:15:36.000Z","006B0000003hdszIAA","Best Case",1278000,51.6
"500B000000358U9IAI","001B000000ZU97MIAT","001B000000ZU97MIAT","Simple Opportunity","Omitted","High","true","2021-11-14","New Opportunity [356]","005B0000003JK1iIAG","005B0000003JLIJIA4","false","false","012B000000090sjIAA","Future Three","Closed Lost","Simple Opportunity","2022-09-09","00012064","N/A","Biotechnology","2019-05-08T00:37:00.000Z","006B0000003hdt0IAA","Omitted",1733000,51.6
"500B00000045wWcIAI","001B000000WJ6RUIA1","001B000000WJ6RUIA1","Simple Opportunity","Omitted","High","true","2022-07-07","New Opportunity [357]","005B0000003JK1iIAG","005B0000003JLIEIA4","false","false","012B000000090sjIAA","21ST CENTURY MARKETING","Closed Lost","Simple Opportunity","2022-09-09","00018423","N/A","Biotechnology","2019-12-28T18:07:18.000Z","006B0000003hdt1IAA","Omitted",1230000,51.6
"500B00000045wWeIAI","001B000000WJ6RVIA1","001B000000WJ6RVIA1","Simple Opportunity","Omitted","Medium","true","2022-02-24","New Opportunity [358]","005B0000003JK1iIAG","005B0000003JLIIIA4","false","false","012B000000090sjIAA","Transunion","Closed Lost","Simple Opportunity","2022-09-09","00018425","N/A","Engineering","2019-08-18T00:17:01.000Z","006B0000003hdt2IAA","Omitted",1367000,81.6
"500B000000358ZLIAY","001B000000WJ6RXIA1","001B000000WJ6RXIA1","Simple Opportunity","Forecast","High","false","2022-03-13","New Opportunity [359]","005B0000003JK1iIAG","005B0000003JLI9IAO","false","false","012B000000090sjIAA","Glumac","Negotiation","Simple Opportunity","2022-09-09","00012386","N/A","Shipping","2019-09-03T17:20:00.000Z","006B0000003hdt3IAA","Commit",1634000,81.6
"500B00000045wWfIAI","001B000000WJ6RYIA1","001B000000WJ6RYIA1","Simple Opportunity","BestCase","High","false","2022-01-09","New Opportunity [360]","005B0000003JK1iIAG","005B0000003JLI7IAO","false","false","012B000000090sjIAA","Empress International Ltd.","Proposal/Quote","Simple Opportunity","2022-09-09","00018426","N/A","Electronics","2019-07-02T18:50:50.000Z","006B0000003hdt4IAA","Best Case",1510000,51.6
"500B000000355kTIAQ","001B000000WJ6RaIAL","001B000000WJ6RaIAL","Simple Opportunity","Forecast","Medium","false","2021-12-04","New Opportunity [361]","005B0000003JK1iIAG","005B0000003JLI8IAO","false","false","012B000000090sjIAA","California Posting","Negotiation","Simple Opportunity","2022-09-09","00007710","N/A","Transportation","2019-05-27T21:33:06.000Z","006B0000003hdt5IAA","Commit",1182000,51.6
"500B00000045wWgIAI","001B000000ZU97NIAT","001B000000ZU97NIAT","Simple Opportunity","Forecast","Medium","false","2022-04-03","New Opportunity [362]","005B0000003JK1iIAG","005B0000003JLICIA4","false","false","012B000000090sjIAA","SmartPartner.com","Negotiation","Simple Opportunity","2022-09-09","00018427","N/A","Technology","2019-09-24T19:20:04.000Z","006B0000003hdt6IAA","Commit",1721000,51.6
"500B000000358ZSIAY","001B000000WJ6RbIAL","001B000000WJ6RbIAL","Simple Opportunity","BestCase","Low","false","2022-04-27","New Opportunity [363]","005B0000003JK1iIAG","005B0000003JLIBIA4","false","false","012B000000090sjIAA","Half.com","Proposal/Quote","Simple Opportunity","2022-09-09","00012393","N/A","Transportation","2019-10-18T23:23:35.000Z","006B0000003hdt7IAA","Best Case",953000,51.6
"500B00000045wWhIAI","001B000000WJ6RcIAL","001B000000WJ6RcIAL","Simple Opportunity","Pipeline","Medium","false","2021-12-06","New Opportunity [364]","005B0000003JK1iIAG","005B0000003JLI5IAO","false","false","012B000000090sjIAA","RPA: Rubin Postaer and Associates   Inc","Qualification","Simple Opportunity","2022-09-09","00018428","N/A","Agriculture","2019-05-29T21:01:17.000Z","006B0000003hdt8IAA","Pipeline",1125000,51.6
"500B000000358ZVIAY","001B000000WJ6RdIAL","001B000000WJ6RdIAL","Simple Opportunity","BestCase","High","false","2022-03-22","New Opportunity [365]","005B0000003JK1iIAG","005B0000003JLIDIA4","false","false","012B000000090sjIAA","Windsor Capital Group Hotels","Proposal/Quote","Simple Opportunity","2022-09-09","00012396","N/A","Engineering","2019-09-12T23:22:05.000Z","006B0000003hdt9IAA","Best Case",1444000,51.6
"500B00000045wWjIAI","001B000000WJ6ReIAL","001B000000WJ6ReIAL","Simple Opportunity","Closed","Low","true","2021-12-12","New Opportunity [366]","005B0000003JK1iIAG","005B0000003JLIGIA4","false","true","012B000000090sjIAA","Home Tech Works","Closed Won","Simple Opportunity","2022-09-09","00018430","N/A","Telecommunications","2019-06-04T17:48:49.000Z","006B0000003hdtAIAQ","Closed",941000,66.5
"500B00000045wWlIAI","001B000000ZU97OIAT","001B000000ZU97OIAT","Simple Opportunity","BestCase","Low","false","2022-01-21","New Opportunity [367]","005B0000003JK1iIAG","005B0000003JLIJIA4","false","false","012B000000090sjIAA","McNally International","Needs Analysis","Simple Opportunity","2022-09-09","00018432","N/A","Food & Beverage","2019-07-15T00:05:14.000Z","006B0000003hdtBIAQ","Best Case",947000,51.6
"500B00000045wbOIAQ","001B000000ZU999IAD","001B000000ZU999IAD","Simple Opportunity","BestCase","High","false","2021-12-22","New Opportunity [788]","005B0000003JK1iIAG","005B0000003JLI4IAO","false","false","012B000000090sjIAA","Projexsys","Proposal/Quote","Simple Opportunity","2022-09-09","00018704","N/A","Electronics","2019-06-14T17:31:58.000Z","006B0000003hdzyIAA","Best Case",1504000,81.6
"500B000000337DJIAY","001B000000ZU99AIAT","001B000000ZU99AIAT","Simple Opportunity","BestCase","Medium","false","2022-03-20","New Opportunity [789]","005B0000003JK1iIAG","005B0000003JLIFIA4","false","false","012B000000090sjIAA","Monarch Pharmaceuticals Inc","Needs Analysis","Simple Opportunity","2022-09-09","00016321","N/A","Utilities","2019-09-10T19:56:56.000Z","006B0000003hdzzIAA","Best Case",1741000,81.6
"500B000000358kKIAQ","001B000000WJ6ZGIA1","001B000000WJ6ZGIA1","Simple Opportunity","Forecast","High","false","2022-06-05","New Opportunity [790]","005B0000003JK1iIAG","005B0000003JLIFIA4","false","false","012B000000090sjIAA","Parametric Technology Corporation","Negotiation","Simple Opportunity","2022-09-09","00013062","N/A","Machinery","2019-11-26T20:05:19.000Z","006B0000003he00IAA","Commit",1342000,51.6
"500B000000337DMIAY","001B000000ZU99CIAT","001B000000ZU99CIAT","Simple Opportunity","Pipeline","High","false","2022-06-19","New Opportunity [791]","005B0000003JK1iIAG","005B0000003JLIAIA4","false","false","012B000000090sjIAA","Solidify","Qualification","Simple Opportunity","2022-09-09","00016324","N/A","Utilities","2019-12-10T23:28:16.000Z","006B0000003he01IAA","Pipeline",1827000,51.6
"500B000000358kNIAQ","001B000000WJ6ZHIA1","001B000000WJ6ZHIA1","Simple Opportunity","Pipeline","Medium","false","2022-06-03","New Opportunity [792]","005B0000003JK1iIAG","005B0000003JLIFIA4","false","false","012B000000090sjIAA","Allen Telecom / Antenna","Qualification","Simple Opportunity","2022-09-09","00013065","N/A","Engineering","2019-11-24T19:48:18.000Z","006B0000003he02IAA","Pipeline",1307000,81.6
"500B000000358h2IAA","001B000000ZU99EIAT","001B000000ZU99EIAT","Simple Opportunity","BestCase","High","false","2022-03-05","New Opportunity [793]","005B0000003JK1iIAG","005B0000003JLIIIA4","false","false","012B000000090sjIAA","Instill Corp.","Needs Analysis","Simple Opportunity","2022-09-09","00012858","N/A","Government","2019-08-26T17:34:09.000Z","006B0000003he03IAA","Best Case",1899000,51.6
"500B000000355zwIAA","001B000000WJ6ZJIA1","001B000000WJ6ZJIA1","Simple Opportunity","BestCase","Medium","false","2022-04-03","New Opportunity [794]","005B0000003JK1iIAG","005B0000003JLI3IAO","false","false","012B000000090sjIAA","Design Concepts Unlimited","Proposal/Quote","Simple Opportunity","2022-09-09","00008664","N/A","Manufacturing","2019-09-24T17:52:23.000Z","006B0000003he04IAA","Best Case",798000,51.6
"500B000000337DRIAY","001B000000WJ6ZKIA1","001B000000WJ6ZKIA1","Simple Opportunity","Pipeline","Low","false","2022-06-10","New Opportunity [795]","005B0000003JK1iIAG","005B0000003JLIBIA4","false","false","012B000000090sjIAA","Suntron Corporation","Qualification","Simple Opportunity","2022-09-09","00016329","N/A","Recreation","2019-12-01T17:03:39.000Z","006B0000003he05IAA","Pipeline",1623000,51.6
"500B000000337DTIAY","001B000000WJ6ZLIA1","001B000000WJ6ZLIA1","Simple Opportunity","BestCase","High","false","2022-04-26","New Opportunity [796]","005B0000003JK1iIAG","005B0000003JLI6IAO","false","false","012B000000090sjIAA","1stlegal","Proposal/Quote","Simple Opportunity","2022-09-09","00016331","N/A","Hospitality","2019-10-17T23:14:44.000Z","006B0000003he06IAA","Best Case",1173000,81.6
"500B000000358keIAA","001B000000WJ6ZMIA1","001B000000WJ6ZMIA1","Simple Opportunity","BestCase","Medium","false","2022-05-23","New Opportunity [797]","005B0000003JK1iIAG","005B0000003JLI8IAO","false","false","012B000000090sjIAA","Sherman  Pearson Co","Needs Analysis","Simple Opportunity","2022-09-09","00013082","N/A","Recreation","2019-11-14T00:59:22.000Z","006B0000003he07IAA","Best Case",1290000,81.6
"500B000000337DUIAY","001B000000WJ6ZNIA1","001B000000WJ6ZNIA1","Simple Opportunity","BestCase","Low","false","2022-02-10","New Opportunity [798]","005B0000003JK1iIAG","005B0000003JLIFIA4","false","false","012B000000090sjIAA","Cubix Corp.","Needs Analysis","Simple Opportunity","2022-09-09","00016332","N/A","Chemicals","2019-08-03T18:01:11.000Z","006B0000003he08IAA","Best Case",1225000,51.6
"500B000000337DWIAY","001B000000WJ6ZOIA1","001B000000WJ6ZOIA1","Simple Opportunity","Pipeline","High","false","2022-03-10","New Opportunity [799]","005B0000003JK1iIAG","005B0000003JLI7IAO","false","false","012B000000090sjIAA","Goodby, Silverstein & Partners","Qualification","Simple Opportunity","2022-09-09","00016334","N/A","Construction","2019-08-31T20:37:19.000Z","006B0000003he09IAA","Pipeline",1608000,70.6
"500B000000337DYIAY","001B000000ZU99FIAT","001B000000ZU99FIAT","Simple Opportunity","Forecast","High","false","2022-03-13","New Opportunity [800]","005B0000003JK1iIAG","005B0000003JLI4IAO","false","false","012B000000090sjIAA","Schweizer Aircraft Corporation","Negotiation","Simple Opportunity","2022-09-09","00016336","N/A","Communications","2019-09-04T00:53:33.000Z","006B0000003he0AIAQ","Commit",1651000,51.6
"500B000000358kjIAA","001B000000WJ6ZPIA1","001B000000WJ6ZPIA1","Simple Opportunity","Forecast","High","false","2022-03-10","New Opportunity [801]","005B0000003JK1iIAG","005B0000003JLIGIA4","false","false","012B000000090sjIAA","Nuevo Energy Co.","Negotiation","Simple Opportunity","2022-09-09","00013087","N/A","Telecommunications","2019-08-31T18:36:06.000Z","006B0000003he0BIAQ","Commit",624000,51.6
