"Closed","CreatedDate","LastProcessedDate","Account_Name","CloseDate","Amount"
"TRUE","2020-08-29","2022-04-08","L W Barrett Co Inc","2020-08-29",1592000
"TRUE","2021-01-15","2022-04-08","BOA Inc","2021-01-15",1911000
"FALSE","2020-10-05","2022-04-08","Estate Financial Svc","2020-10-05",953000
"TRUE","2020-12-14","2022-04-08","Wadkin North America","2020-12-14",683000
"FALSE","2020-10-15","2022-04-08","Interactive Media Corp.","2020-10-15",919000
"TRUE","2020-11-06","2022-04-08","Crown Packaging Corp.","2020-11-06",772000
"FALSE","2020-11-12","2022-04-08","BRANTECH   Inc","2020-11-12",1782000
"TRUE","2020-10-27","2022-04-08","Psyquelinc","2020-10-27",1746000
"FALSE","2020-11-21","2022-04-08","Connective Computing Inc","2020-11-21",1349000
"FALSE","2021-02-14","2022-04-08","Integrated Information Systems","2021-02-14",1158000
"FALSE","2021-03-29","2022-04-08","Findley Davies","2021-03-29",1682000
"FALSE","2020-07-07","2022-04-08","JointMaster","2020-07-07",913000
"TRUE","2020-07-17","2022-04-08","Interactive Systems & Management Corp.","2020-07-17",2042000
"FALSE","2020-08-28","2022-04-08","Aircraft Services Group Inc","2020-08-28",1558000
"TRUE","2020-12-03","2022-04-08","Marcraft International","2020-12-03",1806000
"FALSE","2020-12-20","2022-04-08","NorthStar Systems International","2020-12-20",1478000
"FALSE","2020-10-03","2022-04-08","Evident Technologies Inc","2020-10-03",1383000
"FALSE","2020-11-16","2022-04-08","Independent Technology Group","2020-11-15",1968000
"TRUE","2021-01-10","2022-04-08","The Prudential Insurance Company of America","2021-01-10",1945000
"FALSE","2020-09-08","2022-04-08","SuperMarkets Online","2020-09-08",1543000
"TRUE","2021-01-27","2022-04-08","Sun Turf Inc","2021-01-27",1028000
"FALSE","2020-09-26","2022-04-08","Reed Business Systems Consulti","2020-09-26",1524000
"FALSE","2021-02-24","2022-04-08","Acton Marketing","2021-02-24",1677000
"FALSE","2020-09-16","2022-04-08","Quantum Consultants Inc","2020-09-16",1436000
"FALSE","2020-10-10","2022-04-08","SAI Systems International","2020-10-10",1497000
"FALSE","2020-10-29","2022-04-08","Interra Information Technologies Inc","2020-10-29",1677000
"FALSE","2020-09-19","2022-04-08","Vinings Industries","2020-09-19",1993000
"FALSE","2021-03-21","2022-04-08","Pinnacle Decision Systems","2021-03-20",854000
"FALSE","2020-12-02","2022-04-08","MDX Industries","2020-12-02",1085000
"TRUE","2021-02-21","2022-04-08","Howard Johnson International","2021-02-21",1608000
"TRUE","2020-08-10","2022-04-08","Edge Marketing and Procurement","2020-08-10",1311000
"FALSE","2020-11-04","2022-04-08","Integrated Computer Systems","2020-11-04",1116000
"FALSE","2020-10-09","2022-04-08","LeadersOnline","2020-10-09",1479000
"FALSE","2020-10-11","2022-04-08","Indianapolis Star","2020-10-11",2087000
"FALSE","2020-10-12","2022-04-08","First Financial Corporation","2020-10-12",1462000
"FALSE","2020-11-07","2022-04-08","International Computer Graphics","2020-11-07",1614000
"FALSE","2020-11-10","2022-04-08","Coastal Training Technologies Corp","2020-11-10",1612000
"TRUE","2021-01-16","2022-04-08","Flightsafety International Inc","2021-01-16",1754000
"TRUE","2020-10-25","2022-04-08","Vingage Corporation","2020-10-25",1518000
"FALSE","2020-11-21","2022-04-08","Infosolv","2020-11-20",1217000
"TRUE","2020-11-14","2022-04-08","The Day Publishing Company","2020-11-14",1454000
"FALSE","2020-10-13","2022-04-08","Computer Instruction Inc","2020-10-13",1376000
"FALSE","2020-11-12","2022-04-08","FREEDOM FINANCIAL","2020-11-11",1192000
"TRUE","2020-10-19","2022-04-08","Compusense Inc","2020-10-19",1340000
"FALSE","2020-10-03","2022-04-08","Great Northern Financial Svc","2020-10-03",1690000
"FALSE","2020-08-01","2022-04-08","Employment Screening Resources","2020-08-01",2029000
"FALSE","2020-10-12","2022-04-08","EMI Industries","2020-10-12",1549000
"TRUE","2020-09-03","2022-04-08","Secap Usa Inc","2020-09-03",1384000
"TRUE","2020-10-01","2022-04-08","HP - Mercury Interactive","2020-10-01",1274000
"TRUE","2020-08-05","2022-04-08","Comdisco Holdings Company","2020-08-05",1658000
"FALSE","2020-10-12","2022-04-08","Q Financial Services","2020-10-12",1647000
"FALSE","2021-03-22","2022-04-08","Leading Edge Sales","2021-03-21",1662000
"FALSE","2020-10-10","2022-04-08","Mandeville Signs Inc","2020-10-10",1590000
"TRUE","2020-10-16","2022-04-08","Vision Point Media","2020-10-16",1537000
"FALSE","2020-11-25","2022-04-08","Lightning Rod Software","2020-11-25",745000
"FALSE","2020-09-17","2022-04-08","AITech International Corp.","2020-09-17",1221000
"FALSE","2021-03-12","2022-04-08","Pride Industries","2021-03-12",792000
"FALSE","2021-01-01","2022-04-08","Hydragear Inc","2021-01-01",1346000
"FALSE","2020-12-04","2022-04-08","Integrated Performance Dynamics","2020-12-04",1099000
"TRUE","2021-02-12","2022-04-08","LB Industries","2021-02-12",1643000
"FALSE","2020-12-12","2022-04-08","CC Communications, Inc","2020-12-11",1499000
"FALSE","2020-09-21","2022-04-08","Vaaaks Sounds Inc","2020-09-21",1505000
"TRUE","2020-08-14","2022-04-08","Sunshine Consortium","2020-08-13",1315000
"FALSE","2020-11-05","2022-04-08","Royal Baths Manufacturing Co.","2020-11-04",1155000
"TRUE","2020-09-16","2022-04-08","G F Mortgage Inc","2020-09-16",1828000
"FALSE","2021-01-20","2022-04-08","Tribune  Review Publishing Company","2021-01-20",1536000
"FALSE","2020-09-14","2022-04-08","Burlington Weil","2020-09-14",1906000
"FALSE","2020-09-24","2022-04-08","Creative Presentations Inc","2020-09-23",1424000
"TRUE","2020-08-30","2022-04-08","ABB Information Systems Ltd.","2020-08-30",1295000
"FALSE","2021-03-08","2022-04-08","Morrissey Hospitality Co Inc","2021-03-08",1799000
"FALSE","2020-12-24","2022-04-08","Ventana Consulting","2020-12-23",1400000
"TRUE","2020-12-02","2022-04-08","PAREXEL International","2020-12-01",1014000
"TRUE","2020-10-23","2022-04-08","Net Toaster Network Inc","2020-10-23",1608000
"FALSE","2021-01-03","2022-04-08","Symetra Financial Retirement / Annuities","2021-01-03",1768000
"FALSE","2020-10-17","2022-04-08","Concord Industries Inc","2020-10-17",1209000
"TRUE","2020-10-25","2022-04-08","OnNet Web Hosting","2020-10-25",1499000
"TRUE","2020-08-11","2022-04-08","Fisk Industries","2020-08-11",1291000
"TRUE","2020-12-05","2022-04-08","McKinsey-Ping An Venture Fund","2020-12-05",740000
"FALSE","2020-11-08","2022-04-08","Computer Technology Link Corporation","2020-11-07",1905000
"FALSE","2020-11-02","2022-04-08","EQ Consulting","2020-11-02",1429000
"FALSE","2020-08-31","2022-04-08","Fintech","2020-08-31",1773000
"FALSE","2021-05-16","2022-04-08","MasterPiece Marketing","2021-05-16",1354000
"FALSE","2021-02-20","2022-04-08","Screenvision Cinema Network, L.L.C.","2021-02-20",1259000
"FALSE","2020-07-21","2022-04-08","Livehelponlinecom","2020-07-21",1004000
"FALSE","2020-09-12","2022-04-08","New Internet Computer","2020-09-12",1614000
"TRUE","2020-11-08","2022-04-08","Gulfsouth Pipeline","2020-11-08",2162000
"FALSE","2020-11-23","2022-04-08","Computer Design and Integration","2020-11-22",1205000
"FALSE","2020-09-26","2022-04-08","Pretium Packaging","2020-09-26",1215000
"FALSE","2020-10-25","2022-04-08","Northern Consulting Associates","2020-10-25",1054000
"TRUE","2020-09-16","2022-04-08","Lightbenders Inc","2020-09-16",1397000
"FALSE","2020-07-20","2022-04-08","Invesmart","2020-07-20",1387000
"FALSE","2020-10-15","2022-04-08","B Alan Whitson Company, Inc","2020-10-15",1611000
"FALSE","2020-11-04","2022-04-08","Skarlet Media Inc","2020-11-04",1634000
"TRUE","2020-11-26","2022-04-08","Edudyne Systems Inc","2020-11-26",1358000
"TRUE","2020-12-19","2022-04-08","Virtual Solutions Inc","2020-12-19",1827000
"TRUE","2020-08-20","2022-04-08","Integra Consulting & Computer Services","2020-08-20",1211000
"TRUE","2021-03-27","2022-04-08","Graham Associates Inc","2021-03-27",900000
"FALSE","2020-10-10","2022-04-08","Taghleef Industries Inc","2020-10-10",1542000
"FALSE","2020-09-28","2022-04-08","JohnsonWaters Marketing","2020-09-27",2017000
"FALSE","2020-11-18","2022-04-08","Roots Network Consulting","2020-11-18",805000
"FALSE","2020-10-23","2022-04-08","Precor  Incorporated","2020-10-23",1566000
"FALSE","2020-10-06","2022-04-08","Crowson Stone Printing Co","2020-10-06",1030000
"TRUE","2020-10-21","2022-04-08","Pallet Reefer International","2020-10-21",1201000
"FALSE","2020-12-01","2022-04-08","gonextdoor, Inc","2020-12-01",1627000
"FALSE","2020-10-22","2022-04-08","Donnegan Systems Inc","2020-10-22",1239000
"TRUE","2020-12-22","2022-04-08","Trinity Consultants","2020-12-22",979000
"FALSE","2020-08-23","2022-04-08","Com  Link Inc","2020-08-23",1383000
"TRUE","2020-11-24","2022-04-08","Volt Information Sciences","2020-11-23",1120000
"TRUE","2020-12-12","2022-04-08","Daily Racing Form","2020-12-12",728000
"TRUE","2021-01-30","2022-04-08","Aries Inc","2021-01-30",1020000
"FALSE","2020-09-25","2022-04-08","Amx International Inc","2020-09-25",1418000
"FALSE","2020-10-25","2022-04-08","Inroadstech.com","2020-10-24",1745000
"FALSE","2020-12-24","2022-04-08","Hatton Consulting","2020-12-23",1261000
"FALSE","2020-07-30","2022-04-08","Hensley Industries","2020-07-30",1485000
"FALSE","2020-10-18","2022-04-08","Aegis Creative Comm Inc","2020-10-18",989000
"FALSE","2020-11-30","2022-04-08","Harlequin","2020-11-29",1429000
"FALSE","2020-11-10","2022-04-08","Davinci Software Inc","2020-11-10",1268000
"FALSE","2020-08-10","2022-04-08","Monona Financial Co","2020-08-10",2018000
"FALSE","2021-06-07","2022-04-08","Kajax Engineering Inc","2021-06-07",1418000
"TRUE","2020-11-07","2022-04-08","Bell Industries   Technology Solutions Group","2020-11-07",1521000
"FALSE","2020-10-20","2022-04-08","Cyber Cellular & Paging","2020-10-19",1406000
"TRUE","2020-10-03","2022-04-08","Vermeer Manufacturing Company","2020-10-03",1960000
"TRUE","2020-08-20","2022-04-08","Markov Processes Intl","2020-08-20",1014000
"FALSE","2020-10-24","2022-04-08","Agri Business Group","2020-10-24",1737000
"FALSE","2020-10-09","2022-04-08","Martino Marketing Group","2020-10-09",719000
"FALSE","2020-09-26","2022-04-08","Anthony Allan & Quinn Inc","2020-09-26",696000
"TRUE","2020-09-23","2022-04-08","n  Tier Financial Services","2020-09-23",1181000
"TRUE","2021-01-07","2022-04-08","Shopko Stores Operating Co.","2021-01-07",1124000
"FALSE","2020-12-14","2022-04-08","Wausau Financial Systems","2020-12-14",1332000
"FALSE","2020-11-25","2022-04-08","World Class Entertainment Inc","2020-11-24",1119000
"FALSE","2020-11-12","2022-04-08","Empress International Ltd.","2020-11-12",1610000
"TRUE","2020-08-29","2022-04-08","Interloci Network Management","2020-08-29",1922000
"FALSE","2021-01-08","2022-04-08","Interline Vacations","2021-01-08",1889000
"TRUE","2020-09-19","2022-04-08","Concurrency, Inc","2020-09-19",1703000
"FALSE","2020-11-19","2022-04-08","Skinceuticals","2020-11-19",1721000
"FALSE","2020-10-01","2022-04-08","Recycled Paper Greetings","2020-10-01",529000
"TRUE","2020-08-28","2022-04-08","365 Media   Inc","2020-08-28",1855000
"FALSE","2020-09-26","2022-04-08","Banc Of America Investment Services","2020-09-26",1661000
"TRUE","2021-05-14","2022-04-08","J. Mading Group","2021-05-14",1934000
"FALSE","2020-10-20","2022-04-08","Hendon Publishing Co","2020-10-20",1971000
"FALSE","2020-10-11","2022-04-08","KindMark","2020-10-11",1421000
"FALSE","2020-10-31","2022-04-08","Bla  Bla Entertainment Network","2020-10-30",1589000
"FALSE","2021-04-08","2022-04-08","The Right Window Company","2021-04-08",1609000
"TRUE","2021-01-23","2022-04-08","Internotes Strategy","2021-01-23",806000
"FALSE","2020-10-22","2022-04-08","Infolink Screening Svc Inc","2020-10-22",2007000
"TRUE","2020-09-03","2022-04-08","Partech International","2020-09-03",1224000
"TRUE","2020-09-28","2022-04-08","Technical Marketing Inc","2020-09-28",1677000
"FALSE","2021-01-28","2022-04-08","Outsource America Inc","2021-01-27",2178000
"TRUE","2020-11-06","2022-04-08","Ace Duraflow    Davis Marketing Corp","2020-11-06",1117000
"FALSE","2020-10-08","2022-04-08","Desk Talk Systems Inc","2020-10-08",1837000
"TRUE","2020-12-16","2022-04-08","Ovation Marketing","2020-12-16",1807000
"FALSE","2020-11-04","2022-04-08","National Cellular Investors","2020-11-04",1694000
"FALSE","2020-10-04","2022-04-08","BC Manufacturing","2020-10-04",2117000
"TRUE","2020-09-28","2022-04-08","Information Management Services Incorporated","2020-09-28",1146000
"FALSE","2020-07-11","2022-04-08","New Horizons Computer Learning","2020-07-11",1511000
"FALSE","2020-11-16","2022-04-08","Brokers International Ltd","2020-11-16",1023000
"FALSE","2020-07-18","2022-04-08","NCI Information Systems","2020-07-18",1230000
"TRUE","2020-12-02","2022-04-08","The Kling  Lindquist Partnership","2020-12-02",1691000
"TRUE","2020-09-24","2022-04-08","Arizona Womenâ€™s Business Enterprise Council","2020-09-24",1236000
"FALSE","2020-09-15","2022-04-08","Convergent Networks, Inc","2020-09-15",1774000
"TRUE","2020-12-17","2022-04-08","eMind","2020-12-17",931000
"FALSE","2020-07-29","2022-04-08","Logan Manufacturing","2020-07-29",1468000
"TRUE","2021-02-19","2022-04-08","Care Facts Information Systems","2021-02-19",1571000
"FALSE","2020-11-03","2022-04-08","US Oil & Refining Co.","2020-11-03",2102000
"TRUE","2020-10-10","2022-04-08","PLX Systems Incorporated","2020-10-10",1502000
"FALSE","2021-01-01","2022-04-08","Insynq","2021-01-01",2072000
"FALSE","2020-06-02","2022-04-08","Tyco Integrated Security","2020-06-02",997000
"FALSE","2020-09-17","2022-04-08","King Tech Group","2020-09-17",1297000
"FALSE","2020-09-16","2022-04-08","Softchain","2020-09-16",945000
"FALSE","2020-12-11","2022-04-08","Dresden Consulting Partners","2020-12-11",1231000
"FALSE","2020-09-23","2022-04-08","Arel Learning Solutions","2020-09-23",1012000
"TRUE","2020-12-05","2022-04-08","The Lane Press Inc","2020-12-05",1311000
"FALSE","2020-10-02","2022-04-08","InnoCentive","2020-10-02",1409000
"TRUE","2020-10-27","2022-04-08","International Data Group","2020-10-27",1227000
"FALSE","2021-02-25","2022-04-08","Shoreline Creations Ltd","2021-02-25",1121000
"TRUE","2020-10-08","2022-04-08","Vortex Technologies Inc","2020-10-08",1110000
"FALSE","2020-12-08","2022-04-08","Fania Roofing Co","2020-12-07",1043000
"FALSE","2021-02-26","2022-04-08","American Relays Inc","2021-02-26",1177000
"FALSE","2020-09-30","2022-04-08","Jenkins Group","2020-09-30",959000
"FALSE","2021-02-11","2022-04-08","Commodore Insurance Services","2021-02-11",1387000
"TRUE","2020-10-26","2022-04-08","Lenel Systems International","2020-10-25",1766000
"FALSE","2020-10-15","2022-04-08","Mahoney Chevrolet Inc","2020-10-15",1592000
"TRUE","2020-10-31","2022-04-08","Eastern Maine Healthcare Systems","2020-10-31",480000
"FALSE","2020-08-11","2022-04-08","E Sellerate Inc","2020-08-11",1832000
"FALSE","2020-11-19","2022-04-08","TTW Incorporated","2020-11-18",1069000
"FALSE","2020-11-14","2022-04-08","Natus Medical Incorporated","2020-11-14",1561000
"FALSE","2020-09-25","2022-04-08","THe Learning Network","2020-09-25",1304000
"FALSE","2020-12-13","2022-04-08","Banta Integrated Media","2020-12-13",1704000
"FALSE","2020-07-29","2022-04-08","Twenty  First Century Marketing","2020-07-28",989000
"TRUE","2020-10-18","2022-04-08","Legris, Inc","2020-10-18",1031000
"FALSE","2020-11-23","2022-04-08","First Financial","2020-11-23",1370000
"FALSE","2020-08-16","2022-04-08","Consumer Health Interactive","2020-08-16",1423000
"FALSE","2020-10-28","2022-04-08","FinTrack Systems Corp.","2020-10-28",1050000
"FALSE","2020-11-19","2022-04-08","Putnam Investments","2020-11-19",1976000
"FALSE","2021-01-01","2022-04-08","Vilter Manufacturing Corporation","2020-12-31",1331000
"FALSE","2020-08-16","2022-04-08","Porini Usa","2020-08-16",1637000
"TRUE","2020-09-20","2022-04-08","Vintage Wine Estates","2020-09-20",1530000
"FALSE","2020-10-06","2022-04-08","Intarka","2020-10-06",1344000
"FALSE","2020-09-17","2022-04-08","Shared Marketing Services","2020-09-17",1479000
"FALSE","2020-08-27","2022-04-08","Insight Venture Management","2020-08-26",918000
"FALSE","2020-10-30","2022-04-08","TriPath Imaging","2020-10-30",1586000
"FALSE","2020-09-11","2022-04-08","Crow Holdings Capital Partners, L.L.C.","2020-09-11",1051000
"TRUE","2020-09-14","2022-04-08","Quantapoint","2020-09-14",1430000
"TRUE","2021-04-09","2022-04-08","Schonstedt Instrument Co.","2021-04-09",1677000
"FALSE","2021-01-24","2022-04-08","Terahealth Inc","2021-01-24",2094000
"FALSE","2020-10-11","2022-04-08","Hunter Group Inc","2020-10-11",1187000
"TRUE","2020-09-17","2022-04-08","The Sinclair Group Ltd","2020-09-17",1383000
"FALSE","2020-10-16","2022-04-08","Luminascent","2020-10-16",1737000
"TRUE","2020-09-21","2022-04-08","Information Unlimited Inc","2020-09-21",1170000
"FALSE","2020-08-05","2022-04-08","InSource Partners","2020-08-05",1047000
"FALSE","2021-02-01","2022-04-08","INTERLINE TRAVEL & TOUR","2021-02-01",1474000
"FALSE","2020-10-29","2022-04-08","Digital Insurance","2020-10-29",1640000
"TRUE","2021-01-03","2022-04-08","Xrite Inc","2021-01-03",1531000
"FALSE","2020-10-13","2022-04-08","Canon Business Solutions  West","2020-10-13",622000
"FALSE","2020-10-03","2022-04-08","Infragistics.","2020-10-03",1845000
"FALSE","2021-01-15","2022-04-08","Planet Intra.com, Ltd.","2021-01-15",1597000
"FALSE","2020-10-26","2022-04-08","Pepsi Bottling Group - TX","2020-10-26",1307000
"FALSE","2020-10-02","2022-04-08","Suncom Wireless Holdings","2020-10-02",1996000
"TRUE","2020-10-16","2022-04-08","OSI Outsourcing Services Inc","2020-10-16",1717000
"FALSE","2020-12-05","2022-04-08","Onimac Associates Inc","2020-12-05",1251000
"FALSE","2020-11-08","2022-04-08","Cinemark Holdings","2020-11-08",1603000
"FALSE","2020-11-28","2022-04-08","Cap Gemini","2020-11-28",1005000
"FALSE","2020-09-28","2022-04-08","Bell Microproducts / Latin America Division","2020-09-28",1718000
"FALSE","2020-10-24","2022-04-08","Supply Chain QA","2020-10-23",1227000
"TRUE","2020-09-01","2022-04-08","ClearCrossing","2020-09-01",1168000
"FALSE","2020-12-26","2022-04-08","Imbot  Com Inc","2020-12-25",1520000
"FALSE","2021-01-08","2022-04-08","Fine Art Capital","2021-01-08",1905000
"FALSE","2021-06-01","2022-04-08","RightsLine","2021-06-01",1249000
"TRUE","2021-02-27","2022-04-08","Atomic Dog Publishing","2021-02-27",1332000
"FALSE","2020-11-07","2022-04-08","Infrastructureworld Inc","2020-11-07",1057000
"TRUE","2020-11-11","2022-04-08","Makino","2020-11-11",1487000
"TRUE","2020-10-24","2022-04-08","BookingCenter","2020-10-24",1581000
"FALSE","2020-09-18","2022-04-08","Universal Engraving","2020-09-18",1274000
"FALSE","2020-08-16","2022-04-08","Validyne Engineering Corp.","2020-08-16",1760000
"FALSE","2021-05-07","2022-04-08","Interactive Business Systems","2021-05-07",1163000
"FALSE","2020-11-02","2022-04-08","Satellink Communications","2020-11-02",1264000
"TRUE","2020-07-01","2022-04-08","Tom's of Maine","2020-07-01",1418000
"FALSE","2020-12-22","2022-04-08","Hispanic Outsourcing Solutions","2020-12-22",1447000
"FALSE","2020-08-24","2022-04-08","Point To Point Communications, Inc","2020-08-24",1538000
"TRUE","2021-01-10","2022-04-08","Westover Financial","2021-01-10",2164000
"TRUE","2020-11-11","2022-04-08","Security Source Inc","2020-11-10",1613000
"TRUE","2020-09-14","2022-04-08","Mering & Assoc","2020-09-14",1139000
"FALSE","2020-12-01","2022-04-08","INVERNESS Holdings, Inc","2020-11-30",1415000
"FALSE","2020-11-11","2022-04-08","Q Interactive","2020-11-11",1058000
"FALSE","2020-09-02","2022-04-08","Paxar Americas, Inc","2020-09-02",2045000
"FALSE","2020-08-14","2022-04-08","Redsonic Inc","2020-08-14",1828000
"FALSE","2020-10-19","2022-04-08","November Consulting","2020-10-19",1746000
"FALSE","2020-11-02","2022-04-08","Trippe Manufacturing - Domestic Sales Instance","2020-11-01",1265000
"FALSE","2020-10-18","2022-04-08","Winnov","2020-10-18",1560000
"FALSE","2020-08-31","2022-04-08","Intralox, L.L.C.","2020-08-31",1353000
"FALSE","2021-02-02","2022-04-08","Tonerworld Inc","2021-02-02",1722000
"TRUE","2020-10-30","2022-04-08","Public Broadcasting Service.","2020-10-30",1640000
"TRUE","2020-08-17","2022-04-08","Andrew & Suzanne Inc","2020-08-17",1751000
"FALSE","2020-10-21","2022-04-08","Rocky Mountain Wireless Inc","2020-10-21",1931000
"TRUE","2020-11-01","2022-04-08","Destination Wealth Management","2020-11-01",1214000
"TRUE","2020-11-24","2022-04-08","Integra Bank Corporation","2020-11-24",1813000
"FALSE","2020-12-06","2022-04-08","Cvent, Inc","2020-12-06",1042000
"FALSE","2020-09-11","2022-04-08","Travmar Destination Directory","2020-09-11",1385000
"FALSE","2020-11-26","2022-04-08","Siegwerk Inc","2020-11-26",1394000
"FALSE","2021-06-30","2022-04-08","Johnson Packings & Industrial Products","2021-06-29",762000
"TRUE","2020-09-21","2022-04-08","Toshiba International Corporation","2020-09-21",1122000
"FALSE","2020-11-30","2022-04-08","Anchor Hocking Consumer Glass Corporation","2020-11-30",1138000
"FALSE","2020-11-27","2022-04-08","Root Learning","2020-11-27",1214000
"FALSE","2020-08-14","2022-04-08","Adventure Landing","2020-08-14",1373000
"TRUE","2020-10-20","2022-04-08","Mindtree Limited","2020-10-20",1543000
"FALSE","2020-07-18","2022-04-08","Wayside Inn","2020-07-18",1573000
"FALSE","2020-09-14","2022-04-08","Convergence Marketing Group","2020-09-14",1030000
"FALSE","2021-01-12","2022-04-08","Aleris International","2021-01-12",688000
"FALSE","2020-08-12","2022-04-08","Trainfans","2020-08-12",1446000
"FALSE","2020-11-18","2022-04-08","Altipoint","2020-11-18",1815000
"FALSE","2021-06-11","2022-04-08","Horizon International Trading Inc","2021-06-11",1684000
"FALSE","2020-08-07","2022-04-08","DCI HOLDINGS","2020-08-07",1225000
"FALSE","2020-08-31","2022-04-08","Hope  s Gift Intl","2020-08-31",1084000
"TRUE","2021-03-03","2022-04-08","Boyd Gaming Corporation","2021-03-03",1038000
"TRUE","2021-03-27","2022-04-08","Brigh Tech Consulting Inc","2021-03-26",1057000
"FALSE","2020-11-26","2022-04-08","Siemens Information and Communication","2020-11-26",628000
"FALSE","2020-10-04","2022-04-08","SellPoints","2020-10-04",1430000
"FALSE","2020-09-21","2022-04-08","Trinity Industries","2020-09-21",979000
"FALSE","2020-09-29","2022-04-08","Spinnaker","2020-09-29",1682000
"FALSE","2020-10-12","2022-04-08","Kyocera America, Inc","2020-10-12",1380000
"FALSE","2020-10-28","2022-04-08","Health Data Solutions Inc","2020-10-27",1254000
"FALSE","2020-12-27","2022-04-08","IntegraColor","2020-12-27",1397000
"FALSE","2020-10-13","2022-04-08","Rex Wyon Inc","2020-10-13",1579000
"FALSE","2020-09-22","2022-04-08","Invivodata","2020-09-22",1326000
"FALSE","2020-10-24","2022-04-08","Blink Interactive Architects","2020-10-24",1965000
"FALSE","2020-10-13","2022-04-08","Sheer Genius Inc","2020-10-13",2235000
"FALSE","2020-12-10","2022-04-08","CERTPOINT Systems","2020-12-10",1812000
"FALSE","2021-01-07","2022-04-08","South Carolina Public Service Authority","2021-01-07",1543000
"TRUE","2020-10-27","2022-04-08","C C Pace System Inc","2020-10-27",1326000
"FALSE","2020-10-25","2022-04-08","Index Stock Imagery","2020-10-25",926000
"TRUE","2020-08-22","2022-04-08","Anything Weather Comm Inc","2020-08-22",1332000
"TRUE","2020-12-21","2022-04-08","Tye Industrial Development Cor","2020-12-21",1707000
"TRUE","2020-12-29","2022-04-08","Payroll People Inc","2020-12-29",1652000
"TRUE","2020-11-23","2022-04-08","Talbot Agency Inc","2020-11-23",916000
"FALSE","2020-10-14","2022-04-08","ExecuTrain of San Jose","2020-10-14",1528000
"FALSE","2020-09-01","2022-04-08","Educational Testing Service HQ","2020-09-01",1015000
"FALSE","2020-09-29","2022-04-08","Wachovia Corporation International Division","2020-09-29",1689000
"FALSE","2020-10-09","2022-04-08","Corning - Optical Communications","2020-10-09",1514000
"FALSE","2020-09-05","2022-04-08","Group Intelligence","2020-09-05",1959000
"FALSE","2020-11-28","2022-04-08","Siemens Medical Solutions USA, Inc","2020-11-28",1680000
"TRUE","2020-10-21","2022-04-08","Doyen Medipharm, Inc","2020-10-21",1436000
"TRUE","2020-10-15","2022-04-08","EPIS Inc","2020-10-15",1255000
"FALSE","2020-11-12","2022-04-08","Rainmaker Systems","2020-11-11",1650000
"FALSE","2020-08-14","2022-04-08","Dsw & Associates Inc","2020-08-14",1111000
"TRUE","2021-05-20","2022-04-08","Performance Contracting Group","2021-05-20",1085000
"FALSE","2020-11-22","2022-04-08","Vipar Heavy Duty Inc","2020-11-22",1274000
"FALSE","2020-08-12","2022-04-08","RE/MAX Pinnacle Homes","2020-08-12",1338000
"FALSE","2020-12-15","2022-04-08","Coffee Stop Inc","2020-12-15",2189000
"FALSE","2020-10-17","2022-04-08","Raytheon Financial Services","2020-10-16",1581000
"TRUE","2020-10-26","2022-04-08","Circle Media Inc","2020-10-25",1211000
"FALSE","2020-10-11","2022-04-08","Analytical Group Inc","2020-10-11",1498000
"TRUE","2020-09-29","2022-04-08","Devonshire Marketing","2020-09-28",1774000
"FALSE","2020-10-13","2022-04-08","Peregrine Semiconductor Corp","2020-10-13",1642000
"FALSE","2020-10-04","2022-04-08","Consolidated Engineering Services","2020-10-04",1978000
"FALSE","2020-08-29","2022-04-08","Kamoon   Inc","2020-08-29",1259000
"FALSE","2020-09-15","2022-04-08","Healthanswers Inc","2020-09-15",1157000
"FALSE","2020-10-14","2022-04-08","GlaxoSmithKline Consumer Healthcare LP","2020-10-14",1470000
"FALSE","2020-12-08","2022-04-08","Hightower Inc","2020-12-08",1122000
"FALSE","2020-10-02","2022-04-08","Fresher Information","2020-10-02",1445000
"FALSE","2020-12-19","2022-04-08","Mindshare","2020-12-19",1194000
"TRUE","2021-06-12","2022-04-08","Carolina Capital","2021-06-12",1740000
"TRUE","2020-09-12","2022-04-08","MyLeaders Consulting Group","2020-09-12",797000
"FALSE","2020-09-27","2022-04-08","ZixCorp Systems, Inc","2020-09-27",1192000
"TRUE","2021-03-13","2022-04-08","Endurant Business Solutions","2021-03-13",1664000
"FALSE","2021-02-15","2022-04-08","Esterline Technologies Corporation","2021-02-15",949000
"FALSE","2021-01-18","2022-04-08","Monstermoving.com","2021-01-18",574000
"FALSE","2020-11-23","2022-04-08","Beachfire, Inc","2020-11-22",1141000
"TRUE","2020-10-02","2022-04-08","Intel Corporation Online Services","2020-10-02",890000
"FALSE","2021-07-04","2022-04-08","Sunrise Technologies International","2021-07-04",1332000
"FALSE","2021-03-23","2022-04-08","Dewpoint","2021-03-23",1976000
"FALSE","2020-11-15","2022-04-08","Affinity Connection","2020-11-15",1375000
"FALSE","2020-10-12","2022-04-08","Chassis King","2020-10-12",1572000
"FALSE","2020-12-07","2022-04-08","Twincraft Soap Company","2020-12-07",1466000
"FALSE","2020-08-08","2022-04-08","Cummins - Commerce","2020-08-08",1228000
"TRUE","2020-10-29","2022-04-08","Winston  Salem City Engineer","2020-10-29",1328000
"FALSE","2020-08-25","2022-04-08","Beeline Group","2020-08-25",1050000
