"PromotionProduct_PromotionId","RetailStoreId","RetailStore_RetailStoreGroup_Name","RetailStore_Account_Name","RetailStore_Location_Address_State","RetailStore_Location_Address_City","Product_Name","ProductId","EndDate","Name","StartDate","ProductCategory_ProductCategory_Name","RetailStore_Name","RetailStore_Location_Name","Id"
"0c8B0000000L083IAC","0YQB0000000L0CFOA0","Northeast","Fare Merchants Account","OH","Hamilton","Orgma","01tB0000000UI8kIAG","2021-06-05","00001062","2018-01-06","Product Category 7","Fare Merchants - Irving","Dmart Location 20","0bUB0000000L8ZdMAK"
"0c8B0000000L083IAC","0YQB0000000L0CFOA0","Northeast","Fare Merchants Account","OH","Hamilton","Face matter","01tB0000000UI8aIAG","2021-06-03","00001063","2018-01-05","Product Category 10","Fare Merchants - Irving","Dmart Location 20","0bUB0000000L8ZeMAK"
"0c8B0000000L083IAC","0YQB0000000L0CFOA0","Northeast","Fare Merchants Account","OH","Hamilton","Soft Finger","01tB0000000UI8eIAG","2021-06-03","00001064","2018-01-02","Product Category 8","Fare Merchants - Irving","Dmart Location 20","0bUB0000000L8ZfMAK"
"0c8B0000000L083IAC","0YQB0000000L0CFOA0","Northeast","Fare Merchants Account","OH","Hamilton","Pure Perfect","01tB0000000UI8WIAW","2021-06-05","00001065","2018-01-02","Product Category 7","Fare Merchants - Irving","Dmart Location 20","0bUB0000000L8ZgMAK"
"0c8B0000000L083IAC","0YQB0000000L0CFOA0","Northeast","Fare Merchants Account","OH","Hamilton","Neptune","01tB0000000UI8iIAG","2021-06-02","00001066","2018-01-04","Product Category 6","Fare Merchants - Irving","Dmart Location 20","0bUB0000000L8ZhMAK"
"0c8B0000000L085IAC","0YQB0000000L0CFOA0","Northeast","Fare Merchants Account","OH","Hamilton","Whole green","01tB0000000UI8YIAW","2021-06-06","00001067","2018-01-02","Product Category 9","Fare Merchants - Irving","Dmart Location 20","0bUB0000000L8ZiMAK"
"0c8B0000000L084IAC","0YQB0000000L0CFOA0","Northeast","Fare Merchants Account","OH","Hamilton","Active care","01tB0000000UI8lIAG","2021-06-02","00001068","2018-01-03","Product Category 1","Fare Merchants - Irving","Dmart Location 20","0bUB0000000L8ZjMAK"
"0c8B0000000L083IAC","0YQB0000000L0CFOA0","Northeast","Fare Merchants Account","OH","Hamilton","Kelloggs Corn Flakes","01tB0000000UI8bIAG","2021-06-05","00001069","2018-01-04","Product Category 3","Fare Merchants - Irving","Dmart Location 20","0bUB0000000L8ZkMAK"
"0c8B0000000L084IAC","0YQB0000000L0CFOA0","Northeast","Fare Merchants Account","OH","Hamilton","Tatva","01tB0000000UI8VIAW","2021-06-02","00001070","2018-01-04","Product Category 8","Fare Merchants - Irving","Dmart Location 20","0bUB0000000L8ZlMAK"
"0c8B0000000L083IAC","0YQB0000000L0CFOA0","Northeast","Fare Merchants Account","OH","Hamilton","Lucima","01tB0000000UI8hIAG","2021-06-04","00001071","2018-01-03","Product Category 5","Fare Merchants - Irving","Dmart Location 20","0bUB0000000L8ZmMAK"
"0c8B0000000CdTGIA0","0YQB0000000L0CFOA0","Northeast","Fare Merchants Account","OH","Hamilton","Kelloggs Muesli","01tB0000000UI8UIAW","2021-06-06","00001072","2018-01-03","Product Category 11","Fare Merchants - Irving","Dmart Location 20","0bUB0000000L8ZnMAK"
"0c8B0000000L084IAC","0YQB0000000L0CFOA0","Northeast","Fare Merchants Account","OH","Hamilton","Honey dew","01tB0000000UI8nIAG","2021-06-03","00001073","2018-01-04","Product Category 2","Fare Merchants - Irving","Dmart Location 20","0bUB0000000L8ZoMAK"
"0c8B0000000L083IAC","0YQB0000000L0CFOA0","Northeast","Fare Merchants Account","OH","Hamilton","Elliotte","01tB0000000UI8mIAG","2021-06-04","00001074","2018-01-05","Product Category 10","Fare Merchants - Irving","Dmart Location 20","0bUB0000000L8ZpMAK"
"0c8B0000000L084IAC","0YQB0000000L0CFOA0","Northeast","Fare Merchants Account","OH","Hamilton","Gentle","01tB0000000UI8dIAG","2021-06-06","00001075","2018-01-02","Product Category 2","Fare Merchants - Irving","Dmart Location 20","0bUB0000000L8ZqMAK"
"0c8B0000000L085IAC","0YQB0000000L0CFOA0","Northeast","Fare Merchants Account","OH","Hamilton","Omalay","01tB0000000UI8jIAG","2021-06-05","00001076","2018-01-02","Product Category 6","Fare Merchants - Irving","Dmart Location 20","0bUB0000000L8ZrMAK"
"0c8B0000000L084IAC","0YQB0000000L0CFOA0","Northeast","Fare Merchants Account","OH","Hamilton","Angel Look","01tB0000000UI8cIAG","2021-06-05","00001077","2018-01-05","Product Category 1","Fare Merchants - Irving","Dmart Location 20","0bUB0000000L8ZsMAK"
"0c8B0000000L083IAC","0YQB0000000L0CFOA0","Northeast","Fare Merchants Account","OH","Hamilton","Laffayette","01tB0000000UI8gIAG","2021-06-05","00001078","2018-01-04","Product Category 5","Fare Merchants - Irving","Dmart Location 20","0bUB0000000L8ZtMAK"
"0c8B0000000L084IAC","0YQB0000000L0CFOA0","Northeast","Fare Merchants Account","OH","Hamilton","Lady link","01tB0000000UI8fIAG","2021-06-05","00001079","2018-01-03","Product Category 4","Fare Merchants - Irving","Dmart Location 20","0bUB0000000L8ZuMAK"
"0c8B0000000L083IAC","0YQB0000000L0CFOA0","Northeast","Fare Merchants Account","OH","Hamilton","Kelloggs Chocos","01tB0000000UI8ZIAW","2021-06-02","00001080","2018-01-02","Product Category 3","Fare Merchants - Irving","Dmart Location 20","0bUB0000000L8ZvMAK"
"0c8B0000000L083IAC","0YQB0000000L0C2OAK","West","Rondel Account","TX","Laredo","Whitezen","01tB0000000UI8XIAW","2021-06-04","00001081","2018-01-04","Product Category 9","Rondel Store - Chicago Streeterville","Dmart Location 8","0bUB0000000L8ZwMAK"
"0c8B0000000L083IAC","0YQB0000000L0C2OAK","West","Rondel Account","TX","Laredo","Orgma","01tB0000000UI8kIAG","2021-06-04","00001082","2018-01-06","Product Category 7","Rondel Store - Chicago Streeterville","Dmart Location 8","0bUB0000000L8ZxMAK"
"0c8B0000000L083IAC","0YQB0000000L0C2OAK","West","Rondel Account","TX","Laredo","Face matter","01tB0000000UI8aIAG","2021-06-06","00001083","2018-01-02","Product Category 10","Rondel Store - Chicago Streeterville","Dmart Location 8","0bUB0000000L8ZyMAK"
"0c8B0000000L083IAC","0YQB0000000L0C2OAK","West","Rondel Account","TX","Laredo","Soft Finger","01tB0000000UI8eIAG","2021-06-03","00001084","2018-01-06","Product Category 8","Rondel Store - Chicago Streeterville","Dmart Location 8","0bUB0000000L8ZzMAK"
"0c8B0000000L083IAC","0YQB0000000L0C2OAK","West","Rondel Account","TX","Laredo","Pure Perfect","01tB0000000UI8WIAW","2021-06-05","00001085","2018-01-02","Product Category 7","Rondel Store - Chicago Streeterville","Dmart Location 8","0bUB0000000L8a0MAC"
"0c8B0000000L083IAC","0YQB0000000L0C2OAK","West","Rondel Account","TX","Laredo","Neptune","01tB0000000UI8iIAG","2021-06-02","00001086","2018-01-05","Product Category 6","Rondel Store - Chicago Streeterville","Dmart Location 8","0bUB0000000L8a1MAC"
"0c8B0000000L085IAC","0YQB0000000L0C2OAK","West","Rondel Account","TX","Laredo","Whole green","01tB0000000UI8YIAW","2021-06-04","00001087","2018-01-06","Product Category 9","Rondel Store - Chicago Streeterville","Dmart Location 8","0bUB0000000L8a2MAC"
"0c8B0000000L084IAC","0YQB0000000L0C2OAK","West","Rondel Account","TX","Laredo","Active care","01tB0000000UI8lIAG","2021-06-06","00001088","2018-01-02","Product Category 1","Rondel Store - Chicago Streeterville","Dmart Location 8","0bUB0000000L8a3MAC"
"0c8B0000000L083IAC","0YQB0000000L0C2OAK","West","Rondel Account","TX","Laredo","Kelloggs Corn Flakes","01tB0000000UI8bIAG","2021-06-04","00001089","2018-01-03","Product Category 3","Rondel Store - Chicago Streeterville","Dmart Location 8","0bUB0000000L8a4MAC"
"0c8B0000000L084IAC","0YQB0000000L0C2OAK","West","Rondel Account","TX","Laredo","Tatva","01tB0000000UI8VIAW","2021-06-04","00001090","2018-01-03","Product Category 8","Rondel Store - Chicago Streeterville","Dmart Location 8","0bUB0000000L8a5MAC"
"0c8B0000000L083IAC","0YQB0000000L0C2OAK","West","Rondel Account","TX","Laredo","Lucima","01tB0000000UI8hIAG","2021-06-03","00001091","2018-01-05","Product Category 5","Rondel Store - Chicago Streeterville","Dmart Location 8","0bUB0000000L8a6MAC"
"0c8B0000000CdTGIA0","0YQB0000000L0C2OAK","West","Rondel Account","TX","Laredo","Kelloggs Muesli","01tB0000000UI8UIAW","2021-06-05","00001092","2018-01-04","Product Category 11","Rondel Store - Chicago Streeterville","Dmart Location 8","0bUB0000000L8a7MAC"
"0c8B0000000L084IAC","0YQB0000000L0C2OAK","West","Rondel Account","TX","Laredo","Honey dew","01tB0000000UI8nIAG","2021-06-04","00001093","2018-01-04","Product Category 2","Rondel Store - Chicago Streeterville","Dmart Location 8","0bUB0000000L8a8MAC"
"0c8B0000000L083IAC","0YQB0000000L0C2OAK","West","Rondel Account","TX","Laredo","Elliotte","01tB0000000UI8mIAG","2021-06-04","00001094","2018-01-04","Product Category 10","Rondel Store - Chicago Streeterville","Dmart Location 8","0bUB0000000L8a9MAC"
"0c8B0000000L084IAC","0YQB0000000L0C2OAK","West","Rondel Account","TX","Laredo","Gentle","01tB0000000UI8dIAG","2021-06-06","00001095","2018-01-05","Product Category 2","Rondel Store - Chicago Streeterville","Dmart Location 8","0bUB0000000L8aAMAS"
"0c8B0000000L085IAC","0YQB0000000L0C2OAK","West","Rondel Account","TX","Laredo","Omalay","01tB0000000UI8jIAG","2021-06-05","00001096","2018-01-06","Product Category 6","Rondel Store - Chicago Streeterville","Dmart Location 8","0bUB0000000L8aBMAS"
"0c8B0000000L084IAC","0YQB0000000L0C2OAK","West","Rondel Account","TX","Laredo","Angel Look","01tB0000000UI8cIAG","2021-06-06","00001097","2018-01-06","Product Category 1","Rondel Store - Chicago Streeterville","Dmart Location 8","0bUB0000000L8aCMAS"
"0c8B0000000L083IAC","0YQB0000000L0C2OAK","West","Rondel Account","TX","Laredo","Laffayette","01tB0000000UI8gIAG","2021-06-05","00001098","2018-01-03","Product Category 5","Rondel Store - Chicago Streeterville","Dmart Location 8","0bUB0000000L8aDMAS"
"0c8B0000000L084IAC","0YQB0000000L0C2OAK","West","Rondel Account","TX","Laredo","Lady link","01tB0000000UI8fIAG","2021-06-06","00001099","2018-01-04","Product Category 4","Rondel Store - Chicago Streeterville","Dmart Location 8","0bUB0000000L8aEMAS"
"0c8B0000000L083IAC","0YQB0000000L0C2OAK","West","Rondel Account","TX","Laredo","Kelloggs Chocos","01tB0000000UI8ZIAW","2021-06-03","00001100","2018-01-04","Product Category 3","Rondel Store - Chicago Streeterville","Dmart Location 8","0bUB0000000L8aFMAS"
"0c8B0000000L083IAC","0YQB0000000L0ByOAK","Bay Area","Gabe Hotkins","PA","Kulpsville","Whitezen","01tB0000000UI8XIAW","2021-06-04","00001101","2018-01-06","Product Category 9","NTO Store - Presidio","Dmart Location 4","0bUB0000000L8aGMAS"
"0c8B0000000L083IAC","0YQB0000000L0ByOAK","Bay Area","Gabe Hotkins","PA","Kulpsville","Orgma","01tB0000000UI8kIAG","2021-06-03","00001102","2018-01-04","Product Category 7","NTO Store - Presidio","Dmart Location 4","0bUB0000000L8aHMAS"
"0c8B0000000L083IAC","0YQB0000000L0ByOAK","Bay Area","Gabe Hotkins","PA","Kulpsville","Face matter","01tB0000000UI8aIAG","2021-06-06","00001103","2018-01-05","Product Category 10","NTO Store - Presidio","Dmart Location 4","0bUB0000000L8aIMAS"
"0c8B0000000L083IAC","0YQB0000000L0ByOAK","Bay Area","Gabe Hotkins","PA","Kulpsville","Soft Finger","01tB0000000UI8eIAG","2021-06-05","00001104","2018-01-04","Product Category 8","NTO Store - Presidio","Dmart Location 4","0bUB0000000L8aJMAS"
"0c8B0000000L083IAC","0YQB0000000L0ByOAK","Bay Area","Gabe Hotkins","PA","Kulpsville","Pure Perfect","01tB0000000UI8WIAW","2021-06-05","00001105","2018-01-06","Product Category 7","NTO Store - Presidio","Dmart Location 4","0bUB0000000L8aKMAS"
"0c8B0000000L083IAC","0YQB0000000L0ByOAK","Bay Area","Gabe Hotkins","PA","Kulpsville","Neptune","01tB0000000UI8iIAG","2021-06-04","00001106","2018-01-04","Product Category 6","NTO Store - Presidio","Dmart Location 4","0bUB0000000L8aLMAS"
"0c8B0000000L085IAC","0YQB0000000L0ByOAK","Bay Area","Gabe Hotkins","PA","Kulpsville","Whole green","01tB0000000UI8YIAW","2021-06-04","00001107","2018-01-02","Product Category 9","NTO Store - Presidio","Dmart Location 4","0bUB0000000L8aMMAS"
"0c8B0000000L084IAC","0YQB0000000L0ByOAK","Bay Area","Gabe Hotkins","PA","Kulpsville","Active care","01tB0000000UI8lIAG","2021-06-03","00001108","2018-01-05","Product Category 1","NTO Store - Presidio","Dmart Location 4","0bUB0000000L8aNMAS"
"0c8B0000000L083IAC","0YQB0000000L0ByOAK","Bay Area","Gabe Hotkins","PA","Kulpsville","Kelloggs Corn Flakes","01tB0000000UI8bIAG","2021-06-03","00001109","2018-01-02","Product Category 3","NTO Store - Presidio","Dmart Location 4","0bUB0000000L8aOMAS"
"0c8B0000000L084IAC","0YQB0000000L0ByOAK","Bay Area","Gabe Hotkins","PA","Kulpsville","Tatva","01tB0000000UI8VIAW","2021-06-06","00001110","2018-01-03","Product Category 8","NTO Store - Presidio","Dmart Location 4","0bUB0000000L8aPMAS"
"0c8B0000000L083IAC","0YQB0000000L0ByOAK","Bay Area","Gabe Hotkins","PA","Kulpsville","Lucima","01tB0000000UI8hIAG","2021-06-04","00001111","2018-01-04","Product Category 5","NTO Store - Presidio","Dmart Location 4","0bUB0000000L8aQMAS"
"0c8B0000000CdTGIA0","0YQB0000000L0ByOAK","Bay Area","Gabe Hotkins","PA","Kulpsville","Kelloggs Muesli","01tB0000000UI8UIAW","2021-06-05","00001112","2018-01-05","Product Category 11","NTO Store - Presidio","Dmart Location 4","0bUB0000000L8aRMAS"
"0c8B0000000L084IAC","0YQB0000000L0ByOAK","Bay Area","Gabe Hotkins","PA","Kulpsville","Honey dew","01tB0000000UI8nIAG","2021-06-03","00001113","2018-01-02","Product Category 2","NTO Store - Presidio","Dmart Location 4","0bUB0000000L8aSMAS"
"0c8B0000000L083IAC","0YQB0000000L0ByOAK","Bay Area","Gabe Hotkins","PA","Kulpsville","Elliotte","01tB0000000UI8mIAG","2021-06-03","00001114","2018-01-03","Product Category 10","NTO Store - Presidio","Dmart Location 4","0bUB0000000L8aTMAS"
"0c8B0000000L084IAC","0YQB0000000L0ByOAK","Bay Area","Gabe Hotkins","PA","Kulpsville","Gentle","01tB0000000UI8dIAG","2021-06-04","00001115","2018-01-02","Product Category 2","NTO Store - Presidio","Dmart Location 4","0bUB0000000L8aUMAS"
"0c8B0000000L085IAC","0YQB0000000L0ByOAK","Bay Area","Gabe Hotkins","PA","Kulpsville","Omalay","01tB0000000UI8jIAG","2021-06-03","00001116","2018-01-06","Product Category 6","NTO Store - Presidio","Dmart Location 4","0bUB0000000L8aVMAS"
"0c8B0000000L084IAC","0YQB0000000L0ByOAK","Bay Area","Gabe Hotkins","PA","Kulpsville","Angel Look","01tB0000000UI8cIAG","2021-06-02","00001117","2018-01-03","Product Category 1","NTO Store - Presidio","Dmart Location 4","0bUB0000000L8aWMAS"
"0c8B0000000L083IAC","0YQB0000000L0ByOAK","Bay Area","Gabe Hotkins","PA","Kulpsville","Laffayette","01tB0000000UI8gIAG","2021-06-05","00001118","2018-01-04","Product Category 5","NTO Store - Presidio","Dmart Location 4","0bUB0000000L8aXMAS"
"0c8B0000000L084IAC","0YQB0000000L0ByOAK","Bay Area","Gabe Hotkins","PA","Kulpsville","Lady link","01tB0000000UI8fIAG","2021-06-06","00001119","2018-01-04","Product Category 4","NTO Store - Presidio","Dmart Location 4","0bUB0000000L8aYMAS"
"0c8B0000000L083IAC","0YQB0000000L0ByOAK","Bay Area","Gabe Hotkins","PA","Kulpsville","Kelloggs Chocos","01tB0000000UI8ZIAW","2021-06-06","00001120","2018-01-05","Product Category 3","NTO Store - Presidio","Dmart Location 4","0bUB0000000L8aZMAS"
"0c8B0000000L083IAC","0YQB0000000L0C9OAK","South","Nutrition Stop Account","CA","San Jose","Whitezen","01tB0000000UI8XIAW","2021-06-05","00001121","2018-01-04","Product Category 9","Alpine Nutrition Outlet (Hayward)","Dmart Location 15","0bUB0000000L8aaMAC"
"0c8B0000000L083IAC","0YQB0000000L0C9OAK","South","Nutrition Stop Account","CA","San Jose","Orgma","01tB0000000UI8kIAG","2021-06-04","00001122","2018-01-06","Product Category 7","Alpine Nutrition Outlet (Hayward)","Dmart Location 15","0bUB0000000L8abMAC"
"0c8B0000000L083IAC","0YQB0000000L0C9OAK","South","Nutrition Stop Account","CA","San Jose","Face matter","01tB0000000UI8aIAG","2021-06-05","00001123","2018-01-05","Product Category 10","Alpine Nutrition Outlet (Hayward)","Dmart Location 15","0bUB0000000L8acMAC"
"0c8B0000000L083IAC","0YQB0000000L0C9OAK","South","Nutrition Stop Account","CA","San Jose","Soft Finger","01tB0000000UI8eIAG","2021-06-03","00001124","2018-01-05","Product Category 8","Alpine Nutrition Outlet (Hayward)","Dmart Location 15","0bUB0000000L8adMAC"
"0c8B0000000L083IAC","0YQB0000000L0C9OAK","South","Nutrition Stop Account","CA","San Jose","Pure Perfect","01tB0000000UI8WIAW","2021-06-03","00001125","2018-01-05","Product Category 7","Alpine Nutrition Outlet (Hayward)","Dmart Location 15","0bUB0000000L8aeMAC"
"0c8B0000000L083IAC","0YQB0000000L0C9OAK","South","Nutrition Stop Account","CA","San Jose","Neptune","01tB0000000UI8iIAG","2021-06-02","00001126","2018-01-06","Product Category 6","Alpine Nutrition Outlet (Hayward)","Dmart Location 15","0bUB0000000L8afMAC"
"0c8B0000000L085IAC","0YQB0000000L0C9OAK","South","Nutrition Stop Account","CA","San Jose","Whole green","01tB0000000UI8YIAW","2021-06-02","00001127","2018-01-03","Product Category 9","Alpine Nutrition Outlet (Hayward)","Dmart Location 15","0bUB0000000L8agMAC"
"0c8B0000000L084IAC","0YQB0000000L0C9OAK","South","Nutrition Stop Account","CA","San Jose","Active care","01tB0000000UI8lIAG","2021-06-06","00001128","2018-01-03","Product Category 1","Alpine Nutrition Outlet (Hayward)","Dmart Location 15","0bUB0000000L8ahMAC"
"0c8B0000000L083IAC","0YQB0000000L0C9OAK","South","Nutrition Stop Account","CA","San Jose","Kelloggs Corn Flakes","01tB0000000UI8bIAG","2021-06-04","00001129","2018-01-05","Product Category 3","Alpine Nutrition Outlet (Hayward)","Dmart Location 15","0bUB0000000L8aiMAC"
"0c8B0000000L084IAC","0YQB0000000L0C9OAK","South","Nutrition Stop Account","CA","San Jose","Tatva","01tB0000000UI8VIAW","2021-06-03","00001130","2018-01-05","Product Category 8","Alpine Nutrition Outlet (Hayward)","Dmart Location 15","0bUB0000000L8ajMAC"
"0c8B0000000L083IAC","0YQB0000000L0C9OAK","South","Nutrition Stop Account","CA","San Jose","Lucima","01tB0000000UI8hIAG","2021-06-05","00001131","2018-01-03","Product Category 5","Alpine Nutrition Outlet (Hayward)","Dmart Location 15","0bUB0000000L8akMAC"
"0c8B0000000CdTGIA0","0YQB0000000L0C9OAK","South","Nutrition Stop Account","CA","San Jose","Kelloggs Muesli","01tB0000000UI8UIAW","2021-06-05","00001132","2018-01-03","Product Category 11","Alpine Nutrition Outlet (Hayward)","Dmart Location 15","0bUB0000000L8alMAC"
"0c8B0000000L084IAC","0YQB0000000L0C9OAK","South","Nutrition Stop Account","CA","San Jose","Honey dew","01tB0000000UI8nIAG","2021-06-06","00001133","2018-01-05","Product Category 2","Alpine Nutrition Outlet (Hayward)","Dmart Location 15","0bUB0000000L8amMAC"
"0c8B0000000L083IAC","0YQB0000000L0C9OAK","South","Nutrition Stop Account","CA","San Jose","Elliotte","01tB0000000UI8mIAG","2021-06-03","00001134","2018-01-02","Product Category 10","Alpine Nutrition Outlet (Hayward)","Dmart Location 15","0bUB0000000L8anMAC"
"0c8B0000000L084IAC","0YQB0000000L0C9OAK","South","Nutrition Stop Account","CA","San Jose","Gentle","01tB0000000UI8dIAG","2021-06-06","00001135","2018-01-06","Product Category 2","Alpine Nutrition Outlet (Hayward)","Dmart Location 15","0bUB0000000L8aoMAC"
"0c8B0000000L085IAC","0YQB0000000L0C9OAK","South","Nutrition Stop Account","CA","San Jose","Omalay","01tB0000000UI8jIAG","2021-06-05","00001136","2018-01-05","Product Category 6","Alpine Nutrition Outlet (Hayward)","Dmart Location 15","0bUB0000000L8apMAC"
"0c8B0000000L084IAC","0YQB0000000L0C9OAK","South","Nutrition Stop Account","CA","San Jose","Angel Look","01tB0000000UI8cIAG","2021-06-03","00001137","2018-01-04","Product Category 1","Alpine Nutrition Outlet (Hayward)","Dmart Location 15","0bUB0000000L8aqMAC"
"0c8B0000000L083IAC","0YQB0000000L0C9OAK","South","Nutrition Stop Account","CA","San Jose","Laffayette","01tB0000000UI8gIAG","2021-06-05","00001138","2018-01-05","Product Category 5","Alpine Nutrition Outlet (Hayward)","Dmart Location 15","0bUB0000000L8arMAC"
"0c8B0000000L084IAC","0YQB0000000L0C9OAK","South","Nutrition Stop Account","CA","San Jose","Lady link","01tB0000000UI8fIAG","2021-06-05","00001139","2018-01-04","Product Category 4","Alpine Nutrition Outlet (Hayward)","Dmart Location 15","0bUB0000000L8asMAC"
"0c8B0000000L083IAC","0YQB0000000L0C9OAK","South","Nutrition Stop Account","CA","San Jose","Kelloggs Chocos","01tB0000000UI8ZIAW","2021-06-06","00001140","2018-01-04","Product Category 3","Alpine Nutrition Outlet (Hayward)","Dmart Location 15","0bUB0000000L8atMAC"
"0c8B0000000L083IAC","0YQB0000000L0CJOA0","South","Fare Merchants Account","NJ","Middlesex","Whitezen","01tB0000000UI8XIAW","2021-06-03","00001141","2018-01-04","Product Category 9","Fare Merchants - Austin","Dmart Location 24","0bUB0000000L8auMAC"
"0c8B0000000L083IAC","0YQB0000000L0CJOA0","South","Fare Merchants Account","NJ","Middlesex","Orgma","01tB0000000UI8kIAG","2021-06-06","00001142","2018-01-03","Product Category 7","Fare Merchants - Austin","Dmart Location 24","0bUB0000000L8avMAC"
"0c8B0000000L083IAC","0YQB0000000L0CJOA0","South","Fare Merchants Account","NJ","Middlesex","Face matter","01tB0000000UI8aIAG","2021-06-03","00001143","2018-01-02","Product Category 10","Fare Merchants - Austin","Dmart Location 24","0bUB0000000L8awMAC"
"0c8B0000000L083IAC","0YQB0000000L0CJOA0","South","Fare Merchants Account","NJ","Middlesex","Soft Finger","01tB0000000UI8eIAG","2021-06-02","00001144","2018-01-03","Product Category 8","Fare Merchants - Austin","Dmart Location 24","0bUB0000000L8axMAC"
"0c8B0000000L083IAC","0YQB0000000L0CJOA0","South","Fare Merchants Account","NJ","Middlesex","Pure Perfect","01tB0000000UI8WIAW","2021-06-06","00001145","2018-01-04","Product Category 7","Fare Merchants - Austin","Dmart Location 24","0bUB0000000L8ayMAC"
"0c8B0000000L083IAC","0YQB0000000L0CJOA0","South","Fare Merchants Account","NJ","Middlesex","Neptune","01tB0000000UI8iIAG","2021-06-02","00001146","2018-01-06","Product Category 6","Fare Merchants - Austin","Dmart Location 24","0bUB0000000L8azMAC"
"0c8B0000000L085IAC","0YQB0000000L0CJOA0","South","Fare Merchants Account","NJ","Middlesex","Whole green","01tB0000000UI8YIAW","2021-06-05","00001147","2018-01-04","Product Category 9","Fare Merchants - Austin","Dmart Location 24","0bUB0000000L8b0MAC"
"0c8B0000000L084IAC","0YQB0000000L0CJOA0","South","Fare Merchants Account","NJ","Middlesex","Active care","01tB0000000UI8lIAG","2021-06-05","00001148","2018-01-05","Product Category 1","Fare Merchants - Austin","Dmart Location 24","0bUB0000000L8b1MAC"
"0c8B0000000L083IAC","0YQB0000000L0CJOA0","South","Fare Merchants Account","NJ","Middlesex","Kelloggs Corn Flakes","01tB0000000UI8bIAG","2021-06-06","00001149","2018-01-02","Product Category 3","Fare Merchants - Austin","Dmart Location 24","0bUB0000000L8b2MAC"
"0c8B0000000L084IAC","0YQB0000000L0CJOA0","South","Fare Merchants Account","NJ","Middlesex","Tatva","01tB0000000UI8VIAW","2021-06-04","00001150","2018-01-05","Product Category 8","Fare Merchants - Austin","Dmart Location 24","0bUB0000000L8b3MAC"
"0c8B0000000L083IAC","0YQB0000000L0CJOA0","South","Fare Merchants Account","NJ","Middlesex","Lucima","01tB0000000UI8hIAG","2021-06-03","00001151","2018-01-02","Product Category 5","Fare Merchants - Austin","Dmart Location 24","0bUB0000000L8b4MAC"
"0c8B0000000CdTGIA0","0YQB0000000L0CJOA0","South","Fare Merchants Account","NJ","Middlesex","Kelloggs Muesli","01tB0000000UI8UIAW","2021-06-04","00001152","2018-01-03","Product Category 11","Fare Merchants - Austin","Dmart Location 24","0bUB0000000L8b5MAC"
"0c8B0000000L084IAC","0YQB0000000L0CJOA0","South","Fare Merchants Account","NJ","Middlesex","Honey dew","01tB0000000UI8nIAG","2021-06-05","00001153","2018-01-05","Product Category 2","Fare Merchants - Austin","Dmart Location 24","0bUB0000000L8b6MAC"
"0c8B0000000L083IAC","0YQB0000000L0CJOA0","South","Fare Merchants Account","NJ","Middlesex","Elliotte","01tB0000000UI8mIAG","2021-06-02","00001154","2018-01-02","Product Category 10","Fare Merchants - Austin","Dmart Location 24","0bUB0000000L8b7MAC"
"0c8B0000000L084IAC","0YQB0000000L0CJOA0","South","Fare Merchants Account","NJ","Middlesex","Gentle","01tB0000000UI8dIAG","2021-06-04","00001155","2018-01-06","Product Category 2","Fare Merchants - Austin","Dmart Location 24","0bUB0000000L8b8MAC"
"0c8B0000000L085IAC","0YQB0000000L0CJOA0","South","Fare Merchants Account","NJ","Middlesex","Omalay","01tB0000000UI8jIAG","2021-06-06","00001156","2018-01-03","Product Category 6","Fare Merchants - Austin","Dmart Location 24","0bUB0000000L8b9MAC"
"0c8B0000000L084IAC","0YQB0000000L0CJOA0","South","Fare Merchants Account","NJ","Middlesex","Angel Look","01tB0000000UI8cIAG","2021-06-03","00001157","2018-01-03","Product Category 1","Fare Merchants - Austin","Dmart Location 24","0bUB0000000L8bAMAS"
"0c8B0000000L083IAC","0YQB0000000L0CJOA0","South","Fare Merchants Account","NJ","Middlesex","Laffayette","01tB0000000UI8gIAG","2021-06-03","00001158","2018-01-05","Product Category 5","Fare Merchants - Austin","Dmart Location 24","0bUB0000000L8bBMAS"
"0c8B0000000L084IAC","0YQB0000000L0CJOA0","South","Fare Merchants Account","NJ","Middlesex","Lady link","01tB0000000UI8fIAG","2021-06-04","00001159","2018-01-03","Product Category 4","Fare Merchants - Austin","Dmart Location 24","0bUB0000000L8bCMAS"
"0c8B0000000L083IAC","0YQB0000000L0CJOA0","South","Fare Merchants Account","NJ","Middlesex","Kelloggs Chocos","01tB0000000UI8ZIAW","2021-06-03","00001160","2018-01-05","Product Category 3","Fare Merchants - Austin","Dmart Location 24","0bUB0000000L8bDMAS"
"0c8B0000000L083IAC","0YQB0000000L0CJOA0","South","Fare Merchants Account","NJ","Middlesex","Whitezen","01tB0000000UI8XIAW","2021-06-05","00001161","2018-01-04","Product Category 9","Fare Merchants - Austin","Dmart Location 24","0bUB0000000L8bEMAS"
"0c8B0000000L083IAC","0YQB0000000L0CJOA0","South","Fare Merchants Account","NJ","Middlesex","Orgma","01tB0000000UI8kIAG","2021-06-02","00001162","2018-01-05","Product Category 7","Fare Merchants - Austin","Dmart Location 24","0bUB0000000L8bFMAS"
