"Prescription","Case_Id","CaseNumber","Variance"
"Change Offer_Voucher__c to true","500B0000002uCjIIAU",3318,1.844
"Change Field_Service__c to true","500B0000002uCjJIAU",3319,3.977
"Change Offer_Voucher__c to true","500B0000002uCjKIAU",3320,3.1
"Change Field_Service__c to true","500B0000002uCjLIAU",3321,4.1530000000000005
"Change Offer_Voucher__c to true","500B0000002uCjOIAU",3324,2.367
"Change Field_Service__c to true","500B0000002uCjPIAU",3325,4.109
"Change Field_Service__c to true","500B0000002uCjQIAU",3326,3.85
"Change Field_Service__c to true","500B0000002uCjRIAU",3327,4.09
"Change Offer_Voucher__c to true","500B0000002uCjRIAU",3327,2.129
"Change Field_Service__c to true","500B0000002uCjUIAU",3330,3.903
"Change Offer_Voucher__c to true","500B0000002uCjUIAU",3330,2.7689999999999997
"Change Offer_Voucher__c to true","500B0000002uCjWIAU",3332,1.7409999999999999
"Change Offer_Voucher__c to true","500B0000002uCnXIAU",3581,1.9509999999999998
"Change Field_Service__c to true","500B0000002uCnbIAE",3585,4.221
"Change Field_Service__c to true","500B0000002uCncIAE",3586,4.221
"Change Offer_Voucher__c to true","500B0000002uCngIAE",3590,3.2880000000000003
"Change Field_Service__c to true","500B0000002uCnhIAE",3591,4.249
"Change Field_Service__c to true","500B0000002uCnjIAE",3593,4.106
"Change Field_Service__c to true","500B0000002uCnkIAE",3594,4.249
"Change Offer_Voucher__c to true","500B0000002uCnkIAE",3594,2.435
"Change Offer_Voucher__c to true","500B0000002uCnnIAE",3597,2.15
"Change Offer_Voucher__c to true","500B0000002uCnqIAE",3600,2.9410000000000003
"Change Offer_Voucher__c to true","500B0000002uCnsIAE",3602,2.9410000000000003
"Change Field_Service__c to true","500B0000002uCntIAE",3603,4.012
"Change Field_Service__c to true","500B0000002uCjXIAU",3333,3.984
"Change Field_Service__c to true","500B0000002uCjYIAU",3334,3.977
"Change Offer_Voucher__c to true","500B0000002uCjYIAU",3334,2.635
"Change Offer_Voucher__c to true","500B0000002uCjZIAU",3335,2.677
"Change Offer_Voucher__c to true","500B0000002uCjaIAE",3336,2.2769999999999997
"Change Field_Service__c to true","500B0000002uCjbIAE",3337,3.931
"Change Offer_Voucher__c to true","500B0000002uCjbIAE",3337,1.7
"Change Field_Service__c to true","500B0000002uCjcIAE",3338,4.072
"Change Offer_Voucher__c to true","500B0000002uCjcIAE",3338,2.28
"Change Field_Service__c to true","500B0000002uCjdIAE",3339,3.932
"Change Field_Service__c to true","500B0000002uCjeIAE",3340,4.053999999999999
"Change Offer_Voucher__c to true","500B0000002uCjeIAE",3340,2.995
"Change Offer_Voucher__c to true","500B0000002uCjgIAE",3342,2.56
"Change Offer_Voucher__c to true","500B0000002uCjhIAE",3343,2.231
"Change Field_Service__c to true","500B0000002uCjiIAE",3344,3.9389999999999996
"Change Offer_Voucher__c to true","500B0000002uCjkIAE",3346,2.231
"Change Field_Service__c to true","500B0000002uCjmIAE",3348,4.09
"Change Offer_Voucher__c to true","500B0000002uCjnIAE",3349,2.64
"Change Field_Service__c to true","500B0000002uCjoIAE",3350,4.062
"Change Field_Service__c to true","500B0000002uCjpIAE",3351,4.09
"Change Field_Service__c to true","500B0000002uCjqIAE",3352,4.09
"Change Offer_Voucher__c to true","500B0000002uCnvIAE",3605,3.2939999999999996
"Change Offer_Voucher__c to true","500B0000002uCnwIAE",3606,3.335
"Change Field_Service__c to true","500B0000002uCo0IAE",3610,3.85
"Change Offer_Voucher__c to true","500B0000002uCo2IAE",3612,2.85
"Change Offer_Voucher__c to true","500B0000002uCo4IAE",3614,3.174
"Change Offer_Voucher__c to true","500B0000002uCo5IAE",3615,3.03
"Change Offer_Voucher__c to true","500B0000002uCo6IAE",3616,2.289
"Change Field_Service__c to true","500B0000002uCo8IAE",3618,3.992
"Change Field_Service__c to true","500B0000002uCo9IAE",3619,4.221
"Change Offer_Voucher__c to true","500B0000002uCoCIAU",3622,1.719
"Change Offer_Voucher__c to true","500B0000002uCoDIAU",3623,2.385
"Change Offer_Voucher__c to true","500B0000002uCoEIAU",3624,2.366
"Change Offer_Voucher__c to true","500B0000002uCoFIAU",3625,3.2939999999999996
"Change Offer_Voucher__c to true","500B0000002uCoGIAU",3626,2.641
"Change Offer_Voucher__c to true","500B0000002uCjuIAE",3356,1.599
"Change Offer_Voucher__c to true","500B0000002uCjxIAE",3359,2.56
"Change Offer_Voucher__c to true","500B0000002uCjyIAE",3360,2.5810000000000004
"Change Offer_Voucher__c to true","500B0000002uCk0IAE",3362,3.5810000000000004
"Change Field_Service__c to true","500B0000002uCk1IAE",3363,4.062
"Change Offer_Voucher__c to true","500B0000002uCk1IAE",3363,2.218
"Change Offer_Voucher__c to true","500B0000002uCk5IAE",3367,3.9189999999999996
"Change Field_Service__c to true","500B0000002uCk5IAE",3367,3.903
"Change Field_Service__c to true","500B0000002uCk8IAE",3370,3.9389999999999996
"Change Field_Service__c to true","500B0000002uCk9IAE",3371,3.932
"Change Field_Service__c to true","500B0000002uCkAIAU",3372,3.9760000000000004
"Change Field_Service__c to true","500B0000002uCkBIAU",3373,4.212
"Change Offer_Voucher__c to true","500B0000002uCkCIAU",3374,1.733
"Change Field_Service__c to true","500B0000002uCkDIAU",3375,3.931
"Change Offer_Voucher__c to true","500B0000002uCkEIAU",3376,1.645
"Change Field_Service__c to true","500B0000002uCkFIAU",3377,3.948
"Change Offer_Voucher__c to true","500B0000002uCkFIAU",3377,2.445
"Change Field_Service__c to true","500B0000002uCp1IAE",3673,4.0089999999999995
"Change Field_Service__c to true","500B0000002uCp2IAE",3674,4.249
"Change Field_Service__c to true","500B0000002uCp5IAE",3677,4.106
"Change Offer_Voucher__c to true","500B0000002uCp5IAE",3677,2.359
"Change Field_Service__c to true","500B0000002uCp6IAE",3678,4.106
"Change Field_Service__c to true","500B0000002uCp8IAE",3680,4.2669999999999995
"Change Offer_Voucher__c to true","500B0000002uCZaIAM",2716,1.7790000000000001
"Change Offer_Voucher__c to true","500B0000002uCZdIAM",2719,1.8780000000000001
"Change Offer_Voucher__c to true","500B0000002uCZhIAM",2723,2.032
"Change Offer_Voucher__c to true","500B0000002uCZjIAM",2725,3.1689999999999996
"Change Field_Service__c to true","500B0000002uCZkIAM",2726,3.8939999999999997
"Change Offer_Voucher__c to true","500B0000002uCZmIAM",2728,3.073
"Change Offer_Voucher__c to true","500B0000002uCZoIAM",2730,3.858
"Change Field_Service__c to true","500B0000002uCZpIAM",2731,3.968
"Change Offer_Voucher__c to true","500B0000002uCZrIAM",2733,1.4769999999999999
"Change Field_Service__c to true","500B0000002uCZsIAM",2734,4.082
"Change Offer_Voucher__c to true","500B0000002uCZsIAM",2734,2.716
"Change Field_Service__c to true","500B0000002uCZtIAM",2735,4.082
"Change Offer_Voucher__c to true","500B0000002uCZuIAM",2736,1.828
"Change Offer_Voucher__c to true","500B0000002uCZvIAM",2737,2.352
"Change Field_Service__c to true","500B0000002uCkIIAU",3380,4.194
"Change Field_Service__c to true","500B0000002uCkJIAU",3381,4.044
"Change Field_Service__c to true","500B0000002uCkKIAU",3382,4.09
"Change Offer_Voucher__c to true","500B0000002uCkLIAU",3383,1.77
"Change Offer_Voucher__c to true","500B0000002uCkMIAU",3384,1.8119999999999998
"Change Offer_Voucher__c to true","500B0000002uCkNIAU",3385,2.2769999999999997
"Change Field_Service__c to true","500B0000002uCkOIAU",3386,4.09
"Change Field_Service__c to true","500B0000002uCkSIAU",3390,3.932
"Change Offer_Voucher__c to true","500B0000002uCkSIAU",3390,3.0010000000000003
"Change Offer_Voucher__c to true","500B0000002uCkTIAU",3391,2.929
"Change Field_Service__c to true","500B0000002uCkXIAU",3395,3.948
"Change Offer_Voucher__c to true","500B0000002uCkXIAU",3395,2.445
"Change Offer_Voucher__c to true","500B0000002uCkYIAU",3396,3.7510000000000003
"Change Field_Service__c to true","500B0000002uCkZIAU",3397,4.0969999999999995
"Change Offer_Voucher__c to true","500B0000002uCkaIAE",3398,2.338
"Change Offer_Voucher__c to true","500B0000002uCkbIAE",3399,1.9340000000000002
"Change Field_Service__c to true","500B0000002uCZxIAM",2739,3.968
"Change Field_Service__c to true","500B0000002uCa0IAE",2742,4.082
"Change Field_Service__c to true","500B0000002uCa2IAE",2744,3.968
"Change Field_Service__c to true","500B0000002uCa3IAE",2745,3.8939999999999997
"Change Field_Service__c to true","500B0000002uCa5IAE",2747,3.8939999999999997
"Change Offer_Voucher__c to true","500B0000002uCa5IAE",2747,1.78
"Change Field_Service__c to true","500B0000002uCa7IAE",2749,4.035
"Change Field_Service__c to true","500B0000002uCa8IAE",2750,4.053
"Change Field_Service__c to true","500B0000002uCaBIAU",2753,3.984
"Change Offer_Voucher__c to true","500B0000002uCaBIAU",2753,3.742
"Change Field_Service__c to true","500B0000002uCaDIAU",2755,3.9389999999999996
"Change Field_Service__c to true","500B0000002uCaGIAU",2758,3.968
"Change Offer_Voucher__c to true","500B0000002uCaIIAU",2760,3.159
"Change Field_Service__c to true","500B0000002uCkdIAE",3401,3.9760000000000004
"Change Offer_Voucher__c to true","500B0000002uCkdIAE",3401,2.424
"Change Offer_Voucher__c to true","500B0000002uCkeIAE",3402,2.145
"Change Field_Service__c to true","500B0000002uCkfIAE",3403,4.098
"Change Offer_Voucher__c to true","500B0000002uCkhIAE",3405,3.088
"Change Offer_Voucher__c to true","500B0000002uCklIAE",3409,1.819
"Change Field_Service__c to true","500B0000002uCknIAE",3411,4.212
"Change Offer_Voucher__c to true","500B0000002uCknIAE",3411,3.5810000000000004
"Change Offer_Voucher__c to true","500B0000002uCkpIAE",3413,2.64
"Change Offer_Voucher__c to true","500B0000002uCksIAE",3416,2.675
"Change Field_Service__c to true","500B0000002uCkuIAE",3418,3.977
"Change Field_Service__c to true","500B0000002uCkvIAE",3419,3.948
"Change Offer_Voucher__c to true","500B0000002uCkvIAE",3419,3.662
"Change Field_Service__c to true","500B0000002uCkwIAE",3420,3.9760000000000004
"Change Offer_Voucher__c to true","500B0000002uCkwIAE",3420,2.612
"Change Offer_Voucher__c to true","500B0000002uCkyIAE",3422,2.991
"Change Field_Service__c to true","500B0000002uCkzIAE",3423,3.977
"Change Field_Service__c to true","500B0000002uClOIAU",3448,4.09
"Change Offer_Voucher__c to true","500B0000002uClPIAU",3449,3.208
"Change Field_Service__c to true","500B0000002uClQIAU",3450,3.932
"Change Field_Service__c to true","500B0000002uClRIAU",3451,3.903
"Change Field_Service__c to true","500B0000002uClXIAU",3457,3.932
"Change Offer_Voucher__c to true","500B0000002uClYIAU",3458,4.056
"Change Field_Service__c to true","500B0000002uClZIAU",3459,4.0969999999999995
"Change Field_Service__c to true","500B0000002uCleIAE",3464,3.903
"Change Field_Service__c to true","500B0000002uClfIAE",3465,4.09
"Change Offer_Voucher__c to true","500B0000002uClfIAE",3465,2.978
"Change Field_Service__c to true","500B0000002uCaJIAU",2761,4.035
"Change Field_Service__c to true","500B0000002uCaLIAU",2763,4.081
"Change Offer_Voucher__c to true","500B0000002uCaLIAU",2763,2.7680000000000002
"Change Field_Service__c to true","500B0000002uCaMIAU",2764,4.053
"Change Offer_Voucher__c to true","500B0000002uCaMIAU",2764,2.714
"Change Field_Service__c to true","500B0000002uCaTIAU",2771,3.8939999999999997
"Change Offer_Voucher__c to true","500B0000002uCaTIAU",2771,1.797
"Change Field_Service__c to true","500B0000002uCaUIAU",2772,4.053
"Change Offer_Voucher__c to true","500B0000002uCaUIAU",2772,2.7889999999999997
"Change Field_Service__c to true","500B0000002uCaVIAU",2773,4.081
"Change Field_Service__c to true","500B0000002uCaXIAU",2775,4.081
"Change Offer_Voucher__c to true","500B0000002uCaXIAU",2775,2.78
"Change Field_Service__c to true","500B0000002uCaZIAU",2777,3.968
"Change Offer_Voucher__c to true","500B0000002uCadIAE",2781,3.1439999999999997
"Change Offer_Voucher__c to true","500B0000002uCaeIAE",2782,3.4130000000000003
"Change Field_Service__c to true","500B0000002uCafIAE",2783,4.081
"Change Offer_Voucher__c to true","500B0000002uCafIAE",2783,2.6919999999999997
"Change Field_Service__c to true","500B0000002uCdOIAU",2952,3.984
"Change Offer_Voucher__c to true","500B0000002uCdOIAU",2952,2.489
"Change Offer_Voucher__c to true","500B0000002uCdPIAU",2953,2.7910000000000004
"Change Field_Service__c to true","500B0000002uCdQIAU",2954,4.098
"Change Offer_Voucher__c to true","500B0000002uCdRIAU",2955,3.052
"Change Field_Service__c to true","500B0000002uCdSIAU",2956,3.9389999999999996
"Change Offer_Voucher__c to true","500B0000002uCdSIAU",2956,2.98
"Change Offer_Voucher__c to true","500B0000002uCdVIAU",2959,1.7380000000000002
"Change Field_Service__c to true","500B0000002uCdWIAU",2960,4.098
"Change Field_Service__c to true","500B0000002uCdYIAU",2962,3.984
"Change Offer_Voucher__c to true","500B0000002uCdZIAU",2963,3.339
"Change Offer_Voucher__c to true","500B0000002uCdaIAE",2964,3.363
"Change Field_Service__c to true","500B0000002uCdcIAE",2966,4.053999999999999
"Change Offer_Voucher__c to true","500B0000002uCdeIAE",2968,2.376
"Change Field_Service__c to true","500B0000002uCdfIAE",2969,4.194
"Change Offer_Voucher__c to true","500B0000002uCdfIAE",2969,2.263
"Change Field_Service__c to true","500B0000002uCdgIAE",2970,4.2669999999999995
"Change Field_Service__c to true","500B0000002uCdhIAE",2971,3.895
"Change Offer_Voucher__c to true","500B0000002uCdhIAE",2971,3.0260000000000002
"Change Offer_Voucher__c to true","500B0000002uCdkIAE",2974,2.801
"Change Offer_Voucher__c to true","500B0000002uCahIAE",2785,2.585
"Change Field_Service__c to true","500B0000002uCaiIAE",2786,3.968
"Change Field_Service__c to true","500B0000002uCakIAE",2788,3.9389999999999996
"Change Offer_Voucher__c to true","500B0000002uCamIAE",2790,4.463
"Change Field_Service__c to true","500B0000002uCanIAE",2791,3.968
"Change Field_Service__c to true","500B0000002uCaqIAE",2794,3.923
"Change Offer_Voucher__c to true","500B0000002uCaqIAE",2794,3.042
"Change Field_Service__c to true","500B0000002uCarIAE",2795,3.923
"Change Field_Service__c to true","500B0000002uCauIAE",2798,4.098
"Change Offer_Voucher__c to true","500B0000002uCauIAE",2798,3.603
"Change Field_Service__c to true","500B0000002uCavIAE",2799,3.984
"Change Offer_Voucher__c to true","500B0000002uCavIAE",2799,2.799
"Change Field_Service__c to true","500B0000002uCawIAE",2800,4.064
"Change Offer_Voucher__c to true","500B0000002uCawIAE",2800,2.318
"Change Offer_Voucher__c to true","500B0000002uCaxIAE",2801,3.637
"Change Field_Service__c to true","500B0000002uCayIAE",2802,4.081
"Change Offer_Voucher__c to true","500B0000002uCazIAE",2803,2.719
"Change Field_Service__c to true","500B0000002uCb0IAE",2804,3.923
"Change Offer_Voucher__c to true","500B0000002uCb1IAE",2805,2.41
"Change Field_Service__c to true","500B0000002uCcWIAU",2898,3.9389999999999996
"Change Offer_Voucher__c to true","500B0000002uCcYIAU",2900,2.7089999999999996
"Change Offer_Voucher__c to true","500B0000002uCcaIAE",2902,3.917
"Change Field_Service__c to true","500B0000002uCccIAE",2904,4.098
"Change Offer_Voucher__c to true","500B0000002uCccIAE",2904,2.6710000000000003
"Change Field_Service__c to true","500B0000002uCcdIAE",2905,3.9389999999999996
"Change Offer_Voucher__c to true","500B0000002uCcdIAE",2905,2.7319999999999998
"Change Field_Service__c to true","500B0000002uCceIAE",2906,4.098
"Change Offer_Voucher__c to true","500B0000002uCceIAE",2906,3.5610000000000004
"Change Field_Service__c to true","500B0000002uCcfIAE",2907,4.098
"Change Offer_Voucher__c to true","500B0000002uCcfIAE",2907,3.373
"Change Offer_Voucher__c to true","500B0000002uCcgIAE",2908,3.667
"Change Field_Service__c to true","500B0000002uCchIAE",2909,4.212
"Change Field_Service__c to true","500B0000002uCckIAE",2912,4.098
"Change Field_Service__c to true","500B0000002uCclIAE",2913,4.098
"Change Offer_Voucher__c to true","500B0000002uCclIAE",2913,2.73
"Change Offer_Voucher__c to true","500B0000002uCdmIAE",2976,2.124
"Change Offer_Voucher__c to true","500B0000002uCdnIAE",2977,3.659
"Change Field_Service__c to true","500B0000002uCdoIAE",2978,4.053999999999999
"Change Field_Service__c to true","500B0000002uCdpIAE",2979,4.194
"Change Offer_Voucher__c to true","500B0000002uCdpIAE",2979,2.7739999999999996
"Change Offer_Voucher__c to true","500B0000002uCdrIAE",2981,3.8689999999999998
"Change Offer_Voucher__c to true","500B0000002uCdsIAE",2982,2.406
"Change Offer_Voucher__c to true","500B0000002uCduIAE",2984,3.037
"Change Offer_Voucher__c to true","500B0000002uCdwIAE",2986,2.63
"Change Offer_Voucher__c to true","500B0000002uCdyIAE",2988,3.373
"Change Offer_Voucher__c to true","500B0000002uCdzIAE",2989,3.52
"Change Field_Service__c to true","500B0000002uCe0IAE",2990,4.098
"Change Field_Service__c to true","500B0000002uCe1IAE",2991,4.079
"Change Offer_Voucher__c to true","500B0000002uCe2IAE",2992,2.5
"Change Offer_Voucher__c to true","500B0000002uCe4IAE",2994,1.7280000000000002
"Change Offer_Voucher__c to true","500B0000002uCe5IAE",2995,3.5269999999999997
"Change Offer_Voucher__c to true","500B0000002uCe7IAE",2997,4.444
"Change Field_Service__c to true","500B0000002uCe7IAE",2997,4.212
"Change Offer_Voucher__c to true","500B0000002uCfcIAE",3090,3.258
"Change Field_Service__c to true","500B0000002uCffIAE",3093,3.9389999999999996
"Change Field_Service__c to true","500B0000002uCfhIAE",3095,4.0969999999999995
"Change Field_Service__c to true","500B0000002uCfjIAE",3097,4.0969999999999995
"Change Offer_Voucher__c to true","500B0000002uCfjIAE",3097,2.87
"Change Field_Service__c to true","500B0000002uCflIAE",3099,4.0089999999999995
"Change Offer_Voucher__c to true","500B0000002uCflIAE",3099,2.69
"Change Offer_Voucher__c to true","500B0000002uCfmIAE",3100,2.506
"Change Field_Service__c to true","500B0000002uCfoIAE",3102,3.85
"Change Field_Service__c to true","500B0000002uCfpIAE",3103,3.85
"Change Offer_Voucher__c to true","500B0000002uCfpIAE",3103,3.168
"Change Offer_Voucher__c to true","500B0000002uCfqIAE",3104,2.716
"Change Offer_Voucher__c to true","500B0000002uCftIAE",3107,2.0980000000000003
"Change Offer_Voucher__c to true","500B0000002uCfuIAE",3108,2.367
"Change Field_Service__c to true","500B0000002uCb3IAE",2807,3.8939999999999997
"Change Field_Service__c to true","500B0000002uCb4IAE",2808,4.212
"Change Field_Service__c to true","500B0000002uCb6IAE",2810,4.064
"Change Offer_Voucher__c to true","500B0000002uCb8IAE",2812,2.16
"Change Offer_Voucher__c to true","500B0000002uCb9IAE",2813,2.7089999999999996
"Change Offer_Voucher__c to true","500B0000002uCbBIAU",2815,3.573
"Change Offer_Voucher__c to true","500B0000002uCbCIAU",2816,1.653
"Change Offer_Voucher__c to true","500B0000002uCbDIAU",2817,2.7769999999999997
"Change Offer_Voucher__c to true","500B0000002uCbFIAU",2819,2.842
"Change Field_Service__c to true","500B0000002uCbGIAU",2820,3.8939999999999997
"Change Field_Service__c to true","500B0000002uCbIIAU",2822,4.2669999999999995
"Change Field_Service__c to true","500B0000002uCbKIAU",2824,4.17
"Change Offer_Voucher__c to true","500B0000002uCbKIAU",2824,1.8019999999999998
"Change Field_Service__c to true","500B0000002uCbNIAU",2827,4.098
"Change Offer_Voucher__c to true","500B0000002uCbNIAU",2827,2.83
"Change Offer_Voucher__c to true","500B0000002uCbOIAU",2828,2.431
"Change Field_Service__c to true","500B0000002uCbPIAU",2829,3.8939999999999997
"Change Offer_Voucher__c to true","500B0000002uCcpIAE",2917,2.353
"Change Offer_Voucher__c to true","500B0000002uCcqIAE",2918,1.6840000000000002
"Change Field_Service__c to true","500B0000002uCcrIAE",2919,4.0969999999999995
"Change Offer_Voucher__c to true","500B0000002uCcrIAE",2919,2.485
"Change Offer_Voucher__c to true","500B0000002uCcsIAE",2920,3.373
"Change Field_Service__c to true","500B0000002uCcuIAE",2922,4.053999999999999
"Change Offer_Voucher__c to true","500B0000002uCcuIAE",2922,3.595
"Change Field_Service__c to true","500B0000002uCcvIAE",2923,4.053999999999999
"Change Offer_Voucher__c to true","500B0000002uCcvIAE",2923,3.512
"Change Offer_Voucher__c to true","500B0000002uCcwIAE",2924,2.552
"Change Field_Service__c to true","500B0000002uCcxIAE",2925,4.194
"Change Offer_Voucher__c to true","500B0000002uCcxIAE",2925,2.286
"Change Offer_Voucher__c to true","500B0000002uCcyIAE",2926,3.023
"Change Offer_Voucher__c to true","500B0000002uCczIAE",2927,2.131
"Change Offer_Voucher__c to true","500B0000002uCd2IAE",2930,4.3389999999999995
"Change Field_Service__c to true","500B0000002uCd3IAE",2931,4.098
"Change Offer_Voucher__c to true","500B0000002uCd3IAE",2931,3.503
"Change Field_Service__c to true","500B0000002uCd4IAE",2932,4.053999999999999
"Change Offer_Voucher__c to true","500B0000002uCd4IAE",2932,3.595
"Change Field_Service__c to true","500B0000002uCd5IAE",2933,3.984
"Change Offer_Voucher__c to true","500B0000002uCd6IAE",2934,2.552
"Change Offer_Voucher__c to true","500B0000002uCd8IAE",2936,2.21
"Change Field_Service__c to true","500B0000002uCe8IAE",2998,3.984
"Change Offer_Voucher__c to true","500B0000002uCeBIAU",3001,2.804
"Change Offer_Voucher__c to true","500B0000002uCeCIAU",3002,2.056
"Change Field_Service__c to true","500B0000002uCeEIAU",3004,4.0969999999999995
"Change Offer_Voucher__c to true","500B0000002uCeEIAU",3004,2.051
"Change Field_Service__c to true","500B0000002uCeFIAU",3005,3.895
"Change Offer_Voucher__c to true","500B0000002uCeFIAU",3005,2.41
"Change Offer_Voucher__c to true","500B0000002uCeGIAU",3006,1.601
"Change Field_Service__c to true","500B0000002uCeHIAU",3007,4.0969999999999995
"Change Offer_Voucher__c to true","500B0000002uCeIIAU",3008,2.804
"Change Field_Service__c to true","500B0000002uCeKIAU",3010,4.0969999999999995
"Change Field_Service__c to true","500B0000002uCeLIAU",3011,4.0969999999999995
"Change Field_Service__c to true","500B0000002uCeMIAU",3012,3.9389999999999996
"Change Field_Service__c to true","500B0000002uCeNIAU",3013,4.0969999999999995
"Change Field_Service__c to true","500B0000002uCeOIAU",3014,3.984
"Change Field_Service__c to true","500B0000002uCePIAU",3015,4.109
"Change Field_Service__c to true","500B0000002uCeQIAU",3016,4.2669999999999995
"Change Field_Service__c to true","500B0000002uCeSIAU",3018,3.9389999999999996
"Change Offer_Voucher__c to true","500B0000002uCeSIAU",3018,3.1519999999999997
"Change Field_Service__c to true","500B0000002uCeTIAU",3019,4.0969999999999995
"Change Offer_Voucher__c to true","500B0000002uCeTIAU",3019,3.9760000000000004
"Change Offer_Voucher__c to true","500B0000002uCeUIAU",3020,1.7280000000000002
"Change Field_Service__c to true","500B0000002uCfvIAE",3109,3.9389999999999996
"Change Offer_Voucher__c to true","500B0000002uCfvIAE",3109,2.864
"Change Field_Service__c to true","500B0000002uCfwIAE",3110,4.012
"Change Field_Service__c to true","500B0000002uCfxIAE",3111,3.9389999999999996
"Change Field_Service__c to true","500B0000002uCfyIAE",3112,3.85
"Change Offer_Voucher__c to true","500B0000002uCfyIAE",3112,1.604
"Change Offer_Voucher__c to true","500B0000002uCfzIAE",3113,1.81
"Change Field_Service__c to true","500B0000002uCg0IAE",3114,3.9389999999999996
"Change Offer_Voucher__c to true","500B0000002uCg3IAE",3117,2.717
"Change Offer_Voucher__c to true","500B0000002uCg4IAE",3118,1.851
"Change Field_Service__c to true","500B0000002uCg9IAE",3123,3.9389999999999996
"Change Offer_Voucher__c to true","500B0000002uCg9IAE",3123,1.8980000000000001
"Change Field_Service__c to true","500B0000002uCgAIAU",3124,4.249
"Change Offer_Voucher__c to true","500B0000002uCgAIAU",3124,2.9189999999999996
"Change Field_Service__c to true","500B0000002uCgCIAU",3126,4.249
"Change Offer_Voucher__c to true","500B0000002uCgCIAU",3126,2.977
"Change Field_Service__c to true","500B0000002uCgDIAU",3127,4.249
"Change Field_Service__c to true","500B0000002uCgEIAU",3128,3.991
"Change Offer_Voucher__c to true","500B0000002uCgEIAU",3128,1.808
"Change Offer_Voucher__c to true","500B0000002uCgFIAU",3129,1.851
"Change Field_Service__c to true","500B0000002uCgGIAU",3130,4.1530000000000005
"Change Offer_Voucher__c to true","500B0000002uCgGIAU",3130,2.597
"Change Field_Service__c to true","500B0000002uCbQIAU",2830,4.152
"Change Field_Service__c to true","500B0000002uCbRIAU",2831,4.2669999999999995
"Change Offer_Voucher__c to true","500B0000002uCbRIAU",2831,3.9339999999999997
"Change Offer_Voucher__c to true","500B0000002uCbSIAU",2832,3.0639999999999996
"Change Field_Service__c to true","500B0000002uCbTIAU",2833,4.079
"Change Offer_Voucher__c to true","500B0000002uCbTIAU",2833,1.995
"Change Field_Service__c to true","500B0000002uCbUIAU",2834,3.8939999999999997
"Change Field_Service__c to true","500B0000002uCbVIAU",2835,4.0089999999999995
"Change Offer_Voucher__c to true","500B0000002uCbYIAU",2838,4.16
"Change Offer_Voucher__c to true","500B0000002uCbZIAU",2839,1.777
"Change Field_Service__c to true","500B0000002uCbbIAE",2841,3.895
"Change Offer_Voucher__c to true","500B0000002uCbbIAE",2841,2.622
"Change Field_Service__c to true","500B0000002uCbcIAE",2842,3.895
"Change Field_Service__c to true","500B0000002uCbdIAE",2843,3.895
"Change Field_Service__c to true","500B0000002uCbfIAE",2845,4.0089999999999995
"Change Offer_Voucher__c to true","500B0000002uCbgIAE",2846,2.977
"Change Offer_Voucher__c to true","500B0000002uCbhIAE",2847,4.16
"Change Offer_Voucher__c to true","500B0000002uCbkIAE",2850,1.838
"Change Offer_Voucher__c to true","500B0000002uCbmIAE",2852,1.8330000000000002
"Change Field_Service__c to true","500B0000002uCeVIAU",3021,4.0969999999999995
"Change Field_Service__c to true","500B0000002uCeYIAU",3024,3.9389999999999996
"Change Field_Service__c to true","500B0000002uCeZIAU",3025,3.9389999999999996
"Change Offer_Voucher__c to true","500B0000002uCebIAE",3027,2.71
"Change Field_Service__c to true","500B0000002uCecIAE",3028,3.991
"Change Field_Service__c to true","500B0000002uCedIAE",3029,4.0969999999999995
"Change Field_Service__c to true","500B0000002uCeeIAE",3030,4.0969999999999995
"Change Offer_Voucher__c to true","500B0000002uCegIAE",3032,3.583
"Change Offer_Voucher__c to true","500B0000002uCejIAE",3035,2.8339999999999996
"Change Offer_Voucher__c to true","500B0000002uCekIAE",3036,2.55
"Change Field_Service__c to true","500B0000002uCelIAE",3037,4.0969999999999995
"Change Offer_Voucher__c to true","500B0000002uCeoIAE",3040,2.8569999999999998
"Change Field_Service__c to true","500B0000002uCepIAE",3041,4.0969999999999995
"Change Field_Service__c to true","500B0000002uCerIAE",3043,3.9389999999999996
"Change Field_Service__c to true","500B0000002uCgJIAU",3133,4.035
"Change Offer_Voucher__c to true","500B0000002uCgLIAU",3135,4.058
"Change Field_Service__c to true","500B0000002uCgMIAU",3136,4.0089999999999995
"Change Offer_Voucher__c to true","500B0000002uCgNIAU",3137,2.004
"Change Offer_Voucher__c to true","500B0000002uCgPIAU",3139,2.6430000000000002
"Change Field_Service__c to true","500B0000002uCgQIAU",3140,4.249
"Change Offer_Voucher__c to true","500B0000002uCgQIAU",3140,1.7530000000000001
"Change Field_Service__c to true","500B0000002uCgSIAU",3142,3.895
"Change Field_Service__c to true","500B0000002uCgUIAU",3144,4.109
"Change Field_Service__c to true","500B0000002uCgWIAU",3146,4.1530000000000005
"Change Offer_Voucher__c to true","500B0000002uCgXIAU",3147,1.776
"Change Field_Service__c to true","500B0000002uCgaIAE",3150,4.249
"Change Field_Service__c to true","500B0000002uCgcIAE",3152,4.249
"Change Offer_Voucher__c to true","500B0000002uCgdIAE",3153,2.9739999999999998
"Change Field_Service__c to true","500B0000002uCbnIAE",2853,4.098
"Change Field_Service__c to true","500B0000002uCboIAE",2854,4.2669999999999995
