External_Id__c,LeadSource,Amount,Account.External_Id__c,Owner.External_Id__c,Name,Type,StageName,ForecastCategoryName,CloseDate,CreatedDateTime__c,LastActivityDate__c,LastModifiedDate__c,analyticsdemo_batch_id__c
W_Opportunity.9293,Reseller,4396,W_Account.9168,W_Sales_User.8,US Wirefree 166,Add-On Business,Closed Lost,Omitted,2019-02-26,2018-10-13T00:00:00Z,2018-11-12,2018-11-12T00:00:00Z,2019102290000005573
W_Opportunity.10005,Fields Sales,200000,W_Account.9169,W_Sales_User.8,Yuba Heat Transfer Division 185,Existing Business,Closed Lost,Omitted,2018-08-15,2018-03-18T00:00:00Z,2018-05-02,2018-05-02T00:00:00Z,2019102290000005573
W_Opportunity.11351,Fields Sales,30000,W_Account.9170,W_Sales_User.9,Greatland Corporation 243,Existing Business,Closed Lost,Omitted,2018-07-29,2018-03-27T00:00:00Z,2018-07-15,2018-07-15T00:00:00Z,2019102290000005573
W_Opportunity.12836,Fields Sales,75000,W_Account.9176,W_Sales_User.4,Tru Vue 38,New Business / Add-on,Closed Lost,Omitted,2018-12-29,2018-08-20T00:00:00Z,2018-11-08,2018-11-08T00:00:00Z,2019102290000005573
W_Opportunity.15096,Fields Sales,144578,W_Account.9185,W_Sales_User.2,Lockheed Martin Automotive 105,New Business,Closed Lost,Omitted,2019-03-14,2018-10-31T00:00:00Z,2019-03-01,2019-03-01T00:00:00Z,2019102290000005573
W_Opportunity.15514,Reseller,155014,W_Account.9185,W_Sales_User.5,Lockheed Martin Automotive 113,New Business,Closed Lost,Omitted,2018-09-07,2018-07-12T00:00:00Z,2018-08-16,2018-08-16T00:00:00Z,2019102290000005573
W_Opportunity.15774,Reseller,71000,W_Account.9187,W_Sales_User.5,"Fripan, European Breads and Pastries 123",New Business,Closed Won,Closed,2019-08-05,2019-04-18T00:00:00Z,2019-06-07,2019-06-07T00:00:00Z,2019102290000005573
W_Opportunity.15808,Fields Sales,50000,W_Account.9187,W_Sales_User.6,"Fripan, European Breads and Pastries 125",New Business,Closed Lost,Omitted,2018-12-11,2018-07-17T00:00:00Z,2018-08-31,2018-08-31T00:00:00Z,2019102290000005573
W_Opportunity.15881,Reseller,15501,W_Account.9187,W_Sales_User.4,"Fripan, European Breads and Pastries 127",New Business,Closed Lost,Omitted,2019-02-15,2018-10-02T00:00:00Z,2018-11-24,2018-11-24T00:00:00Z,2019102290000005573
W_Opportunity.16046,Fields Sales,105000,W_Account.9189,W_Sales_User.9,Mitsubishi Electric US- Cooling & Heating 132,New Business,Closed Lost,Omitted,2018-07-23,2018-02-22T00:00:00Z,2018-03-25,2018-03-25T00:00:00Z,2019102290000005573
W_Opportunity.16659,Fields Sales,110009,W_Account.9191,W_Sales_User.10,MindVisions 153,Add-On Business,Closed Lost,Omitted,2019-01-05,2018-11-10T00:00:00Z,2018-12-10,2018-12-10T00:00:00Z,2019102290000005573
W_Opportunity.16874,Fields Sales,100000,W_Account.9193,W_Sales_User.9,HelpWrite 160,Add-On Business,Closed Lost,Omitted,2018-03-09,2017-10-22T00:00:00Z,2018-01-22,2018-01-22T00:00:00Z,2019102290000005573
W_Opportunity.16897,Telesales,200000,W_Account.9193,W_Sales_User.3,HelpWrite 163,New Business,Closed Lost,Omitted,2018-02-18,2017-12-22T00:00:00Z,2018-01-19,2018-01-19T00:00:00Z,2019102290000005573
W_Opportunity.17770,Reseller,0,W_Account.9199,W_Sales_User.3,A.N.S.W.E.R.S. 201,New Business,Closed Lost,Omitted,2018-06-03,2018-01-10T00:00:00Z,2018-01-28,2018-01-28T00:00:00Z,2019102290000005573
W_Opportunity.18242,Reseller,15000,W_Account.9202,W_Sales_User.9,iNTELEFILM Corporation 218,Existing Business,Closed Lost,Omitted,2018-12-13,2018-09-11T00:00:00Z,2018-12-08,2018-12-08T00:00:00Z,2019102290000005573
W_Opportunity.18624,Fields Sales,150000,W_Account.9204,W_Sales_User.10,American Multiplexer Corp. 231,Add-On Business,Closed Lost,Omitted,2018-07-23,2018-03-01T00:00:00Z,2018-05-09,2018-05-09T00:00:00Z,2019102290000005573
W_Opportunity.18877,Fields Sales,188916,W_Account.9205,W_Sales_User.10,Eze Castle Integration 239,New Business,Closed Won,Closed,2019-03-15,2018-10-26T00:00:00Z,2019-02-10,2019-02-10T00:00:00Z,2019102290000005573
W_Opportunity.18995,Reseller,38753,W_Account.9206,W_Sales_User.1,Certara 241,New Business,Closed Lost,Omitted,2018-03-06,2017-11-29T00:00:00Z,2017-12-31,2017-12-31T00:00:00Z,2019102290000005573
W_Opportunity.19820,Fields Sales,200000,W_Account.9210,W_Sales_User.9,Softura 12,New Business,Closed Lost,Omitted,2018-08-20,2018-06-25T00:00:00Z,2018-07-10,2018-07-10T00:00:00Z,2019102290000005573
W_Opportunity.20660,Fields Sales,15000,W_Account.9213,W_Sales_User.2,Christensen Display Products 26,New Business,Closed Lost,Omitted,2019-01-23,2018-09-18T00:00:00Z,2019-01-01,2019-01-01T00:00:00Z,2019102290000005573
W_Opportunity.22135,Fields Sales,250000,W_Account.9217,W_Sales_User.11,Supply Chain QA 64,Existing Business,Negotiation,Best Case,2019-10-31,2019-06-23T00:00:00Z,2019-07-27,2019-07-27T00:00:00Z,2019102290000005573
W_Opportunity.22549,Fields Sales,23000,W_Account.9218,W_Sales_User.4,Arts eVentures 71,New Business,Closed Won,Closed,2019-08-14,2019-04-26T00:00:00Z,2019-08-08,2019-08-08T00:00:00Z,2019102290000005573
W_Opportunity.22860,Other,250023,W_Account.9219,W_Sales_User.2,Alterion 79,Existing Business,Closed Lost,Omitted,2018-03-02,2017-11-30T00:00:00Z,2017-12-29,2017-12-29T00:00:00Z,2019102290000005573
W_Opportunity.47429,Fields Sales,80000,W_Account.9225,W_Sales_User.12,L3i 119,Existing Business,Closed Lost,Omitted,2019-04-12,2018-11-13T00:00:00Z,2019-01-01,2019-01-01T00:00:00Z,2019102290000005573
W_Opportunity.48082,Reseller,10000,W_Account.9227,W_Sales_User.11,Delmar Gardens Enterprises 134,Add-On Business,Closed Lost,Omitted,2019-05-25,2019-02-16T00:00:00Z,2019-04-03,2019-04-03T00:00:00Z,2019102290000005573
W_Opportunity.49366,Fields Sales,65000,W_Account.9228,W_Sales_User.17,Everest Group 160,New Business,Closed Lost,Omitted,2018-08-22,2018-04-18T00:00:00Z,2018-05-15,2018-05-15T00:00:00Z,2019102290000005573
W_Opportunity.49782,Fields Sales,300000,W_Account.9230,W_Sales_User.8,Temple Inland 171,New Business,Closed Lost,Omitted,2018-09-07,2018-03-17T00:00:00Z,2018-06-14,2018-06-14T00:00:00Z,2019102290000005573
W_Opportunity.51446,Fields Sales,250000,W_Account.9234,W_Sales_User.9,THe Learning Network 202,Existing Business,Proposal/Quote,Best Case,2019-11-15,2019-05-27T00:00:00Z,2019-09-15,2019-09-15T00:00:00Z,2019102290000005573
W_Opportunity.52948,Fields Sales,100000,W_Account.9238,W_Sales_User.7,Cambridge Integrated Services Group 224,New Business,Closed Lost,Omitted,2018-11-21,2018-07-18T00:00:00Z,2018-07-25,2018-07-25T00:00:00Z,2019102290000005573
W_Opportunity.53300,Reseller,3147,W_Account.9239,W_Sales_User.7,Bartlett Nuclear 233,Existing Business,Closed Won,Closed,2019-03-17,2018-09-26T00:00:00Z,2018-11-08,2018-11-08T00:00:00Z,2019102290000005573
W_Opportunity.53301,Reseller,9945,W_Account.9239,W_Sales_User.10,Bartlett Nuclear 234,New Business,Closed Won,Closed,2019-03-09,2018-09-24T00:00:00Z,2019-01-23,2019-01-23T00:00:00Z,2019102290000005573
W_Opportunity.53307,Fields Sales,123050,W_Account.9239,W_Sales_User.10,Bartlett Nuclear 235,Existing Business,Closed Lost,Omitted,2018-07-04,2018-04-05T00:00:00Z,2018-05-17,2018-05-17T00:00:00Z,2019102290000005573
W_Opportunity.53865,Fields Sales,14000,W_Account.9240,W_Sales_User.12,Growth MGT Startegies 241,Existing Business,Proposal/Quote,Best Case,2019-12-06,2019-07-01T00:00:00Z,2019-07-30,2019-07-30T00:00:00Z,2019102290000005573
W_Opportunity.54118,Reseller,350000,W_Account.9240,W_Sales_User.12,Growth MGT Startegies 243,New Business,Closed Lost,Omitted,2018-09-01,2018-03-21T00:00:00Z,2018-05-02,2018-05-02T00:00:00Z,2019102290000005573
W_Opportunity.54175,Fields Sales,10834,W_Account.9241,W_Sales_User.17,INMS 246,Existing Business,Closed Won,Closed,2019-08-21,2019-03-05T00:00:00Z,2019-07-29,2019-07-29T00:00:00Z,2019102290000005573
W_Opportunity.54386,Fields Sales,120000,W_Account.9241,W_Sales_User.9,INMS 248,Existing Business,Proposal/Quote,Pipeline,2019-12-12,2019-08-08T00:00:00Z,2019-08-19,2019-08-19T00:00:00Z,2019102290000005573
W_Opportunity.54391,Fields Sales,110000,W_Account.9242,W_Sales_User.9,Bbk Holding Company 249,New Business,Closed Lost,Omitted,2018-08-20,2018-05-14T00:00:00Z,2018-06-11,2018-06-11T00:00:00Z,2019102290000005573
W_Opportunity.54507,Fields Sales,125000,W_Account.9243,W_Sales_User.11,Liquid Engines 0,New Business,Closed Lost,Omitted,2018-09-07,2018-05-24T00:00:00Z,2018-08-20,2018-08-20T00:00:00Z,2019102290000005573
W_Opportunity.55287,Fields Sales,2000,W_Account.9246,W_Sales_User.14,Mercer Hr Consulting 13,Add-On Business,Closed Lost,Omitted,2019-05-10,2019-01-07T00:00:00Z,2019-04-16,2019-04-16T00:00:00Z,2019102290000005573
W_Opportunity.56721,Reseller,17810,W_Account.9250,W_Sales_User.10,WorldWide Ventures 36,New Business / Add-on,Discovery,Commit,2019-11-24,2019-09-20T00:00:00Z,2019-10-13,2019-10-13T00:00:00Z,2019102290000005573
W_Opportunity.60236,Reseller,55000,W_Account.9257,W_Sales_User.9,BrainDock.com 82,New Business,Closed Lost,Omitted,2019-09-02,2019-05-07T00:00:00Z,2019-05-08,2019-05-08T00:00:00Z,2019102290000005573
W_Opportunity.4792,Fields Sales,558053,W_Account.9260,W_Sales_User.6,ZiLOG 108,Existing Business,Closed Lost,Omitted,2018-06-12,2018-01-13T00:00:00Z,2018-05-09,2018-05-09T00:00:00Z,2019102290000005573
W_Opportunity.49016,Fields Sales,300000,W_Account.9269,W_Sales_User.12,Fidlar Technologies 163,New Business,Closed Lost,Omitted,2018-06-13,2017-12-17T00:00:00Z,2018-03-03,2018-03-03T00:00:00Z,2019102290000005573
W_Opportunity.53303,Reseller,14000,W_Account.9271,W_Sales_User.7,MacNeill Group 167,New Business,Closed Won,Closed,2019-05-28,2018-12-21T00:00:00Z,2019-04-10,2019-04-10T00:00:00Z,2019102290000005573
W_Opportunity.1892,Fields Sales,25000,W_Account.9272,W_Sales_User.7,Mc Nerney Interior Systems 173,New Business,Discovery,Best Case,2019-12-12,2019-09-17T00:00:00Z,2019-10-09,2019-10-09T00:00:00Z,2019102290000005573
W_Opportunity.13502,Fields Sales,25000,W_Account.9274,W_Sales_User.11,salesforce.com - 62 org attached 185,Existing Business,Closed Won,Closed,2018-04-27,2017-12-02T00:00:00Z,2018-03-10,2018-03-10T00:00:00Z,2019102290000005573
W_Opportunity.60446,Reseller,400000,W_Account.9276,W_Sales_User.17,Mast Industries Inc 212,New Business,Closed Lost,Omitted,2019-03-25,2018-11-25T00:00:00Z,2019-02-18,2019-02-18T00:00:00Z,2019102290000005573
W_Opportunity.47325,Fields Sales,150000,W_Account.9285,W_Sales_User.10,Johns-Byrne Company 20,New Business,Closed Lost,Omitted,2018-08-26,2018-03-03T00:00:00Z,2018-05-08,2018-05-08T00:00:00Z,2019102290000005573
W_Opportunity.473,Reseller,8990,W_Account.9292,W_Sales_User.4,Theseus Logic 63,New Business,Closed Won,Closed,2018-09-02,2018-07-24T00:00:00Z,2018-08-15,2018-08-15T00:00:00Z,2019102290000005573
W_Opportunity.2092,Fields Sales,90000,W_Account.9299,W_Sales_User.11,drugstore.com 120,New Business,Closed Lost,Omitted,2018-11-18,2018-06-03T00:00:00Z,2018-11-08,2018-11-08T00:00:00Z,2019102290000005573
W_Opportunity.2100,Fields Sales,15000,W_Account.9299,W_Sales_User.9,drugstore.com 122,New Business,Negotiation,Best Case,2019-11-14,2019-08-14T00:00:00Z,2019-09-17,2019-09-17T00:00:00Z,2019102290000005573
W_Opportunity.2125,Fields Sales,116279,W_Account.9299,W_Sales_User.3,drugstore.com 124,New Business,Proposal/Quote,Best Case,2019-12-11,2019-06-22T00:00:00Z,2019-09-15,2019-09-15T00:00:00Z,2019102290000005573
W_Opportunity.3291,Fields Sales,50000,W_Account.9304,W_Sales_User.5,ING Southland Life 176,Existing Business,Closed Lost,Omitted,2018-05-02,2017-11-27T00:00:00Z,2018-03-19,2018-03-19T00:00:00Z,2019102290000005573
W_Opportunity.3408,Fields Sales,26000,W_Account.9305,W_Sales_User.3,FT Knowledge Dialogue 180,New Business,Negotiation,Commit,2019-11-05,2019-04-11T00:00:00Z,2019-05-24,2019-05-24T00:00:00Z,2019102290000005573
W_Opportunity.3594,Fields Sales,49644,W_Account.9306,W_Sales_User.5,BellSouth Mobility 189,Add-On Business,Closed Won,Closed,2018-10-07,2018-02-27T00:00:00Z,2018-06-24,2018-06-24T00:00:00Z,2019102290000005573
W_Opportunity.3849,Fields Sales,55000,W_Account.9307,W_Sales_User.11,Tristream Group 195,New Business,Closed Lost,Omitted,2018-12-07,2018-08-13T00:00:00Z,2018-10-29,2018-10-29T00:00:00Z,2019102290000005573
W_Opportunity.4280,Fields Sales,270000,W_Account.9309,W_Sales_User.3,Chaney Brooks & Co 209,New Business,Negotiation,Pipeline,2019-11-26,2019-06-13T00:00:00Z,2019-06-23,2019-06-23T00:00:00Z,2019102290000005573
W_Opportunity.4342,Fields Sales,9300,W_Account.9309,W_Sales_User.5,Chaney Brooks & Co 212,New Business / Add-on,Closed Lost,Omitted,2019-05-21,2018-11-14T00:00:00Z,2019-03-31,2019-03-31T00:00:00Z,2019102290000005573
W_Opportunity.4597,Reseller,10392,W_Account.9311,W_Sales_User.11,Computerized Facility Integration 220,New Business,Closed Won,Closed,2018-05-14,2018-04-02T00:00:00Z,2018-05-05,2018-05-05T00:00:00Z,2019102290000005573
W_Opportunity.5278,Fields Sales,81395,W_Account.9313,W_Sales_User.4,Allegro Communications 242,New Business,Closed Lost,Omitted,2018-10-16,2018-04-11T00:00:00Z,2018-04-14,2018-04-14T00:00:00Z,2019102290000005573
W_Opportunity.5535,Fields Sales,120000,W_Account.9314,W_Sales_User.5,RM Acqusition d/b/a Rand McNally 246,Add-On Business,Closed Lost,Omitted,2018-12-02,2018-07-11T00:00:00Z,2018-11-04,2018-11-04T00:00:00Z,2019102290000005573
W_Opportunity.5616,Other,120000,W_Account.9314,W_Sales_User.5,RM Acqusition d/b/a Rand McNally 248,New Business,Closed Lost,Omitted,2019-08-10,2019-02-13T00:00:00Z,2019-07-02,2019-07-02T00:00:00Z,2019102290000005573
W_Opportunity.6487,Reseller,155014,W_Account.9320,W_Sales_User.2,The Casey Family Programs 30,Add-On Business,Closed Lost,Omitted,2018-05-18,2018-04-16T00:00:00Z,2018-05-07,2018-05-07T00:00:00Z,2019102290000005573
W_Opportunity.6579,Fields Sales,50000,W_Account.9321,W_Sales_User.1,Dassault Falcon Jet Corp. 35,Existing Business,Closed Lost,Omitted,2019-02-23,2018-10-04T00:00:00Z,2019-02-20,2019-02-20T00:00:00Z,2019102290000005573
W_Opportunity.7153,Fields Sales,200000,W_Account.9326,W_Sales_User.10,Latitude Software 65,New Business / Add-on,Closed Lost,Omitted,2019-01-22,2018-09-16T00:00:00Z,2018-11-13,2018-11-13T00:00:00Z,2019102290000005573
W_Opportunity.7169,Telesales,0,W_Account.9326,W_Sales_User.3,Latitude Software 67,New Business,Closed Won,Closed,2019-02-06,2018-10-09T00:00:00Z,2018-10-23,2018-10-23T00:00:00Z,2019102290000005573
W_Opportunity.7882,Fields Sales,131578,W_Account.9330,W_Sales_User.6,BlackBerry   Limited 100,Existing Business,Closed Lost,Omitted,2018-02-12,2017-10-27T00:00:00Z,2017-12-10,2017-12-10T00:00:00Z,2019102290000005573
W_Opportunity.8045,Fields Sales,20000,W_Account.9330,W_Sales_User.7,BlackBerry   Limited 106,Existing Business,Proposal/Quote,Pipeline,2019-11-27,2019-08-23T00:00:00Z,2019-09-10,2019-09-10T00:00:00Z,2019102290000005573
W_Opportunity.10437,Fields Sales,350000,W_Account.9344,W_Sales_User.5,Capture Technologies 197,Existing Business,Closed Lost,Omitted,2018-08-16,2018-02-15T00:00:00Z,2018-02-18,2018-02-18T00:00:00Z,2019102290000005573
W_Opportunity.10650,Fields Sales,400000,W_Account.9345,W_Sales_User.2,Interra DVT 204,Existing Business,Closed Lost,Omitted,2018-12-15,2018-07-20T00:00:00Z,2018-11-19,2018-11-19T00:00:00Z,2019102290000005573
W_Opportunity.11425,Fields Sales,150000,W_Account.9348,W_Sales_User.11,"Charles Schwab- San Francisco, CA 3 238",Add-On Business,Closed Won,Closed,2018-12-04,2018-09-01T00:00:00Z,2018-10-04,2018-10-04T00:00:00Z,2019102290000005573
W_Opportunity.11573,Fields Sales,10000,W_Account.9349,W_Sales_User.1,Anadarko Petroleum Corporation 246,Add-On Business,Closed Won,Closed,2019-04-05,2019-01-07T00:00:00Z,2019-02-27,2019-02-27T00:00:00Z,2019102290000005573
W_Opportunity.11698,Reseller,100000,W_Account.9350,W_Sales_User.8,Rural Connections 254,New Business,Closed Won,Closed,2019-03-06,2018-09-19T00:00:00Z,2019-01-28,2019-01-28T00:00:00Z,2019102290000005573
W_Opportunity.11987,Fields Sales,184000,W_Account.9351,W_Sales_User.9,3D Systems 9,New Business,Closed Lost,Omitted,2018-11-09,2018-09-14T00:00:00Z,2018-10-04,2018-10-04T00:00:00Z,2019102290000005573
W_Opportunity.11992,Telesales,109000,W_Account.9352,W_Sales_User.4,American Bankers Insurance Group Inc 10,Add-On Business,Closed Lost,Omitted,2018-12-13,2018-07-10T00:00:00Z,2018-07-21,2018-07-21T00:00:00Z,2019102290000005573
W_Opportunity.12002,Fields Sales,52000,W_Account.9352,W_Sales_User.10,American Bankers Insurance Group Inc 11,New Business,Closed Lost,Omitted,2019-05-16,2018-11-25T00:00:00Z,2019-01-08,2019-01-08T00:00:00Z,2019102290000005573
W_Opportunity.12394,Fields Sales,150000,W_Account.9353,W_Sales_User.4,First Fleet Corp 25,New Business,Closed Lost,Omitted,2018-03-16,2017-11-14T00:00:00Z,2017-12-27,2017-12-27T00:00:00Z,2019102290000005573
W_Opportunity.12461,Fields Sales,387536,W_Account.9354,W_Sales_User.3,Panavision 27,New Business,Closed Lost,Omitted,2018-11-10,2018-08-28T00:00:00Z,2018-10-16,2018-10-16T00:00:00Z,2019102290000005573
W_Opportunity.12877,Fields Sales,174418,W_Account.9356,W_Sales_User.5,Southern Securities Ltd. 43,Add-On Business,Closed Lost,Omitted,2018-02-22,2017-12-16T00:00:00Z,2018-02-20,2018-02-20T00:00:00Z,2019102290000005573
W_Opportunity.13303,Fields Sales,150000,W_Account.9358,W_Sales_User.7,Bluetarp Financial 65,New Business,Closed Won,Closed,2019-05-16,2019-02-13T00:00:00Z,2019-02-13,2019-02-13T00:00:00Z,2019102290000005573
W_Opportunity.13355,Fields Sales,10000,W_Account.9359,W_Sales_User.9,Cardomain Network 67,New Business,Closed Lost,Omitted,2019-02-23,2018-09-30T00:00:00Z,2018-12-16,2018-12-16T00:00:00Z,2019102290000005573
W_Opportunity.13415,Fields Sales,30000,W_Account.9359,W_Sales_User.1,Cardomain Network 70,Add-On Business,Closed Won,Closed,2019-03-16,2018-10-01T00:00:00Z,2018-11-06,2018-11-06T00:00:00Z,2019102290000005573
W_Opportunity.14046,Fields Sales,100000,W_Account.9361,W_Sales_User.3,Microchip Technology Inc 96,Add-On Business,Closed Lost,Omitted,2019-02-19,2018-10-26T00:00:00Z,2019-02-01,2019-02-01T00:00:00Z,2019102290000005573
W_Opportunity.14805,Reseller,3000,W_Account.9365,W_Sales_User.3,Microfluidics International Corporation 117,New Business,Closed Won,Closed,2019-02-15,2018-09-04T00:00:00Z,2018-11-10,2018-11-10T00:00:00Z,2019102290000005573
W_Opportunity.16984,Reseller,92024,W_Account.9372,W_Sales_User.9,Adair  Greene McCann 199,Existing Business,Closed Lost,Omitted,2018-06-01,2018-02-05T00:00:00Z,2018-05-26,2018-05-26T00:00:00Z,2019102290000005573
W_Opportunity.17013,Reseller,10000,W_Account.9372,W_Sales_User.11,Adair  Greene McCann 201,New Business,Closed Lost,Omitted,2018-11-27,2018-08-23T00:00:00Z,2018-10-01,2018-10-01T00:00:00Z,2019102290000005573
W_Opportunity.17555,Telesales,31000,W_Account.9373,W_Sales_User.6,undoo.com 216,New Business,Closed Lost,Omitted,2019-02-15,2018-09-30T00:00:00Z,2019-02-03,2019-02-03T00:00:00Z,2019102290000005573
W_Opportunity.17784,Fields Sales,110000,W_Account.9373,W_Sales_User.6,undoo.com 221,Add-On Business,Closed Lost,Omitted,2018-05-29,2018-02-28T00:00:00Z,2018-05-10,2018-05-10T00:00:00Z,2019102290000005573
W_Opportunity.18200,Reseller,58139,W_Account.9375,W_Sales_User.4,Telecom Decision Makers 235,New Business,Negotiation,Pipeline,2019-10-23,2019-06-17T00:00:00Z,2019-06-24,2019-06-24T00:00:00Z,2019102290000005573
W_Opportunity.18279,Telesales,31002,W_Account.9375,W_Sales_User.6,Telecom Decision Makers 239,New Business / Add-on,Closed Lost,Omitted,2019-06-15,2019-02-05T00:00:00Z,2019-06-11,2019-06-11T00:00:00Z,2019102290000005573
W_Opportunity.18921,Telesales,100000,W_Account.9381,W_Sales_User.5,Internap 13,Existing Business,Proposal/Quote,Best Case,2019-11-29,2019-09-02T00:00:00Z,2019-10-16,2019-10-16T00:00:00Z,2019102290000005573
W_Opportunity.19529,Other,250000,W_Account.9384,W_Sales_User.1,MICROS Systems 30,New Business,Closed Lost,Omitted,2018-05-20,2018-01-10T00:00:00Z,2018-03-15,2018-03-15T00:00:00Z,2019102290000005573
W_Opportunity.19978,Fields Sales,300000,W_Account.9386,W_Sales_User.8,RiskMetrics Group 40,New Business,Closed Won,Closed,2018-08-07,2018-07-18T00:00:00Z,2018-07-26,2018-07-26T00:00:00Z,2019102290000005573
W_Opportunity.20244,Other,7000,W_Account.9387,W_Sales_User.6,Ringtail Solutions 46,Existing Business,Closed Lost,Omitted,2019-09-01,2019-06-23T00:00:00Z,2019-06-26,2019-06-26T00:00:00Z,2019102290000005573
W_Opportunity.20706,Fields Sales,23400,W_Account.9390,W_Sales_User.3,Amdocs LTD./ North Carolina Office 64,New Business / Add-on,Closed Lost,Omitted,2019-05-28,2019-02-03T00:00:00Z,2019-04-12,2019-04-12T00:00:00Z,2019102290000005573
W_Opportunity.21326,Reseller,20000,W_Account.9395,W_Sales_User.11,Hypertherm 89,Existing Business,Closed Lost,Omitted,2019-09-11,2019-05-06T00:00:00Z,2019-07-27,2019-07-27T00:00:00Z,2019102290000005573
W_Opportunity.21387,Other,122699,W_Account.9395,W_Sales_User.9,Hypertherm 91,New Business,Closed Lost,Omitted,2019-02-23,2018-12-09T00:00:00Z,2019-02-14,2019-02-14T00:00:00Z,2019102290000005573
W_Opportunity.22060,Fields Sales,10000,W_Account.9401,W_Sales_User.10,Grizzard Communications Group 120,Existing Business,Closed Lost,Omitted,2018-03-12,2017-11-10T00:00:00Z,2018-01-07,2018-01-07T00:00:00Z,2019102290000005573
W_Opportunity.22415,Other,105000,W_Account.9402,W_Sales_User.2,GeoLearning 132,Existing Business,Closed Lost,Omitted,2018-05-10,2018-04-08T00:00:00Z,2018-04-13,2018-04-13T00:00:00Z,2019102290000005573
W_Opportunity.22472,Reseller,11362,W_Account.9402,W_Sales_User.4,GeoLearning 134,New Business / Add-on,Proposal/Quote,Commit,2019-11-05,2019-06-28T00:00:00Z,2019-07-16,2019-07-16T00:00:00Z,2019102290000005573
W_Opportunity.22503,Fields Sales,79141,W_Account.9402,W_Sales_User.8,GeoLearning 135,New Business,Closed Won,Closed,2019-06-16,2019-03-14T00:00:00Z,2019-04-14,2019-04-14T00:00:00Z,2019102290000005573
W_Opportunity.22725,Fields Sales,10000,W_Account.9402,W_Sales_User.1,GeoLearning 144,Existing Business,Closed Lost,Omitted,2019-09-06,2019-05-03T00:00:00Z,2019-05-17,2019-05-17T00:00:00Z,2019102290000005573
W_Opportunity.22731,Telesales,60000,W_Account.9402,W_Sales_User.5,GeoLearning 146,New Business,Closed Lost,Omitted,2018-05-25,2018-01-25T00:00:00Z,2018-04-29,2018-04-29T00:00:00Z,2019102290000005573
W_Opportunity.23063,Fields Sales,42944,W_Account.9404,W_Sales_User.10,Virtual Veterans 157,New Business,Closed Lost,Omitted,2018-02-24,2017-11-06T00:00:00Z,2018-02-15,2018-02-15T00:00:00Z,2019102290000005573
W_Opportunity.46645,Fields Sales,70000,W_Account.9410,W_Sales_User.17,West Publishing Corporation 188,Existing Business,Closed Lost,Omitted,2019-09-04,2019-03-06T00:00:00Z,2019-07-17,2019-07-17T00:00:00Z,2019102290000005573
W_Opportunity.47351,Reseller,90000,W_Account.9412,W_Sales_User.15,Martino Marketing Group 207,New Business,Discovery,Best Case,2019-11-27,2019-09-18T00:00:00Z,2019-10-07,2019-10-07T00:00:00Z,2019102290000005573
W_Opportunity.48093,Fields Sales,8551,W_Account.9416,W_Sales_User.16,The Baltimore Sun Newspapers 219,New Business,Closed Lost,Omitted,2018-07-14,2018-01-07T00:00:00Z,2018-05-15,2018-05-15T00:00:00Z,2019102290000005573
W_Opportunity.48659,Fields Sales,50000,W_Account.9418,W_Sales_User.15,Syntel 231,New Business,Closed Lost,Omitted,2018-03-19,2017-11-03T00:00:00Z,2018-02-06,2018-02-06T00:00:00Z,2019102290000005573
W_Opportunity.49254,Fields Sales,400000,W_Account.9421,W_Sales_User.12,Cyberdesic 249,Existing Business,Closed Lost,Omitted,2018-05-13,2017-11-10T00:00:00Z,2018-02-10,2018-02-10T00:00:00Z,2019102290000005573
W_Opportunity.49292,Fields Sales,150000,W_Account.9421,W_Sales_User.12,Cyberdesic 253,New Business,Closed Lost,Omitted,2018-07-25,2018-02-21T00:00:00Z,2018-05-24,2018-05-24T00:00:00Z,2019102290000005573
W_Opportunity.50588,Fields Sales,50000,W_Account.9425,W_Sales_User.14,ICDS 36,Add-On Business,Closed Won,Closed,2019-03-10,2018-10-13T00:00:00Z,2018-12-28,2018-12-28T00:00:00Z,2019102290000005573
W_Opportunity.50772,Reseller,80000,W_Account.9425,W_Sales_User.9,ICDS 37,New Business,Closed Lost,Omitted,2019-01-24,2018-10-14T00:00:00Z,2019-01-03,2019-01-03T00:00:00Z,2019102290000005573
W_Opportunity.50955,Reseller,5577,W_Account.9426,W_Sales_User.16,Flightsafety International Inc 39,New Business,Closed Lost,Omitted,2019-08-26,2019-05-26T00:00:00Z,2019-07-08,2019-07-08T00:00:00Z,2019102290000005573
W_Opportunity.50970,Fields Sales,300000,W_Account.9426,W_Sales_User.13,Flightsafety International Inc 40,New Business,Closed Lost,Omitted,2018-12-02,2018-07-29T00:00:00Z,2018-09-26,2018-09-26T00:00:00Z,2019102290000005573
W_Opportunity.51561,Fields Sales,400000,W_Account.9427,W_Sales_User.8,Gambit Communications 65,New Business,Closed Lost,Omitted,2018-11-09,2018-06-08T00:00:00Z,2018-09-26,2018-09-26T00:00:00Z,2019102290000005573
W_Opportunity.51669,Reseller,161650,W_Account.9427,W_Sales_User.13,Gambit Communications 71,New Business,Closed Lost,Omitted,2019-04-07,2018-10-27T00:00:00Z,2019-03-30,2019-03-30T00:00:00Z,2019102290000005573
