Opportunity.Owner.UniqueUserName,Account.Owner.Role.RolePath,Account.Owner.UniqueUserName,Opportunity.IsWon,Quote.SBQQ__Status__c,Account.ShippingLongitude,Account.BillingLatitude,TimePerStatus,Quote.SBQQ__PartnerDiscount__c,Quote.SBQQ__RegularAmount__c,Account Name,Account.BillingCity,Account.BillingCountry,Account.BillingGeocodeAccuracy,Account.BillingLongitude,Account.BillingPostalCode,Account.BillingState,Account.BillingStreet,Account.Id,Account.Owner.Name,Account.Owner.Role.Name,Account.Owner.Role.ParentRoleId,Account.Owner.Role.Roles,Account.PhotoUrl,Account.SBQQ__AssetQuantitiesCombined__c,Account.SBQQ__ContractCoTermination__c,Account.SBQQ__CoTermedContractsCombined__c,Account.SBQQ__CoTerminationEvent__c,Account.SBQQ__IgnoreParentContractedPrices__c,Account.SBQQ__PreserveBundle__c,Account.SBQQ__PriceHoldEnd__c,Account.SBQQ__PriceHoldEnd__c (Day),Account.SBQQ__PriceHoldEnd__c (Epoch days),Account.SBQQ__PriceHoldEnd__c (Epoch seconds),Account.SBQQ__PriceHoldEnd__c (Hour),Account.SBQQ__PriceHoldEnd__c (Minute),Account.SBQQ__PriceHoldEnd__c (Month),Account.SBQQ__PriceHoldEnd__c (Quarter),Account.SBQQ__PriceHoldEnd__c (Second),Account.SBQQ__PriceHoldEnd__c (Week),Account.SBQQ__PriceHoldEnd__c (Year),Account.SBQQ__RenewalModel__c,Account.SBQQ__RenewalPricingMethod__c,Account.ShippingCity,Account.ShippingCountry,Account.ShippingGeocodeAccuracy,Account.ShippingLatitude,Account.ShippingPostalCode,Account.ShippingState,Account.ShippingStreet,Approvals.Approver.UniqueUserName,Approvals.SubmittedBy.UniqueUserName,Created By ID,Field,Is Primary Quote?,IsDeleted,NewValue,OldValue,Opportunity Name,Opportunity owner,Opportunity.AccountId,Opportunity.Amount,Opportunity.ForecastCategory,Opportunity.ForecastCategoryName,Opportunity.HasOpenActivity,Opportunity.HasOverdueTask,Opportunity.Id,Opportunity.IsClosed,Opportunity.Owner.Name,Opportunity.Owner.Role.Name,Opportunity.Owner.Role.ParentRoleId,Opportunity.Owner.Role.RolePath,Opportunity.Owner.Role.Roles,Opportunity.Probability,Opportunity.SBQQ__Contracted__c,Opportunity.SBQQ__CreateContractedPrices__c,Opportunity.SBQQ__Ordered__c,Opportunity.SBQQ__QuotePricebookId__c,Opportunity.SBQQ__Renewal__c,Opportunity.StageName,Owner.FullPhotoUrl,Owner.Name,Owner.Role.DeveloperName,Owner.Role.Hierarchy_RoleNames,Owner.Role.Name,Owner.Role.ParentRole.DeveloperName,Owner.Role.ParentRole.Name,Owner.Role.ParentRoleId,Owner.Role.RoleNames,Owner.Role.RoleNamesPath,Owner.Role.RolePath,Owner.Role.Roles,Owner.SmallPhotoUrl,Owner.Username,Owner.UserRoleId,ParentId,Quote Name,Quote.Id,Quote.IsDeleted,Quote.SBQQ__AdditionalDiscountAmount__c,Quote.SBQQ__AverageCustomerDiscount__c,Quote.SBQQ__AveragePartnerDiscount__c,Quote.SBQQ__BillingCity__c,Quote.SBQQ__BillingCountry__c,Quote.SBQQ__BillingFrequency__c,Quote.SBQQ__BillingName__c,Quote.SBQQ__BillingPostalCode__c,Quote.SBQQ__BillingState__c,Quote.SBQQ__BillingStreet__c,Quote.SBQQ__ContractingMethod__c,Quote.SBQQ__CustomerAmount__c,Quote.SBQQ__CustomerDiscount__c,Quote.SBQQ__DaysQuoteOpen__c,Quote.SBQQ__DeliveryMethod__c,Quote.SBQQ__DistributorDiscount__c,Quote.SBQQ__DocumentStatus__c,Quote.SBQQ__EmailTemplateId__c,Quote.SBQQ__GenerateContractedPrice__c,Quote.SBQQ__Introduction__c,Quote.SBQQ__Key__c,Quote.SBQQ__LineItemCount__c,Quote.SBQQ__LineItemsGrouped__c,Quote.SBQQ__LineItemsPrinted__c,Quote.SBQQ__ListAmount__c,Quote.SBQQ__MarkupRate__c,Quote.SBQQ__NetAmount__c,Quote.SBQQ__Notes__c,Quote.SBQQ__Opportunity2__c,Quote.SBQQ__Ordered__c,Quote.SBQQ__PaymentTerms__c,Quote.SBQQ__PricebookId__c,Quote.SBQQ__QuoteProcessId__c,Quote.SBQQ__QuoteTemplateId__c,Quote.SBQQ__SalesRep__c,Quote.SBQQ__ShippingCity__c,Quote.SBQQ__ShippingCountry__c,Quote.SBQQ__ShippingName__c,Quote.SBQQ__ShippingPostalCode__c,Quote.SBQQ__ShippingState__c,Quote.SBQQ__ShippingStreet__c,Quote.SBQQ__SubscriptionTerm__c,Quote.SBQQ__TargetCustomerAmount__c,Quote.SBQQ__TotalCustomerDiscountAmount__c,Quote.SBQQ__Type__c,Quote.SBQQ__WatermarkShown__c,Record ID,StatusPreviousValue,StatusValue,Account.CreatedDate,Account.LastActivityDate,Account.LastModifiedDate,Account.LastReferencedDate,Account.LastViewedDate,CreatedDate,NextCreatedDate,Opportunity.CloseDate,Opportunity.CreatedDate,Opportunity.LastActivityDate,Opportunity.LastModifiedDate,Opportunity.LastReferencedDate,Opportunity.LastViewedDate,Quote.CreatedDate,Quote.LastActivityDate,Quote.LastModifiedDate,Quote.LastReferencedDate,Quote.LastViewedDate,Quote.SBQQ__EndDate__c,Quote.SBQQ__ExpirationDate__c,Quote.SBQQ__FirstSegmentTermEndDate__c,Quote.SBQQ__StartDate__c
"",,,,Approved,0.000000000000000,0.000000000000000,15 Days,0.00,497788.15,,,,,0.000000000000000,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,0.000000000000000,,,,,,005B0000004ofP3IAI,SBQQ__Status__c,true,false,Approved,Draft,,,,0.00,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,a2dB0000000B7UjIAK,Q-00651,a2dB0000000B7UjIAK,false,4400.00,0.9,0.0,,,,,,,,By Subscription End Date,493388.15,0.00,20,,0.00,,,,"Greetings  ,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your help and gu",,25,false,true,497788.15,0.00,493388.15,,,false,Net 30,01sB0000001KrsAIAS,,,,,,,,,,12,0.00,4400.00,Quote,false,a91B00000008ORyIAM,Draft,Approved,,,,,,2017-11-30T00:49:59.000Z,2017-12-15T03:42:28.000Z,,,,,,,2018-09-11T15:44:27.000Z,,2018-09-23T22:03:30.000Z,,,,2017-11-03,,2017-10-28
Josh Serene,,Josh Serene,true,Approved,0.000000000000000,0.000000000000000,385 Days,0.00,1270864.45,Faba Tech,Chicago,USA,,0.000000000000000,60654,IL,111 W Illinois St,001B000000nQA16IAG,Josh Serene,,,,,false,Prompt,false,Add-on,false,true,,,0,0,,,,,,,,Contract Based,Same,Chicago,USA,,0.000000000000000,60654,IL,111 W Illinois St,,,005B0000004ofP3IAI,SBQQ__Status__c,true,false,Approved,Draft,Initial Sale,Josh Serene,001B000000nQA16IAG,1270864.45,Closed,Closed,false,false,006B0000004P6KIIA0,true,Josh Serene,,,,,100,true,false,false,01sB0000001KrsAIAS,false,Closed Won,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/F,Josh Serene,,,,,,,,,,,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T,erene1536693294181@demo.user,000000000000000AAA,a2dB0000000B7XBIA0,Q-00803,a2dB0000000B7XBIA0,false,0.00,0.3,0.0,Chicago,USA,,Faba Tech,60654,IL,111 W Illinois St,By Subscription End Date,1270864.45,0.00,20,,0.00,,,,"Greetings Faba Tech ,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your he",,18,false,true,1274464.45,0.00,1270864.45,,006B0000004P6KIIA0,false,Net 30,01sB0000001KrsAIAS,,,005B0000004ixyFIAQ,Chicago,USA,Faba Tech,60654,IL,111 W Illinois St,36,0.00,3600.00,Quote,true,a91B00000008ORzIAM,Draft,Approved,2017-12-01T02:08:24.000Z,,2018-09-11T19:15:38.000Z,,,2017-12-01T03:26:22.000Z,,2018-12-21,2017-12-01T02:11:34.000Z,,2018-09-24T16:37:27.000Z,,,2018-09-11T15:44:29.000Z,,2018-09-23T22:03:30.000Z,,,,2017-12-07,,2017-12-01
Josh Serene,,Josh Serene,true,Approved,0.000000000000000,0.000000000000000,0 Days,0.00,1270864.45,Faba Tech,Chicago,USA,,0.000000000000000,60654,IL,111 W Illinois St,001B000000nQA16IAG,Josh Serene,,,,,false,Prompt,false,Add-on,false,true,,,0,0,,,,,,,,Contract Based,Same,Chicago,USA,,0.000000000000000,60654,IL,111 W Illinois St,,,005B0000004ofP3IAI,created,true,false,,,Initial Sale,Josh Serene,001B000000nQA16IAG,1270864.45,Closed,Closed,false,false,006B0000004P6KIIA0,true,Josh Serene,,,,,100,true,false,false,01sB0000001KrsAIAS,false,Closed Won,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/F,Josh Serene,,,,,,,,,,,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T,erene1536693294181@demo.user,000000000000000AAA,a2dB0000000B7XBIA0,Q-00803,a2dB0000000B7XBIA0,false,0.00,0.3,0.0,Chicago,USA,,Faba Tech,60654,IL,111 W Illinois St,By Subscription End Date,1270864.45,0.00,20,,0.00,,,,"Greetings Faba Tech ,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your he",,18,false,true,1274464.45,0.00,1270864.45,,006B0000004P6KIIA0,false,Net 30,01sB0000001KrsAIAS,,,005B0000004ixyFIAQ,Chicago,USA,Faba Tech,60654,IL,111 W Illinois St,36,0.00,3600.00,Quote,true,a91B00000008OSDIA2,Draft,Draft,2017-12-01T02:08:24.000Z,,2018-09-11T19:15:38.000Z,,,2017-12-01T02:38:54.000Z,2017-12-01T03:26:22.000Z,2018-12-21,2017-12-01T02:11:34.000Z,,2018-09-24T16:37:27.000Z,,,2018-09-11T15:44:29.000Z,,2018-09-23T22:03:30.000Z,,,,2017-12-07,,2017-12-01
Chris Robison,,Chris Robison,true,Draft,0.000000000000000,0.000000000000000,166 Days,0.00,437788.00,America's MoneyLine,Raleigh,United States,,0.000000000000000,27614,NC,10600 Hanarry Court,001B000000nQ9x8IAC,Chris Robison,,,,,true,Prompt,true,Add-on,false,true,,,0,0,,,,,,,,Contract Based,Uplift,Raleigh,United States,,0.000000000000000,27614,NC,10600 Hanarry Court,,,005B0000004ofP3IAI,created,true,false,,,First Purchase,Chris Robison,001B000000nQ9x8IAC,437788.00,Closed,Closed,false,false,006B0000004P6M3IAK,true,Chris Robison,,,,,100,true,false,false,01sB0000001KrsAIAS,false,Closed Won,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/F,Chris Robison,,,,,,,,,,,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T,bison1536693294173@demo.user,000000000000000AAA,a2dB0000000B7WWIA0,Q-00762,a2dB0000000B7WWIA0,false,0.00,0.0,0.0,Raleigh,United States,,America's MoneyLine,27614,NC,10600 Hanarry Court,By Subscription End Date,437788.00,0.00,20,,0.00,,,,"Greetings Freddie Efland,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, you",,18,false,true,437788.15,0.00,437788.00,,006B0000004P6M3IAK,false,Net 30,01sB0000001KrsAIAS,,,005B0000004ixy9IAA,Raleigh,United States,America's MoneyLine,27614,NC,10600 Hanarry Court,12,0.00,0.15,Quote,true,a91B00000008OSEIA2,Draft,Draft,2017-12-19T22:04:32.000Z,,2018-09-11T19:15:37.000Z,,,2017-12-19T22:07:22.000Z,,2018-06-04,2017-12-19T22:07:07.000Z,,2018-09-24T16:37:27.000Z,,,2018-09-11T15:44:29.000Z,,2018-09-23T22:03:30.000Z,,,,2017-12-26,,2018-01-01
"",,,,Draft,0.000000000000000,0.000000000000000,287 Days,0.00,0.00,,,,,0.000000000000000,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,0.000000000000000,,,,,,005B0000004ofP3IAI,created,false,false,,,,,,0.00,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,a2dB0000000B7VXIA0,Q-00701,a2dB0000000B7VXIA0,false,0.00,0.0,0.0,,,,,,,,By Subscription End Date,0.00,0.00,20,,0.00,,,,"Greetings  ,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your help and gu",,0,false,true,0.00,0.00,0.00,,,false,Net 30,01sB0000001KrsAIAS,,,,,,,,,,12,0.00,0.00,Quote,true,a91B00000008OSFIA2,Draft,Draft,,,,,,2017-12-21T03:48:46.000Z,,,,,,,,2018-09-11T15:44:27.000Z,,2018-09-23T22:03:30.000Z,,,,2017-12-27,,2017-12-20
"",,,,Draft,0.000000000000000,0.000000000000000,302 Days,0.00,0.00,,,,,0.000000000000000,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,0.000000000000000,,,,,,005B0000004ofP3IAI,created,true,false,,,,,,0.00,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,a2dB0000000B7W7IAK,Q-00737,a2dB0000000B7W7IAK,false,0.00,0.0,0.0,,,,,,,,By Subscription End Date,0.00,0.00,20,,0.00,,,,"Greetings Peter Griffin,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your",,0,false,true,0.00,0.00,0.00,,,false,Net 30,,,,,,,,,,,12,0.00,0.00,Quote,true,a91B00000008OSGIA2,Draft,Draft,,,,,,2017-12-06T03:04:20.000Z,,,,,,,,2018-09-11T15:44:27.000Z,,2018-09-23T22:03:32.000Z,,,,2017-12-12,,2018-01-01
Sean Crowe,,Sean Crowe,true,Draft,0.000000000000000,0.000000000000000,98 Days,0.00,524388.15,Buckeye Tech,,,,0.000000000000000,,,,001B000000nQA0sIAG,Sean Crowe,,,,,false,Never,false,,false,true,,,0,0,,,,,,,,Contract Based,Same,,,,0.000000000000000,,,,,,005B0000004ofP3IAI,created,true,false,,,New Business,Sean Crowe,001B000000nQA0sIAG,450000.00,Closed,Closed,false,false,006B0000004P6O2IAK,true,Sean Crowe,,,,,100,true,false,false,01sB0000001KrsAIAS,false,Closed Won,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/F,Sean Crowe,,,,,,,,,,,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T,scrow1536693294159@demo.user,000000000000000AAA,a2dB0000000B7WfIAK,Q-00771,a2dB0000000B7WfIAK,false,74388.15,14.2,0.0,,,,Buckeye Tech,,,,By Subscription End Date,450000.00,0.00,20,,0.00,,,,"Greetings Buckeye Tech ,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your",,27,false,true,524388.15,0.00,450000.00,,006B0000004P6O2IAK,false,Net 30,01sB0000001KrsAIAS,,,005B0000004ixxtIAA,,,Buckeye Tech,,,,12,450000.00,74388.15,Quote,true,a91B00000008OSHIA2,Draft,Draft,2017-12-08T01:10:59.000Z,,2018-09-11T19:15:38.000Z,,,2017-12-08T01:18:18.000Z,,2018-03-16,2017-12-08T01:15:02.000Z,,2018-09-24T16:37:34.000Z,,,2018-09-11T15:44:29.000Z,,2018-09-23T22:03:30.000Z,,,,2017-12-14,,2017-12-07
"",,,,Draft,0.000000000000000,0.000000000000000,300 Days,0.00,0.00,,,,,0.000000000000000,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,0.000000000000000,,,,,,005B0000004ofP3IAI,created,false,false,,,,,,0.00,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,a2dB0000000B7VbIAK,Q-00705,a2dB0000000B7VbIAK,false,0.00,0.0,0.0,,,,,,,,By Subscription End Date,0.00,0.00,20,,0.00,,,,"Greetings  ,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your help and gu",,0,false,true,0.00,0.00,0.00,,,false,Net 30,,,,,,,,,,,12,0.00,0.00,Quote,true,a91B00000008OSIIA2,Draft,Draft,,,,,,2017-12-08T01:17:44.000Z,,,,,,,,2018-09-11T15:44:27.000Z,,2018-09-23T22:03:30.000Z,,,,2017-12-14,,2017-12-07
Steve Ecker,,EMEA @Atomic,true,Draft,0.000000000000000,0.000000000000000,63 Days,0.00,431988.15,Extensive Enterprise,Montgomery,USA,,0.000000000000000,35340,Alabama,3454 Burning Farms,001B000000nQ9zWIAS,EMEA @Atomic,,,,,false,Always,false,Add-on,false,false,,,0,0,,,,,,,,Contract Based,Same,Montgomery,USA,,0.000000000000000,35340,Alabama,3454 Burning Farms,,,005B0000004ofP3IAI,created,true,false,,,New Deal,Steve Ecker,001B000000nQ9zWIAS,425988.15,Closed,Closed,false,false,006B0000004P6KgIAK,true,Steve Ecker,,,,,100,true,false,false,01sB0000001KrsAIAS,false,Closed Won,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/F,Steve Ecker,,,,,,,,,,,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T,ecker1536693294188@demo.user,000000000000000AAA,a2dB0000000B7WcIAK,Q-00768,a2dB0000000B7WcIAK,false,6000.00,1.4,0.0,Montgomery,USA,,Extensive Enterprise,35340,Alabama,3454 Burning Farms,By Subscription End Date,425988.15,0.00,20,,0.00,,,,"Greetings Jacqueline Washington,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a resu",,15,false,true,431988.15,0.00,425988.15,,006B0000004P6KgIAK,false,Net 30,01sB0000001KrsAIAS,,,005B0000004ixyKIAQ,Montgomery,USA,Extensive Enterprise,35340,Alabama,3454 Burning Farms,12,0.00,6000.00,Quote,true,a91B00000008OSJIA2,Draft,Draft,2017-10-17T21:56:28.000Z,,2018-09-11T19:15:37.000Z,,,2017-12-08T01:18:59.000Z,,2018-02-09,2017-12-08T01:15:43.000Z,,2018-09-24T16:37:27.000Z,,,2018-09-11T15:44:29.000Z,,2018-09-23T22:03:30.000Z,,,,2017-12-14,,2018-01-01
Steven Vu,,Steven Vu,true,Approved,0.000000000000000,0.000000000000000,53 Days,0.00,76588.00,Deja Vu Industries,,,,0.000000000000000,,,,001B000000nQ9wvIAC,Steven Vu,,,,,false,Prompt,false,Add-on,false,true,,,0,0,,,,,,,,Contract Based,Same,,,,0.000000000000000,,,,,,005B0000004ofP3IAI,created,true,false,,,Big Deal,Steven Vu,001B000000nQ9wvIAC,76588.00,Closed,Closed,false,false,006B0000004P6NvIAK,true,Steven Vu,,,,,100,true,false,false,01sB0000001KrsAIAS,false,Closed Won,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/F,Steven Vu,,,,,,,,,,,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T,svu1536693294183@demo.user,000000000000000AAA,a2dB0000000B7WgIAK,Q-00772,a2dB0000000B7WgIAK,false,0.00,0.0,0.0,,,,Deja Vu Industries,,,,By Subscription End Date,76588.00,0.00,20,,0.00,,,,"Greetings Stephan Wu,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your he",,12,false,true,76588.15,0.00,76588.00,,006B0000004P6NvIAK,false,Net 30,01sB0000001KrsAIAS,,,005B0000004ixyGIAQ,,,Deja Vu Industries,,,,12,0.00,0.15,Quote,true,a91B00000008OSKIA2,Draft,Draft,2017-12-08T01:16:09.000Z,,2018-09-11T19:15:37.000Z,,,2017-12-08T01:18:44.000Z,2018-01-30T05:45:06.000Z,2018-02-27,2017-12-08T01:18:19.000Z,,2018-09-24T16:37:34.000Z,,,2018-09-11T15:44:29.000Z,,2018-09-23T22:03:30.000Z,,,,2017-12-14,,2018-01-01
Chris Robison,,Chris Robison,true,Draft,0.000000000000000,0.000000000000000,179 Days,0.00,433788.15,"Pence Parties, Inc.",,,,0.000000000000000,,,,001B000000nQA0tIAG,Chris Robison,,,,,false,Prompt,false,Add-on,false,true,,,0,0,,,,,,,,Contract Based,Uplift,,,,0.000000000000000,,,,,,005B0000004ofP3IAI,created,true,false,,,First Purchase,Chris Robison,001B000000nQA0tIAG,427788.15,Closed,Closed,false,false,006B0000004P6O1IAK,true,Chris Robison,,,,,100,true,false,false,01sB0000001KrsAIAS,false,Closed Won,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/F,Chris Robison,,,,,,,,,,,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T,bison1536693294173@demo.user,000000000000000AAA,a2dB0000000B7VaIAK,Q-00704,a2dB0000000B7VaIAK,false,6000.00,1.4,0.0,,,,"Pence Parties, Inc.",,,,By Subscription End Date,427788.15,0.00,20,,0.00,,,,"Greetings Goody Twoshoes,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, you",,17,false,true,433788.15,0.00,427788.15,,006B0000004P6O1IAK,false,Net 30,01sB0000001KrsAIAS,,,005B0000004ixy9IAA,,,"Pence Parties, Inc.",,,,12,0.00,6000.00,Quote,true,a91B00000008OSLIA2,Draft,Draft,2017-12-08T01:15:31.000Z,,2018-09-11T19:15:38.000Z,,,2017-12-08T01:18:10.000Z,,2018-06-05,2017-12-08T01:16:58.000Z,,2018-09-24T16:37:34.000Z,,,2018-09-11T15:44:27.000Z,,2018-09-23T22:03:30.000Z,,,,2017-12-14,,2017-12-11
Tony Saarnio,,Tony Saarnio,true,Draft,0.000000000000000,0.000000000000000,281 Days,0.00,0.00,Tony's Account,,,,0.000000000000000,,,,001B000000nQA0wIAG,Tony Saarnio,,,,,false,Never,false,,false,true,,,0,0,,,,,,,,Contract Based,Uplift,,,,0.000000000000000,,,,,,005B0000004ofP3IAI,created,true,false,,,Big Billing Deal,Tony Saarnio,001B000000nQA0wIAG,0.00,Closed,Closed,false,false,006B0000004P6NzIAK,true,Tony Saarnio,,,,,100,true,false,false,01sB0000001KrsAIAS,false,Closed Won,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/F,Tony Saarnio,,,,,,,,,,,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T,tsaar1536693294156@demo.user,000000000000000AAA,a2dB0000000B7WhIAK,Q-00773,a2dB0000000B7WhIAK,false,0.00,0.0,0.0,,,,Tony's Account,,,,By Subscription End Date,0.00,0.00,20,,0.00,,,,"Greetings Steve Ecker,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your h",,0,false,true,0.00,0.00,0.00,,006B0000004P6NzIAK,false,Net 30,01sB0000001KrsAIAS,,,005B0000004ixxrIAA,,,Tony's Account,,,,12,0.00,0.00,Quote,true,a91B00000008OSMIA2,Draft,Draft,2017-12-08T01:16:52.000Z,,2018-09-11T19:15:38.000Z,,,2017-12-08T01:18:07.000Z,,2018-09-15,2017-12-08T01:17:40.000Z,,2018-09-24T16:37:34.000Z,,,2018-09-11T15:44:29.000Z,,2018-09-23T22:03:30.000Z,,,,2017-12-14,,2018-01-01
"",,,,Draft,0.000000000000000,0.000000000000000,293 Days,0.00,0.00,,,,,0.000000000000000,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,0.000000000000000,,,,,,005B0000004ofP3IAI,created,false,false,,,,,,0.00,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,a2dB0000000B7WlIAK,Q-00777,a2dB0000000B7WlIAK,false,0.00,0.0,0.0,,,,,,,,By Subscription End Date,0.00,0.00,20,,0.00,,,,"Greetings  ,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your help and gu",,0,false,true,0.00,0.00,0.00,,,false,Net 30,01sB0000001KrsAIAS,,,,,,,,,,12,0.00,0.00,Quote,true,a91B00000008OSNIA2,Draft,Draft,,,,,,2017-12-15T03:27:19.000Z,,,,,,,,2018-09-11T15:44:29.000Z,,2018-09-23T22:03:30.000Z,,,,2017-12-21,,2018-01-03
"",,,,Draft,0.000000000000000,0.000000000000000,167 Days,0.00,58099.00,,,,,0.000000000000000,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,0.000000000000000,,,,,,005B0000004ofP3IAI,created,false,false,,,,,,0.00,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,a2dB0000000B7TQIA0,Q-00570,a2dB0000000B7TQIA0,false,4800.00,8.3,0.0,,,,,,,,By Subscription End Date,53299.00,0.00,20,,0.00,,,,"Greetings Michael Jordan,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, you",,8,false,true,58099.15,0.00,53299.00,,,false,Net 30,01sB0000001KrsAIAS,a2aB00000009J0TIAU,,,,,,,,,12,0.00,4800.15,Quote,true,a91B00000008OSOIA2,Draft,Draft,,,,,,2018-04-20T02:44:37.000Z,,,,,,,,2018-09-11T15:44:27.000Z,,2018-09-23T22:03:30.000Z,,,,2018-04-26,,2018-04-19
Stuart O'Brien,,Stuart O'Brien,false,Draft,0.000000000000000,0.000000000000000,127 Days,0.00,389848.00,Serve Corp,Sydney,Australia,,0.000000000000000,2000,NSW,500 George Street,001B000000nQ9xuIAC,Stuart O'Brien,,,,,false,Always,false,,false,true,,,0,0,,,,,,,,Contract Based,Same,,,,0.000000000000000,,,,,,005B0000004ofP3IAI,created,true,false,,,Amendment for contract #00000638,Stuart O'Brien,001B000000nQ9xuIAC,389848.00,Pipeline,Pipeline,false,false,006B0000004P6KZIA0,false,Stuart O'Brien,,,,,10,false,false,false,01sB0000001KrsAIAS,false,Prospecting,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/F,Stuart O'Brien,,,,,,,,,,,https://analyticstemplates-demo--c.documentforce.com/profilephoto/005/T,so'br1536693294202@demo.user,000000000000000AAA,a2dB0000000B7VWIA0,Q-00700,a2dB0000000B7VWIA0,false,0.00,0.0,0.0,Sydney,Australia,,Serve Corp,2000,NSW,500 George Street,By Subscription End Date,389848.00,0.00,20,,0.00,,,,"Greetings Serve Corp ,


Enclosed is the proposal I promised you.

I also want to take this opportunity to thank you for all your help. Designing a suitable solution required that I become familiar with your products and your industry. As a result, your h",,17,false,true,389848.00,0.00,389848.00,,006B0000004P6KZIA0,false,Net 90,01sB0000001KrsAIAS,a2aB00000009J0TIAU,,005B0000004ixyUIAQ,Sydney,Australia,Serve Corp,2000,NSW,500 George Street,12,0.00,0.00,Amendment,true,a91B00000008OSPIA2,Draft,Draft,2018-05-29T06:43:24.000Z,,2018-09-11T19:15:37.000Z,,,2018-05-29T09:27:36.000Z,,2018-03-09,2018-05-29T09:27:30.000Z,,2018-09-24T16:37:27.000Z,,,2018-09-11T15:44:27.000Z,,2018-09-23T22:03:30.000Z,,,2019-05-31,2018-06-05,,2018-06-01
